
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
179.384,°,Segment,5,2,1,100000001,510000002669,
173.401,°,Segment,3,1,1,100000000,510000002692,
-156.427,°,Segment,4,2,1,100000000,510000002695,
105.793,°,Segment,4,3,1,100000001,510000002704,
127.343,°,Segment,3,3,1,100000001,510000002720,
124.829,°,Segment,7,2,1,100000001,510000002723,
-173.627,°,Segment,4,1,1,100000000,510000002730,
78.6249,°,Segment,3,1,1,100000000,510000002732,
9.37209,°,Segment,4,2,1,100000001,510000002753,
142.813,°,Segment,2,2,1,100000001,510000002793,
18.8292,°,Segment,2,1,1,100000000,510000002798,
171.87,°,Segment,0,1,1,100000000,510000002802,
47.8256,°,Segment,0,1,1,100000001,510000002807,
-14.3535,°,Segment,0,1,1,100000000,510000002812,
148.449,°,Segment,0,1,1,100000000,510000002815,
105.682,°,Segment,1,2,1,100000000,510000002825,
93.5763,°,Segment,0,1,1,100000000,510000002838,
139.994,°,Segment,1,1,1,100000000,510000002850,
-143.837,°,Segment,5,2,1,100000000,510000002852,
-5.78724,°,Segment,4,3,1,100000000,510000002853,
-159.287,°,Segment,1,1,1,100000000,510000002854,
-111.389,°,Segment,1,1,1,100000000,510000002856,
82.2782,°,Segment,13,4,1,100000001,510000002858,
73.1265,°,Segment,6,3,1,100000001,510000002859,
-52.1382,°,Segment,6,4,1,100000001,510000002860,
