
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.21098,0.797445,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000003434,
1.06443,0.580628,0,µm,Spine,Spine Part Length,1,1,1,100000001,610000003435,
2.17467,2.04216,2.59231,µm,Spine,Spine Part Length,1,2,1,100000000,610000003039,
1.45037,1.27683,2.05821,µm,Spine,Spine Part Length,1,2,1,100000000,610000003050,
1.45533,1.38327,1.19727,µm,Spine,Spine Part Length,1,2,1,100000000,610000003059,
0.789312,0.390625,0,µm,Spine,Spine Part Length,1,2,1,100000000,610000003314,
1.19895,0.354673,0,µm,Spine,Spine Part Length,10,4,1,100000001,610000003428,
2.12858,0.513553,0.644769,µm,Spine,Spine Part Length,2,2,1,100000000,610000003065,
1.41034,1.43865,1.18498,µm,Spine,Spine Part Length,2,2,1,100000000,610000003082,
1.40496,1.26708,0.720769,µm,Spine,Spine Part Length,2,2,1,100000000,610000003090,
1.05888,0.751559,0.646216,µm,Spine,Spine Part Length,2,2,1,100000000,610000003096,
1.42719,1.21194,0.713724,µm,Spine,Spine Part Length,2,2,1,100000000,610000003148,
1.11728,0.726334,0.905345,µm,Spine,Spine Part Length,2,2,1,100000000,610000003155,
0.786219,0.335335,0.256374,µm,Spine,Spine Part Length,2,2,1,100000000,610000003217,
0.960389,0.351563,0,µm,Spine,Spine Part Length,2,2,1,100000000,610000003318,
1.35866,0.273438,0,µm,Spine,Spine Part Length,2,3,1,100000000,610000003108,
1.03137,0.727238,0,µm,Spine,Spine Part Length,3,1,1,100000001,610000003432,
1.16348,0.416667,0,µm,Spine,Spine Part Length,3,2,1,100000000,610000003268,
0.798626,0.390625,0,µm,Spine,Spine Part Length,3,2,1,100000000,610000003406,
0.833786,0.415985,0,µm,Spine,Spine Part Length,3,2,1,100000000,610000003417,
2.24316,0.943047,0,µm,Spine,Spine Part Length,3,3,1,100000000,610000003112,
1.26273,1.18942,0.788799,µm,Spine,Spine Part Length,4,2,1,100000001,610000003073,
1.31426,0.311616,0,µm,Spine,Spine Part Length,4,2,1,100000000,610000003282,
1.24638,0.902028,0.931472,µm,Spine,Spine Part Length,4,3,1,100000000,610000003102,
1.40232,0.81552,0,µm,Spine,Spine Part Length,4,3,1,100000000,610000003106,
0.808314,0.273438,0,µm,Spine,Spine Part Length,4,3,1,100000000,610000003405,
0.920274,0.266124,0,µm,Spine,Spine Part Length,5,3,1,100000001,610000003436,
1.16724,0.416667,0,µm,Spine,Spine Part Length,5,3,1,100000001,610000003437,
0.803795,0.285178,0,µm,Spine,Spine Part Length,6,2,1,100000000,610000003413,
0.9551,0.484317,0,µm,Spine,Spine Part Length,6,2,1,100000001,610000003431,
2.01614,0.682031,0.921529,µm,Spine,Spine Part Length,6,3,1,100000001,610000003133,
1.93435,1.0081,0,µm,Spine,Spine Part Length,6,3,1,100000001,610000003137,
1.6582,0.406211,0.656499,µm,Spine,Spine Part Length,6,3,1,100000001,610000003140,
1.14939,0.387129,0,µm,Spine,Spine Part Length,7,2,1,100000001,610000003429,
0.883918,0.371656,0,µm,Spine,Spine Part Length,7,2,1,100000001,610000003430,
1.49432,0.3125,0,µm,Spine,Spine Part Length,7,3,1,100000000,610000003312,
1.39391,0.740167,0.723433,µm,Spine,Spine Part Length,7,4,1,100000000,610000003127,
