
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20,,Spine,2,0,Image 1,1,1,100000000,610000002561,
28.0312,,Spine,2,2,Image 1,3,1,100000002,610000002563,
36.0156,,Spine,2,4,Image 1,3,1,100000002,610000002568,
50.5625,,Spine,2,6,Image 1,4,1,100000002,610000002571,
35.0156,,Spine,2,6,Image 1,2,1,100000001,610000002573,
40.0312,,Spine,2,10,Image 1,4,1,100000000,610000002575,
65.0312,,Spine,2,6,Image 1,3,1,100000002,610000002580,
47.0312,,Spine,2,11,Image 1,6,1,100000000,610000002582,
37.0156,,Spine,2,2,Image 1,1,1,100000002,610000002584,
38.5312,,Spine,2,0,Image 1,1,1,100000001,610000002586,
27.0156,,Spine,2,0,Image 1,1,1,100000000,610000002588,
44.0078,,Spine,2,0,Image 1,1,1,100000000,610000002590,
28,,Spine,2,0,Image 1,1,1,100000003,610000002592,
53.0156,,Spine,2,0,Image 1,1,1,100000002,610000002595,
22.0312,,Spine,2,9,Image 1,4,1,100000001,610000002598,
33,,Spine,2,0,Image 1,1,1,100000002,610000002601,
36.5156,,Spine,2,0,Image 1,1,1,100000002,610000002606,
29.5156,,Spine,2,0,Image 1,1,1,100000002,610000002609,
38.0625,,Spine,2,11,Image 1,6,1,100000000,610000002612,
46,,Spine,2,8,Image 1,2,1,100000001,610000002615,
39.5078,,Spine,2,0,Image 1,1,1,100000003,610000002618,
30.0156,,Spine,2,0,Image 1,1,1,100000001,610000002620,
41.5156,,Spine,2,0,Image 1,1,1,100000000,610000002623,
54.0312,,Spine,2,0,Image 1,1,1,100000000,610000002626,
33.0625,,Spine,2,8,Image 1,5,1,100000002,610000002628,
59.0156,,Spine,2,0,Image 1,1,1,100000002,610000002630,
37.0312,,Spine,2,0,Image 1,1,1,100000002,610000002632,
58.5156,,Spine,2,0,Image 1,1,1,100000001,610000002635,
70.0156,,Spine,2,0,Image 1,1,1,100000002,610000002638,
49.0156,,Spine,2,4,Image 1,3,1,100000002,610000002641,
40.0078,,Spine,2,3,Image 1,1,1,100000000,610000002644,
71.0039,,Spine,2,0,Image 1,1,1,100000002,610000002650,
53.0156,,Spine,2,0,Image 1,1,1,100000002,610000002652,
67.0312,,Spine,2,0,Image 1,1,1,100000002,610000002658,
64.0156,,Spine,2,0,Image 1,1,1,100000002,610000002661,
41.0156,,Spine,2,5,Image 1,4,1,100000002,610000002667,
51.0156,,Spine,2,0,Image 1,1,1,100000002,610000002669,
77.0156,,Spine,2,6,Image 1,3,1,100000002,610000002679,
65.0312,,Spine,2,6,Image 1,4,1,100000002,610000002682,
64.0625,,Spine,2,11,Image 1,6,1,100000000,610000002713,
36.5312,,Spine,2,11,Image 1,5,1,100000000,610000002714,
30.0078,,Spine,2,10,Image 1,4,1,100000000,610000002715,
23.0078,,Spine,2,10,Image 1,4,1,100000000,610000002716,
50.5312,,Spine,2,8,Image 1,4,1,100000000,610000002717,
41.5312,,Spine,2,8,Image 1,4,1,100000000,610000002718,
23.002,,Spine,2,8,Image 1,4,1,100000000,610000002719,
38.5156,,Spine,2,6,Image 1,4,1,100000000,610000002720,
41.0078,,Spine,2,6,Image 1,4,1,100000000,610000002721,
35.0078,,Spine,2,6,Image 1,4,1,100000000,610000002722,
36.0312,,Spine,2,5,Image 1,3,1,100000000,610000002723,
22.0156,,Spine,2,6,Image 1,2,1,100000000,610000002724,
46.0156,,Spine,2,0,Image 1,1,1,100000000,610000002725,
26.002,,Spine,2,0,Image 1,1,1,100000000,610000002727,
63.0039,,Spine,2,6,Image 1,3,1,100000001,610000002733,
41.0312,,Spine,2,9,Image 1,3,1,100000001,610000002734,
68.0156,,Spine,2,8,Image 1,3,1,100000001,610000002735,
37.0312,,Spine,2,7,Image 1,3,1,100000001,610000002736,
60.0312,,Spine,2,7,Image 1,3,1,100000001,610000002737,
13.5078,,Spine,2,6,Image 1,2,1,100000001,610000002738,
15.5078,,Spine,2,6,Image 1,2,1,100000001,610000002739,
22.0078,,Spine,2,6,Image 1,2,1,100000001,610000002740,
50.5039,,Spine,2,5,Image 1,2,1,100000001,610000002741,
24.5156,,Spine,2,5,Image 1,3,1,100000001,610000002742,
30.5078,,Spine,2,0,Image 1,1,1,100000001,610000002743,
39.0625,,Spine,2,3,Image 1,2,1,100000002,610000002745,
42.5312,,Spine,2,3,Image 1,2,1,100000002,610000002746,
35.0156,,Spine,2,7,Image 1,4,1,100000002,610000002747,
51.0625,,Spine,2,6,Image 1,4,1,100000002,610000002748,
58.5625,,Spine,2,6,Image 1,4,1,100000002,610000002749,
49.5312,,Spine,2,4,Image 1,3,1,100000002,610000002750,
61.5156,,Spine,2,4,Image 1,4,1,100000002,610000002751,
73.0312,,Spine,2,3,Image 1,2,1,100000002,610000002752,
20.0156,,Spine,2,3,Image 1,3,1,100000002,610000002753,
42.0156,,Spine,2,2,Image 1,2,1,100000002,610000002754,
36.5039,,Spine,2,2,Image 1,2,1,100000002,610000002755,
65.002,,Spine,2,0,Image 1,1,1,100000002,610000002756,
38.501,,Spine,2,0,Image 1,1,1,100000002,610000002757,
23.0156,,Spine,2,5,Image 1,3,1,100000002,610000002759,
23.5312,,Spine,2,5,Image 1,3,1,100000002,610000002760,
56.0156,,Spine,2,5,Image 1,4,1,100000002,610000002761,
39.5078,,Spine,2,4,Image 1,3,1,100000002,610000002762,
24.5156,,Spine,2,3,Image 1,3,1,100000002,610000002763,
52.5039,,Spine,2,2,Image 1,2,1,100000002,610000002764,
56.0625,,Spine,2,1,Image 1,2,1,100000002,610000002765,
32.5156,,Spine,2,1,Image 1,1,1,100000002,610000002766,
33.0156,,Spine,2,1,Image 1,1,1,100000002,610000002767,
45.501,,Spine,2,0,Image 1,1,1,100000002,610000002768,
80.5312,,Spine,2,6,Image 1,3,1,100000002,610000002771,
77.0156,,Spine,2,6,Image 1,4,1,100000002,610000002772,
49.0156,,Spine,2,6,Image 1,2,1,100000003,610000002775,
41.0312,,Spine,2,6,Image 1,2,1,100000003,610000002776,
46.0312,,Spine,2,6,Image 1,2,1,100000003,610000002777,
42.502,,Spine,2,0,Image 1,1,1,100000003,610000002783,
