
Spine Intensity Median Ch=5 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,5,5,Image 1,2,1,100000001,610000002036,
0.0625,,Spine,5,0,Image 1,1,1,100000000,610000002039,
0,,Spine,5,0,Image 1,1,1,100000001,610000002041,
0,,Spine,5,0,Image 1,1,1,100000001,610000002043,
0.125,,Spine,5,0,Image 1,1,1,100000000,610000002045,
0,,Spine,5,4,Image 1,1,1,100000001,610000002047,
0,,Spine,5,0,Image 1,1,1,100000001,610000002049,
0,,Spine,5,0,Image 1,1,1,100000001,610000002051,
0.0625,,Spine,5,6,Image 1,2,1,100000001,610000002053,
0.125,,Spine,5,0,Image 1,1,1,100000000,610000002061,
0,,Spine,5,0,Image 1,1,1,100000001,610000002064,
0,,Spine,5,0,Image 1,1,1,100000001,610000002067,
0,,Spine,5,2,Image 1,1,1,100000000,610000002081,
0,,Spine,5,0,Image 1,1,1,100000000,610000002085,
18.125,,Spine,5,4,Image 1,1,1,100000000,610000002086,
0.03125,,Spine,5,2,Image 1,1,1,100000000,610000002087,
0,,Spine,5,1,Image 1,2,1,100000000,610000002088,
0,,Spine,5,1,Image 1,2,1,100000000,610000002089,
0.03125,,Spine,5,0,Image 1,1,1,100000000,610000002093,
0,,Spine,5,13,Image 1,5,1,100000001,610000002095,
0,,Spine,5,12,Image 1,5,1,100000001,610000002096,
0.015625,,Spine,5,11,Image 1,4,1,100000001,610000002097,
0.03125,,Spine,5,10,Image 1,5,1,100000001,610000002098,
0,,Spine,5,9,Image 1,5,1,100000001,610000002099,
0,,Spine,5,6,Image 1,3,1,100000001,610000002100,
0,,Spine,5,7,Image 1,3,1,100000001,610000002101,
0,,Spine,5,7,Image 1,3,1,100000001,610000002102,
0,,Spine,5,7,Image 1,2,1,100000001,610000002103,
0.03125,,Spine,5,6,Image 1,2,1,100000001,610000002104,
0,,Spine,5,5,Image 1,2,1,100000001,610000002105,
0,,Spine,5,5,Image 1,3,1,100000001,610000002106,
0,,Spine,5,5,Image 1,3,1,100000001,610000002107,
0.125,,Spine,5,2,Image 1,2,1,100000001,610000002108,
0,,Spine,5,6,Image 1,2,1,100000001,610000002111,
0,,Spine,5,3,Image 1,2,1,100000001,610000002112,
0,,Spine,5,3,Image 1,2,1,100000001,610000002113,
0,,Spine,5,2,Image 1,1,1,100000001,610000002114,
0,,Spine,5,0,Image 1,1,1,100000001,610000002123,
0.03125,,Spine,5,3,Image 1,2,1,100000001,610000002124,
0,,Spine,5,1,Image 1,2,1,100000001,610000002125,
