
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.324732,µm^2,Spine,5,2,1,100000001,610000001993,
1.10163,µm^2,Spine,0,1,1,100000000,610000001995,
0.437156,µm^2,Spine,0,1,1,100000001,610000002000,
0.46824,µm^2,Spine,0,1,1,100000001,610000002003,
0.342074,µm^2,Spine,5,2,1,100000001,610000002006,
0.250728,µm^2,Spine,3,2,1,100000000,610000002011,
0.581992,µm^2,Spine,0,1,1,100000001,610000002014,
1.10122,µm^2,Spine,0,1,1,100000001,610000002018,
0.327466,µm^2,Spine,1,2,1,100000001,610000002022,
0.203725,µm^2,Spine,4,1,1,100000001,610000002026,
0.596635,µm^2,Spine,0,1,1,100000001,610000002028,
0.422301,µm^2,Spine,4,2,1,100000001,610000002030,
0.799399,µm^2,Spine,5,2,1,100000001,610000002033,
0.614426,µm^2,Spine,5,2,1,100000001,610000002036,
0.574536,µm^2,Spine,0,1,1,100000000,610000002039,
0.805164,µm^2,Spine,0,1,1,100000001,610000002041,
0.648956,µm^2,Spine,0,1,1,100000001,610000002043,
0.574536,µm^2,Spine,0,1,1,100000000,610000002045,
0.112689,µm^2,Spine,4,1,1,100000001,610000002047,
0.588167,µm^2,Spine,0,1,1,100000001,610000002049,
0.521641,µm^2,Spine,0,1,1,100000001,610000002051,
0.134431,µm^2,Spine,6,2,1,100000001,610000002053,
0.899283,µm^2,Spine,0,1,1,100000000,610000002061,
0.945481,µm^2,Spine,0,1,1,100000001,610000002064,
0.469881,µm^2,Spine,0,1,1,100000001,610000002067,
0.129031,µm^2,Spine,2,1,1,100000000,610000002081,
0.229029,µm^2,Spine,0,1,1,100000000,610000002085,
0.312594,µm^2,Spine,4,1,1,100000000,610000002086,
0.381208,µm^2,Spine,2,1,1,100000000,610000002087,
0.131266,µm^2,Spine,1,2,1,100000000,610000002088,
0.120417,µm^2,Spine,1,2,1,100000000,610000002089,
0.401247,µm^2,Spine,0,1,1,100000000,610000002093,
0.187598,µm^2,Spine,13,5,1,100000001,610000002095,
0.125495,µm^2,Spine,12,5,1,100000001,610000002096,
0.234632,µm^2,Spine,11,4,1,100000001,610000002097,
0.173195,µm^2,Spine,10,5,1,100000001,610000002098,
0.150562,µm^2,Spine,9,5,1,100000001,610000002099,
0.161955,µm^2,Spine,6,3,1,100000001,610000002100,
0.314643,µm^2,Spine,7,3,1,100000001,610000002101,
0.176029,µm^2,Spine,7,3,1,100000001,610000002102,
0.307522,µm^2,Spine,7,2,1,100000001,610000002103,
0.588432,µm^2,Spine,6,2,1,100000001,610000002104,
0.382728,µm^2,Spine,5,2,1,100000001,610000002105,
1.9461,µm^2,Spine,5,3,1,100000001,610000002106,
0.696994,µm^2,Spine,5,3,1,100000001,610000002107,
0.275028,µm^2,Spine,2,2,1,100000001,610000002108,
0.119679,µm^2,Spine,6,2,1,100000001,610000002111,
0.276095,µm^2,Spine,3,2,1,100000001,610000002112,
0.209947,µm^2,Spine,3,2,1,100000001,610000002113,
0.374871,µm^2,Spine,2,1,1,100000001,610000002114,
0.243221,µm^2,Spine,0,1,1,100000001,610000002123,
0.179436,µm^2,Spine,3,2,1,100000001,610000002124,
0.183996,µm^2,Spine,1,2,1,100000001,610000002125,
