
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,3,2,Image 1,1,1,100000001,610000008538,
3,,Spine,3,4,Image 1,1,1,100000000,610000008540,
3,,Spine,3,3,Image 1,1,1,100000001,610000008542,
3,,Spine,3,0,Image 1,1,1,100000000,610000008544,
4,,Spine,3,5,Image 1,4,1,100000000,610000008547,
4,,Spine,3,4,Image 1,1,1,100000000,610000008551,
3,,Spine,3,3,Image 1,2,1,100000000,610000008557,
3,,Spine,3,2,Image 1,2,1,100000004,610000008560,
4,,Spine,3,2,Image 1,2,1,100000001,610000008565,
3,,Spine,3,0,Image 1,1,1,100000003,610000008568,
3,,Spine,3,0,Image 1,1,1,100000000,610000008576,
3,,Spine,3,0,Image 1,1,1,100000001,610000008578,
3,,Spine,3,0,Image 1,1,1,100000000,610000008583,
3,,Spine,3,4,Image 1,1,1,100000003,610000008585,
3,,Spine,3,1,Image 1,1,1,100000002,610000008589,
2,,Spine,3,0,Image 1,1,1,100000000,610000008595,
2,,Spine,3,2,Image 1,2,1,100000004,610000008599,
3,,Spine,3,5,Image 1,1,1,100000000,610000008601,
3,,Spine,3,2,Image 1,2,1,100000001,610000008608,
2,,Spine,3,0,Image 1,1,1,100000000,610000008613,
2,,Spine,3,0,Image 1,1,1,100000000,610000008620,
2,,Spine,3,0,Image 1,1,1,100000000,610000008626,
2,,Spine,3,0,Image 1,1,1,100000000,610000008631,
3,,Spine,3,0,Image 1,1,1,100000003,610000008640,
3,,Spine,3,0,Image 1,1,1,100000000,610000008650,
2,,Spine,3,0,Image 1,1,1,100000000,610000008655,
4,,Spine,3,1,Image 1,1,1,100000000,610000008666,
2,,Spine,3,0,Image 1,1,1,100000000,610000008672,
2,,Spine,3,0,Image 1,1,1,100000000,610000008678,
2,,Spine,3,0,Image 1,1,1,100000000,610000008706,
2,,Spine,3,4,Image 1,4,1,100000000,610000008726,
2,,Spine,3,1,Image 1,2,1,100000000,610000008727,
2,,Spine,3,1,Image 1,2,1,100000000,610000008728,
2,,Spine,3,1,Image 1,2,1,100000000,610000008729,
2,,Spine,3,11,Image 1,4,1,100000000,610000008730,
2,,Spine,3,10,Image 1,4,1,100000000,610000008731,
2,,Spine,3,9,Image 1,4,1,100000000,610000008732,
2,,Spine,3,8,Image 1,3,1,100000000,610000008733,
2,,Spine,3,7,Image 1,3,1,100000000,610000008734,
2,,Spine,3,3,Image 1,1,1,100000000,610000008735,
2,,Spine,3,3,Image 1,1,1,100000000,610000008736,
2,,Spine,3,2,Image 1,1,1,100000000,610000008737,
2,,Spine,3,0,Image 1,1,1,100000000,610000008738,
2,,Spine,3,0,Image 1,1,1,100000000,610000008739,
2,,Spine,3,2,Image 1,2,1,100000000,610000008743,
2,,Spine,3,1,Image 1,1,1,100000000,610000008744,
2,,Spine,3,1,Image 1,2,1,100000000,610000008745,
2,,Spine,3,0,Image 1,1,1,100000000,610000008746,
2,,Spine,3,0,Image 1,1,1,100000000,610000008747,
2,,Spine,3,9,Image 1,4,1,100000000,610000008753,
2,,Spine,3,2,Image 1,1,1,100000000,610000008754,
2,,Spine,3,2,Image 1,1,1,100000000,610000008755,
2,,Spine,3,2,Image 1,1,1,100000000,610000008756,
2,,Spine,3,4,Image 1,2,1,100000000,610000008757,
2,,Spine,3,4,Image 1,1,1,100000000,610000008758,
2,,Spine,3,4,Image 1,1,1,100000000,610000008759,
2,,Spine,3,4,Image 1,1,1,100000000,610000008760,
2,,Spine,3,6,Image 1,3,1,100000000,610000008762,
2,,Spine,3,7,Image 1,2,1,100000000,610000008763,
2,,Spine,3,8,Image 1,2,1,100000000,610000008764,
2,,Spine,3,7,Image 1,2,1,100000000,610000008765,
2,,Spine,3,5,Image 1,1,1,100000000,610000008766,
2,,Spine,3,5,Image 1,1,1,100000000,610000008767,
2,,Spine,3,3,Image 1,1,1,100000000,610000008768,
2,,Spine,3,3,Image 1,1,1,100000000,610000008769,
2,,Spine,3,2,Image 1,2,1,100000000,610000008770,
2,,Spine,3,1,Image 1,2,1,100000000,610000008771,
2,,Spine,3,0,Image 1,1,1,100000000,610000008773,
2,,Spine,3,0,Image 1,1,1,100000000,610000008777,
2,,Spine,3,10,Image 1,4,1,100000001,610000008778,
2,,Spine,3,13,Image 1,5,1,100000001,610000008779,
2,,Spine,3,14,Image 1,5,1,100000001,610000008780,
2,,Spine,3,13,Image 1,6,1,100000001,610000008781,
2,,Spine,3,12,Image 1,5,1,100000001,610000008782,
2,,Spine,3,10,Image 1,4,1,100000001,610000008783,
2,,Spine,3,6,Image 1,4,1,100000001,610000008784,
2,,Spine,3,6,Image 1,4,1,100000001,610000008785,
2,,Spine,3,4,Image 1,2,1,100000001,610000008786,
2,,Spine,3,2,Image 1,1,1,100000001,610000008787,
2,,Spine,3,1,Image 1,1,1,100000001,610000008788,
2,,Spine,3,0,Image 1,1,1,100000001,610000008790,
2,,Spine,3,0,Image 1,1,1,100000001,610000008791,
2,,Spine,3,5,Image 1,2,1,100000001,610000008793,
2,,Spine,3,6,Image 1,4,1,100000001,610000008794,
2,,Spine,3,4,Image 1,5,1,100000001,610000008795,
2,,Spine,3,4,Image 1,5,1,100000001,610000008796,
2,,Spine,3,3,Image 1,3,1,100000001,610000008797,
2,,Spine,3,2,Image 1,2,1,100000001,610000008798,
2,,Spine,3,2,Image 1,2,1,100000001,610000008799,
2,,Spine,3,2,Image 1,2,1,100000001,610000008800,
2,,Spine,3,1,Image 1,1,1,100000001,610000008801,
2,,Spine,3,3,Image 1,2,1,100000002,610000008802,
2,,Spine,3,3,Image 1,2,1,100000002,610000008803,
2,,Spine,3,1,Image 1,1,1,100000002,610000008804,
2,,Spine,3,1,Image 1,1,1,100000002,610000008805,
2,,Spine,3,1,Image 1,1,1,100000002,610000008806,
2,,Spine,3,1,Image 1,2,1,100000002,610000008807,
2,,Spine,3,3,Image 1,2,1,100000002,610000008809,
2,,Spine,3,0,Image 1,1,1,100000002,610000008810,
2,,Spine,3,0,Image 1,1,1,100000002,610000008811,
2,,Spine,3,19,Image 1,2,1,100000003,610000008813,
2,,Spine,3,18,Image 1,2,1,100000003,610000008814,
2,,Spine,3,16,Image 1,1,1,100000003,610000008815,
2,,Spine,3,17,Image 1,2,1,100000003,610000008816,
2,,Spine,3,13,Image 1,1,1,100000003,610000008817,
2,,Spine,3,13,Image 1,2,1,100000003,610000008818,
2,,Spine,3,11,Image 1,1,1,100000003,610000008819,
2,,Spine,3,12,Image 1,3,1,100000003,610000008820,
2,,Spine,3,11,Image 1,2,1,100000003,610000008821,
1,,Spine,3,12,Image 1,3,1,100000003,610000008822,
2,,Spine,3,13,Image 1,3,1,100000003,610000008823,
2,,Spine,3,11,Image 1,3,1,100000003,610000008824,
2,,Spine,3,8,Image 1,1,1,100000003,610000008825,
2,,Spine,3,7,Image 1,1,1,100000003,610000008826,
2,,Spine,3,7,Image 1,2,1,100000003,610000008827,
2,,Spine,3,7,Image 1,2,1,100000003,610000008828,
2,,Spine,3,6,Image 1,4,1,100000003,610000008829,
2,,Spine,3,5,Image 1,2,1,100000003,610000008830,
2,,Spine,3,5,Image 1,2,1,100000003,610000008831,
2,,Spine,3,3,Image 1,2,1,100000003,610000008832,
2,,Spine,3,6,Image 1,5,1,100000003,610000008833,
2,,Spine,3,5,Image 1,4,1,100000003,610000008834,
2,,Spine,3,5,Image 1,4,1,100000003,610000008835,
2,,Spine,3,1,Image 1,2,1,100000003,610000008836,
2,,Spine,3,0,Image 1,1,1,100000003,610000008837,
2,,Spine,3,2,Image 1,1,1,100000003,610000008840,
2,,Spine,3,4,Image 1,3,1,100000003,610000008843,
2,,Spine,3,4,Image 1,2,1,100000003,610000008844,
2,,Spine,3,4,Image 1,2,1,100000003,610000008845,
2,,Spine,3,4,Image 1,2,1,100000003,610000008846,
2,,Spine,3,3,Image 1,2,1,100000003,610000008847,
2,,Spine,3,7,Image 1,1,1,100000003,610000008848,
2,,Spine,3,6,Image 1,2,1,100000003,610000008849,
2,,Spine,3,4,Image 1,2,1,100000003,610000008850,
2,,Spine,3,3,Image 1,1,1,100000003,610000008851,
2,,Spine,3,3,Image 1,2,1,100000003,610000008852,
2,,Spine,3,0,Image 1,1,1,100000003,610000008853,
2,,Spine,3,0,Image 1,1,1,100000003,610000008854,
2,,Spine,3,0,Image 1,1,1,100000003,610000008855,
2,,Spine,3,8,Image 1,4,1,100000003,610000008856,
2,,Spine,3,8,Image 1,4,1,100000003,610000008857,
2,,Spine,3,0,Image 1,1,1,100000003,610000008858,
2,,Spine,3,0,Image 1,1,1,100000003,610000008859,
