
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
2413.65,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008873,
2473.98,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008873,
2423.32,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000008873,
2478.12,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008874,
2411.32,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008874,
2425.26,µm,Spine,Spine Terminal Pt Position,8,1,1,,610000008874,
2411.68,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008875,
2430.15,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008875,
2479.48,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000008875,
2416.98,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008876,
2454.32,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008876,
2440.15,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008876,
2437.65,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008877,
2416.65,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008877,
2455.65,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008877,
2416.98,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008878,
2422.32,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008878,
2454.65,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008878,
2414.48,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008879,
2448.48,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000008879,
2423.46,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008879,
2467.14,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008880,
2418.41,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008880,
2426.15,µm,Spine,Spine Terminal Pt Position,19,2,1,,610000008880,
2466.54,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008881,
2430.82,µm,Spine,Spine Terminal Pt Position,4,5,1,,610000008881,
2429.33,µm,Spine,Spine Terminal Pt Position,18,2,1,,610000008881,
2465.32,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008882,
2427.48,µm,Spine,Spine Terminal Pt Position,4,5,1,,610000008882,
2432.32,µm,Spine,Spine Terminal Pt Position,16,1,1,,610000008882,
2421.65,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008883,
2462.87,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008883,
2436.85,µm,Spine,Spine Terminal Pt Position,17,2,1,,610000008883,
2448.15,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008884,
2431.15,µm,Spine,Spine Terminal Pt Position,13,1,1,,610000008884,
2455.65,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008885,
2421.98,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008885,
2461.98,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000008886,
2425.15,µm,Spine,Spine Terminal Pt Position,11,1,1,,610000008886,
2386.98,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008887,
2463.15,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000008887,
2454.65,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008888,
2385.98,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008888,
2464.53,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008889,
2388.32,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008889,
2471.15,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008890,
2388.94,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008890,
2388.98,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008891,
2471.48,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008891,
2471.51,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008892,
2401.48,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008892,
2472.41,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008893,
2394.98,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008893,
2475.32,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008894,
2393.15,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008894,
2464.82,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008895,
2396.65,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008896,
2467.65,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008896,
2467.32,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008897,
2393.34,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008897,
2466.98,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008898,
2392.15,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008898,
2390.32,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008899,
2464.48,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008899,
2463.65,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008900,
2387.49,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000008900,
2464.65,µm,Spine,Spine Terminal Pt Position,,,1,,610000008901,
2402.82,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008901,
2393.65,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008903,
2392.98,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008904,
