
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
84.4179,°,Spine,3,1,1,100000000,610000008768,
49.6154,°,Spine,2,2,1,100000000,610000008770,
75.1715,°,Spine,1,2,1,100000000,610000008771,
84.6741,°,Spine,0,1,1,100000000,610000008777,
66.26,°,Spine,10,4,1,100000001,610000008778,
80.0246,°,Spine,13,5,1,100000001,610000008779,
91.5466,°,Spine,14,5,1,100000001,610000008780,
57.2116,°,Spine,13,6,1,100000001,610000008781,
72.9232,°,Spine,12,5,1,100000001,610000008782,
116.518,°,Spine,10,4,1,100000001,610000008783,
52.8653,°,Spine,6,4,1,100000001,610000008784,
83.6008,°,Spine,6,4,1,100000001,610000008785,
85.4198,°,Spine,2,1,1,100000001,610000008787,
71.9483,°,Spine,1,1,1,100000001,610000008788,
82.7133,°,Spine,5,2,1,100000001,610000008793,
67.6412,°,Spine,6,4,1,100000001,610000008794,
67.5127,°,Spine,4,5,1,100000001,610000008796,
72.7043,°,Spine,3,3,1,100000001,610000008797,
88.7337,°,Spine,2,2,1,100000001,610000008798,
65.7407,°,Spine,1,1,1,100000001,610000008801,
48.2434,°,Spine,3,2,1,100000002,610000008802,
88.0414,°,Spine,3,2,1,100000002,610000008803,
86.9042,°,Spine,1,1,1,100000002,610000008805,
80.7437,°,Spine,1,1,1,100000002,610000008806,
64.5828,°,Spine,1,2,1,100000002,610000008807,
52.1902,°,Spine,3,2,1,100000002,610000008809,
82.4508,°,Spine,0,1,1,100000002,610000008810,
70.1576,°,Spine,0,1,1,100000002,610000008811,
45.3433,°,Spine,19,2,1,100000003,610000008813,
35.3286,°,Spine,18,2,1,100000003,610000008814,
88.1408,°,Spine,13,1,1,100000003,610000008817,
87.4425,°,Spine,13,2,1,100000003,610000008818,
58.3567,°,Spine,12,3,1,100000003,610000008822,
89.7902,°,Spine,13,3,1,100000003,610000008823,
96.4429,°,Spine,11,3,1,100000003,610000008824,
77.3529,°,Spine,8,1,1,100000003,610000008825,
74.4111,°,Spine,7,1,1,100000003,610000008826,
93.659,°,Spine,7,2,1,100000003,610000008827,
100.138,°,Spine,7,2,1,100000003,610000008828,
58.333,°,Spine,6,4,1,100000003,610000008829,
17.4463,°,Spine,3,2,1,100000003,610000008832,
78.1177,°,Spine,5,4,1,100000003,610000008834,
53.8998,°,Spine,5,4,1,100000003,610000008835,
74.4721,°,Spine,1,2,1,100000003,610000008836,
80.6627,°,Spine,2,1,1,100000003,610000008840,
85.0236,°,Spine,4,3,1,100000003,610000008843,
49.8637,°,Spine,4,2,1,100000003,610000008844,
51.0987,°,Spine,4,2,1,100000003,610000008845,
95.7482,°,Spine,4,2,1,100000003,610000008846,
63.1537,°,Spine,3,2,1,100000003,610000008847,
83.4919,°,Spine,7,1,1,100000003,610000008848,
60.24,°,Spine,6,2,1,100000003,610000008849,
114.732,°,Spine,4,2,1,100000003,610000008850,
68.8761,°,Spine,3,1,1,100000003,610000008851,
101.111,°,Spine,3,2,1,100000003,610000008852,
67.821,°,Spine,0,1,1,100000003,610000008853,
84.7597,°,Spine,0,1,1,100000003,610000008854,
82.9026,°,Spine,0,1,1,100000003,610000008855,
78.1309,°,Spine,8,4,1,100000003,610000008856,
62.643,°,Spine,8,4,1,100000003,610000008857,
82.666,°,Spine,0,1,1,100000003,610000008858,
43.2663,°,Spine,0,1,1,100000003,610000008859,
