
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.471007,µm,Spine,0,1,1,100000001,610000001899,
0.436304,µm,Spine,0,1,1,100000000,610000001901,
0.419337,µm,Spine,0,1,1,100000000,610000001905,
0.884197,µm,Spine,0,1,1,100000001,610000001910,
0.436304,µm,Spine,0,1,1,100000000,610000001914,
0.538161,µm,Spine,0,1,1,100000000,610000001922,
0.491626,µm,Spine,0,1,1,100000001,610000001924,
0.68864,µm,Spine,0,1,1,100000000,610000001926,
0.471155,µm,Spine,0,1,1,100000000,610000001932,
0.31197,µm,Spine,6,1,1,100000000,610000001942,
0.21582,µm,Spine,6,2,1,100000000,610000001943,
0.526459,µm,Spine,5,2,1,100000000,610000001944,
0.394824,µm,Spine,4,1,1,100000000,610000001945,
0.224216,µm,Spine,4,2,1,100000000,610000001946,
0.300313,µm,Spine,4,2,1,100000000,610000001947,
0.1625,µm,Spine,1,2,1,100000000,610000001948,
0.314844,µm,Spine,1,2,1,100000000,610000001949,
0.459965,µm,Spine,1,2,1,100000000,610000001950,
0.205484,µm,Spine,0,1,1,100000000,610000001956,
0.1625,µm,Spine,0,1,1,100000000,610000001957,
0.171248,µm,Spine,0,1,1,100000000,610000001958,
0.209785,µm,Spine,0,1,1,100000000,610000001959,
0.347069,µm,Spine,0,1,1,100000000,610000001960,
0.213817,µm,Spine,6,2,1,100000001,610000001964,
0.217458,µm,Spine,5,2,1,100000001,610000001965,
0.239537,µm,Spine,5,2,1,100000001,610000001966,
0.172656,µm,Spine,5,2,1,100000001,610000001967,
0.1625,µm,Spine,5,1,1,100000001,610000001968,
0.22781,µm,Spine,3,2,1,100000001,610000001969,
0.1625,µm,Spine,0,1,1,100000001,610000001970,
0.363086,µm,Spine,0,1,1,100000001,610000001971,
0.333887,µm,Spine,0,1,1,100000001,610000001977,
0.450759,µm,Spine,0,1,1,100000001,610000001978,
0.314119,µm,Spine,0,1,1,100000001,610000001979,
0.327751,µm,Spine,0,1,1,100000001,610000001980,
0.339125,µm,Spine,0,1,1,100000001,610000001981,
0.24375,µm,Spine,1,2,1,100000001,610000001982,
0.287748,µm,Spine,1,2,1,100000001,610000001983,
0.207364,µm,Spine,2,1,1,100000001,610000001984,
0.426633,µm,Spine,0,1,1,100000001,610000001985,
0.278104,µm,Spine,6,3,1,100000002,610000001986,
0.20068,µm,Spine,6,3,1,100000002,610000001987,
0.387138,µm,Spine,6,3,1,100000002,610000001988,
0.255898,µm,Spine,6,3,1,100000002,610000001989,
0.323589,µm,Spine,6,3,1,100000002,610000001990,
0.30174,µm,Spine,4,3,1,100000002,610000001991,
0.220917,µm,Spine,4,3,1,100000002,610000001992,
0.384557,µm,Spine,5,4,1,100000002,610000001993,
0.256599,µm,Spine,2,2,1,100000002,610000001994,
0.256891,µm,Spine,0,1,1,100000002,610000001995,
0.25388,µm,Spine,3,1,1,100000002,610000001999,
0.333563,µm,Spine,3,1,1,100000002,610000002000,
0.204332,µm,Spine,3,2,1,100000002,610000002001,
0.24375,µm,Spine,2,1,1,100000002,610000002002,
