
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
141,,Spine,1,6,Image 1,3,1,100000002,610000001768,
166,,Spine,1,2,Image 1,1,1,100000002,610000001770,
577,,Spine,1,0,Image 1,1,1,100000001,610000001774,
50,,Spine,1,2,Image 1,1,1,100000002,610000001776,
261,,Spine,1,0,Image 1,1,1,100000001,610000001778,
307,,Spine,1,1,Image 1,2,1,100000000,610000001783,
542,,Spine,1,0,Image 1,1,1,100000000,610000001785,
1204,,Spine,1,0,Image 1,1,1,100000001,610000001790,
303,,Spine,1,0,Image 1,1,1,100000001,610000001792,
489,,Spine,1,0,Image 1,1,1,100000000,610000001795,
162,,Spine,1,0,Image 1,1,1,100000000,610000001799,
337,,Spine,1,0,Image 1,1,1,100000001,610000001804,
245,,Spine,1,0,Image 1,1,1,100000001,610000001807,
51,,Spine,1,2,Image 1,1,1,100000002,610000001810,
140,,Spine,1,2,Image 1,1,1,100000002,610000001812,
377,,Spine,1,2,Image 1,1,1,100000002,610000001819,
588,,Spine,1,0,Image 1,1,1,100000000,610000001822,
53,,Spine,1,2,Image 1,1,1,100000002,610000001826,
103,,Spine,1,2,Image 1,1,1,100000002,610000001828,
1308,,Spine,1,0,Image 1,1,1,100000000,610000001831,
144,,Spine,1,0,Image 1,1,1,100000000,610000001836,
28,,Spine,1,0,Image 1,1,1,100000001,610000001840,
33,,Spine,1,2,Image 1,1,1,100000002,610000001843,
360,,Spine,1,0,Image 1,1,1,100000001,610000001846,
465,,Spine,1,2,Image 1,1,1,100000002,610000001849,
842,,Spine,1,0,Image 1,1,1,100000001,610000001852,
717,,Spine,1,0,Image 1,1,1,100000001,610000001854,
495,,Spine,1,0,Image 1,1,1,100000001,610000001857,
246,,Spine,1,0,Image 1,1,1,100000001,610000001859,
644,,Spine,1,0,Image 1,1,1,100000000,610000001862,
224,,Spine,1,0,Image 1,1,1,100000001,610000001868,
78,,Spine,1,2,Image 1,1,1,100000002,610000001872,
460,,Spine,1,0,Image 1,1,1,100000001,610000001878,
307,,Spine,1,0,Image 1,1,1,100000001,610000001881,
1142,,Spine,1,0,Image 1,1,1,100000001,610000001888,
156,,Spine,1,0,Image 1,1,1,100000001,610000001892,
717,,Spine,1,0,Image 1,1,1,100000001,610000001894,
586,,Spine,1,0,Image 1,1,1,100000000,610000001897,
272,,Spine,1,0,Image 1,1,1,100000001,610000001899,
164,,Spine,1,0,Image 1,1,1,100000000,610000001901,
101,,Spine,1,0,Image 1,1,1,100000000,610000001905,
853,,Spine,1,0,Image 1,1,1,100000001,610000001910,
147,,Spine,1,0,Image 1,1,1,100000000,610000001914,
325,,Spine,1,0,Image 1,1,1,100000000,610000001922,
173,,Spine,1,0,Image 1,1,1,100000001,610000001924,
419,,Spine,1,0,Image 1,1,1,100000000,610000001926,
183,,Spine,1,0,Image 1,1,1,100000000,610000001932,
68,,Spine,1,6,Image 1,1,1,100000000,610000001942,
31,,Spine,1,6,Image 1,2,1,100000000,610000001943,
227,,Spine,1,5,Image 1,2,1,100000000,610000001944,
179,,Spine,1,4,Image 1,1,1,100000000,610000001945,
57,,Spine,1,4,Image 1,2,1,100000000,610000001946,
105,,Spine,1,4,Image 1,2,1,100000000,610000001947,
51,,Spine,1,1,Image 1,2,1,100000000,610000001948,
88,,Spine,1,1,Image 1,2,1,100000000,610000001949,
157,,Spine,1,1,Image 1,2,1,100000000,610000001950,
41,,Spine,1,0,Image 1,1,1,100000000,610000001956,
29,,Spine,1,0,Image 1,1,1,100000000,610000001957,
39,,Spine,1,0,Image 1,1,1,100000000,610000001958,
50,,Spine,1,0,Image 1,1,1,100000000,610000001959,
177,,Spine,1,0,Image 1,1,1,100000000,610000001960,
45,,Spine,1,6,Image 1,2,1,100000001,610000001964,
50,,Spine,1,5,Image 1,2,1,100000001,610000001965,
53,,Spine,1,5,Image 1,2,1,100000001,610000001966,
62,,Spine,1,5,Image 1,2,1,100000001,610000001967,
58,,Spine,1,5,Image 1,1,1,100000001,610000001968,
50,,Spine,1,3,Image 1,2,1,100000001,610000001969,
20,,Spine,1,0,Image 1,1,1,100000001,610000001970,
171,,Spine,1,0,Image 1,1,1,100000001,610000001971,
93,,Spine,1,0,Image 1,1,1,100000001,610000001977,
177,,Spine,1,0,Image 1,1,1,100000001,610000001978,
209,,Spine,1,0,Image 1,1,1,100000001,610000001979,
272,,Spine,1,0,Image 1,1,1,100000001,610000001980,
123,,Spine,1,0,Image 1,1,1,100000001,610000001981,
35,,Spine,1,1,Image 1,2,1,100000001,610000001982,
111,,Spine,1,1,Image 1,2,1,100000001,610000001983,
72,,Spine,1,2,Image 1,1,1,100000001,610000001984,
187,,Spine,1,0,Image 1,1,1,100000001,610000001985,
75,,Spine,1,6,Image 1,3,1,100000002,610000001986,
57,,Spine,1,6,Image 1,3,1,100000002,610000001987,
142,,Spine,1,6,Image 1,3,1,100000002,610000001988,
128,,Spine,1,6,Image 1,3,1,100000002,610000001989,
147,,Spine,1,6,Image 1,3,1,100000002,610000001990,
126,,Spine,1,4,Image 1,3,1,100000002,610000001991,
91,,Spine,1,4,Image 1,3,1,100000002,610000001992,
121,,Spine,1,5,Image 1,4,1,100000002,610000001993,
59,,Spine,1,2,Image 1,2,1,100000002,610000001994,
110,,Spine,1,0,Image 1,1,1,100000002,610000001995,
142,,Spine,1,3,Image 1,1,1,100000002,610000001999,
168,,Spine,1,3,Image 1,1,1,100000002,610000002000,
46,,Spine,1,3,Image 1,2,1,100000002,610000002001,
93,,Spine,1,2,Image 1,1,1,100000002,610000002002,
