
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
83,,Spine,2,0,Image 1,1,1,100000000,610000001735,
151,,Spine,2,2,Image 1,1,1,100000002,610000001739,
153,,Spine,2,6,Image 1,3,1,100000002,610000001742,
118,,Spine,2,2,Image 1,1,1,100000002,610000001745,
291,,Spine,2,0,Image 1,1,1,100000000,610000001751,
268,,Spine,2,3,Image 1,1,1,100000002,610000001755,
264,,Spine,2,6,Image 1,3,1,100000002,610000001758,
187,,Spine,2,2,Image 1,1,1,100000002,610000001764,
112,,Spine,2,2,Image 1,1,1,100000002,610000001766,
105,,Spine,2,6,Image 1,3,1,100000002,610000001768,
103,,Spine,2,2,Image 1,1,1,100000002,610000001770,
316,,Spine,2,0,Image 1,1,1,100000001,610000001774,
90,,Spine,2,2,Image 1,1,1,100000002,610000001776,
112,,Spine,2,0,Image 1,1,1,100000001,610000001778,
509,,Spine,2,1,Image 1,2,1,100000000,610000001783,
94,,Spine,2,0,Image 1,1,1,100000000,610000001785,
325,,Spine,2,0,Image 1,1,1,100000001,610000001790,
122,,Spine,2,0,Image 1,1,1,100000001,610000001792,
122,,Spine,2,0,Image 1,1,1,100000000,610000001795,
359,,Spine,2,0,Image 1,1,1,100000000,610000001799,
246,,Spine,2,0,Image 1,1,1,100000001,610000001804,
225,,Spine,2,0,Image 1,1,1,100000001,610000001807,
193,,Spine,2,2,Image 1,1,1,100000002,610000001810,
119,,Spine,2,2,Image 1,1,1,100000002,610000001812,
106,,Spine,2,2,Image 1,1,1,100000002,610000001819,
210,,Spine,2,0,Image 1,1,1,100000000,610000001822,
127,,Spine,2,2,Image 1,1,1,100000002,610000001826,
122,,Spine,2,2,Image 1,1,1,100000002,610000001828,
157,,Spine,2,0,Image 1,1,1,100000000,610000001831,
269,,Spine,2,0,Image 1,1,1,100000000,610000001836,
165,,Spine,2,0,Image 1,1,1,100000001,610000001840,
104,,Spine,2,2,Image 1,1,1,100000002,610000001843,
435,,Spine,2,0,Image 1,1,1,100000001,610000001846,
118,,Spine,2,2,Image 1,1,1,100000002,610000001849,
205,,Spine,2,0,Image 1,1,1,100000001,610000001852,
149,,Spine,2,0,Image 1,1,1,100000001,610000001854,
238,,Spine,2,0,Image 1,1,1,100000001,610000001857,
151,,Spine,2,0,Image 1,1,1,100000001,610000001859,
63,,Spine,2,0,Image 1,1,1,100000000,610000001862,
304,,Spine,2,0,Image 1,1,1,100000001,610000001868,
94,,Spine,2,2,Image 1,1,1,100000002,610000001872,
199,,Spine,2,0,Image 1,1,1,100000001,610000001878,
141,,Spine,2,0,Image 1,1,1,100000001,610000001881,
234,,Spine,2,0,Image 1,1,1,100000001,610000001888,
235,,Spine,2,0,Image 1,1,1,100000001,610000001892,
105,,Spine,2,0,Image 1,1,1,100000001,610000001894,
101,,Spine,2,0,Image 1,1,1,100000000,610000001897,
222,,Spine,2,0,Image 1,1,1,100000001,610000001899,
189,,Spine,2,0,Image 1,1,1,100000000,610000001901,
245,,Spine,2,0,Image 1,1,1,100000000,610000001905,
140,,Spine,2,0,Image 1,1,1,100000001,610000001910,
192,,Spine,2,0,Image 1,1,1,100000000,610000001914,
220,,Spine,2,0,Image 1,1,1,100000000,610000001922,
111,,Spine,2,0,Image 1,1,1,100000001,610000001924,
179,,Spine,2,0,Image 1,1,1,100000000,610000001926,
304,,Spine,2,0,Image 1,1,1,100000000,610000001932,
128,,Spine,2,6,Image 1,1,1,100000000,610000001942,
36,,Spine,2,6,Image 1,2,1,100000000,610000001943,
53,,Spine,2,5,Image 1,2,1,100000000,610000001944,
92,,Spine,2,4,Image 1,1,1,100000000,610000001945,
57,,Spine,2,4,Image 1,2,1,100000000,610000001946,
66,,Spine,2,4,Image 1,2,1,100000000,610000001947,
89,,Spine,2,1,Image 1,2,1,100000000,610000001948,
49,,Spine,2,1,Image 1,2,1,100000000,610000001949,
77,,Spine,2,1,Image 1,2,1,100000000,610000001950,
126,,Spine,2,0,Image 1,1,1,100000000,610000001956,
25,,Spine,2,0,Image 1,1,1,100000000,610000001957,
110,,Spine,2,0,Image 1,1,1,100000000,610000001958,
147,,Spine,2,0,Image 1,1,1,100000000,610000001959,
172,,Spine,2,0,Image 1,1,1,100000000,610000001960,
25,,Spine,2,6,Image 1,2,1,100000001,610000001964,
60,,Spine,2,5,Image 1,2,1,100000001,610000001965,
36,,Spine,2,5,Image 1,2,1,100000001,610000001966,
34,,Spine,2,5,Image 1,2,1,100000001,610000001967,
78,,Spine,2,5,Image 1,1,1,100000001,610000001968,
95,,Spine,2,3,Image 1,2,1,100000001,610000001969,
58,,Spine,2,0,Image 1,1,1,100000001,610000001970,
86,,Spine,2,0,Image 1,1,1,100000001,610000001971,
154,,Spine,2,0,Image 1,1,1,100000001,610000001977,
56,,Spine,2,0,Image 1,1,1,100000001,610000001978,
80,,Spine,2,0,Image 1,1,1,100000001,610000001979,
129,,Spine,2,0,Image 1,1,1,100000001,610000001980,
120,,Spine,2,0,Image 1,1,1,100000001,610000001981,
179,,Spine,2,1,Image 1,2,1,100000001,610000001982,
119,,Spine,2,1,Image 1,2,1,100000001,610000001983,
85,,Spine,2,2,Image 1,1,1,100000001,610000001984,
173,,Spine,2,0,Image 1,1,1,100000001,610000001985,
98,,Spine,2,6,Image 1,3,1,100000002,610000001986,
91,,Spine,2,6,Image 1,3,1,100000002,610000001987,
103,,Spine,2,6,Image 1,3,1,100000002,610000001988,
99,,Spine,2,6,Image 1,3,1,100000002,610000001989,
137,,Spine,2,6,Image 1,3,1,100000002,610000001990,
77,,Spine,2,4,Image 1,3,1,100000002,610000001991,
62,,Spine,2,4,Image 1,3,1,100000002,610000001992,
78,,Spine,2,5,Image 1,4,1,100000002,610000001993,
35,,Spine,2,2,Image 1,2,1,100000002,610000001994,
140,,Spine,2,0,Image 1,1,1,100000002,610000001995,
172,,Spine,2,3,Image 1,1,1,100000002,610000001999,
166,,Spine,2,3,Image 1,1,1,100000002,610000002000,
37,,Spine,2,3,Image 1,2,1,100000002,610000002001,
50,,Spine,2,2,Image 1,1,1,100000002,610000002002,
