
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,1/10µm,Segment,6,5,1,100000001,510000006166,
0,1/10µm,Segment,4,2,1,100000001,510000006171,
6.40192,1/10µm,Segment,3,1,1,100000001,510000006193,
0,1/10µm,Segment,2,1,1,100000001,510000006196,
0,1/10µm,Segment,1,1,1,100000001,510000006199,
0,1/10µm,Segment,0,1,1,100000001,510000006211,
0,1/10µm,Segment,4,2,1,100000000,510000006214,
0,1/10µm,Segment,6,3,1,100000001,510000006224,
10.9207,1/10µm,Segment,5,2,1,100000001,510000006227,
4.24063,1/10µm,Segment,4,2,1,100000001,510000006231,
3.613,1/10µm,Segment,3,2,1,100000001,510000006236,
0,1/10µm,Segment,3,4,1,100000003,510000006262,
0,1/10µm,Segment,2,3,1,100000003,510000006265,
0,1/10µm,Segment,4,3,1,100000003,510000006279,
0,1/10µm,Segment,3,3,1,100000003,510000006294,
0,1/10µm,Segment,5,3,1,100000001,510000006296,
0,1/10µm,Segment,4,2,1,100000000,510000006298,
0,1/10µm,Segment,3,3,1,100000002,510000006323,
2.39173,1/10µm,Segment,2,2,1,100000002,510000006335,
0,1/10µm,Segment,1,2,1,100000002,510000006344,
0,1/10µm,Segment,2,2,1,100000000,510000006356,
0,1/10µm,Segment,1,2,1,100000000,510000006361,
0,1/10µm,Segment,6,2,1,100000001,510000006363,
0,1/10µm,Segment,2,3,1,100000000,510000006367,
0,1/10µm,Segment,5,2,1,100000003,510000006382,
2.29572,1/10µm,Segment,4,1,1,100000003,510000006391,
0,1/10µm,Segment,3,1,1,100000002,510000006395,
7.82166,1/10µm,Segment,6,2,1,100000003,510000006403,
2.79678,1/10µm,Segment,5,1,1,100000003,510000006408,
0,1/10µm,Segment,5,3,1,100000001,510000006416,
0,1/10µm,Segment,4,3,1,100000002,510000006420,
3.03936,1/10µm,Segment,3,2,1,100000002,510000006431,
0,1/10µm,Segment,4,3,1,100000001,510000006439,
0,1/10µm,Segment,4,4,1,100000003,510000006443,
0,1/10µm,Segment,5,3,1,100000001,510000006446,
0,1/10µm,Segment,4,4,1,100000002,510000006448,
0,1/10µm,Segment,3,3,1,100000002,510000006454,
0,1/10µm,Segment,2,2,1,100000002,510000006476,
0,1/10µm,Segment,2,2,1,100000002,510000006495,
0,1/10µm,Segment,1,1,1,100000002,510000006498,
0,1/10µm,Segment,0,1,1,100000002,510000006515,
3.02247,1/10µm,Segment,4,1,1,100000002,510000006532,
0,1/10µm,Segment,3,1,1,100000002,510000006534,
0,1/10µm,Segment,4,3,1,100000001,510000006541,
3.0009,1/10µm,Segment,1,2,1,100000002,510000006561,
0,1/10µm,Segment,4,2,1,100000002,510000006571,
0,1/10µm,Segment,3,1,1,100000002,510000006574,
0,1/10µm,Segment,2,1,1,100000002,510000006577,
2.41033,1/10µm,Segment,4,2,1,100000001,510000006591,
0,1/10µm,Segment,4,3,1,100000001,510000006609,
0,1/10µm,Segment,2,3,1,100000002,510000006624,
0,1/10µm,Segment,1,2,1,100000002,510000006626,
0,1/10µm,Segment,3,4,1,100000002,510000006632,
0,1/10µm,Segment,2,3,1,100000002,510000006637,
0,1/10µm,Segment,5,2,1,100000003,510000006640,
0,1/10µm,Segment,3,2,1,100000002,510000006642,
0,1/10µm,Segment,3,2,1,100000002,510000006644,
0,1/10µm,Segment,4,1,1,100000002,510000006649,
0,1/10µm,Segment,2,1,1,100000004,510000006652,
0,1/10µm,Segment,3,1,1,100000004,510000006660,
0,1/10µm,Segment,0,1,1,100000003,510000006684,
0,1/10µm,Segment,3,2,1,100000002,510000006688,
0,1/10µm,Segment,3,3,1,100000002,510000006690,
0,1/10µm,Segment,4,2,1,100000003,510000006703,
6.36182,1/10µm,Segment,0,1,1,100000001,510000006708,
0,1/10µm,Segment,0,1,1,100000000,510000006726,
20.4321,1/10µm,Segment,2,2,1,100000004,510000006728,
0,1/10µm,Segment,2,2,1,100000001,510000006731,
0,1/10µm,Segment,0,1,1,100000000,510000006737,
0,1/10µm,Segment,1,1,1,100000000,510000006767,
0,1/10µm,Segment,1,2,1,100000003,510000006781,
0,1/10µm,Segment,4,2,1,100000002,510000006783,
0,1/10µm,Segment,0,1,1,100000002,510000006796,
0,1/10µm,Segment,1,2,1,100000001,510000006811,
0,1/10µm,Segment,1,1,1,100000003,510000006816,
0,1/10µm,Segment,1,2,1,100000001,510000006821,
6.56621,1/10µm,Segment,0,1,1,100000001,510000006839,
0,1/10µm,Segment,2,2,1,100000001,510000006847,
0,1/10µm,Segment,1,2,1,100000001,510000006853,
0,1/10µm,Segment,3,2,1,100000002,510000006856,
0,1/10µm,Segment,0,1,1,100000001,510000006866,
2.56799,1/10µm,Segment,0,1,1,100000001,510000006873,
0,1/10µm,Segment,2,2,1,100000003,510000006887,
0,1/10µm,Segment,1,1,1,100000002,510000006889,
0,1/10µm,Segment,2,3,1,100000001,510000006892,
3.50538,1/10µm,Segment,0,1,1,100000004,510000006904,
0,1/10µm,Segment,0,1,1,100000004,510000006925,
0,1/10µm,Segment,7,2,1,100000000,510000006926,
0,1/10µm,Segment,7,3,1,100000000,510000006927,
0,1/10µm,Segment,2,2,1,100000000,510000006929,
0,1/10µm,Segment,3,3,1,100000000,510000006930,
0,1/10µm,Segment,6,2,1,100000001,510000006932,
0,1/10µm,Segment,14,3,1,100000001,510000006933,
0,1/10µm,Segment,9,3,1,100000001,510000006934,
0,1/10µm,Segment,9,4,1,100000001,510000006935,
0,1/10µm,Segment,6,3,1,100000001,510000006936,
0,1/10µm,Segment,5,1,1,100000001,510000006937,
0,1/10µm,Segment,7,1,1,100000001,510000006938,
0,1/10µm,Segment,10,2,1,100000001,510000006939,
0,1/10µm,Segment,10,1,1,100000001,510000006942,
0,1/10µm,Segment,8,3,1,100000001,510000006943,
0,1/10µm,Segment,3,3,1,100000001,510000006945,
0,1/10µm,Segment,6,5,1,100000001,510000006946,
0,1/10µm,Segment,6,4,1,100000001,510000006947,
0,1/10µm,Segment,7,2,1,100000001,510000006948,
0,1/10µm,Segment,7,4,1,100000001,510000006949,
0,1/10µm,Segment,4,1,1,100000001,510000006950,
0,1/10µm,Segment,3,2,1,100000001,510000006951,
0,1/10µm,Segment,1,2,1,100000001,510000006952,
0,1/10µm,Segment,7,3,1,100000001,510000006953,
0,1/10µm,Segment,15,8,1,100000001,510000006954,
0,1/10µm,Segment,11,5,1,100000001,510000006956,
0,1/10µm,Segment,8,4,1,100000001,510000006957,
0,1/10µm,Segment,5,3,1,100000002,510000006960,
0,1/10µm,Segment,4,3,1,100000002,510000006961,
0,1/10µm,Segment,2,1,1,100000002,510000006962,
11.3089,1/10µm,Segment,5,3,1,100000002,510000006963,
0,1/10µm,Segment,6,4,1,100000002,510000006964,
0,1/10µm,Segment,4,2,1,100000002,510000006965,
0,1/10µm,Segment,8,3,1,100000002,510000006966,
0,1/10µm,Segment,10,3,1,100000002,510000006967,
0,1/10µm,Segment,7,4,1,100000002,510000006968,
0,1/10µm,Segment,6,4,1,100000003,510000006970,
0,1/10µm,Segment,12,6,1,100000003,510000006971,
0,1/10µm,Segment,13,7,1,100000003,510000006972,
0,1/10µm,Segment,10,4,1,100000003,510000006973,
0,1/10µm,Segment,8,2,1,100000003,510000006974,
0,1/10µm,Segment,14,2,1,100000003,510000006975,
0,1/10µm,Segment,16,3,1,100000003,510000006976,
0,1/10µm,Segment,6,3,1,100000003,510000006977,
0,1/10µm,Segment,5,3,1,100000003,510000006980,
0,1/10µm,Segment,6,1,1,100000003,510000006981,
0,1/10µm,Segment,5,5,1,100000004,510000006983,
0,1/10µm,Segment,7,6,1,100000004,510000006984,
9.59346,1/10µm,Segment,1,1,1,100000004,510000006985,
