
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-30.9887,°,Segment,5,3,1,100000001,510000006446,
83.5794,°,Segment,4,4,1,100000002,510000006448,
13.5341,°,Segment,3,3,1,100000002,510000006454,
84.6007,°,Segment,2,2,1,100000002,510000006476,
176.66,°,Segment,2,2,1,100000002,510000006495,
-177.827,°,Segment,1,1,1,100000002,510000006498,
-174.832,°,Segment,0,1,1,100000002,510000006515,
-52.6222,°,Segment,4,1,1,100000002,510000006532,
-39.0569,°,Segment,3,1,1,100000002,510000006534,
110.403,°,Segment,4,3,1,100000001,510000006541,
85.5918,°,Segment,1,2,1,100000002,510000006561,
13.7229,°,Segment,4,2,1,100000002,510000006571,
-111.097,°,Segment,3,1,1,100000002,510000006574,
-103.671,°,Segment,2,1,1,100000002,510000006577,
-112.658,°,Segment,4,2,1,100000001,510000006591,
148.541,°,Segment,4,3,1,100000001,510000006609,
-88.1374,°,Segment,2,3,1,100000002,510000006624,
72.0848,°,Segment,1,2,1,100000002,510000006626,
-146.31,°,Segment,3,4,1,100000002,510000006632,
2.023,°,Segment,2,3,1,100000002,510000006637,
61.0637,°,Segment,5,2,1,100000003,510000006640,
139.502,°,Segment,3,2,1,100000002,510000006642,
94.9554,°,Segment,3,2,1,100000002,510000006644,
-139.524,°,Segment,4,1,1,100000002,510000006649,
-115.229,°,Segment,2,1,1,100000004,510000006652,
30.7189,°,Segment,3,1,1,100000004,510000006660,
-125.128,°,Segment,0,1,1,100000003,510000006684,
-66.6055,°,Segment,3,2,1,100000002,510000006688,
-31.1829,°,Segment,3,3,1,100000002,510000006690,
-32.9918,°,Segment,4,2,1,100000003,510000006703,
-95.5373,°,Segment,0,1,1,100000001,510000006708,
-126.788,°,Segment,0,1,1,100000000,510000006726,
31.4296,°,Segment,2,2,1,100000004,510000006728,
-96.9713,°,Segment,2,2,1,100000001,510000006731,
-116.901,°,Segment,0,1,1,100000000,510000006737,
66.934,°,Segment,1,1,1,100000000,510000006767,
44.4088,°,Segment,1,2,1,100000003,510000006781,
-120.656,°,Segment,4,2,1,100000002,510000006783,
-101.908,°,Segment,0,1,1,100000002,510000006796,
-84.3651,°,Segment,1,2,1,100000001,510000006811,
-5.19443,°,Segment,1,1,1,100000003,510000006816,
-66.7395,°,Segment,1,2,1,100000001,510000006821,
173.782,°,Segment,0,1,1,100000001,510000006839,
-1.03848,°,Segment,2,2,1,100000001,510000006847,
1.97116,°,Segment,1,2,1,100000001,510000006853,
38.852,°,Segment,3,2,1,100000002,510000006856,
45.6465,°,Segment,0,1,1,100000001,510000006866,
-125.899,°,Segment,0,1,1,100000001,510000006873,
22.8795,°,Segment,2,2,1,100000003,510000006887,
140.5,°,Segment,1,1,1,100000002,510000006889,
35.7859,°,Segment,2,3,1,100000001,510000006892,
-138.323,°,Segment,0,1,1,100000004,510000006904,
61.9275,°,Segment,0,1,1,100000004,510000006925,
69.3171,°,Segment,7,2,1,100000000,510000006926,
133.256,°,Segment,7,3,1,100000000,510000006927,
53.3121,°,Segment,2,2,1,100000000,510000006929,
-125.495,°,Segment,3,3,1,100000000,510000006930,
-101.699,°,Segment,6,2,1,100000001,510000006932,
-153.591,°,Segment,14,3,1,100000001,510000006933,
-99.5247,°,Segment,9,3,1,100000001,510000006934,
95.2356,°,Segment,9,4,1,100000001,510000006935,
149.218,°,Segment,6,3,1,100000001,510000006936,
179.54,°,Segment,5,1,1,100000001,510000006937,
-168.917,°,Segment,7,1,1,100000001,510000006938,
-145.222,°,Segment,10,2,1,100000001,510000006939,
133.325,°,Segment,10,1,1,100000001,510000006942,
21.3929,°,Segment,8,3,1,100000001,510000006943,
-163.271,°,Segment,3,3,1,100000001,510000006945,
85.9144,°,Segment,6,5,1,100000001,510000006946,
-21.9427,°,Segment,6,4,1,100000001,510000006947,
75.0448,°,Segment,7,2,1,100000001,510000006948,
143.074,°,Segment,7,4,1,100000001,510000006949,
-139.059,°,Segment,4,1,1,100000001,510000006950,
-151.615,°,Segment,3,2,1,100000001,510000006951,
-32.5926,°,Segment,1,2,1,100000001,510000006952,
-65.0261,°,Segment,7,3,1,100000001,510000006953,
159.814,°,Segment,15,8,1,100000001,510000006954,
169.15,°,Segment,11,5,1,100000001,510000006956,
115.163,°,Segment,8,4,1,100000001,510000006957,
26.9611,°,Segment,5,3,1,100000002,510000006960,
141.459,°,Segment,4,3,1,100000002,510000006961,
31.3169,°,Segment,2,1,1,100000002,510000006962,
-29.2629,°,Segment,5,3,1,100000002,510000006963,
-61.4243,°,Segment,6,4,1,100000002,510000006964,
-142.337,°,Segment,4,2,1,100000002,510000006965,
-131.84,°,Segment,8,3,1,100000002,510000006966,
-117.448,°,Segment,10,3,1,100000002,510000006967,
100.432,°,Segment,7,4,1,100000002,510000006968,
-151.128,°,Segment,6,4,1,100000003,510000006970,
-151.18,°,Segment,12,6,1,100000003,510000006971,
-18.8861,°,Segment,13,7,1,100000003,510000006972,
-126.909,°,Segment,10,4,1,100000003,510000006973,
99.6687,°,Segment,8,2,1,100000003,510000006974,
21.5644,°,Segment,14,2,1,100000003,510000006975,
13.2011,°,Segment,16,3,1,100000003,510000006976,
46.8476,°,Segment,6,3,1,100000003,510000006977,
118.691,°,Segment,5,3,1,100000003,510000006980,
-158.998,°,Segment,6,1,1,100000003,510000006981,
-99.9874,°,Segment,5,5,1,100000004,510000006983,
160.624,°,Segment,7,6,1,100000004,510000006984,
-84.9411,°,Segment,1,1,1,100000004,510000006985,
