
Spine Terminal Pt Position Z
 ==================== 
Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1406.33,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007885,
1399.29,µm,Spine,Spine Terminal Pt Position,18,4,1,100000003,610000007888,
1402.33,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000007892,
1402.33,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007894,
1393.83,µm,Spine,Spine Terminal Pt Position,12,7,1,100000003,610000007899,
1402.83,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007902,
1399.83,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007904,
1401.83,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007909,
1392.33,µm,Spine,Spine Terminal Pt Position,10,5,1,100000001,610000007921,
1393.83,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000007926,
1405.33,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000007928,
1388.33,µm,Spine,Spine Terminal Pt Position,,,1,,610000007930,
1392.77,µm,Spine,Spine Terminal Pt Position,3,1,1,100000002,610000007934,
1399.83,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007944,
1391.83,µm,Spine,Spine Terminal Pt Position,8,6,1,100000001,610000007946,
1401.33,µm,Spine,Spine Terminal Pt Position,6,3,1,100000000,610000007948,
1401.83,µm,Spine,Spine Terminal Pt Position,9,4,1,100000003,610000007950,
1391.33,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007952,
1405.83,µm,Spine,Spine Terminal Pt Position,5,5,1,100000002,610000007954,
1406.33,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007967,
1392.82,µm,Spine,Spine Terminal Pt Position,8,4,1,100000002,610000007969,
1399.83,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000007971,
1406.33,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000007975,
1403.33,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007978,
1399.83,µm,Spine,Spine Terminal Pt Position,7,4,1,100000003,610000007980,
1402.33,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007983,
1391.33,µm,Spine,Spine Terminal Pt Position,8,4,1,100000001,610000007985,
1388.33,µm,Spine,Spine Terminal Pt Position,7,5,1,100000001,610000007990,
1388.29,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000007992,
1392.33,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000007995,
1398.33,µm,Spine,Spine Terminal Pt Position,12,3,1,100000003,610000007998,
1389.33,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000008003,
1402.33,µm,Spine,Spine Terminal Pt Position,7,3,1,100000004,610000008005,
1391.33,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000008007,
1406.33,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000008009,
1397.33,µm,Spine,Spine Terminal Pt Position,13,3,1,100000001,610000008011,
1388.83,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000008015,
1387.83,µm,Spine,Spine Terminal Pt Position,10,5,1,100000002,610000008019,
1388.33,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008021,
1390.33,µm,Spine,Spine Terminal Pt Position,4,4,1,100000001,610000008026,
1404.33,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008028,
1403.33,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000008031,
1393.83,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000008035,
1389.42,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008038,
1394.83,µm,Spine,Spine Terminal Pt Position,6,3,1,100000002,610000008042,
1389.33,µm,Spine,Spine Terminal Pt Position,10,5,1,100000001,610000008044,
1396.35,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000008058,
1406.83,µm,Spine,Spine Terminal Pt Position,3,1,1,100000002,610000008065,
1407.07,µm,Spine,Spine Terminal Pt Position,6,3,1,100000002,610000008081,
1394.33,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000008088,
1393.83,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000008099,
1391.8,µm,Spine,Spine Terminal Pt Position,10,5,1,100000001,610000008101,
1387.83,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000008103,
1387.83,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000008107,
1388.33,µm,Spine,Spine Terminal Pt Position,5,1,1,100000003,610000008109,
1392.33,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000008112,
1393.83,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000008114,
1399.83,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000008122,
1387.83,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008127,
1392.33,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008130,
1407.83,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000008135,
1392.83,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000008145,
1389.33,µm,Spine,Spine Terminal Pt Position,12,5,1,100000003,610000008153,
1387.83,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000008170,
1391.83,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008188,
1391.33,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008203,
1387.83,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000008206,
1390.83,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008234,
1392.83,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008248,
1393.83,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008264,
1392.33,µm,Spine,Spine Terminal Pt Position,10,5,1,100000001,610000008271,
1395.31,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008487,
1389.83,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008487,
1391.83,µm,Spine,Spine Terminal Pt Position,11,7,1,,610000008487,
1393.33,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000008487,
1399.83,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008488,
1399.83,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008488,
1390.41,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008488,
1405.83,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008488,
1391.83,µm,Spine,Spine Terminal Pt Position,10,7,1,,610000008488,
1391.33,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008489,
1401.97,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008489,
1397.83,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008489,
1392.07,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000008489,
1398.33,µm,Spine,Spine Terminal Pt Position,18,4,1,,610000008489,
1406.33,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008490,
1392.93,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000008490,
1393.1,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008490,
1391.83,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000008490,
1396.83,µm,Spine,Spine Terminal Pt Position,18,4,1,,610000008490,
1398.81,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008491,
1398.33,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008491,
1397.82,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008491,
1394.83,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008491,
1390.73,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008491,
1393.33,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008492,
1400.83,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008492,
1401.94,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008492,
1391.17,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008492,
1391.83,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008493,
1390.33,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008493,
1408.33,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008493,
1391.33,µm,Spine,Spine Terminal Pt Position,14,3,1,,610000008493,
1396.83,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008494,
1401.83,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008494,
1388.83,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008494,
1398.83,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008494,
1393.02,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008494,
1402.42,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008495,
1388.85,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008495,
1395.81,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008495,
1400.33,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008495,
1394.6,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008495,
1391.24,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008496,
1396.33,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008496,
1402.33,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008496,
1396.83,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008496,
1397.27,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000008496,
1391.83,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008497,
1402.32,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008497,
1401.83,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008497,
1395.83,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008497,
1388.33,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008497,
1387.98,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008498,
1404.15,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008498,
1392.33,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008498,
1387.83,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008498,
1408.33,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008498,
1395.83,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008499,
1389.99,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008499,
1387.83,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008499,
1389.59,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008499,
1390.33,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008499,
1394.83,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008500,
1389.83,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008500,
1389.33,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008500,
1391.33,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008500,
1388.33,µm,Spine,Spine Terminal Pt Position,,,1,,610000008501,
1393.33,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008501,
1390.33,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008501,
1400.33,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008501,
1391.33,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000008501,
1398.32,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008502,
1407.83,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008502,
1391.33,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008502,
1395.3,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008502,
1393.33,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008503,
1389.25,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008503,
1391.83,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000008503,
1399.33,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008503,
1400.27,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000008504,
1395.33,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008504,
1389.05,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008504,
1390.47,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000008504,
1394.83,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008505,
1390.33,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008505,
1390.81,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000008505,
1390.47,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000008505,
1389.83,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008506,
1390.33,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008506,
1389.32,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000008506,
1387.83,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000008506,
1390.33,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008507,
1389.83,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008507,
1396.06,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000008507,
1390.33,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008508,
1389.83,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008508,
1404.83,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008508,
1389.33,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000008508,
1390.83,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008509,
1404.33,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008509,
1390.33,µm,Spine,Spine Terminal Pt Position,12,7,1,,610000008509,
1393.83,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008509,
1392.77,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008510,
1398.33,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000008510,
1388.33,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008510,
1402.33,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008511,
1392.33,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008511,
1388.83,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008511,
1400.33,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008512,
1394.33,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008512,
1390.83,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008512,
1393.33,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008513,
1389.33,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008513,
1396.83,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008513,
1390.83,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008514,
1401.33,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008514,
1396.33,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008515,
1400.79,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008515,
1396.72,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008516,
1404.33,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000008516,
1399.33,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008517,
1404.33,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000008517,
1404.79,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008518,
1393.33,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008518,
1394.33,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008519,
1390.33,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008519,
1394.33,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008520,
1390.83,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008520,
1400.83,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008521,
1409.33,µm,Spine,Spine Terminal Pt Position,,,1,,610000008522,
1401.33,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008522,
1400.83,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008523,
1401.83,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008524,
1400.33,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008525,
1405.83,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008526,
1398.33,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008527,
1396.83,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000008528,
1401.33,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008529,
1395.33,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008530,
1396.59,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008531,
1400.93,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008532,
1401.33,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008533,
1398.33,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008534,
1409.33,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008535,
1405.33,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000008536,
1405.33,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000008537,
1407.83,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000008538,
1407.57,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000008539,
1406.31,µm,Spine,Spine Terminal Pt Position,13,8,1,,610000008540,
1388.33,µm,Spine,Spine Terminal Pt Position,13,7,1,,610000008541,
1387.83,µm,Spine,Spine Terminal Pt Position,13,7,1,,610000008542,
1390.83,µm,Spine,Spine Terminal Pt Position,16,8,1,,610000008543,
1389.83,µm,Spine,Spine Terminal Pt Position,15,8,1,,610000008544,
1390.15,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000008545,
1387.83,µm,Spine,Spine Terminal Pt Position,19,9,1,,610000008546,
1401.83,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008547,
1401.83,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008548,
1388.94,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008549,
1394.33,µm,Spine,Spine Terminal Pt Position,,,1,,610000008550,
