
Segment Center Number of Voxel Ch=4 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18,,Segment,4,3,Image 1,4,1,100000002,510000005952,
19,,Segment,4,2,Image 1,3,1,100000002,510000005970,
8,,Segment,4,2,Image 1,2,1,100000004,510000005977,
3,,Segment,4,2,Image 1,3,1,100000001,510000005979,
5,,Segment,4,3,Image 1,2,1,100000000,510000005984,
18,,Segment,4,2,Image 1,2,1,100000000,510000006001,
12,,Segment,4,6,Image 1,4,1,100000001,510000006012,
3,,Segment,4,5,Image 1,4,1,100000001,510000006014,
6,,Segment,4,3,Image 1,2,1,100000002,510000006019,
5,,Segment,4,3,Image 1,1,1,100000002,510000006025,
24,,Segment,4,4,Image 1,3,1,100000000,510000006048,
8,,Segment,4,3,Image 1,2,1,100000000,510000006055,
14,,Segment,4,6,Image 1,4,1,100000001,510000006068,
11,,Segment,4,3,Image 1,3,1,100000002,510000006079,
35,,Segment,4,3,Image 1,1,1,100000000,510000006113,
5,,Segment,4,4,Image 1,3,1,100000003,510000006117,
17,,Segment,4,3,Image 1,3,1,100000000,510000006134,
4,,Segment,4,5,Image 1,3,1,100000002,510000006137,
24,,Segment,4,4,Image 1,4,1,100000001,510000006160,
4,,Segment,4,4,Image 1,2,1,100000002,510000006164,
3,,Segment,4,6,Image 1,5,1,100000001,510000006166,
5,,Segment,4,4,Image 1,2,1,100000001,510000006171,
23,,Segment,4,3,Image 1,1,1,100000001,510000006193,
4,,Segment,4,2,Image 1,1,1,100000001,510000006196,
4,,Segment,4,1,Image 1,1,1,100000001,510000006199,
7,,Segment,4,0,Image 1,1,1,100000001,510000006211,
4,,Segment,4,4,Image 1,2,1,100000000,510000006214,
11,,Segment,4,6,Image 1,3,1,100000001,510000006224,
4,,Segment,4,5,Image 1,2,1,100000001,510000006227,
5,,Segment,4,4,Image 1,2,1,100000001,510000006231,
6,,Segment,4,3,Image 1,2,1,100000001,510000006236,
27,,Segment,4,3,Image 1,4,1,100000003,510000006262,
4,,Segment,4,2,Image 1,3,1,100000003,510000006265,
15,,Segment,4,4,Image 1,3,1,100000003,510000006279,
16,,Segment,4,3,Image 1,3,1,100000003,510000006294,
3,,Segment,4,5,Image 1,3,1,100000001,510000006296,
3,,Segment,4,4,Image 1,2,1,100000000,510000006298,
26,,Segment,4,3,Image 1,3,1,100000002,510000006323,
13,,Segment,4,2,Image 1,2,1,100000002,510000006335,
10,,Segment,4,1,Image 1,2,1,100000002,510000006344,
13,,Segment,4,2,Image 1,2,1,100000000,510000006356,
6,,Segment,4,1,Image 1,2,1,100000000,510000006361,
3,,Segment,4,6,Image 1,2,1,100000001,510000006363,
5,,Segment,4,2,Image 1,3,1,100000000,510000006367,
15,,Segment,4,5,Image 1,2,1,100000003,510000006382,
10,,Segment,4,4,Image 1,1,1,100000003,510000006391,
5,,Segment,4,3,Image 1,1,1,100000002,510000006395,
9,,Segment,4,6,Image 1,2,1,100000003,510000006403,
6,,Segment,4,5,Image 1,1,1,100000003,510000006408,
9,,Segment,4,5,Image 1,3,1,100000001,510000006416,
5,,Segment,4,4,Image 1,3,1,100000002,510000006420,
12,,Segment,4,3,Image 1,2,1,100000002,510000006431,
9,,Segment,4,4,Image 1,3,1,100000001,510000006439,
4,,Segment,4,4,Image 1,4,1,100000003,510000006443,
4,,Segment,4,5,Image 1,3,1,100000001,510000006446,
3,,Segment,4,4,Image 1,4,1,100000002,510000006448,
7,,Segment,4,3,Image 1,3,1,100000002,510000006454,
23,,Segment,4,2,Image 1,2,1,100000002,510000006476,
20,,Segment,4,2,Image 1,2,1,100000002,510000006495,
4,,Segment,4,1,Image 1,1,1,100000002,510000006498,
16,,Segment,4,0,Image 1,1,1,100000002,510000006515,
16,,Segment,4,4,Image 1,1,1,100000002,510000006532,
3,,Segment,4,3,Image 1,1,1,100000002,510000006534,
8,,Segment,4,4,Image 1,3,1,100000001,510000006541,
21,,Segment,4,1,Image 1,2,1,100000002,510000006561,
11,,Segment,4,4,Image 1,2,1,100000002,510000006571,
4,,Segment,4,3,Image 1,1,1,100000002,510000006574,
4,,Segment,4,2,Image 1,1,1,100000002,510000006577,
15,,Segment,4,4,Image 1,2,1,100000001,510000006591,
18,,Segment,4,4,Image 1,3,1,100000001,510000006609,
16,,Segment,4,2,Image 1,3,1,100000002,510000006624,
1,,Segment,4,1,Image 1,2,1,100000002,510000006626,
6,,Segment,4,3,Image 1,4,1,100000002,510000006632,
6,,Segment,4,2,Image 1,3,1,100000002,510000006637,
4,,Segment,4,5,Image 1,2,1,100000003,510000006640,
3,,Segment,4,3,Image 1,2,1,100000002,510000006642,
3,,Segment,4,3,Image 1,2,1,100000002,510000006644,
6,,Segment,4,4,Image 1,1,1,100000002,510000006649,
4,,Segment,4,2,Image 1,1,1,100000004,510000006652,
8,,Segment,4,3,Image 1,1,1,100000004,510000006660,
13,,Segment,4,0,Image 1,1,1,100000003,510000006684,
5,,Segment,4,3,Image 1,2,1,100000002,510000006688,
3,,Segment,4,3,Image 1,3,1,100000002,510000006690,
14,,Segment,4,4,Image 1,2,1,100000003,510000006703,
5,,Segment,4,0,Image 1,1,1,100000001,510000006708,
13,,Segment,4,0,Image 1,1,1,100000000,510000006726,
3,,Segment,4,2,Image 1,2,1,100000004,510000006728,
4,,Segment,4,2,Image 1,2,1,100000001,510000006731,
4,,Segment,4,0,Image 1,1,1,100000000,510000006737,
25,,Segment,4,1,Image 1,1,1,100000000,510000006767,
15,,Segment,4,1,Image 1,2,1,100000003,510000006781,
3,,Segment,4,4,Image 1,2,1,100000002,510000006783,
13,,Segment,4,0,Image 1,1,1,100000002,510000006796,
16,,Segment,4,1,Image 1,2,1,100000001,510000006811,
6,,Segment,4,1,Image 1,1,1,100000003,510000006816,
6,,Segment,4,1,Image 1,2,1,100000001,510000006821,
15,,Segment,4,0,Image 1,1,1,100000001,510000006839,
9,,Segment,4,2,Image 1,2,1,100000001,510000006847,
7,,Segment,4,1,Image 1,2,1,100000001,510000006853,
4,,Segment,4,3,Image 1,2,1,100000002,510000006856,
11,,Segment,4,0,Image 1,1,1,100000001,510000006866,
7,,Segment,4,0,Image 1,1,1,100000001,510000006873,
5,,Segment,4,2,Image 1,2,1,100000003,510000006887,
3,,Segment,4,1,Image 1,1,1,100000002,510000006889,
4,,Segment,4,2,Image 1,3,1,100000001,510000006892,
7,,Segment,4,0,Image 1,1,1,100000004,510000006904,
13,,Segment,4,0,Image 1,1,1,100000004,510000006925,
2,,Segment,4,7,Image 1,2,1,100000000,510000006926,
2,,Segment,4,7,Image 1,3,1,100000000,510000006927,
2,,Segment,4,2,Image 1,2,1,100000000,510000006929,
2,,Segment,4,3,Image 1,3,1,100000000,510000006930,
2,,Segment,4,6,Image 1,2,1,100000001,510000006932,
2,,Segment,4,14,Image 1,3,1,100000001,510000006933,
2,,Segment,4,9,Image 1,3,1,100000001,510000006934,
2,,Segment,4,9,Image 1,4,1,100000001,510000006935,
2,,Segment,4,6,Image 1,3,1,100000001,510000006936,
2,,Segment,4,5,Image 1,1,1,100000001,510000006937,
2,,Segment,4,7,Image 1,1,1,100000001,510000006938,
2,,Segment,4,10,Image 1,2,1,100000001,510000006939,
2,,Segment,4,10,Image 1,1,1,100000001,510000006942,
2,,Segment,4,8,Image 1,3,1,100000001,510000006943,
2,,Segment,4,3,Image 1,3,1,100000001,510000006945,
2,,Segment,4,6,Image 1,5,1,100000001,510000006946,
2,,Segment,4,6,Image 1,4,1,100000001,510000006947,
1,,Segment,4,7,Image 1,2,1,100000001,510000006948,
2,,Segment,4,7,Image 1,4,1,100000001,510000006949,
2,,Segment,4,4,Image 1,1,1,100000001,510000006950,
2,,Segment,4,3,Image 1,2,1,100000001,510000006951,
2,,Segment,4,1,Image 1,2,1,100000001,510000006952,
2,,Segment,4,7,Image 1,3,1,100000001,510000006953,
2,,Segment,4,15,Image 1,8,1,100000001,510000006954,
2,,Segment,4,11,Image 1,5,1,100000001,510000006956,
2,,Segment,4,8,Image 1,4,1,100000001,510000006957,
2,,Segment,4,5,Image 1,3,1,100000002,510000006960,
2,,Segment,4,4,Image 1,3,1,100000002,510000006961,
2,,Segment,4,2,Image 1,1,1,100000002,510000006962,
2,,Segment,4,5,Image 1,3,1,100000002,510000006963,
2,,Segment,4,6,Image 1,4,1,100000002,510000006964,
2,,Segment,4,4,Image 1,2,1,100000002,510000006965,
2,,Segment,4,8,Image 1,3,1,100000002,510000006966,
2,,Segment,4,10,Image 1,3,1,100000002,510000006967,
2,,Segment,4,7,Image 1,4,1,100000002,510000006968,
2,,Segment,4,6,Image 1,4,1,100000003,510000006970,
2,,Segment,4,12,Image 1,6,1,100000003,510000006971,
2,,Segment,4,13,Image 1,7,1,100000003,510000006972,
2,,Segment,4,10,Image 1,4,1,100000003,510000006973,
2,,Segment,4,8,Image 1,2,1,100000003,510000006974,
2,,Segment,4,14,Image 1,2,1,100000003,510000006975,
2,,Segment,4,16,Image 1,3,1,100000003,510000006976,
2,,Segment,4,6,Image 1,3,1,100000003,510000006977,
2,,Segment,4,5,Image 1,3,1,100000003,510000006980,
2,,Segment,4,6,Image 1,1,1,100000003,510000006981,
2,,Segment,4,5,Image 1,5,1,100000004,510000006983,
2,,Segment,4,7,Image 1,6,1,100000004,510000006984,
2,,Segment,4,1,Image 1,1,1,100000004,510000006985,
