
Spine Terminal Pt Position Y
 ==================== 
Spine Terminal Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19996.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000006356,
20078.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000006364,
20048.2,µm,Spine,Spine Terminal Pt Position,20,8,1,100000001,610000006376,
20076.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006381,
19995.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000006383,
20042.4,µm,Spine,Spine Terminal Pt Position,22,10,1,100000001,610000006388,
20076.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000006390,
20036.9,µm,Spine,Spine Terminal Pt Position,20,10,1,100000001,610000006397,
19989.4,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000006401,
19994.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000006410,
20078.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000006412,
20072.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006420,
20026.3,µm,Spine,Spine Terminal Pt Position,13,4,1,100000003,610000006422,
20002.4,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000006430,
20075.4,µm,Spine,Spine Terminal Pt Position,,,1,,610000006432,
19995.3,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000006441,
19968.8,µm,Spine,Spine Terminal Pt Position,9,1,1,100000003,610000006449,
19993.1,µm,Spine,Spine Terminal Pt Position,10,7,1,100000003,610000006453,
20012.9,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000006457,
20010.4,µm,Spine,Spine Terminal Pt Position,,,1,,610000006459,
19981.3,µm,Spine,Spine Terminal Pt Position,8,5,1,100000003,610000006464,
19995.9,µm,Spine,Spine Terminal Pt Position,,,1,,610000006466,
20014.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000006470,
20077.9,µm,Spine,Spine Terminal Pt Position,18,7,1,100000001,610000006474,
19997.6,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000006484,
20006.9,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000006488,
20076.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006491,
20074.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000006493,
20072.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006499,
20017.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000006513,
19995.4,µm,Spine,Spine Terminal Pt Position,,,1,,610000006515,
19998.9,µm,Spine,Spine Terminal Pt Position,10,6,1,100000003,610000006518,
20012.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000006520,
19992.9,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000006529,
20063.3,µm,Spine,Spine Terminal Pt Position,15,7,1,100000001,610000006532,
20041.9,µm,Spine,Spine Terminal Pt Position,19,6,1,100000003,610000006542,
20059.1,µm,Spine,Spine Terminal Pt Position,18,11,1,100000001,610000006552,
20070.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006555,
19995.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000006557,
20047.4,µm,Spine,Spine Terminal Pt Position,19,6,1,100000003,610000006560,
20079.2,µm,Spine,Spine Terminal Pt Position,,,1,,610000006562,
19997.2,µm,Spine,Spine Terminal Pt Position,,,1,,610000006572,
20069.9,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006575,
20045.9,µm,Spine,Spine Terminal Pt Position,19,6,1,100000003,610000006581,
19986.6,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000006584,
19995.8,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000006588,
20065.4,µm,Spine,Spine Terminal Pt Position,14,6,1,100000001,610000006591,
20029.1,µm,Spine,Spine Terminal Pt Position,15,4,1,100000003,610000006594,
20065.2,µm,Spine,Spine Terminal Pt Position,15,7,1,100000001,610000006597,
20013.4,µm,Spine,Spine Terminal Pt Position,13,7,1,100000003,610000006600,
20072.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006618,
19995.9,µm,Spine,Spine Terminal Pt Position,7,6,1,100000003,610000006628,
20080.9,µm,Spine,Spine Terminal Pt Position,,,1,,610000006630,
19990.6,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000006637,
19984.2,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000006640,
20001.4,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000006644,
20082.7,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006647,
20081.8,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000006650,
19993.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000006656,
19994.8,µm,Spine,Spine Terminal Pt Position,8,6,1,100000003,610000006658,
20052.9,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000006665,
19989.9,µm,Spine,Spine Terminal Pt Position,6,5,1,100000003,610000006669,
19998.4,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000006671,
19996.2,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000006676,
20081.4,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000006684,
20025.9,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000006687,
20003.9,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000006689,
20006.6,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000006698,
19994.2,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000006706,
19988.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000006708,
19998.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000006714,
19993.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000006716,
19993.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000006722,
19997.2,µm,Spine,Spine Terminal Pt Position,7,6,1,100000003,610000006726,
19990.8,µm,Spine,Spine Terminal Pt Position,6,6,1,100000003,610000006729,
20072.4,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000006741,
19996.4,µm,Spine,Spine Terminal Pt Position,8,6,1,100000003,610000006743,
20047.8,µm,Spine,Spine Terminal Pt Position,20,8,1,100000001,610000006746,
19996.9,µm,Spine,Spine Terminal Pt Position,7,6,1,100000003,610000006750,
19999.1,µm,Spine,Spine Terminal Pt Position,6,4,1,100000003,610000006759,
20018.6,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000006920,
20072.8,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006920,
20020.6,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000006921,
20072.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006921,
19992.2,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006922,
20022.1,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000006922,
20053.8,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000006922,
19992.6,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006923,
20059.1,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000006923,
19977.2,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000006924,
20016.8,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000006924,
20070.8,µm,Spine,Spine Terminal Pt Position,19,8,1,,610000006924,
19980.1,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000006925,
20022.9,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000006925,
20066.4,µm,Spine,Spine Terminal Pt Position,16,8,1,,610000006925,
19971.4,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000006926,
20009.2,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006926,
20065.1,µm,Spine,Spine Terminal Pt Position,16,8,1,,610000006926,
20012.9,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006927,
20084,µm,Spine,Spine Terminal Pt Position,20,8,1,,610000006927,
19999.2,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000006928,
20007.8,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000006928,
20077.1,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000006928,
20022.1,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000006929,
19975.1,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000006929,
20070.1,µm,Spine,Spine Terminal Pt Position,18,8,1,,610000006929,
20026.4,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000006930,
20064.6,µm,Spine,Spine Terminal Pt Position,15,7,1,,610000006930,
19977.4,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000006930,
20025.8,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000006931,
19977.2,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000006931,
20063.1,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000006931,
20024.5,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000006932,
19979.1,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000006932,
20065.4,µm,Spine,Spine Terminal Pt Position,13,7,1,,610000006932,
19990.4,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000006933,
20000.4,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000006933,
20062.6,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000006933,
20014.2,µm,Spine,Spine Terminal Pt Position,,,1,,610000006934,
20054.1,µm,Spine,Spine Terminal Pt Position,14,8,1,,610000006934,
19993.9,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000006934,
19994.1,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000006935,
20045.2,µm,Spine,Spine Terminal Pt Position,20,8,1,,610000006935,
19994.9,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000006936,
20047.8,µm,Spine,Spine Terminal Pt Position,20,8,1,,610000006936,
19996.2,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000006937,
20049.6,µm,Spine,Spine Terminal Pt Position,19,9,1,,610000006937,
19998.4,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000006938,
20047.6,µm,Spine,Spine Terminal Pt Position,17,9,1,,610000006938,
19999.1,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000006939,
20055.9,µm,Spine,Spine Terminal Pt Position,17,10,1,,610000006939,
19996.2,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000006940,
20058.8,µm,Spine,Spine Terminal Pt Position,18,11,1,,610000006940,
19998.2,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000006941,
20065.8,µm,Spine,Spine Terminal Pt Position,19,11,1,,610000006941,
20082.8,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006942,
19993.3,µm,Spine,Spine Terminal Pt Position,10,7,1,,610000006942,
20075.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006943,
19995.2,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000006943,
19997.2,µm,Spine,Spine Terminal Pt Position,9,7,1,,610000006944,
20072.9,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006945,
19994.4,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000006945,
20071.9,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006946,
19996.6,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000006946,
20070.2,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006947,
19997.6,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000006947,
19995.1,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000006948,
20066.4,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000006948,
19998.6,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000006949,
20072.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006949,
19999.2,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000006950,
20071.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006950,
19998.9,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000006951,
20081.9,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000006951,
20022.6,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000006952,
20086.9,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000006952,
20072.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006953,
20025.2,µm,Spine,Spine Terminal Pt Position,16,5,1,,610000006953,
20031.2,µm,Spine,Spine Terminal Pt Position,19,6,1,,610000006954,
20047.2,µm,Spine,Spine Terminal Pt Position,19,6,1,,610000006955,
20041.6,µm,Spine,Spine Terminal Pt Position,19,6,1,,610000006956,
19993.1,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000006957,
20071.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000006958,
20006.1,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000006958,
20008.9,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000006959,
19995.9,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006960,
19993.8,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006961,
19994.6,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006962,
19999.8,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006963,
19994.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000006964,
