
Segment Branching Angle B
 ==================== 
Segment Branching Angle B,Unit,Category,Depth,Level,Time,FilamentID,ID,
85.3053,°,Segment,10,6,1,100000001,510000002220,
42.6439,°,Segment,14,6,1,100000001,510000002223,
48.8625,°,Segment,13,7,1,100000001,510000002231,
120.531,°,Segment,12,5,1,100000001,510000002240,
56.9467,°,Segment,15,8,1,100000001,510000002243,
92.7664,°,Segment,12,6,1,100000001,510000002245,
68.152,°,Segment,10,4,1,100000001,510000002252,
94.4346,°,Segment,8,5,1,100000001,510000002259,
14.4756,°,Segment,8,6,1,100000001,510000002270,
20.6385,°,Segment,7,6,1,100000001,510000002283,
93.5543,°,Segment,6,5,1,100000001,510000002289,
78.0317,°,Segment,8,7,1,100000001,510000002291,
90.0388,°,Segment,7,5,1,100000001,510000002298,
89.5772,°,Segment,7,5,1,100000001,510000002302,
91.7127,°,Segment,5,5,1,100000001,510000002308,
102.46,°,Segment,4,5,1,100000001,510000002311,
85.0959,°,Segment,7,2,1,100000003,510000002319,
87.9798,°,Segment,6,4,1,100000003,510000002349,
39.6955,°,Segment,5,3,1,100000003,510000002396,
60.9616,°,Segment,4,2,1,100000003,510000002413,
28.8185,°,Segment,3,2,1,100000003,510000002418,
36.3501,°,Segment,9,6,1,100000003,510000002504,
31.2824,°,Segment,8,5,1,100000003,510000002520,
17.7697,°,Segment,7,5,1,100000003,510000002524,
49.7564,°,Segment,6,5,1,100000003,510000002547,
18.3573,°,Segment,4,4,1,100000003,510000002567,
16.2932,°,Segment,1,2,1,100000001,510000002582,
0,°,Segment,0,1,1,100000001,510000002662,
0,°,Segment,0,1,1,100000001,510000002784,
86.8599,°,Segment,15,5,1,100000003,510000002835,
24.6019,°,Segment,14,8,1,100000003,510000002853,
28.2359,°,Segment,13,7,1,100000003,510000002873,
60.8579,°,Segment,11,6,1,100000003,510000002882,
79.4278,°,Segment,10,5,1,100000003,510000002890,
21.6182,°,Segment,2,3,1,100000002,510000002928,
69.5786,°,Segment,1,2,1,100000002,510000002949,
0,°,Segment,0,1,1,100000002,510000002956,
89.2461,°,Segment,12,8,1,100000003,510000002981,
38.417,°,Segment,11,7,1,100000003,510000002991,
56.0998,°,Segment,10,6,1,100000003,510000003018,
79.1864,°,Segment,9,6,1,100000003,510000003027,
28.4091,°,Segment,8,6,1,100000003,510000003048,
33.8398,°,Segment,7,5,1,100000003,510000003050,
50.3529,°,Segment,10,6,1,100000003,510000003071,
44.3493,°,Segment,9,5,1,100000003,510000003076,
80.2599,°,Segment,1,1,1,100000001,510000003102,
42.046,°,Segment,3,3,1,100000001,510000003134,
12.6874,°,Segment,2,2,1,100000001,510000003140,
29.5677,°,Segment,1,2,1,100000001,510000003165,
0,°,Segment,0,1,1,100000001,510000003190,
86.6217,°,Segment,5,3,1,100000002,510000003215,
9.81017,°,Segment,4,2,1,100000002,510000003251,
71.4017,°,Segment,3,2,1,100000002,510000003253,
29.511,°,Segment,2,2,1,100000002,510000003287,
17.1183,°,Segment,1,1,1,100000002,510000003299,
0,°,Segment,0,1,1,100000002,510000003320,
34.9488,°,Segment,12,6,1,100000003,510000003324,
46.047,°,Segment,11,6,1,100000003,510000003339,
71.2499,°,Segment,12,7,1,100000003,510000003342,
33.4355,°,Segment,14,8,1,100000003,510000003347,
18.7245,°,Segment,13,7,1,100000003,510000003350,
69.9155,°,Segment,12,7,1,100000003,510000003372,
64.5775,°,Segment,14,7,1,100000003,510000003375,
66.879,°,Segment,13,8,1,100000003,510000003384,
79.497,°,Segment,3,3,1,100000001,510000003387,
87.41,°,Segment,2,3,1,100000001,510000003406,
56.9414,°,Segment,3,4,1,100000001,510000003408,
48.7129,°,Segment,5,2,1,100000003,510000003416,
0,°,Segment,0,1,1,100000002,510000003472,
51.7263,°,Segment,3,3,1,100000003,510000003484,
42.7538,°,Segment,2,2,1,100000003,510000003526,
49.7635,°,Segment,6,4,1,100000002,510000003528,
32.0546,°,Segment,5,3,1,100000002,510000003535,
81.1783,°,Segment,4,3,1,100000002,510000003541,
95.4781,°,Segment,3,3,1,100000002,510000003609,
6.41891,°,Segment,4,4,1,100000002,510000003620,
43.4384,°,Segment,6,3,1,100000003,510000003622,
99.2537,°,Segment,7,4,1,100000003,510000003641,
50.0271,°,Segment,6,3,1,100000003,510000003658,
59.8437,°,Segment,5,2,1,100000003,510000003670,
75.6319,°,Segment,7,3,1,100000003,510000003674,
99.3281,°,Segment,1,2,1,100000002,510000003691,
97.1646,°,Segment,2,2,1,100000002,510000003712,
58.1812,°,Segment,1,2,1,100000002,510000003758,
0,°,Segment,0,1,1,100000002,510000003773,
59.6132,°,Segment,3,3,1,100000002,510000003801,
39.5115,°,Segment,2,2,1,100000002,510000003805,
45.2489,°,Segment,1,2,1,100000002,510000003810,
0,°,Segment,0,1,1,100000002,510000003829,
94.6175,°,Segment,2,3,1,100000002,510000003842,
71.3653,°,Segment,2,3,1,100000002,510000003849,
78.0938,°,Segment,9,3,1,100000002,510000003862,
15.3351,°,Segment,8,3,1,100000002,510000003879,
23.0076,°,Segment,7,2,1,100000002,510000003896,
40.3836,°,Segment,6,2,1,100000002,510000003920,
31.8916,°,Segment,5,1,1,100000002,510000003924,
9.16592,°,Segment,4,1,1,100000002,510000003927,
70.7537,°,Segment,3,1,1,100000002,510000003933,
85.5939,°,Segment,2,1,1,100000002,510000003946,
97.0024,°,Segment,2,2,1,100000003,510000003964,
62.2826,°,Segment,1,1,1,100000003,510000003971,
0,°,Segment,0,1,1,100000003,510000003979,
44.4597,°,Segment,2,3,1,100000002,510000003988,
31.9024,°,Segment,1,2,1,100000002,510000003997,
0,°,Segment,0,1,1,100000002,510000004015,
63.2756,°,Segment,1,2,1,100000003,510000004066,
0,°,Segment,0,1,1,100000003,510000004089,
37.7815,°,Segment,2,2,1,100000002,510000004096,
66.8806,°,Segment,2,1,1,100000002,510000004100,
23.9459,°,Segment,19,6,1,100000003,510000004106,
55.1272,°,Segment,18,5,1,100000003,510000004112,
69.5974,°,Segment,19,7,1,100000003,510000004114,
92.8245,°,Segment,4,2,1,100000002,510000004127,
72.1696,°,Segment,10,7,1,100000003,510000004144,
79.8823,°,Segment,17,4,1,100000003,510000004156,
78.6565,°,Segment,16,5,1,100000003,510000004173,
101.132,°,Segment,14,7,1,100000003,510000004200,
47.063,°,Segment,14,5,1,100000003,510000004206,
87.7385,°,Segment,13,5,1,100000003,510000004213,
44.8883,°,Segment,12,5,1,100000003,510000004221,
35.9653,°,Segment,11,5,1,100000003,510000004235,
79.2541,°,Segment,6,2,1,100000002,510000004239,
55.4215,°,Segment,5,2,1,100000002,510000004263,
44.9147,°,Segment,7,4,1,100000002,510000004270,
65.1686,°,Segment,7,3,1,100000002,510000004273,
103.609,°,Segment,5,3,1,100000003,510000004281,
69.9381,°,Segment,4,3,1,100000002,510000004303,
88.2989,°,Segment,3,3,1,100000002,510000004319,
53.6064,°,Segment,2,2,1,100000002,510000004325,
32.73,°,Segment,10,5,1,100000003,510000004357,
63.785,°,Segment,13,6,1,100000003,510000004362,
78.5668,°,Segment,12,7,1,100000003,510000004366,
32.9926,°,Segment,10,6,1,100000003,510000004384,
71.0597,°,Segment,6,4,1,100000003,510000004397,
81.206,°,Segment,5,4,1,100000003,510000004402,
28.5592,°,Segment,8,6,1,100000003,510000004418,
66.9819,°,Segment,10,6,1,100000003,510000004423,
55.0897,°,Segment,9,5,1,100000003,510000004431,
69.0538,°,Segment,8,5,1,100000003,510000004438,
64.5653,°,Segment,9,6,1,100000003,510000004451,
45.8507,°,Segment,10,5,1,100000003,510000004454,
52.8901,°,Segment,10,5,1,100000003,510000004458,
77.1228,°,Segment,7,6,1,100000003,510000004466,
107.334,°,Segment,7,5,1,100000003,510000004473,
115.135,°,Segment,9,7,1,100000003,510000004477,
49.586,°,Segment,6,6,1,100000003,510000004498,
79.3489,°,Segment,8,5,1,100000003,510000004503,
43.6911,°,Segment,7,6,1,100000003,510000004517,
81.7278,°,Segment,3,2,1,100000003,510000004525,
73.2109,°,Segment,2,3,1,100000003,510000004529,
88.9591,°,Segment,5,2,1,100000002,510000004552,
5.88163,°,Segment,9,4,1,100000002,510000004559,
79.186,°,Segment,8,2,1,100000002,510000004569,
77.6762,°,Segment,8,3,1,100000002,510000004580,
33.0756,°,Segment,3,3,1,100000002,510000004584,
90.7757,°,Segment,2,2,1,100000002,510000004598,
18.4499,°,Segment,1,2,1,100000002,510000004623,
0,°,Segment,0,1,1,100000002,510000004630,
56.8168,°,Segment,3,2,1,100000002,510000004633,
24.856,°,Segment,2,3,1,100000002,510000004660,
29.1269,°,Segment,3,2,1,100000002,510000004713,
26.8405,°,Segment,2,2,1,100000002,510000004775,
53.3701,°,Segment,1,1,1,100000002,510000004781,
0,°,Segment,0,1,1,100000002,510000004803,
28.3579,°,Segment,3,2,1,100000002,510000004829,
20.6806,°,Segment,2,2,1,100000003,510000004875,
63.0276,°,Segment,1,1,1,100000003,510000004880,
74.3914,°,Segment,8,2,1,100000003,510000004908,
93.4487,°,Segment,3,2,1,100000001,510000004944,
49.3998,°,Segment,2,1,1,100000003,510000005037,
50.5959,°,Segment,4,4,1,100000001,510000005048,
41.4826,°,Segment,3,3,1,100000001,510000005084,
83.6914,°,Segment,2,2,1,100000001,510000005088,
57.2861,°,Segment,1,2,1,100000001,510000005098,
0,°,Segment,0,1,1,100000001,510000005122,
70.3193,°,Segment,6,1,1,100000002,510000005126,
45.7725,°,Segment,3,2,1,100000002,510000005128,
87.2603,°,Segment,6,2,1,100000003,510000005161,
34.6977,°,Segment,3,2,1,100000003,510000005163,
34.7167,°,Segment,9,1,1,100000003,510000005166,
71.5074,°,Segment,4,3,1,100000001,510000005168,
84.1781,°,Segment,6,2,1,100000003,510000005175,
50.2249,°,Segment,3,3,1,100000002,510000005184,
65.5227,°,Segment,4,3,1,100000003,510000005199,
86.1447,°,Segment,1,1,1,100000001,510000005207,
73.4418,°,Segment,4,2,1,100000003,510000005214,
86.9312,°,Segment,3,2,1,100000001,510000005216,
71.7332,°,Segment,2,1,1,100000003,510000005286,
72.2917,°,Segment,1,2,1,100000002,510000005297,
86.4074,°,Segment,1,1,1,100000001,510000005348,
79.8691,°,Segment,2,1,1,100000002,510000005350,
26.2985,°,Segment,2,3,1,100000001,510000005356,
91.117,°,Segment,2,2,1,100000002,510000005361,
36.4023,°,Segment,2,1,1,100000003,510000005400,
34.7983,°,Segment,1,1,1,100000003,510000005411,
57.3922,°,Segment,1,2,1,100000003,510000005422,
40.3244,°,Segment,1,1,1,100000001,510000005425,
72.5097,°,Segment,1,1,1,100000002,510000005460,
0,°,Segment,0,1,1,100000003,510000005476,
62.523,°,Segment,1,2,1,100000003,510000005486,
21.0195,°,Segment,1,1,1,100000001,510000005515,
0,°,Segment,0,1,1,100000001,510000005538,
54.5106,°,Segment,2,2,1,100000003,510000005550,
48.0467,°,Segment,1,2,1,100000001,510000005561,
0,°,Segment,0,1,1,100000001,510000005584,
0,°,Segment,0,1,1,100000003,510000005602,
0,°,Segment,0,1,1,100000003,510000005611,
0,°,Segment,0,1,1,100000002,510000005619,
41.1593,°,Segment,1,1,1,100000002,510000005621,
40.8583,°,Segment,1,1,1,100000002,510000005627,
0,°,Segment,0,1,1,100000001,510000005643,
0,°,Segment,0,1,1,100000003,510000005661,
9.67,°,Segment,17,8,1,100000001,510000005664,
63.1483,°,Segment,21,10,1,100000001,510000005665,
50.7715,°,Segment,14,9,1,100000001,510000005666,
53.4025,°,Segment,13,7,1,100000001,510000005667,
59.3665,°,Segment,14,8,1,100000001,510000005668,
27.7911,°,Segment,14,7,1,100000001,510000005669,
78.3149,°,Segment,18,9,1,100000001,510000005670,
46.3134,°,Segment,18,8,1,100000001,510000005671,
50.4188,°,Segment,19,7,1,100000001,510000005672,
117.023,°,Segment,3,3,1,100000001,510000005673,
69.3416,°,Segment,4,4,1,100000001,510000005674,
70.1096,°,Segment,4,2,1,100000001,510000005675,
37.4298,°,Segment,6,3,1,100000002,510000005679,
52.4474,°,Segment,6,3,1,100000002,510000005680,
64.2269,°,Segment,5,4,1,100000002,510000005681,
66.0649,°,Segment,7,3,1,100000002,510000005682,
47.618,°,Segment,1,1,1,100000002,510000005683,
98.0572,°,Segment,3,2,1,100000002,510000005685,
90,°,Segment,1,1,1,100000002,510000005686,
8.59439,°,Segment,2,2,1,100000003,510000005688,
85.0791,°,Segment,18,6,1,100000003,510000005689,
33.4963,°,Segment,12,6,1,100000003,510000005690,
78.8372,°,Segment,11,5,1,100000003,510000005691,
47.0766,°,Segment,9,5,1,100000003,510000005692,
56.1897,°,Segment,6,5,1,100000003,510000005693,
45.2275,°,Segment,5,5,1,100000003,510000005694,
69.1768,°,Segment,6,5,1,100000003,510000005695,
