
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,4,12,Image 1,1,1,100000002,610000006772,
3,,Spine,4,9,Image 1,4,1,100000001,610000006774,
2,,Spine,4,0,Image 1,1,1,100000003,610000006776,
2,,Spine,4,0,Image 1,1,1,100000000,610000006778,
2,,Spine,4,0,Image 1,1,1,100000002,610000006782,
3,,Spine,4,5,Image 1,2,1,100000002,610000006789,
2,,Spine,4,0,Image 1,1,1,100000000,610000006791,
5,,Spine,4,24,Image 1,2,1,100000000,610000006797,
3,,Spine,4,0,Image 1,1,1,100000003,610000006804,
2,,Spine,4,0,Image 1,1,1,100000003,610000006808,
2,,Spine,4,0,Image 1,1,1,100000002,610000006810,
3,,Spine,4,10,Image 1,4,1,100000001,610000006814,
1,,Spine,4,2,Image 1,2,1,100000001,610000006816,
3,,Spine,4,0,Image 1,1,1,100000002,610000006825,
2,,Spine,4,0,Image 1,1,1,100000002,610000006828,
4,,Spine,4,0,Image 1,1,1,100000003,610000006833,
3,,Spine,4,0,Image 1,1,1,100000000,610000006838,
3,,Spine,4,2,Image 1,2,1,100000001,610000006840,
3,,Spine,4,4,Image 1,1,1,100000002,610000006842,
2,,Spine,4,0,Image 1,1,1,100000002,610000006844,
3,,Spine,4,8,Image 1,2,1,100000001,610000006850,
3,,Spine,4,8,Image 1,2,1,100000001,610000006853,
3,,Spine,4,2,Image 1,2,1,100000003,610000006855,
3,,Spine,4,11,Image 1,6,1,100000001,610000006859,
1,,Spine,4,2,Image 1,2,1,100000001,610000006871,
3,,Spine,4,4,Image 1,3,1,100000001,610000006880,
2,,Spine,4,0,Image 1,1,1,100000003,610000006888,
4,,Spine,4,24,Image 1,2,1,100000000,610000006895,
3,,Spine,4,4,Image 1,2,1,100000003,610000006914,
2,,Spine,4,12,Image 1,6,1,100000000,610000006947,
2,,Spine,4,10,Image 1,5,1,100000000,610000006948,
2,,Spine,4,9,Image 1,6,1,100000000,610000006949,
2,,Spine,4,9,Image 1,6,1,100000000,610000006950,
2,,Spine,4,9,Image 1,6,1,100000000,610000006951,
2,,Spine,4,7,Image 1,4,1,100000000,610000006952,
2,,Spine,4,7,Image 1,5,1,100000000,610000006953,
2,,Spine,4,7,Image 1,5,1,100000000,610000006954,
2,,Spine,4,6,Image 1,4,1,100000000,610000006955,
2,,Spine,4,6,Image 1,5,1,100000000,610000006956,
2,,Spine,4,3,Image 1,3,1,100000000,610000006957,
2,,Spine,4,3,Image 1,3,1,100000000,610000006958,
2,,Spine,4,1,Image 1,1,1,100000000,610000006959,
2,,Spine,4,1,Image 1,2,1,100000000,610000006961,
2,,Spine,4,1,Image 1,2,1,100000000,610000006962,
2,,Spine,4,0,Image 1,1,1,100000000,610000006964,
2,,Spine,4,24,Image 1,5,1,100000000,610000006966,
2,,Spine,4,25,Image 1,5,1,100000000,610000006967,
2,,Spine,4,23,Image 1,4,1,100000000,610000006968,
2,,Spine,4,23,Image 1,4,1,100000000,610000006969,
2,,Spine,4,23,Image 1,4,1,100000000,610000006970,
2,,Spine,4,22,Image 1,5,1,100000000,610000006971,
2,,Spine,4,22,Image 1,5,1,100000000,610000006972,
2,,Spine,4,21,Image 1,4,1,100000000,610000006973,
2,,Spine,4,21,Image 1,4,1,100000000,610000006974,
2,,Spine,4,20,Image 1,5,1,100000000,610000006975,
2,,Spine,4,18,Image 1,4,1,100000000,610000006976,
2,,Spine,4,18,Image 1,5,1,100000000,610000006977,
2,,Spine,4,18,Image 1,4,1,100000000,610000006978,
2,,Spine,4,16,Image 1,2,1,100000000,610000006979,
2,,Spine,4,15,Image 1,3,1,100000000,610000006980,
2,,Spine,4,25,Image 1,3,1,100000000,610000006981,
2,,Spine,4,23,Image 1,3,1,100000000,610000006982,
2,,Spine,4,20,Image 1,1,1,100000000,610000006983,
2,,Spine,4,19,Image 1,2,1,100000000,610000006984,
2,,Spine,4,14,Image 1,1,1,100000000,610000006985,
2,,Spine,4,13,Image 1,1,1,100000000,610000006986,
2,,Spine,4,13,Image 1,1,1,100000000,610000006987,
2,,Spine,4,12,Image 1,1,1,100000000,610000006988,
2,,Spine,4,10,Image 1,2,1,100000000,610000006989,
2,,Spine,4,8,Image 1,2,1,100000000,610000006990,
2,,Spine,4,6,Image 1,1,1,100000000,610000006991,
2,,Spine,4,6,Image 1,1,1,100000000,610000006992,
2,,Spine,4,6,Image 1,1,1,100000000,610000006993,
2,,Spine,4,5,Image 1,2,1,100000000,610000006994,
2,,Spine,4,7,Image 1,2,1,100000000,610000006995,
2,,Spine,4,7,Image 1,2,1,100000000,610000006996,
2,,Spine,4,8,Image 1,2,1,100000001,610000006998,
2,,Spine,4,6,Image 1,2,1,100000001,610000006999,
2,,Spine,4,4,Image 1,2,1,100000001,610000007000,
2,,Spine,4,7,Image 1,2,1,100000001,610000007001,
2,,Spine,4,7,Image 1,3,1,100000001,610000007002,
2,,Spine,4,6,Image 1,3,1,100000001,610000007003,
2,,Spine,4,12,Image 1,6,1,100000001,610000007004,
2,,Spine,4,12,Image 1,6,1,100000001,610000007005,
2,,Spine,4,6,Image 1,4,1,100000001,610000007006,
2,,Spine,4,6,Image 1,4,1,100000001,610000007007,
2,,Spine,4,6,Image 1,4,1,100000001,610000007008,
2,,Spine,4,8,Image 1,5,1,100000001,610000007009,
2,,Spine,4,6,Image 1,4,1,100000001,610000007010,
2,,Spine,4,4,Image 1,3,1,100000001,610000007011,
2,,Spine,4,4,Image 1,3,1,100000001,610000007012,
2,,Spine,4,11,Image 1,6,1,100000001,610000007013,
2,,Spine,4,10,Image 1,4,1,100000001,610000007014,
2,,Spine,4,9,Image 1,3,1,100000001,610000007015,
2,,Spine,4,6,Image 1,2,1,100000001,610000007016,
2,,Spine,4,3,Image 1,2,1,100000001,610000007017,
2,,Spine,4,3,Image 1,2,1,100000001,610000007018,
2,,Spine,4,5,Image 1,3,1,100000001,610000007019,
2,,Spine,4,2,Image 1,2,1,100000001,610000007021,
2,,Spine,4,2,Image 1,2,1,100000001,610000007022,
2,,Spine,4,8,Image 1,1,1,100000001,610000007023,
2,,Spine,4,7,Image 1,1,1,100000001,610000007024,
2,,Spine,4,2,Image 1,2,1,100000001,610000007025,
2,,Spine,4,2,Image 1,2,1,100000001,610000007026,
2,,Spine,4,7,Image 1,4,1,100000002,610000007027,
2,,Spine,4,8,Image 1,5,1,100000002,610000007028,
2,,Spine,4,6,Image 1,3,1,100000002,610000007029,
2,,Spine,4,4,Image 1,2,1,100000002,610000007030,
2,,Spine,4,4,Image 1,2,1,100000002,610000007031,
2,,Spine,4,3,Image 1,3,1,100000002,610000007032,
2,,Spine,4,1,Image 1,1,1,100000002,610000007033,
2,,Spine,4,1,Image 1,1,1,100000002,610000007034,
2,,Spine,4,0,Image 1,1,1,100000002,610000007035,
2,,Spine,4,0,Image 1,1,1,100000002,610000007036,
2,,Spine,4,6,Image 1,4,1,100000002,610000007037,
2,,Spine,4,11,Image 1,3,1,100000002,610000007038,
2,,Spine,4,9,Image 1,2,1,100000002,610000007039,
2,,Spine,4,1,Image 1,1,1,100000002,610000007040,
2,,Spine,4,1,Image 1,1,1,100000002,610000007041,
2,,Spine,4,0,Image 1,1,1,100000002,610000007042,
2,,Spine,4,0,Image 1,1,1,100000002,610000007043,
2,,Spine,4,13,Image 1,2,1,100000002,610000007044,
2,,Spine,4,12,Image 1,1,1,100000002,610000007045,
2,,Spine,4,17,Image 1,2,1,100000002,610000007046,
2,,Spine,4,17,Image 1,3,1,100000002,610000007047,
2,,Spine,4,16,Image 1,3,1,100000002,610000007048,
2,,Spine,4,12,Image 1,2,1,100000002,610000007049,
2,,Spine,4,14,Image 1,3,1,100000002,610000007050,
2,,Spine,4,13,Image 1,2,1,100000002,610000007051,
2,,Spine,4,15,Image 1,4,1,100000002,610000007052,
2,,Spine,4,10,Image 1,2,1,100000002,610000007053,
2,,Spine,4,9,Image 1,3,1,100000002,610000007054,
2,,Spine,4,9,Image 1,3,1,100000002,610000007055,
2,,Spine,4,8,Image 1,2,1,100000002,610000007056,
2,,Spine,4,7,Image 1,2,1,100000002,610000007057,
2,,Spine,4,4,Image 1,1,1,100000002,610000007058,
2,,Spine,4,3,Image 1,2,1,100000002,610000007059,
2,,Spine,4,13,Image 1,5,1,100000002,610000007066,
2,,Spine,4,10,Image 1,2,1,100000002,610000007067,
2,,Spine,4,6,Image 1,2,1,100000002,610000007068,
2,,Spine,4,4,Image 1,2,1,100000002,610000007069,
2,,Spine,4,2,Image 1,3,1,100000002,610000007070,
2,,Spine,4,1,Image 1,2,1,100000002,610000007071,
2,,Spine,4,13,Image 1,4,1,100000002,610000007072,
2,,Spine,4,11,Image 1,3,1,100000002,610000007073,
2,,Spine,4,10,Image 1,2,1,100000002,610000007074,
2,,Spine,4,10,Image 1,2,1,100000002,610000007075,
2,,Spine,4,11,Image 1,2,1,100000002,610000007076,
2,,Spine,4,13,Image 1,1,1,100000002,610000007077,
2,,Spine,4,12,Image 1,2,1,100000002,610000007078,
2,,Spine,4,8,Image 1,1,1,100000002,610000007079,
2,,Spine,4,6,Image 1,3,1,100000002,610000007080,
2,,Spine,4,1,Image 1,1,1,100000002,610000007081,
2,,Spine,4,2,Image 1,2,1,100000002,610000007082,
2,,Spine,4,1,Image 1,1,1,100000002,610000007083,
2,,Spine,4,0,Image 1,1,1,100000002,610000007084,
2,,Spine,4,0,Image 1,1,1,100000002,610000007085,
2,,Spine,4,0,Image 1,1,1,100000002,610000007093,
2,,Spine,4,7,Image 1,5,1,100000003,610000007094,
2,,Spine,4,7,Image 1,5,1,100000003,610000007095,
2,,Spine,4,7,Image 1,4,1,100000003,610000007096,
2,,Spine,4,9,Image 1,4,1,100000003,610000007097,
2,,Spine,4,7,Image 1,6,1,100000003,610000007098,
2,,Spine,4,6,Image 1,6,1,100000003,610000007099,
2,,Spine,4,2,Image 1,3,1,100000003,610000007100,
2,,Spine,4,0,Image 1,1,1,100000003,610000007101,
