
Spine Branchings
 ==================== 
Spine Branchings,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Spine,3,2,1,100000001,610000006593,
0,,Spine,0,1,1,100000003,610000006596,
0,,Spine,2,2,1,100000002,610000006598,
0,,Spine,5,2,1,100000001,610000006600,
0,,Spine,15,1,1,100000000,610000006602,
0,,Spine,4,3,1,100000002,610000006605,
0,,Spine,12,2,1,100000002,610000006608,
0,,Spine,1,2,1,100000002,610000006612,
0,,Spine,24,5,1,100000000,610000006615,
0,,Spine,0,1,1,100000003,610000006617,
0,,Spine,0,1,1,100000000,610000006622,
0,,Spine,1,1,1,100000001,610000006627,
0,,Spine,2,2,1,100000002,610000006629,
0,,Spine,0,1,1,100000000,610000006632,
0,,Spine,9,2,1,100000000,610000006635,
0,,Spine,24,4,1,100000000,610000006639,
0,,Spine,14,3,1,100000000,610000006641,
0,,Spine,8,1,1,100000001,610000006644,
0,,Spine,12,2,1,100000000,610000006646,
0,,Spine,5,2,1,100000001,610000006650,
0,,Spine,7,4,1,100000002,610000006652,
0,,Spine,0,1,1,100000001,610000006657,
0,,Spine,6,2,1,100000000,610000006659,
0,,Spine,24,5,1,100000000,610000006661,
0,,Spine,2,2,1,100000002,610000006663,
0,,Spine,2,2,1,100000002,610000006665,
0,,Spine,7,5,1,100000000,610000006668,
0,,Spine,0,1,1,100000002,610000006673,
0,,Spine,14,7,1,100000001,610000006675,
0,,Spine,4,3,1,100000001,610000006677,
0,,Spine,0,1,1,100000002,610000006683,
0,,Spine,12,2,1,100000002,610000006685,
0,,Spine,11,6,1,100000001,610000006687,
0,,Spine,4,1,1,100000002,610000006690,
0,,Spine,6,4,1,100000001,610000006694,
0,,Spine,10,2,1,100000002,610000006699,
0,,Spine,0,1,1,100000002,610000006701,
0,,Spine,13,1,1,100000000,610000006706,
0,,Spine,8,1,1,100000002,610000006708,
0,,Spine,0,1,1,100000002,610000006714,
0,,Spine,0,1,1,100000002,610000006716,
0,,Spine,22,5,1,100000000,610000006718,
0,,Spine,8,2,1,100000002,610000006721,
0,,Spine,8,1,1,100000002,610000006723,
0,,Spine,0,1,1,100000003,610000006725,
0,,Spine,1,2,1,100000002,610000006727,
0,,Spine,0,1,1,100000002,610000006730,
0,,Spine,7,5,1,100000000,610000006732,
0,,Spine,13,1,1,100000002,610000006736,
0,,Spine,0,1,1,100000002,610000006742,
0,,Spine,0,1,1,100000000,610000006744,
0,,Spine,15,1,1,100000002,610000006746,
0,,Spine,5,4,1,100000003,610000006750,
0,,Spine,0,1,1,100000002,610000006752,
0,,Spine,2,2,1,100000001,610000006755,
0,,Spine,0,1,1,100000002,610000006758,
0,,Spine,9,4,1,100000001,610000006762,
0,,Spine,0,1,1,100000002,610000006764,
0,,Spine,0,1,1,100000000,610000006766,
0,,Spine,8,1,1,100000001,610000006768,
0,,Spine,12,1,1,100000002,610000006772,
0,,Spine,9,4,1,100000001,610000006774,
0,,Spine,0,1,1,100000003,610000006776,
0,,Spine,0,1,1,100000000,610000006778,
0,,Spine,0,1,1,100000002,610000006782,
0,,Spine,5,2,1,100000002,610000006789,
0,,Spine,0,1,1,100000000,610000006791,
0,,Spine,24,2,1,100000000,610000006797,
0,,Spine,0,1,1,100000003,610000006804,
0,,Spine,0,1,1,100000003,610000006808,
0,,Spine,0,1,1,100000002,610000006810,
0,,Spine,10,4,1,100000001,610000006814,
0,,Spine,8,1,1,100000001,610000006816,
0,,Spine,0,1,1,100000002,610000006825,
0,,Spine,0,1,1,100000002,610000006828,
0,,Spine,0,1,1,100000003,610000006833,
0,,Spine,0,1,1,100000000,610000006838,
0,,Spine,2,2,1,100000001,610000006840,
0,,Spine,4,1,1,100000002,610000006842,
0,,Spine,0,1,1,100000002,610000006844,
0,,Spine,8,2,1,100000001,610000006850,
0,,Spine,8,2,1,100000001,610000006853,
0,,Spine,2,2,1,100000003,610000006855,
0,,Spine,11,6,1,100000001,610000006859,
0,,Spine,8,1,1,100000001,610000006871,
0,,Spine,4,3,1,100000001,610000006880,
0,,Spine,0,1,1,100000003,610000006888,
0,,Spine,24,2,1,100000000,610000006895,
0,,Spine,4,2,1,100000003,610000006914,
0,,Spine,12,6,1,100000000,610000006947,
0,,Spine,10,5,1,100000000,610000006948,
0,,Spine,9,6,1,100000000,610000006949,
0,,Spine,9,6,1,100000000,610000006950,
0,,Spine,9,6,1,100000000,610000006951,
0,,Spine,7,4,1,100000000,610000006952,
0,,Spine,7,5,1,100000000,610000006953,
0,,Spine,7,5,1,100000000,610000006954,
0,,Spine,6,4,1,100000000,610000006955,
0,,Spine,6,5,1,100000000,610000006956,
0,,Spine,3,3,1,100000000,610000006957,
0,,Spine,3,3,1,100000000,610000006958,
0,,Spine,1,1,1,100000000,610000006959,
0,,Spine,1,2,1,100000000,610000006961,
0,,Spine,1,2,1,100000000,610000006962,
0,,Spine,0,1,1,100000000,610000006964,
0,,Spine,24,5,1,100000000,610000006966,
0,,Spine,25,5,1,100000000,610000006967,
0,,Spine,23,4,1,100000000,610000006968,
0,,Spine,23,4,1,100000000,610000006969,
0,,Spine,23,4,1,100000000,610000006970,
0,,Spine,22,5,1,100000000,610000006971,
0,,Spine,22,5,1,100000000,610000006972,
0,,Spine,21,4,1,100000000,610000006973,
0,,Spine,21,4,1,100000000,610000006974,
0,,Spine,20,5,1,100000000,610000006975,
0,,Spine,18,4,1,100000000,610000006976,
0,,Spine,18,5,1,100000000,610000006977,
0,,Spine,18,4,1,100000000,610000006978,
0,,Spine,16,2,1,100000000,610000006979,
0,,Spine,15,3,1,100000000,610000006980,
0,,Spine,25,3,1,100000000,610000006981,
0,,Spine,23,3,1,100000000,610000006982,
0,,Spine,20,1,1,100000000,610000006983,
0,,Spine,19,2,1,100000000,610000006984,
0,,Spine,14,1,1,100000000,610000006985,
0,,Spine,13,1,1,100000000,610000006986,
0,,Spine,13,1,1,100000000,610000006987,
0,,Spine,12,1,1,100000000,610000006988,
0,,Spine,10,2,1,100000000,610000006989,
0,,Spine,8,2,1,100000000,610000006990,
0,,Spine,6,1,1,100000000,610000006991,
0,,Spine,6,1,1,100000000,610000006992,
0,,Spine,6,1,1,100000000,610000006993,
0,,Spine,5,2,1,100000000,610000006994,
0,,Spine,7,2,1,100000000,610000006995,
0,,Spine,7,2,1,100000000,610000006996,
0,,Spine,8,2,1,100000001,610000006998,
0,,Spine,6,2,1,100000001,610000006999,
0,,Spine,4,2,1,100000001,610000007000,
0,,Spine,7,2,1,100000001,610000007001,
0,,Spine,7,3,1,100000001,610000007002,
0,,Spine,6,3,1,100000001,610000007003,
0,,Spine,12,6,1,100000001,610000007004,
0,,Spine,12,6,1,100000001,610000007005,
0,,Spine,6,4,1,100000001,610000007006,
0,,Spine,6,4,1,100000001,610000007007,
0,,Spine,6,4,1,100000001,610000007008,
0,,Spine,8,5,1,100000001,610000007009,
0,,Spine,6,4,1,100000001,610000007010,
0,,Spine,4,3,1,100000001,610000007011,
0,,Spine,4,3,1,100000001,610000007012,
0,,Spine,11,6,1,100000001,610000007013,
0,,Spine,10,4,1,100000001,610000007014,
0,,Spine,9,3,1,100000001,610000007015,
0,,Spine,6,2,1,100000001,610000007016,
0,,Spine,3,2,1,100000001,610000007017,
0,,Spine,3,2,1,100000001,610000007018,
0,,Spine,5,3,1,100000001,610000007019,
0,,Spine,2,2,1,100000001,610000007021,
0,,Spine,2,2,1,100000001,610000007022,
0,,Spine,8,1,1,100000001,610000007023,
0,,Spine,7,1,1,100000001,610000007024,
0,,Spine,2,2,1,100000001,610000007025,
0,,Spine,2,2,1,100000001,610000007026,
0,,Spine,7,4,1,100000002,610000007027,
0,,Spine,8,5,1,100000002,610000007028,
0,,Spine,6,3,1,100000002,610000007029,
0,,Spine,4,2,1,100000002,610000007030,
0,,Spine,4,2,1,100000002,610000007031,
0,,Spine,3,3,1,100000002,610000007032,
0,,Spine,1,1,1,100000002,610000007033,
0,,Spine,1,1,1,100000002,610000007034,
0,,Spine,0,1,1,100000002,610000007035,
0,,Spine,0,1,1,100000002,610000007036,
0,,Spine,6,4,1,100000002,610000007037,
0,,Spine,11,3,1,100000002,610000007038,
0,,Spine,9,2,1,100000002,610000007039,
0,,Spine,1,1,1,100000002,610000007040,
0,,Spine,1,1,1,100000002,610000007041,
0,,Spine,0,1,1,100000002,610000007042,
0,,Spine,0,1,1,100000002,610000007043,
0,,Spine,13,2,1,100000002,610000007044,
0,,Spine,12,1,1,100000002,610000007045,
0,,Spine,17,2,1,100000002,610000007046,
0,,Spine,17,3,1,100000002,610000007047,
0,,Spine,16,3,1,100000002,610000007048,
0,,Spine,12,2,1,100000002,610000007049,
0,,Spine,14,3,1,100000002,610000007050,
0,,Spine,13,2,1,100000002,610000007051,
0,,Spine,15,4,1,100000002,610000007052,
0,,Spine,10,2,1,100000002,610000007053,
0,,Spine,9,3,1,100000002,610000007054,
0,,Spine,9,3,1,100000002,610000007055,
0,,Spine,8,2,1,100000002,610000007056,
0,,Spine,7,2,1,100000002,610000007057,
0,,Spine,4,1,1,100000002,610000007058,
0,,Spine,3,2,1,100000002,610000007059,
0,,Spine,13,5,1,100000002,610000007066,
0,,Spine,10,2,1,100000002,610000007067,
0,,Spine,6,2,1,100000002,610000007068,
0,,Spine,4,2,1,100000002,610000007069,
0,,Spine,2,3,1,100000002,610000007070,
0,,Spine,1,2,1,100000002,610000007071,
0,,Spine,13,4,1,100000002,610000007072,
0,,Spine,11,3,1,100000002,610000007073,
0,,Spine,10,2,1,100000002,610000007074,
0,,Spine,10,2,1,100000002,610000007075,
0,,Spine,11,2,1,100000002,610000007076,
0,,Spine,13,1,1,100000002,610000007077,
0,,Spine,12,2,1,100000002,610000007078,
0,,Spine,8,1,1,100000002,610000007079,
0,,Spine,6,3,1,100000002,610000007080,
0,,Spine,1,1,1,100000002,610000007081,
0,,Spine,2,2,1,100000002,610000007082,
0,,Spine,1,1,1,100000002,610000007083,
0,,Spine,0,1,1,100000002,610000007084,
0,,Spine,0,1,1,100000002,610000007085,
0,,Spine,0,1,1,100000002,610000007093,
0,,Spine,7,5,1,100000003,610000007094,
0,,Spine,7,5,1,100000003,610000007095,
0,,Spine,7,4,1,100000003,610000007096,
0,,Spine,9,4,1,100000003,610000007097,
0,,Spine,7,6,1,100000003,610000007098,
0,,Spine,6,6,1,100000003,610000007099,
0,,Spine,2,3,1,100000003,610000007100,
0,,Spine,0,1,1,100000003,610000007101,
