
Spine Terminal Pt Distance
 ==================== 
Spine Terminal Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
8.19938,µm,Spine,7,4,1,100000003,610000029723,
16.8716,µm,Spine,11,2,1,100000003,610000029725,
8.29953,µm,Spine,7,4,1,100000003,610000029728,
5.74403,µm,Spine,4,1,1,100000004,610000029731,
11.4369,µm,Spine,7,4,1,100000003,610000029733,
1.78869,µm,Spine,1,2,1,100000003,610000029735,
11.0282,µm,Spine,8,4,1,100000003,610000029737,
7.59535,µm,Spine,4,2,1,100000005,610000029740,
8.32415,µm,Spine,7,4,1,100000003,610000029746,
14.6525,µm,Spine,11,3,1,100000003,610000029749,
13.556,µm,Spine,7,2,1,100000004,610000029752,
9.59416,µm,Spine,4,4,1,100000003,610000029757,
7.20726,µm,Spine,4,3,1,100000003,610000029761,
2.16064,µm,Spine,0,1,1,100000005,610000029765,
8.69285,µm,Spine,9,4,1,100000003,610000029768,
10.8287,µm,Spine,5,3,1,100000005,610000029771,
5.12108,µm,Spine,2,2,1,100000003,610000029776,
5.21032,µm,Spine,2,3,1,100000003,610000029793,
10.5334,µm,Spine,5,3,1,100000005,610000029796,
23.2835,µm,Spine,14,8,1,100000004,610000029800,
1.97766,µm,Spine,1,2,1,100000003,610000029802,
1.53985,µm,Spine,1,2,1,100000003,610000029804,
4.51172,µm,Spine,2,3,1,100000003,610000029816,
3.26427,µm,Spine,3,2,1,100000004,610000029824,
24.623,µm,Spine,13,3,1,100000004,610000029828,
13.5487,µm,Spine,11,4,1,100000003,610000029837,
21.9636,µm,Spine,10,6,1,100000003,610000029842,
12.402,µm,Spine,11,4,1,100000003,610000029864,
9.30993,µm,Spine,4,4,1,100000003,610000029888,
13.3175,µm,Spine,7,2,1,100000004,610000029891,
4.86302,µm,Spine,2,2,1,100000003,610000029898,
6.93201,µm,Spine,6,3,1,100000003,610000029900,
12.4836,µm,Spine,10,5,1,100000003,610000029907,
23.8809,µm,Spine,12,6,1,100000003,610000029948,
22.8301,µm,Spine,11,6,1,100000003,610000029949,
22.1197,µm,Spine,11,7,1,100000003,610000029950,
20.632,µm,Spine,10,6,1,100000003,610000029951,
14.721,µm,Spine,10,6,1,100000003,610000029952,
14.7348,µm,Spine,10,6,1,100000003,610000029953,
14.0642,µm,Spine,10,6,1,100000003,610000029954,
11.6444,µm,Spine,8,5,1,100000003,610000029955,
7.11255,µm,Spine,4,3,1,100000003,610000029956,
6.29383,µm,Spine,3,3,1,100000003,610000029957,
6.74413,µm,Spine,3,4,1,100000003,610000029958,
6.5518,µm,Spine,3,4,1,100000003,610000029959,
37.4636,µm,Spine,26,10,1,100000003,610000029960,
37.4189,µm,Spine,26,10,1,100000003,610000029961,
28.9263,µm,Spine,21,10,1,100000003,610000029962,
25.3817,µm,Spine,19,10,1,100000003,610000029963,
23.5302,µm,Spine,18,8,1,100000003,610000029964,
23.7132,µm,Spine,17,9,1,100000003,610000029965,
24.3559,µm,Spine,18,7,1,100000003,610000029966,
23.1876,µm,Spine,18,7,1,100000003,610000029967,
19.8685,µm,Spine,15,8,1,100000003,610000029968,
18.5053,µm,Spine,14,7,1,100000003,610000029969,
20.4702,µm,Spine,13,8,1,100000003,610000029970,
20.3935,µm,Spine,13,8,1,100000003,610000029971,
18.5055,µm,Spine,13,8,1,100000003,610000029972,
16.7865,µm,Spine,12,7,1,100000003,610000029973,
17.6387,µm,Spine,14,7,1,100000003,610000029974,
16.4535,µm,Spine,14,7,1,100000003,610000029975,
13.7564,µm,Spine,10,6,1,100000003,610000029976,
10.825,µm,Spine,8,4,1,100000003,610000029977,
22.9266,µm,Spine,10,6,1,100000003,610000029978,
22.7269,µm,Spine,10,5,1,100000003,610000029979,
16.546,µm,Spine,11,5,1,100000003,610000029980,
16.3207,µm,Spine,11,5,1,100000003,610000029981,
11.2449,µm,Spine,7,4,1,100000003,610000029982,
24.8086,µm,Spine,17,3,1,100000003,610000029983,
24.7202,µm,Spine,16,4,1,100000003,610000029984,
19.2621,µm,Spine,11,2,1,100000003,610000029985,
16.6815,µm,Spine,11,2,1,100000003,610000029986,
15.4557,µm,Spine,11,2,1,100000003,610000029987,
13.9802,µm,Spine,10,2,1,100000003,610000029988,
13.8473,µm,Spine,10,2,1,100000003,610000029989,
13.7334,µm,Spine,11,4,1,100000003,610000029990,
17.8525,µm,Spine,11,4,1,100000003,610000029991,
15.4207,µm,Spine,11,3,1,100000003,610000029992,
12.9219,µm,Spine,10,3,1,100000003,610000029993,
12.7378,µm,Spine,10,3,1,100000003,610000029994,
12.5,µm,Spine,10,3,1,100000003,610000029995,
12.5219,µm,Spine,10,3,1,100000003,610000029996,
8.82041,µm,Spine,8,2,1,100000003,610000029997,
7.35601,µm,Spine,7,2,1,100000003,610000029998,
9.56011,µm,Spine,7,3,1,100000003,610000029999,
8.03682,µm,Spine,7,4,1,100000003,610000030000,
13.2249,µm,Spine,9,5,1,100000003,610000030001,
13.4989,µm,Spine,11,4,1,100000003,610000030002,
12.7635,µm,Spine,10,4,1,100000003,610000030003,
12.8857,µm,Spine,10,5,1,100000003,610000030004,
8.88023,µm,Spine,6,4,1,100000003,610000030005,
6.767,µm,Spine,5,3,1,100000003,610000030006,
6.24875,µm,Spine,5,3,1,100000003,610000030007,
5.68879,µm,Spine,3,2,1,100000003,610000030008,
10.0991,µm,Spine,4,4,1,100000003,610000030009,
9.84061,µm,Spine,4,4,1,100000003,610000030010,
9.84902,µm,Spine,4,4,1,100000003,610000030011,
9.15991,µm,Spine,4,4,1,100000003,610000030012,
7.5287,µm,Spine,4,4,1,100000003,610000030013,
7.08537,µm,Spine,4,4,1,100000003,610000030014,
8.0153,µm,Spine,6,3,1,100000003,610000030015,
5.32824,µm,Spine,3,3,1,100000003,610000030016,
3.63993,µm,Spine,2,2,1,100000003,610000030017,
1.83466,µm,Spine,1,2,1,100000003,610000030018,
1.5428,µm,Spine,1,2,1,100000003,610000030019,
0.670344,µm,Spine,2,1,1,100000003,610000030020,
20.8665,µm,Spine,7,7,1,100000004,610000030028,
18.3434,µm,Spine,6,5,1,100000004,610000030029,
28.751,µm,Spine,13,7,1,100000004,610000030030,
28.2113,µm,Spine,13,7,1,100000004,610000030031,
27.6013,µm,Spine,12,7,1,100000004,610000030032,
27.1607,µm,Spine,12,7,1,100000004,610000030033,
27.8745,µm,Spine,12,8,1,100000004,610000030034,
26.0475,µm,Spine,11,7,1,100000004,610000030035,
24.9329,µm,Spine,11,7,1,100000004,610000030036,
22.276,µm,Spine,10,7,1,100000004,610000030037,
13.1122,µm,Spine,6,5,1,100000004,610000030038,
11.744,µm,Spine,4,4,1,100000004,610000030039,
21.5422,µm,Spine,12,4,1,100000004,610000030040,
28.8573,µm,Spine,14,4,1,100000004,610000030041,
27.4312,µm,Spine,14,3,1,100000004,610000030042,
27.0022,µm,Spine,14,3,1,100000004,610000030043,
23.5894,µm,Spine,13,3,1,100000004,610000030044,
20.0819,µm,Spine,11,3,1,100000004,610000030045,
19.4881,µm,Spine,10,2,1,100000004,610000030046,
17.1377,µm,Spine,9,2,1,100000004,610000030047,
6.81199,µm,Spine,5,2,1,100000004,610000030048,
6.47033,µm,Spine,5,2,1,100000004,610000030049,
6.21323,µm,Spine,5,2,1,100000004,610000030050,
5.01877,µm,Spine,3,2,1,100000004,610000030051,
5.12052,µm,Spine,3,3,1,100000004,610000030052,
5.07873,µm,Spine,2,3,1,100000004,610000030053,
3.53156,µm,Spine,0,1,1,100000004,610000030054,
0.195383,µm,Spine,0,1,1,100000004,610000030055,
2.0985,µm,Spine,0,1,1,100000004,610000030062,
12.8139,µm,Spine,10,7,1,100000004,610000030063,
12.5261,µm,Spine,9,6,1,100000004,610000030064,
10.3059,µm,Spine,8,6,1,100000004,610000030065,
5.44363,µm,Spine,6,5,1,100000004,610000030066,
5.15079,µm,Spine,5,4,1,100000004,610000030067,
4.68494,µm,Spine,5,2,1,100000004,610000030068,
2.12619,µm,Spine,3,2,1,100000004,610000030069,
2.03413,µm,Spine,3,2,1,100000004,610000030070,
1.46778,µm,Spine,2,2,1,100000004,610000030071,
1.31838,µm,Spine,2,2,1,100000004,610000030072,
14.4819,µm,Spine,6,5,1,100000004,610000030073,
0.266201,µm,Spine,0,1,1,100000004,610000030074,
8.27853,µm,Spine,6,3,1,100000004,610000030075,
8.12923,µm,Spine,6,3,1,100000004,610000030076,
7.12375,µm,Spine,5,2,1,100000004,610000030077,
6.93132,µm,Spine,5,2,1,100000004,610000030078,
5.47814,µm,Spine,4,1,1,100000004,610000030079,
3.83253,µm,Spine,4,2,1,100000004,610000030080,
7.40527,µm,Spine,4,2,1,100000005,610000030082,
14.5264,µm,Spine,9,3,1,100000005,610000030083,
11.3416,µm,Spine,5,3,1,100000005,610000030084,
10.0296,µm,Spine,5,4,1,100000005,610000030085,
9.86816,µm,Spine,5,4,1,100000005,610000030086,
8.13544,µm,Spine,4,3,1,100000005,610000030087,
8.01277,µm,Spine,4,3,1,100000005,610000030088,
7.89913,µm,Spine,4,3,1,100000005,610000030089,
8.91357,µm,Spine,5,3,1,100000005,610000030090,
12.7538,µm,Spine,5,3,1,100000005,610000030095,
10.3333,µm,Spine,5,3,1,100000005,610000030096,
1.98672,µm,Spine,0,1,1,100000005,610000030097,
1.32452,µm,Spine,0,1,1,100000005,610000030098,
26.1974,µm,Spine,10,5,1,100000005,610000030099,
25.9577,µm,Spine,10,5,1,100000005,610000030100,
22.4198,µm,Spine,9,4,1,100000005,610000030101,
21.6236,µm,Spine,9,4,1,100000005,610000030102,
18.4574,µm,Spine,8,4,1,100000005,610000030103,
12.5601,µm,Spine,6,4,1,100000005,610000030104,
8.7828,µm,Spine,4,3,1,100000005,610000030105,
8.18934,µm,Spine,4,3,1,100000005,610000030106,
10.8061,µm,Spine,5,3,1,100000005,610000030107,
10.6626,µm,Spine,5,3,1,100000005,610000030108,
10.5527,µm,Spine,5,3,1,100000005,610000030109,
9.74406,µm,Spine,5,2,1,100000005,610000030110,
8.74932,µm,Spine,4,2,1,100000005,610000030111,
8.26497,µm,Spine,4,2,1,100000005,610000030112,
4.53235,µm,Spine,2,2,1,100000005,610000030113,
9.62041,µm,Spine,3,3,1,100000005,610000030114,
5.40213,µm,Spine,3,3,1,100000005,610000030115,
4.5256,µm,Spine,2,3,1,100000005,610000030116,
7.1903,µm,Spine,4,1,1,100000005,610000030117,
7.03438,µm,Spine,4,1,1,100000005,610000030118,
6.93719,µm,Spine,4,1,1,100000005,610000030119,
2.14398,µm,Spine,1,2,1,100000005,610000030120,
