
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.425808,µm,Spine,0,1,1,100000005,610000029716,
0.373718,µm,Spine,0,1,1,100000003,610000029719,
0.584389,µm,Spine,2,2,1,100000003,610000029721,
0.360147,µm,Spine,7,4,1,100000003,610000029723,
0.446368,µm,Spine,11,2,1,100000003,610000029725,
0.469673,µm,Spine,7,4,1,100000003,610000029728,
0.32468,µm,Spine,4,1,1,100000004,610000029731,
0.401917,µm,Spine,7,4,1,100000003,610000029733,
0.406322,µm,Spine,1,2,1,100000003,610000029735,
0.325481,µm,Spine,8,4,1,100000003,610000029737,
0.389768,µm,Spine,4,2,1,100000005,610000029740,
0.469673,µm,Spine,7,4,1,100000003,610000029746,
0.412292,µm,Spine,11,3,1,100000003,610000029749,
0.286499,µm,Spine,7,2,1,100000004,610000029752,
0.340779,µm,Spine,4,4,1,100000003,610000029757,
0.400468,µm,Spine,4,3,1,100000003,610000029761,
0.381928,µm,Spine,0,1,1,100000005,610000029765,
0.348432,µm,Spine,9,4,1,100000003,610000029768,
0.257415,µm,Spine,5,3,1,100000005,610000029771,
0.422754,µm,Spine,2,2,1,100000003,610000029776,
0.605884,µm,Spine,0,1,1,100000003,610000029785,
0.369518,µm,Spine,0,1,1,100000003,610000029791,
0.442015,µm,Spine,2,3,1,100000003,610000029793,
0.291333,µm,Spine,5,3,1,100000005,610000029796,
0.284598,µm,Spine,14,8,1,100000004,610000029800,
0.539103,µm,Spine,1,2,1,100000003,610000029802,
0.332281,µm,Spine,1,2,1,100000003,610000029804,
0.367376,µm,Spine,0,1,1,100000005,610000029810,
0.453223,µm,Spine,0,1,1,100000003,610000029813,
0.479369,µm,Spine,2,3,1,100000003,610000029816,
0.557324,µm,Spine,0,1,1,100000003,610000029819,
0.27858,µm,Spine,3,2,1,100000004,610000029824,
0.276176,µm,Spine,13,3,1,100000004,610000029828,
0.344199,µm,Spine,0,1,1,100000005,610000029833,
0.422013,µm,Spine,11,4,1,100000003,610000029837,
0.325,µm,Spine,10,6,1,100000003,610000029842,
0.456949,µm,Spine,0,1,1,100000005,610000029846,
0.356606,µm,Spine,0,1,1,100000004,610000029852,
0.381683,µm,Spine,11,4,1,100000003,610000029864,
0.359277,µm,Spine,0,1,1,100000003,610000029871,
0.477344,µm,Spine,0,1,1,100000005,610000029878,
0.340779,µm,Spine,4,4,1,100000003,610000029888,
0.286499,µm,Spine,7,2,1,100000004,610000029891,
0.387054,µm,Spine,2,2,1,100000003,610000029898,
0.471795,µm,Spine,6,3,1,100000003,610000029900,
0.489797,µm,Spine,10,5,1,100000003,610000029907,
0.369503,µm,Spine,0,1,1,100000003,610000029935,
0.359022,µm,Spine,12,6,1,100000003,610000029948,
0.292964,µm,Spine,11,6,1,100000003,610000029949,
0.267825,µm,Spine,11,7,1,100000003,610000029950,
0.283434,µm,Spine,10,6,1,100000003,610000029951,
0.332175,µm,Spine,10,6,1,100000003,610000029952,
0.332175,µm,Spine,10,6,1,100000003,610000029953,
0.351328,µm,Spine,10,6,1,100000003,610000029954,
0.328131,µm,Spine,8,5,1,100000003,610000029955,
0.400468,µm,Spine,4,3,1,100000003,610000029956,
0.505579,µm,Spine,3,3,1,100000003,610000029957,
0.298188,µm,Spine,3,4,1,100000003,610000029958,
0.292577,µm,Spine,3,4,1,100000003,610000029959,
0.403412,µm,Spine,26,10,1,100000003,610000029960,
0.348271,µm,Spine,26,10,1,100000003,610000029961,
0.314754,µm,Spine,21,10,1,100000003,610000029962,
0.183464,µm,Spine,19,10,1,100000003,610000029963,
0.290997,µm,Spine,18,8,1,100000003,610000029964,
0.226884,µm,Spine,17,9,1,100000003,610000029965,
0.366408,µm,Spine,18,7,1,100000003,610000029966,
0.34158,µm,Spine,18,7,1,100000003,610000029967,
0.235927,µm,Spine,15,8,1,100000003,610000029968,
0.347537,µm,Spine,14,7,1,100000003,610000029969,
0.446316,µm,Spine,13,8,1,100000003,610000029970,
0.512398,µm,Spine,13,8,1,100000003,610000029971,
0.353935,µm,Spine,13,8,1,100000003,610000029972,
0.325,µm,Spine,12,7,1,100000003,610000029973,
0.371642,µm,Spine,14,7,1,100000003,610000029974,
0.294637,µm,Spine,14,7,1,100000003,610000029975,
0.397976,µm,Spine,10,6,1,100000003,610000029976,
0.330961,µm,Spine,8,4,1,100000003,610000029977,
0.190262,µm,Spine,10,6,1,100000003,610000029978,
0.368561,µm,Spine,10,5,1,100000003,610000029979,
0.419338,µm,Spine,11,5,1,100000003,610000029980,
0.38617,µm,Spine,11,5,1,100000003,610000029981,
0.401917,µm,Spine,7,4,1,100000003,610000029982,
0.327637,µm,Spine,17,3,1,100000003,610000029983,
0.308095,µm,Spine,16,4,1,100000003,610000029984,
0.315548,µm,Spine,11,2,1,100000003,610000029985,
0.446368,µm,Spine,11,2,1,100000003,610000029986,
0.40625,µm,Spine,11,2,1,100000003,610000029987,
0.498893,µm,Spine,10,2,1,100000003,610000029988,
0.462368,µm,Spine,10,2,1,100000003,610000029989,
0.564063,µm,Spine,11,4,1,100000003,610000029990,
0.4077,µm,Spine,11,4,1,100000003,610000029991,
0.452409,µm,Spine,11,3,1,100000003,610000029992,
0.464304,µm,Spine,10,3,1,100000003,610000029993,
0.455294,µm,Spine,10,3,1,100000003,610000029994,
0.52019,µm,Spine,10,3,1,100000003,610000029995,
0.52019,µm,Spine,10,3,1,100000003,610000029996,
0.734053,µm,Spine,8,2,1,100000003,610000029997,
0.538557,µm,Spine,7,2,1,100000003,610000029998,
0.321183,µm,Spine,7,3,1,100000003,610000029999,
0.469673,µm,Spine,7,4,1,100000003,610000030000,
0.284463,µm,Spine,9,5,1,100000003,610000030001,
0.374917,µm,Spine,11,4,1,100000003,610000030002,
0.349158,µm,Spine,10,4,1,100000003,610000030003,
0.39001,µm,Spine,10,5,1,100000003,610000030004,
0.279378,µm,Spine,6,4,1,100000003,610000030005,
0.399249,µm,Spine,5,3,1,100000003,610000030006,
0.470874,µm,Spine,5,3,1,100000003,610000030007,
0.60859,µm,Spine,3,2,1,100000003,610000030008,
0.330065,µm,Spine,4,4,1,100000003,610000030009,
0.342741,µm,Spine,4,4,1,100000003,610000030010,
0.356904,µm,Spine,4,4,1,100000003,610000030011,
0.340779,µm,Spine,4,4,1,100000003,610000030012,
0.334886,µm,Spine,4,4,1,100000003,610000030013,
0.419205,µm,Spine,4,4,1,100000003,610000030014,
0.427294,µm,Spine,6,3,1,100000003,610000030015,
0.474032,µm,Spine,3,3,1,100000003,610000030016,
0.511443,µm,Spine,2,2,1,100000003,610000030017,
0.539103,µm,Spine,1,2,1,100000003,610000030018,
0.406322,µm,Spine,1,2,1,100000003,610000030019,
0.464577,µm,Spine,2,1,1,100000003,610000030020,
0.256445,µm,Spine,7,7,1,100000004,610000030028,
0.274793,µm,Spine,6,5,1,100000004,610000030029,
0.220091,µm,Spine,13,7,1,100000004,610000030030,
0.272096,µm,Spine,13,7,1,100000004,610000030031,
0.308777,µm,Spine,12,7,1,100000004,610000030032,
0.355423,µm,Spine,12,7,1,100000004,610000030033,
0.394884,µm,Spine,12,8,1,100000004,610000030034,
0.342599,µm,Spine,11,7,1,100000004,610000030035,
0.31814,µm,Spine,11,7,1,100000004,610000030036,
0.245309,µm,Spine,10,7,1,100000004,610000030037,
0.404761,µm,Spine,6,5,1,100000004,610000030038,
0.380816,µm,Spine,4,4,1,100000004,610000030039,
0.278086,µm,Spine,12,4,1,100000004,610000030040,
0.299328,µm,Spine,14,4,1,100000004,610000030041,
0.283766,µm,Spine,14,3,1,100000004,610000030042,
0.277304,µm,Spine,14,3,1,100000004,610000030043,
0.343487,µm,Spine,13,3,1,100000004,610000030044,
0.277732,µm,Spine,11,3,1,100000004,610000030045,
0.298753,µm,Spine,10,2,1,100000004,610000030046,
0.324276,µm,Spine,9,2,1,100000004,610000030047,
0.365891,µm,Spine,5,2,1,100000004,610000030048,
0.349821,µm,Spine,5,2,1,100000004,610000030049,
0.345795,µm,Spine,5,2,1,100000004,610000030050,
0.320838,µm,Spine,3,2,1,100000004,610000030051,
0.324019,µm,Spine,3,3,1,100000004,610000030052,
0.208312,µm,Spine,2,3,1,100000004,610000030053,
0.278778,µm,Spine,0,1,1,100000004,610000030054,
0.392285,µm,Spine,0,1,1,100000004,610000030055,
0.390827,µm,Spine,0,1,1,100000004,610000030062,
0.35047,µm,Spine,10,7,1,100000004,610000030063,
0.284128,µm,Spine,9,6,1,100000004,610000030064,
0.291174,µm,Spine,8,6,1,100000004,610000030065,
0.317311,µm,Spine,6,5,1,100000004,610000030066,
0.297393,µm,Spine,5,4,1,100000004,610000030067,
0.382108,µm,Spine,5,2,1,100000004,610000030068,
0.283552,µm,Spine,3,2,1,100000004,610000030069,
0.283552,µm,Spine,3,2,1,100000004,610000030070,
0.299266,µm,Spine,2,2,1,100000004,610000030071,
0.299266,µm,Spine,2,2,1,100000004,610000030072,
0.337501,µm,Spine,6,5,1,100000004,610000030073,
0.548139,µm,Spine,0,1,1,100000004,610000030074,
0.205069,µm,Spine,6,3,1,100000004,610000030075,
0.205069,µm,Spine,6,3,1,100000004,610000030076,
0.291223,µm,Spine,5,2,1,100000004,610000030077,
0.291223,µm,Spine,5,2,1,100000004,610000030078,
0.32468,µm,Spine,4,1,1,100000004,610000030079,
0.267522,µm,Spine,4,2,1,100000004,610000030080,
0.282686,µm,Spine,4,2,1,100000005,610000030082,
0.302405,µm,Spine,9,3,1,100000005,610000030083,
0.383209,µm,Spine,5,3,1,100000005,610000030084,
0.262667,µm,Spine,5,4,1,100000005,610000030085,
0.237401,µm,Spine,5,4,1,100000005,610000030086,
0.201036,µm,Spine,4,3,1,100000005,610000030087,
0.201036,µm,Spine,4,3,1,100000005,610000030088,
0.243736,µm,Spine,4,3,1,100000005,610000030089,
0.32438,µm,Spine,5,3,1,100000005,610000030090,
0.315098,µm,Spine,5,3,1,100000005,610000030095,
0.319201,µm,Spine,5,3,1,100000005,610000030096,
0.435936,µm,Spine,0,1,1,100000005,610000030097,
0.38795,µm,Spine,0,1,1,100000005,610000030098,
0.351942,µm,Spine,10,5,1,100000005,610000030099,
0.351599,µm,Spine,10,5,1,100000005,610000030100,
0.387766,µm,Spine,9,4,1,100000005,610000030101,
0.222075,µm,Spine,9,4,1,100000005,610000030102,
0.432893,µm,Spine,8,4,1,100000005,610000030103,
0.32273,µm,Spine,6,4,1,100000005,610000030104,
0.299609,µm,Spine,4,3,1,100000005,610000030105,
0.348465,µm,Spine,4,3,1,100000005,610000030106,
0.215433,µm,Spine,5,3,1,100000005,610000030107,
0.232022,µm,Spine,5,3,1,100000005,610000030108,
0.257415,µm,Spine,5,3,1,100000005,610000030109,
0.247564,µm,Spine,5,2,1,100000005,610000030110,
0.294706,µm,Spine,4,2,1,100000005,610000030111,
0.280831,µm,Spine,4,2,1,100000005,610000030112,
0.295009,µm,Spine,2,2,1,100000005,610000030113,
0.318774,µm,Spine,3,3,1,100000005,610000030114,
0.254766,µm,Spine,3,3,1,100000005,610000030115,
0.309612,µm,Spine,2,3,1,100000005,610000030116,
0.460268,µm,Spine,4,1,1,100000005,610000030117,
0.344916,µm,Spine,4,1,1,100000005,610000030118,
0.357965,µm,Spine,4,1,1,100000005,610000030119,
0.299865,µm,Spine,1,2,1,100000005,610000030120,
