
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.381928,µm,Spine,0,1,1,100000005,610000029765,
0,µm,Spine,9,4,1,100000003,610000029768,
0.257415,µm,Spine,5,3,1,100000005,610000029771,
0.422754,µm,Spine,2,2,1,100000003,610000029776,
0,µm,Spine,0,1,1,100000003,610000029785,
0,µm,Spine,0,1,1,100000003,610000029791,
0,µm,Spine,2,3,1,100000003,610000029793,
0,µm,Spine,5,3,1,100000005,610000029796,
0.263959,µm,Spine,14,8,1,100000004,610000029800,
0.40625,µm,Spine,1,2,1,100000003,610000029802,
0,µm,Spine,1,2,1,100000003,610000029804,
0,µm,Spine,0,1,1,100000005,610000029810,
0,µm,Spine,0,1,1,100000003,610000029813,
0,µm,Spine,2,3,1,100000003,610000029816,
0,µm,Spine,0,1,1,100000003,610000029819,
0,µm,Spine,3,2,1,100000004,610000029824,
0.24375,µm,Spine,13,3,1,100000004,610000029828,
0,µm,Spine,0,1,1,100000005,610000029833,
0.37371,µm,Spine,11,4,1,100000003,610000029837,
0,µm,Spine,10,6,1,100000003,610000029842,
0,µm,Spine,0,1,1,100000005,610000029846,
0,µm,Spine,0,1,1,100000004,610000029852,
0,µm,Spine,11,4,1,100000003,610000029864,
0,µm,Spine,0,1,1,100000003,610000029871,
0,µm,Spine,0,1,1,100000005,610000029878,
0.319411,µm,Spine,4,4,1,100000003,610000029888,
0,µm,Spine,7,2,1,100000004,610000029891,
0,µm,Spine,2,2,1,100000003,610000029898,
0,µm,Spine,6,3,1,100000003,610000029900,
0,µm,Spine,10,5,1,100000003,610000029907,
0,µm,Spine,0,1,1,100000003,610000029935,
0,µm,Spine,12,6,1,100000003,610000029948,
0,µm,Spine,11,6,1,100000003,610000029949,
0,µm,Spine,11,7,1,100000003,610000029950,
0,µm,Spine,10,6,1,100000003,610000029951,
0,µm,Spine,10,6,1,100000003,610000029952,
0,µm,Spine,10,6,1,100000003,610000029953,
0,µm,Spine,10,6,1,100000003,610000029954,
0,µm,Spine,8,5,1,100000003,610000029955,
0,µm,Spine,4,3,1,100000003,610000029956,
0,µm,Spine,3,3,1,100000003,610000029957,
0,µm,Spine,3,4,1,100000003,610000029958,
0,µm,Spine,3,4,1,100000003,610000029959,
0,µm,Spine,26,10,1,100000003,610000029960,
0,µm,Spine,26,10,1,100000003,610000029961,
0,µm,Spine,21,10,1,100000003,610000029962,
0,µm,Spine,19,10,1,100000003,610000029963,
0,µm,Spine,18,8,1,100000003,610000029964,
0,µm,Spine,17,9,1,100000003,610000029965,
0,µm,Spine,18,7,1,100000003,610000029966,
0,µm,Spine,18,7,1,100000003,610000029967,
0,µm,Spine,15,8,1,100000003,610000029968,
0,µm,Spine,14,7,1,100000003,610000029969,
0,µm,Spine,13,8,1,100000003,610000029970,
0,µm,Spine,13,8,1,100000003,610000029971,
0,µm,Spine,13,8,1,100000003,610000029972,
0,µm,Spine,12,7,1,100000003,610000029973,
0,µm,Spine,14,7,1,100000003,610000029974,
0,µm,Spine,14,7,1,100000003,610000029975,
0,µm,Spine,10,6,1,100000003,610000029976,
0,µm,Spine,8,4,1,100000003,610000029977,
0,µm,Spine,10,6,1,100000003,610000029978,
0,µm,Spine,10,5,1,100000003,610000029979,
0,µm,Spine,11,5,1,100000003,610000029980,
0,µm,Spine,11,5,1,100000003,610000029981,
0,µm,Spine,7,4,1,100000003,610000029982,
0,µm,Spine,17,3,1,100000003,610000029983,
0,µm,Spine,16,4,1,100000003,610000029984,
0,µm,Spine,11,2,1,100000003,610000029985,
0,µm,Spine,11,2,1,100000003,610000029986,
0,µm,Spine,11,2,1,100000003,610000029987,
0,µm,Spine,10,2,1,100000003,610000029988,
0,µm,Spine,10,2,1,100000003,610000029989,
0,µm,Spine,11,4,1,100000003,610000029990,
0,µm,Spine,11,4,1,100000003,610000029991,
0,µm,Spine,11,3,1,100000003,610000029992,
0,µm,Spine,10,3,1,100000003,610000029993,
0,µm,Spine,10,3,1,100000003,610000029994,
0,µm,Spine,10,3,1,100000003,610000029995,
0,µm,Spine,10,3,1,100000003,610000029996,
0,µm,Spine,8,2,1,100000003,610000029997,
0,µm,Spine,7,2,1,100000003,610000029998,
0,µm,Spine,7,3,1,100000003,610000029999,
0,µm,Spine,7,4,1,100000003,610000030000,
0,µm,Spine,9,5,1,100000003,610000030001,
0,µm,Spine,11,4,1,100000003,610000030002,
0,µm,Spine,10,4,1,100000003,610000030003,
0,µm,Spine,10,5,1,100000003,610000030004,
0,µm,Spine,6,4,1,100000003,610000030005,
0,µm,Spine,5,3,1,100000003,610000030006,
0,µm,Spine,5,3,1,100000003,610000030007,
0,µm,Spine,3,2,1,100000003,610000030008,
0,µm,Spine,4,4,1,100000003,610000030009,
0,µm,Spine,4,4,1,100000003,610000030010,
0,µm,Spine,4,4,1,100000003,610000030011,
0,µm,Spine,4,4,1,100000003,610000030012,
0,µm,Spine,4,4,1,100000003,610000030013,
0,µm,Spine,4,4,1,100000003,610000030014,
0,µm,Spine,6,3,1,100000003,610000030015,
0,µm,Spine,3,3,1,100000003,610000030016,
0,µm,Spine,2,2,1,100000003,610000030017,
0,µm,Spine,1,2,1,100000003,610000030018,
0,µm,Spine,1,2,1,100000003,610000030019,
0,µm,Spine,2,1,1,100000003,610000030020,
0,µm,Spine,7,7,1,100000004,610000030028,
0,µm,Spine,6,5,1,100000004,610000030029,
0,µm,Spine,13,7,1,100000004,610000030030,
0,µm,Spine,13,7,1,100000004,610000030031,
0,µm,Spine,12,7,1,100000004,610000030032,
0,µm,Spine,12,7,1,100000004,610000030033,
0,µm,Spine,12,8,1,100000004,610000030034,
0,µm,Spine,11,7,1,100000004,610000030035,
0,µm,Spine,11,7,1,100000004,610000030036,
0,µm,Spine,10,7,1,100000004,610000030037,
0,µm,Spine,6,5,1,100000004,610000030038,
0,µm,Spine,4,4,1,100000004,610000030039,
0,µm,Spine,12,4,1,100000004,610000030040,
0,µm,Spine,14,4,1,100000004,610000030041,
0,µm,Spine,14,3,1,100000004,610000030042,
0,µm,Spine,14,3,1,100000004,610000030043,
0,µm,Spine,13,3,1,100000004,610000030044,
0,µm,Spine,11,3,1,100000004,610000030045,
0,µm,Spine,10,2,1,100000004,610000030046,
0,µm,Spine,9,2,1,100000004,610000030047,
0,µm,Spine,5,2,1,100000004,610000030048,
0,µm,Spine,5,2,1,100000004,610000030049,
0,µm,Spine,5,2,1,100000004,610000030050,
0,µm,Spine,3,2,1,100000004,610000030051,
0,µm,Spine,3,3,1,100000004,610000030052,
0,µm,Spine,2,3,1,100000004,610000030053,
0,µm,Spine,0,1,1,100000004,610000030054,
0,µm,Spine,0,1,1,100000004,610000030055,
0,µm,Spine,0,1,1,100000004,610000030062,
0,µm,Spine,10,7,1,100000004,610000030063,
0,µm,Spine,9,6,1,100000004,610000030064,
0,µm,Spine,8,6,1,100000004,610000030065,
0,µm,Spine,6,5,1,100000004,610000030066,
0,µm,Spine,5,4,1,100000004,610000030067,
0,µm,Spine,5,2,1,100000004,610000030068,
0,µm,Spine,3,2,1,100000004,610000030069,
0,µm,Spine,3,2,1,100000004,610000030070,
0,µm,Spine,2,2,1,100000004,610000030071,
0,µm,Spine,2,2,1,100000004,610000030072,
0,µm,Spine,6,5,1,100000004,610000030073,
0,µm,Spine,0,1,1,100000004,610000030074,
0,µm,Spine,6,3,1,100000004,610000030075,
0,µm,Spine,6,3,1,100000004,610000030076,
0,µm,Spine,5,2,1,100000004,610000030077,
0,µm,Spine,5,2,1,100000004,610000030078,
0,µm,Spine,4,1,1,100000004,610000030079,
0,µm,Spine,4,2,1,100000004,610000030080,
0,µm,Spine,4,2,1,100000005,610000030082,
0,µm,Spine,9,3,1,100000005,610000030083,
0,µm,Spine,5,3,1,100000005,610000030084,
0,µm,Spine,5,4,1,100000005,610000030085,
0,µm,Spine,5,4,1,100000005,610000030086,
0,µm,Spine,4,3,1,100000005,610000030087,
0,µm,Spine,4,3,1,100000005,610000030088,
0,µm,Spine,4,3,1,100000005,610000030089,
0,µm,Spine,5,3,1,100000005,610000030090,
0,µm,Spine,5,3,1,100000005,610000030095,
0,µm,Spine,5,3,1,100000005,610000030096,
0,µm,Spine,0,1,1,100000005,610000030097,
0,µm,Spine,0,1,1,100000005,610000030098,
0,µm,Spine,10,5,1,100000005,610000030099,
0,µm,Spine,10,5,1,100000005,610000030100,
0,µm,Spine,9,4,1,100000005,610000030101,
0,µm,Spine,9,4,1,100000005,610000030102,
0,µm,Spine,8,4,1,100000005,610000030103,
0,µm,Spine,6,4,1,100000005,610000030104,
0,µm,Spine,4,3,1,100000005,610000030105,
0,µm,Spine,4,3,1,100000005,610000030106,
0,µm,Spine,5,3,1,100000005,610000030107,
0,µm,Spine,5,3,1,100000005,610000030108,
0,µm,Spine,5,3,1,100000005,610000030109,
0,µm,Spine,5,2,1,100000005,610000030110,
0,µm,Spine,4,2,1,100000005,610000030111,
0,µm,Spine,4,2,1,100000005,610000030112,
0,µm,Spine,2,2,1,100000005,610000030113,
0,µm,Spine,3,3,1,100000005,610000030114,
0,µm,Spine,3,3,1,100000005,610000030115,
0,µm,Spine,2,3,1,100000005,610000030116,
0,µm,Spine,4,1,1,100000005,610000030117,
0,µm,Spine,4,1,1,100000005,610000030118,
0,µm,Spine,4,1,1,100000005,610000030119,
0,µm,Spine,1,2,1,100000005,610000030120,
