
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20544.6,µm,Segment,Segment Position,2,2,1,100000005,510000028431,
20544.4,µm,Segment,Segment Position,3,1,1,100000005,510000028435,
20545.8,µm,Segment,Segment Position,2,3,1,100000005,510000028442,
20527.6,µm,Segment,Segment Position,3,2,1,100000004,510000028448,
20550.2,µm,Segment,Segment Position,2,2,1,100000005,510000028454,
20549.7,µm,Segment,Segment Position,1,2,1,100000005,510000028456,
20526.8,µm,Segment,Segment Position,2,1,1,100000004,510000028498,
20528.1,µm,Segment,Segment Position,0,1,1,100000004,510000028513,
20529.9,µm,Segment,Segment Position,1,2,1,100000004,510000028516,
20529.8,µm,Segment,Segment Position,2,2,1,100000004,510000028519,
20527.8,µm,Segment,Segment Position,2,2,1,100000004,510000028522,
20528.7,µm,Segment,Segment Position,0,1,1,100000004,510000028529,
20527.5,µm,Segment,Segment Position,0,1,1,100000004,510000028543,
20526.9,µm,Segment,Segment Position,1,1,1,100000004,510000028548,
20527.2,µm,Segment,Segment Position,2,2,1,100000004,510000028550,
20531.4,µm,Segment,Segment Position,0,1,1,100000003,510000028565,
20527.4,µm,Segment,Segment Position,1,2,1,100000004,510000028583,
20532.7,µm,Segment,Segment Position,0,1,1,100000003,510000028603,
20547.9,µm,Segment,Segment Position,0,1,1,100000005,510000028621,
20530,µm,Segment,Segment Position,2,2,1,100000003,510000028634,
20530.1,µm,Segment,Segment Position,2,1,1,100000003,510000028640,
20531,µm,Segment,Segment Position,0,1,1,100000003,510000028668,
20530.8,µm,Segment,Segment Position,0,1,1,100000003,510000028673,
20517.1,µm,Segment,Segment Position,16,7,1,100000003,510000028680,
20518.9,µm,Segment,Segment Position,9,4,1,100000003,510000028681,
20526.7,µm,Segment,Segment Position,4,2,1,100000003,510000028682,
20526.8,µm,Segment,Segment Position,7,4,1,100000003,510000028684,
20526.8,µm,Segment,Segment Position,9,4,1,100000003,510000028685,
20527.7,µm,Segment,Segment Position,6,3,1,100000003,510000028686,
20530.1,µm,Segment,Segment Position,1,1,1,100000003,510000028689,
20527.4,µm,Segment,Segment Position,1,1,1,100000004,510000028701,
20527.7,µm,Segment,Segment Position,1,1,1,100000004,510000028702,
20532.9,µm,Segment,Segment Position,12,8,1,100000004,510000028703,
20529,µm,Segment,Segment Position,5,2,1,100000004,510000028706,
20525.1,µm,Segment,Segment Position,2,2,1,100000004,510000028708,
20525.1,µm,Segment,Segment Position,3,3,1,100000004,510000028709,
20529.8,µm,Segment,Segment Position,1,1,1,100000004,510000028710,
20546.6,µm,Segment,Segment Position,7,4,1,100000005,510000028713,
20546.6,µm,Segment,Segment Position,7,3,1,100000005,510000028715,
20546.6,µm,Segment,Segment Position,8,3,1,100000005,510000028716,
20544.6,µm,Segment,Segment Position,2,1,1,100000005,510000028717,
20546.6,µm,Segment,Segment Position,7,4,1,100000005,510000028718,
20533.1,µm,Segment,Segment Position,0,1,1,,,
