
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.12393,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000008291,
0.83266,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000008298,
1.12393,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000008303,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000001,610000008305,
0.83266,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000008311,
1.25,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008319,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008321,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000008323,
1.34306,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008326,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008328,
0.859375,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008335,
0.625,µm,Spine,Spine Part Max Diameter,12,4,1,100000001,610000008338,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000008340,
0.851852,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008346,
0.793436,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000008349,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008354,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008359,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000008361,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008363,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008365,
0.906288,µm,Spine,Spine Part Max Diameter,10,6,1,100000003,610000008368,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000008372,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000008374,
0.625,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008379,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000008384,
0.431184,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008389,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008392,
0.818123,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008401,
0.875318,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000008404,
2.91512,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008411,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008415,
1.72837,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008419,
1.54103,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008423,
1.20218,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008429,
0.883483,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008433,
1.51042,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008436,
0,µm,Spine,Spine Part Max Diameter,11,3,1,100000003,610000008439,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008442,
0,µm,Spine,Spine Part Max Diameter,5,5,1,100000001,610000008446,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000008449,
0.767716,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008452,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008456,
0.626769,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008459,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000008461,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008463,
1.24513,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008468,
0.974031,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000008472,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008478,
0.956133,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000008483,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008486,
1.01395,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008489,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008493,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008495,
1.36156,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008500,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008502,
1.09499,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008507,
0.908083,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000008511,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000008518,
0,µm,Spine,Spine Part Max Diameter,12,5,1,100000001,610000008520,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008522,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000008525,
0,µm,Spine,Spine Part Max Diameter,9,5,1,100000003,610000008529,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008535,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000008538,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008541,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000008544,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000008548,
0,µm,Spine,Spine Part Max Diameter,11,4,1,100000003,610000008555,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000008560,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008562,
0,µm,Spine,Spine Part Max Diameter,9,5,1,100000003,610000008565,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000008567,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008584,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008597,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008602,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000008605,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008629,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000008635,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000008638,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000008652,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008653,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000008654,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000008655,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008656,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000008661,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000008662,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000008663,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000008664,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000008665,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000008666,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000008667,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008668,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000008669,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008670,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000008671,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008672,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008673,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008674,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008677,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000008678,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000008679,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000008680,
0,µm,Spine,Spine Part Max Diameter,6,5,1,100000001,610000008681,
0,µm,Spine,Spine Part Max Diameter,5,5,1,100000001,610000008682,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000008683,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008684,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000008685,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000008686,
0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000008687,
0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000008688,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000008689,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000008690,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000008691,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000001,610000008692,
0,µm,Spine,Spine Part Max Diameter,5,5,1,100000001,610000008693,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000008694,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000008695,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008696,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000008703,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000008704,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000008705,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000008706,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000008707,
0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000008708,
0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000008709,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000001,610000008710,
0,µm,Spine,Spine Part Max Diameter,12,5,1,100000001,610000008711,
0,µm,Spine,Spine Part Max Diameter,13,6,1,100000001,610000008712,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000008713,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000008714,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000008715,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000008719,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008720,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008721,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000008722,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008723,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008724,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000008725,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008726,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008727,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008729,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008730,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000008731,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000008732,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000008733,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008734,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000008735,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008736,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000008737,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000008738,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000008739,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008740,
0,µm,Spine,Spine Part Max Diameter,14,3,1,100000003,610000008741,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000008742,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000008743,
0,µm,Spine,Spine Part Max Diameter,9,2,1,100000003,610000008744,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000008745,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000003,610000008746,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000003,610000008747,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000003,610000008748,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008749,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000008750,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000003,610000008751,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000003,610000008752,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000008753,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000008754,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000008755,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000008756,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008757,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000003,610000008758,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000008759,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000003,610000008760,
0,µm,Spine,Spine Part Max Diameter,12,5,1,100000003,610000008761,
0,µm,Spine,Spine Part Max Diameter,12,5,1,100000003,610000008762,
0,µm,Spine,Spine Part Max Diameter,12,4,1,100000003,610000008763,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000003,610000008764,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008765,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000008766,
0,µm,Spine,Spine Part Max Diameter,10,6,1,100000003,610000008767,
0,µm,Spine,Spine Part Max Diameter,10,6,1,100000003,610000008768,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000008769,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000008770,
0,µm,Spine,Spine Part Max Diameter,11,4,1,100000003,610000008771,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000008772,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000008773,
