
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
3.85377,µm^2,Spine,8,4,1,100000003,610000008340,
6.26459,µm^2,Spine,0,1,1,100000001,610000008346,
3.84598,µm^2,Spine,5,3,1,100000003,610000008349,
4.87682,µm^2,Spine,8,3,1,100000003,610000008354,
3.20853,µm^2,Spine,0,1,1,100000001,610000008359,
4.27345,µm^2,Spine,9,3,1,100000001,610000008361,
1.78453,µm^2,Spine,8,3,1,100000003,610000008363,
2.75026,µm^2,Spine,10,4,1,100000003,610000008365,
5.78415,µm^2,Spine,10,6,1,100000003,610000008368,
5.99595,µm^2,Spine,10,2,1,100000003,610000008372,
4.96527,µm^2,Spine,7,3,1,100000000,610000008374,
4.45082,µm^2,Spine,10,4,1,100000003,610000008379,
4.39364,µm^2,Spine,10,4,1,100000001,610000008384,
2.19004,µm^2,Spine,0,1,1,100000001,610000008389,
5.73474,µm^2,Spine,2,2,1,100000000,610000008392,
12.3306,µm^2,Spine,0,1,1,100000001,610000008401,
6.39978,µm^2,Spine,5,1,1,100000001,610000008404,
27.6218,µm^2,Spine,0,1,1,100000000,610000008411,
4.36367,µm^2,Spine,7,3,1,100000001,610000008415,
14.8346,µm^2,Spine,0,1,1,100000000,610000008419,
6.5679,µm^2,Spine,0,1,1,100000000,610000008423,
1.91612,µm^2,Spine,0,1,1,100000000,610000008429,
3.55869,µm^2,Spine,8,3,1,100000003,610000008433,
6.71916,µm^2,Spine,0,1,1,100000000,610000008436,
2.76003,µm^2,Spine,11,3,1,100000003,610000008439,
2.78544,µm^2,Spine,7,3,1,100000001,610000008442,
2.5271,µm^2,Spine,5,5,1,100000001,610000008446,
2.21803,µm^2,Spine,4,3,1,100000001,610000008449,
4.22413,µm^2,Spine,1,1,1,100000002,610000008452,
4.55526,µm^2,Spine,0,1,1,100000001,610000008456,
2.30195,µm^2,Spine,3,2,1,100000002,610000008459,
3.14169,µm^2,Spine,8,2,1,100000001,610000008461,
3.44768,µm^2,Spine,1,2,1,100000000,610000008463,
6.77535,µm^2,Spine,0,1,1,100000001,610000008468,
4.02616,µm^2,Spine,4,1,1,100000001,610000008472,
1.93644,µm^2,Spine,0,1,1,100000000,610000008478,
6.04621,µm^2,Spine,3,1,1,100000000,610000008483,
3.14064,µm^2,Spine,2,1,1,100000001,610000008486,
4.50893,µm^2,Spine,1,1,1,100000001,610000008489,
5.03593,µm^2,Spine,0,1,1,100000001,610000008493,
1.02185,µm^2,Spine,10,4,1,100000003,610000008495,
9.82081,µm^2,Spine,3,2,1,100000000,610000008500,
1.20558,µm^2,Spine,8,3,1,100000003,610000008502,
7.25362,µm^2,Spine,0,1,1,100000001,610000008507,
6.22022,µm^2,Spine,3,1,1,100000000,610000008511,
10.0338,µm^2,Spine,2,1,1,100000001,610000008518,
4.84566,µm^2,Spine,12,5,1,100000001,610000008520,
3.90219,µm^2,Spine,8,3,1,100000003,610000008522,
3.76825,µm^2,Spine,7,3,1,100000003,610000008525,
4.57774,µm^2,Spine,9,5,1,100000003,610000008529,
5.98386,µm^2,Spine,0,1,1,100000000,610000008535,
3.80349,µm^2,Spine,4,3,1,100000001,610000008538,
4.23652,µm^2,Spine,2,1,1,100000002,610000008541,
2.34958,µm^2,Spine,5,1,1,100000001,610000008544,
4.94865,µm^2,Spine,5,1,1,100000001,610000008548,
2.20878,µm^2,Spine,11,4,1,100000003,610000008555,
2.37653,µm^2,Spine,7,3,1,100000000,610000008560,
3.75809,µm^2,Spine,0,1,1,100000001,610000008562,
4.65647,µm^2,Spine,9,5,1,100000003,610000008565,
4.26594,µm^2,Spine,3,1,1,100000000,610000008567,
4.24483,µm^2,Spine,0,1,1,100000000,610000008584,
1.46945,µm^2,Spine,0,1,1,100000001,610000008597,
2.74504,µm^2,Spine,2,1,1,100000002,610000008602,
4.47859,µm^2,Spine,6,3,1,100000001,610000008605,
5.42817,µm^2,Spine,3,2,1,100000000,610000008629,
3.17945,µm^2,Spine,1,1,1,100000001,610000008635,
6.4988,µm^2,Spine,1,2,1,100000002,610000008638,
3.36092,µm^2,Spine,3,3,1,100000000,610000008652,
3.49902,µm^2,Spine,1,2,1,100000000,610000008653,
1.84999,µm^2,Spine,3,3,1,100000000,610000008654,
1.92731,µm^2,Spine,3,3,1,100000000,610000008655,
3.46807,µm^2,Spine,0,1,1,100000000,610000008656,
2.16096,µm^2,Spine,1,2,1,100000000,610000008661,
2.86126,µm^2,Spine,7,3,1,100000000,610000008662,
3.47456,µm^2,Spine,6,3,1,100000000,610000008663,
3.29539,µm^2,Spine,5,2,1,100000000,610000008664,
2.61601,µm^2,Spine,4,2,1,100000000,610000008665,
4.76742,µm^2,Spine,4,2,1,100000000,610000008666,
1.69179,µm^2,Spine,2,2,1,100000000,610000008667,
2.63722,µm^2,Spine,3,2,1,100000000,610000008668,
3.61849,µm^2,Spine,3,1,1,100000000,610000008669,
1.3802,µm^2,Spine,1,1,1,100000000,610000008670,
1.96389,µm^2,Spine,1,1,1,100000000,610000008671,
3.27592,µm^2,Spine,0,1,1,100000000,610000008672,
6.20845,µm^2,Spine,0,1,1,100000000,610000008673,
2.57236,µm^2,Spine,0,1,1,100000000,610000008674,
3.24049,µm^2,Spine,3,2,1,100000000,610000008677,
1.6345,µm^2,Spine,3,2,1,100000000,610000008678,
2.6992,µm^2,Spine,0,1,1,100000000,610000008679,
3.63258,µm^2,Spine,3,2,1,100000001,610000008680,
2.32337,µm^2,Spine,6,5,1,100000001,610000008681,
1.9849,µm^2,Spine,5,5,1,100000001,610000008682,
2.8893,µm^2,Spine,6,3,1,100000001,610000008683,
1.97074,µm^2,Spine,6,2,1,100000001,610000008684,
2.23257,µm^2,Spine,7,3,1,100000001,610000008685,
2.02796,µm^2,Spine,9,3,1,100000001,610000008686,
1.88116,µm^2,Spine,9,2,1,100000001,610000008687,
2.35687,µm^2,Spine,9,2,1,100000001,610000008688,
1.883,µm^2,Spine,8,2,1,100000001,610000008689,
2.21812,µm^2,Spine,8,2,1,100000001,610000008690,
1.20763,µm^2,Spine,6,2,1,100000001,610000008691,
2.75922,µm^2,Spine,6,1,1,100000001,610000008692,
2.98536,µm^2,Spine,5,5,1,100000001,610000008693,
2.50691,µm^2,Spine,3,2,1,100000001,610000008694,
1.59235,µm^2,Spine,2,3,1,100000001,610000008695,
2.9332,µm^2,Spine,0,1,1,100000001,610000008696,
1.8824,µm^2,Spine,4,3,1,100000001,610000008703,
3.3609,µm^2,Spine,4,3,1,100000001,610000008704,
3.06447,µm^2,Spine,2,2,1,100000001,610000008705,
1.35546,µm^2,Spine,9,3,1,100000001,610000008706,
1.69008,µm^2,Spine,9,3,1,100000001,610000008707,
1.1034,µm^2,Spine,8,1,1,100000001,610000008708,
2.55493,µm^2,Spine,8,1,1,100000001,610000008709,
2.21918,µm^2,Spine,6,1,1,100000001,610000008710,
2.38351,µm^2,Spine,12,5,1,100000001,610000008711,
3.60404,µm^2,Spine,13,6,1,100000001,610000008712,
2.32499,µm^2,Spine,8,3,1,100000001,610000008713,
2.06143,µm^2,Spine,8,3,1,100000001,610000008714,
3.2481,µm^2,Spine,0,1,1,100000001,610000008715,
1.51399,µm^2,Spine,5,2,1,100000002,610000008719,
1.52185,µm^2,Spine,3,2,1,100000002,610000008720,
2.36082,µm^2,Spine,2,1,1,100000002,610000008721,
1.53579,µm^2,Spine,1,2,1,100000002,610000008722,
4.56179,µm^2,Spine,0,1,1,100000002,610000008723,
1.50499,µm^2,Spine,2,2,1,100000002,610000008724,
4.01356,µm^2,Spine,2,2,1,100000002,610000008725,
2.49317,µm^2,Spine,0,1,1,100000002,610000008726,
2.09374,µm^2,Spine,0,1,1,100000002,610000008727,
3.14384,µm^2,Spine,2,1,1,100000002,610000008729,
2.42453,µm^2,Spine,2,1,1,100000002,610000008730,
2.82295,µm^2,Spine,0,1,1,100000002,610000008731,
2.50451,µm^2,Spine,2,3,1,100000002,610000008732,
4.44921,µm^2,Spine,1,2,1,100000002,610000008733,
3.54608,µm^2,Spine,3,2,1,100000002,610000008734,
1.58318,µm^2,Spine,3,2,1,100000002,610000008735,
1.13208,µm^2,Spine,1,1,1,100000002,610000008736,
1.18675,µm^2,Spine,5,2,1,100000002,610000008737,
1.76818,µm^2,Spine,2,1,1,100000002,610000008738,
1.85359,µm^2,Spine,1,1,1,100000002,610000008739,
1.14599,µm^2,Spine,8,3,1,100000003,610000008740,
1.74428,µm^2,Spine,14,3,1,100000003,610000008741,
3.72653,µm^2,Spine,10,2,1,100000003,610000008742,
1.85018,µm^2,Spine,10,2,1,100000003,610000008743,
3.04788,µm^2,Spine,9,2,1,100000003,610000008744,
2.31961,µm^2,Spine,10,2,1,100000003,610000008745,
1.66502,µm^2,Spine,9,3,1,100000003,610000008746,
2.20247,µm^2,Spine,6,1,1,100000003,610000008747,
1.74174,µm^2,Spine,6,1,1,100000003,610000008748,
4.29496,µm^2,Spine,10,4,1,100000003,610000008749,
1.69406,µm^2,Spine,6,3,1,100000003,610000008750,
1.95508,µm^2,Spine,4,1,1,100000003,610000008751,
2.45993,µm^2,Spine,9,3,1,100000003,610000008752,
2.68232,µm^2,Spine,8,4,1,100000003,610000008753,
1.94362,µm^2,Spine,7,3,1,100000003,610000008754,
0.990758,µm^2,Spine,6,3,1,100000003,610000008755,
0.930048,µm^2,Spine,3,1,1,100000003,610000008756,
1.67386,µm^2,Spine,10,4,1,100000003,610000008757,
1.34361,µm^2,Spine,8,3,1,100000003,610000008758,
2.08239,µm^2,Spine,6,3,1,100000003,610000008759,
0.961391,µm^2,Spine,7,2,1,100000003,610000008760,
2.58705,µm^2,Spine,12,5,1,100000003,610000008761,
3.36018,µm^2,Spine,12,5,1,100000003,610000008762,
3.33801,µm^2,Spine,12,4,1,100000003,610000008763,
2.41462,µm^2,Spine,11,5,1,100000003,610000008764,
3.17025,µm^2,Spine,10,4,1,100000003,610000008765,
3.89831,µm^2,Spine,10,4,1,100000003,610000008766,
3.53727,µm^2,Spine,10,6,1,100000003,610000008767,
2.5731,µm^2,Spine,10,6,1,100000003,610000008768,
2.32346,µm^2,Spine,8,4,1,100000003,610000008769,
3.01728,µm^2,Spine,7,3,1,100000003,610000008770,
2.76657,µm^2,Spine,11,4,1,100000003,610000008771,
3.31344,µm^2,Spine,2,2,1,100000003,610000008772,
3.98337,µm^2,Spine,0,1,1,100000003,610000008773,
