
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.968091,,Spine,2,1,1,100000002,610000008541,
0.989111,,Spine,5,1,1,100000001,610000008544,
0.985373,,Spine,5,1,1,100000001,610000008548,
0.996727,,Spine,11,4,1,100000003,610000008555,
0.958198,,Spine,7,3,1,100000000,610000008560,
0.924506,,Spine,0,1,1,100000001,610000008562,
0.989185,,Spine,9,5,1,100000003,610000008565,
0.968567,,Spine,3,1,1,100000000,610000008567,
1,,Spine,0,1,1,100000000,610000008584,
1,,Spine,0,1,1,100000001,610000008597,
1,,Spine,2,1,1,100000002,610000008602,
0.996327,,Spine,6,3,1,100000001,610000008605,
0.959998,,Spine,3,2,1,100000000,610000008629,
0.992961,,Spine,1,1,1,100000001,610000008635,
0.986852,,Spine,1,2,1,100000002,610000008638,
1,,Spine,3,3,1,100000000,610000008652,
1,,Spine,1,2,1,100000000,610000008653,
1,,Spine,3,3,1,100000000,610000008654,
1,,Spine,3,3,1,100000000,610000008655,
1,,Spine,0,1,1,100000000,610000008656,
1,,Spine,1,2,1,100000000,610000008661,
1,,Spine,7,3,1,100000000,610000008662,
1,,Spine,6,3,1,100000000,610000008663,
1,,Spine,5,2,1,100000000,610000008664,
1,,Spine,4,2,1,100000000,610000008665,
1,,Spine,4,2,1,100000000,610000008666,
1,,Spine,2,2,1,100000000,610000008667,
1,,Spine,3,2,1,100000000,610000008668,
1,,Spine,3,1,1,100000000,610000008669,
1,,Spine,1,1,1,100000000,610000008670,
1,,Spine,1,1,1,100000000,610000008671,
1,,Spine,0,1,1,100000000,610000008672,
1,,Spine,0,1,1,100000000,610000008673,
1,,Spine,0,1,1,100000000,610000008674,
1,,Spine,3,2,1,100000000,610000008677,
1,,Spine,3,2,1,100000000,610000008678,
1,,Spine,0,1,1,100000000,610000008679,
1,,Spine,3,2,1,100000001,610000008680,
1,,Spine,6,5,1,100000001,610000008681,
1,,Spine,5,5,1,100000001,610000008682,
1,,Spine,6,3,1,100000001,610000008683,
1,,Spine,6,2,1,100000001,610000008684,
1,,Spine,7,3,1,100000001,610000008685,
1,,Spine,9,3,1,100000001,610000008686,
1,,Spine,9,2,1,100000001,610000008687,
1,,Spine,9,2,1,100000001,610000008688,
1,,Spine,8,2,1,100000001,610000008689,
1,,Spine,8,2,1,100000001,610000008690,
1,,Spine,6,2,1,100000001,610000008691,
1,,Spine,6,1,1,100000001,610000008692,
1,,Spine,5,5,1,100000001,610000008693,
1,,Spine,3,2,1,100000001,610000008694,
1,,Spine,2,3,1,100000001,610000008695,
1,,Spine,0,1,1,100000001,610000008696,
1,,Spine,4,3,1,100000001,610000008703,
1,,Spine,4,3,1,100000001,610000008704,
1,,Spine,2,2,1,100000001,610000008705,
1,,Spine,9,3,1,100000001,610000008706,
1,,Spine,9,3,1,100000001,610000008707,
1,,Spine,8,1,1,100000001,610000008708,
1,,Spine,8,1,1,100000001,610000008709,
1,,Spine,6,1,1,100000001,610000008710,
1,,Spine,12,5,1,100000001,610000008711,
1,,Spine,13,6,1,100000001,610000008712,
1,,Spine,8,3,1,100000001,610000008713,
1,,Spine,8,3,1,100000001,610000008714,
1,,Spine,0,1,1,100000001,610000008715,
1,,Spine,5,2,1,100000002,610000008719,
1,,Spine,3,2,1,100000002,610000008720,
1,,Spine,2,1,1,100000002,610000008721,
1,,Spine,1,2,1,100000002,610000008722,
1,,Spine,0,1,1,100000002,610000008723,
1,,Spine,2,2,1,100000002,610000008724,
1,,Spine,2,2,1,100000002,610000008725,
1,,Spine,0,1,1,100000002,610000008726,
1,,Spine,0,1,1,100000002,610000008727,
1,,Spine,2,1,1,100000002,610000008729,
1,,Spine,2,1,1,100000002,610000008730,
1,,Spine,0,1,1,100000002,610000008731,
1,,Spine,2,3,1,100000002,610000008732,
1,,Spine,1,2,1,100000002,610000008733,
1,,Spine,3,2,1,100000002,610000008734,
1,,Spine,3,2,1,100000002,610000008735,
1,,Spine,1,1,1,100000002,610000008736,
1,,Spine,5,2,1,100000002,610000008737,
1,,Spine,2,1,1,100000002,610000008738,
1,,Spine,1,1,1,100000002,610000008739,
1,,Spine,8,3,1,100000003,610000008740,
1,,Spine,14,3,1,100000003,610000008741,
1,,Spine,10,2,1,100000003,610000008742,
1,,Spine,10,2,1,100000003,610000008743,
1,,Spine,9,2,1,100000003,610000008744,
1,,Spine,10,2,1,100000003,610000008745,
1,,Spine,9,3,1,100000003,610000008746,
1,,Spine,6,1,1,100000003,610000008747,
1,,Spine,6,1,1,100000003,610000008748,
1,,Spine,10,4,1,100000003,610000008749,
1,,Spine,6,3,1,100000003,610000008750,
1,,Spine,4,1,1,100000003,610000008751,
1,,Spine,9,3,1,100000003,610000008752,
1,,Spine,8,4,1,100000003,610000008753,
1,,Spine,7,3,1,100000003,610000008754,
1,,Spine,6,3,1,100000003,610000008755,
1,,Spine,3,1,1,100000003,610000008756,
1,,Spine,10,4,1,100000003,610000008757,
1,,Spine,8,3,1,100000003,610000008758,
1,,Spine,6,3,1,100000003,610000008759,
1,,Spine,7,2,1,100000003,610000008760,
1,,Spine,12,5,1,100000003,610000008761,
1,,Spine,12,5,1,100000003,610000008762,
1,,Spine,12,4,1,100000003,610000008763,
1,,Spine,11,5,1,100000003,610000008764,
1,,Spine,10,4,1,100000003,610000008765,
1,,Spine,10,4,1,100000003,610000008766,
1,,Spine,10,6,1,100000003,610000008767,
1,,Spine,10,6,1,100000003,610000008768,
1,,Spine,8,4,1,100000003,610000008769,
1,,Spine,7,3,1,100000003,610000008770,
1,,Spine,11,4,1,100000003,610000008771,
1,,Spine,2,2,1,100000003,610000008772,
1,,Spine,0,1,1,100000003,610000008773,
