
Spine Attachment Pt Position Y
 ==================== 
Spine Attachment Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21836.9,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000007923,
21747,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000007924,
21811.1,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000007924,
21840.8,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000007924,
21807.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000007924,
21813.4,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000007925,
21835.4,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000007925,
21788.1,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000007925,
21858.4,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000007926,
21755.7,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000007926,
21796.2,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000007926,
21796.2,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000007926,
21795.6,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000007927,
21842.4,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000007927,
21796.4,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000007927,
21789.5,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000007928,
21800,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000007928,
21770.6,µm,Spine,Spine Attachment Pt Position,17,6,1,,610000007928,
21803.4,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000007929,
21844.8,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000007929,
21793.2,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000007929,
21767.7,µm,Spine,Spine Attachment Pt Position,20,6,1,,610000007929,
21804.8,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000007930,
21850.3,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000007930,
21791.7,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000007930,
21767.9,µm,Spine,Spine Attachment Pt Position,20,6,1,,610000007930,
21816.1,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000007931,
21800.5,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000007931,
21766.3,µm,Spine,Spine Attachment Pt Position,21,7,1,,610000007931,
21768.4,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000007932,
21816.3,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000007932,
21741.3,µm,Spine,Spine Attachment Pt Position,,,1,,610000007932,
21781.3,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000007933,
21812.2,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000007933,
21803.6,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000007934,
21810.7,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000007934,
21804.5,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000007935,
21797.6,µm,Spine,Spine Attachment Pt Position,12,7,1,,610000007936,
21798.5,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000007937,
21798.4,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000007939,
21800,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000007942,
21819.4,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000007943,
21818.2,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000007945,
21816.1,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000007946,
21814.8,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000007947,
21813.2,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000007948,
21812.9,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000007949,
21803.6,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000007950,
21804.7,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000007951,
21803,µm,Spine,Spine Attachment Pt Position,15,8,1,,610000007952,
21802.9,µm,Spine,Spine Attachment Pt Position,15,8,1,,610000007953,
21793.7,µm,Spine,Spine Attachment Pt Position,23,8,1,,610000007954,
21792.6,µm,Spine,Spine Attachment Pt Position,23,8,1,,610000007955,
21790.3,µm,Spine,Spine Attachment Pt Position,19,9,1,,610000007956,
21786.8,µm,Spine,Spine Attachment Pt Position,20,8,1,,610000007957,
21786.8,µm,Spine,Spine Attachment Pt Position,20,8,1,,610000007958,
21786.3,µm,Spine,Spine Attachment Pt Position,21,9,1,,610000007959,
21786.4,µm,Spine,Spine Attachment Pt Position,21,9,1,,610000007960,
21784.7,µm,Spine,Spine Attachment Pt Position,24,10,1,,610000007961,
21821,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000007962,
