
Segment Mean Diameter
 ==================== 
Segment Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.947805,µm,Segment,10,7,1,100000001,510000003890,
1.13568,µm,Segment,8,6,1,100000001,510000003897,
0.500573,µm,Segment,6,2,1,100000002,510000003908,
0.47925,µm,Segment,5,2,1,100000002,510000003911,
0.442708,µm,Segment,6,3,1,100000002,510000003918,
0.773196,µm,Segment,5,4,1,100000003,510000003965,
0.809695,µm,Segment,3,3,1,100000002,510000003993,
0.845677,µm,Segment,2,2,1,100000002,510000004016,
1.16168,µm,Segment,1,2,1,100000002,510000004045,
1.44505,µm,Segment,0,1,1,100000002,510000004077,
0.664052,µm,Segment,12,7,1,100000000,510000004088,
1.20981,µm,Segment,11,6,1,100000000,510000004091,
1.10585,µm,Segment,10,6,1,100000000,510000004105,
0.558386,µm,Segment,0,1,1,100000002,510000004136,
0.605466,µm,Segment,1,2,1,100000002,510000004149,
0.604039,µm,Segment,0,1,1,100000002,510000004181,
0.739366,µm,Segment,6,2,1,100000002,510000004203,
0.786689,µm,Segment,8,1,1,100000002,510000004214,
0.926393,µm,Segment,7,1,1,100000002,510000004221,
0.594933,µm,Segment,8,2,1,100000002,510000004223,
0.581657,µm,Segment,3,3,1,100000002,510000004235,
0.794776,µm,Segment,6,1,1,100000002,510000004250,
0.825966,µm,Segment,5,1,1,100000002,510000004263,
1.14986,µm,Segment,4,1,1,100000002,510000004265,
1.05334,µm,Segment,3,1,1,100000002,510000004280,
1.13377,µm,Segment,2,1,1,100000002,510000004298,
1.26181,µm,Segment,1,1,1,100000002,510000004304,
0.611884,µm,Segment,5,3,1,100000003,510000004348,
0.721764,µm,Segment,1,1,1,100000002,510000004351,
0.683289,µm,Segment,5,2,1,100000002,510000004371,
0.959996,µm,Segment,14,5,1,100000000,510000004379,
0.950379,µm,Segment,13,5,1,100000000,510000004383,
0.84502,µm,Segment,14,6,1,100000000,510000004390,
0.890994,µm,Segment,14,6,1,100000000,510000004396,
0.692568,µm,Segment,0,1,1,100000003,510000004425,
0.904249,µm,Segment,12,6,1,100000000,510000004453,
0.884629,µm,Segment,7,2,1,100000003,510000004491,
0.586664,µm,Segment,5,3,1,100000002,510000004513,
0.604677,µm,Segment,4,3,1,100000003,510000004527,
0.912383,µm,Segment,3,2,1,100000003,510000004567,
0.879271,µm,Segment,2,2,1,100000003,510000004579,
0.811854,µm,Segment,3,2,1,100000000,510000004608,
0.788642,µm,Segment,16,7,1,100000000,510000004614,
0.85635,µm,Segment,15,6,1,100000000,510000004623,
0.926009,µm,Segment,14,5,1,100000000,510000004659,
0.840143,µm,Segment,16,6,1,100000000,510000004663,
0.891377,µm,Segment,15,5,1,100000000,510000004674,
0.788418,µm,Segment,13,6,1,100000000,510000004679,
0.962627,µm,Segment,11,7,1,100000000,510000004683,
0.852181,µm,Segment,11,5,1,100000000,510000004685,
1.30706,µm,Segment,12,4,1,100000000,510000004688,
0.58457,µm,Segment,0,1,1,100000000,510000004718,
1.01196,µm,Segment,5,1,1,100000000,510000004740,
1.06082,µm,Segment,7,3,1,100000000,510000004744,
1.72387,µm,Segment,5,2,1,100000000,510000004754,
1.05553,µm,Segment,3,3,1,100000000,510000004758,
0.798366,µm,Segment,6,4,1,100000003,510000004782,
0.804938,µm,Segment,6,4,1,100000003,510000004802,
0.855165,µm,Segment,7,3,1,100000003,510000004806,
1.03876,µm,Segment,5,3,1,100000003,510000004820,
1.5344,µm,Segment,5,2,1,100000003,510000004834,
1.77675,µm,Segment,4,2,1,100000003,510000004838,
0.811456,µm,Segment,6,5,1,100000003,510000004847,
1.0591,µm,Segment,5,3,1,100000003,510000004851,
0.771264,µm,Segment,5,4,1,100000003,510000004859,
0.815458,µm,Segment,2,3,1,100000003,510000004885,
0.794112,µm,Segment,6,2,1,100000002,510000004889,
0.805456,µm,Segment,1,1,1,100000000,510000004896,
0.469603,µm,Segment,0,1,1,100000000,510000004931,
0.579046,µm,Segment,11,4,1,100000001,510000004951,
0.69463,µm,Segment,9,4,1,100000001,510000004969,
0.830121,µm,Segment,1,1,1,100000003,510000005005,
0.672891,µm,Segment,2,2,1,100000003,510000005018,
0.954081,µm,Segment,1,1,1,100000003,510000005061,
0.968341,µm,Segment,6,5,1,100000001,510000005093,
1.19875,µm,Segment,5,4,1,100000001,510000005126,
0.73744,µm,Segment,4,4,1,100000001,510000005130,
0.722506,µm,Segment,4,3,1,100000002,510000005146,
0.873031,µm,Segment,4,2,1,100000002,510000005153,
0.993745,µm,Segment,3,2,1,100000002,510000005157,
0.871887,µm,Segment,2,3,1,100000002,510000005182,
0.901145,µm,Segment,1,2,1,100000002,510000005243,
0.899235,µm,Segment,0,1,1,100000002,510000005262,
1.3284,µm,Segment,2,2,1,100000002,510000005290,
0.875204,µm,Segment,2,1,1,100000003,510000005294,
0.818083,µm,Segment,4,2,1,100000002,510000005325,
0.850696,µm,Segment,3,2,1,100000002,510000005374,
0.700912,µm,Segment,12,5,1,100000001,510000005396,
0.813204,µm,Segment,11,4,1,100000001,510000005416,
1.2813,µm,Segment,10,3,1,100000001,510000005420,
0.831539,µm,Segment,2,2,1,100000002,510000005434,
0.928837,µm,Segment,1,1,1,100000002,510000005478,
0.634238,µm,Segment,6,3,1,100000003,510000005499,
0.707297,µm,Segment,0,1,1,100000000,510000005531,
0.794237,µm,Segment,7,5,1,100000001,510000005539,
1.38072,µm,Segment,6,4,1,100000001,510000005545,
0.924117,µm,Segment,4,3,1,100000002,510000005569,
1.02907,µm,Segment,3,2,1,100000002,510000005621,
1.09767,µm,Segment,4,2,1,100000002,510000005629,
0.851627,µm,Segment,2,1,1,100000002,510000005637,
0.8653,µm,Segment,2,2,1,100000000,510000005652,
0.857458,µm,Segment,1,2,1,100000000,510000005670,
0.674797,µm,Segment,0,1,1,100000000,510000005691,
0.864667,µm,Segment,2,3,1,100000000,510000005699,
0.928574,µm,Segment,1,1,1,100000000,510000005706,
0.847998,µm,Segment,0,1,1,100000000,510000005720,
1.00022,µm,Segment,11,3,1,100000001,510000005791,
0.773003,µm,Segment,4,2,1,100000003,510000005796,
0.63523,µm,Segment,3,3,1,100000003,510000005802,
1.00308,µm,Segment,7,4,1,100000001,510000005810,
0.998311,µm,Segment,1,2,1,100000000,510000005816,
0.566456,µm,Segment,5,4,1,100000003,510000005821,
0.803692,µm,Segment,4,3,1,100000003,510000005836,
0.821948,µm,Segment,3,3,1,100000003,510000005867,
0.778754,µm,Segment,2,2,1,100000003,510000005907,
0.895871,µm,Segment,1,2,1,100000003,510000005911,
0.841524,µm,Segment,12,4,1,100000001,510000005917,
0.979037,µm,Segment,9,4,1,100000003,510000005929,
0.754809,µm,Segment,8,4,1,100000003,510000005940,
0.849672,µm,Segment,7,3,1,100000003,510000005947,
0.790096,µm,Segment,6,3,1,100000003,510000005963,
1.02091,µm,Segment,4,2,1,100000003,510000005990,
0.928655,µm,Segment,9,5,1,100000003,510000005994,
0.827758,µm,Segment,7,4,1,100000003,510000006026,
0.833233,µm,Segment,8,3,1,100000003,510000006029,
0.863986,µm,Segment,5,3,1,100000003,510000006033,
0.796757,µm,Segment,5,3,1,100000003,510000006045,
0.795347,µm,Segment,4,4,1,100000003,510000006048,
0.828385,µm,Segment,6,2,1,100000003,510000006050,
0.72627,µm,Segment,4,3,1,100000003,510000006054,
0.978948,µm,Segment,1,1,1,100000001,510000006064,
0.803912,µm,Segment,0,1,1,100000002,510000006091,
0.721593,µm,Segment,4,3,1,100000002,510000006095,
0.937121,µm,Segment,3,2,1,100000002,510000006149,
1.3446,µm,Segment,2,1,1,100000002,510000006168,
0.901753,µm,Segment,2,3,1,100000002,510000006198,
0.98143,µm,Segment,3,1,1,100000002,510000006209,
0.855636,µm,Segment,5,1,1,100000003,510000006237,
0.966526,µm,Segment,4,1,1,100000003,510000006247,
0.90944,µm,Segment,4,3,1,100000003,510000006283,
0.937021,µm,Segment,3,2,1,100000003,510000006292,
1.05201,µm,Segment,4,2,1,100000003,510000006307,
0.735234,µm,Segment,5,2,1,100000003,510000006310,
0.867954,µm,Segment,1,2,1,100000003,510000006315,
0.814779,µm,Segment,1,2,1,100000003,510000006320,
0.751361,µm,Segment,2,3,1,100000003,510000006326,
0.843334,µm,Segment,2,1,1,100000003,510000006328,
1.17706,µm,Segment,5,2,1,100000002,510000006360,
1.34464,µm,Segment,4,2,1,100000002,510000006382,
1.00721,µm,Segment,3,2,1,100000002,510000006407,
1.07367,µm,Segment,2,2,1,100000002,510000006421,
0.62486,µm,Segment,3,2,1,100000002,510000006428,
1.10886,µm,Segment,5,3,1,100000002,510000006438,
0.843385,µm,Segment,4,2,1,100000002,510000006442,
0.6527,µm,Segment,6,5,1,100000001,510000006444,
0.884441,µm,Segment,8,4,1,100000001,510000006448,
1.25093,µm,Segment,7,4,1,100000001,510000006455,
0.939298,µm,Segment,6,4,1,100000001,510000006475,
0.763121,µm,Segment,2,2,1,100000002,510000006479,
0.813614,µm,Segment,2,3,1,100000002,510000006501,
0.814334,µm,Segment,7,4,1,100000001,510000006514,
0.935509,µm,Segment,3,3,1,100000002,510000006539,
0.752823,µm,Segment,5,5,1,100000001,510000006552,
0.576043,µm,Segment,4,3,1,100000001,510000006555,
0.898737,µm,Segment,3,2,1,100000001,510000006568,
1.20169,µm,Segment,3,2,1,100000002,510000006577,
1.73538,µm,Segment,1,1,1,100000002,510000006581,
1.78328,µm,Segment,0,1,1,100000002,510000006583,
0.993177,µm,Segment,0,1,1,100000002,510000006617,
1.10084,µm,Segment,1,2,1,100000002,510000006623,
1.72472,µm,Segment,2,2,1,100000002,510000006638,
0.772869,µm,Segment,4,2,1,100000001,510000006641,
1.41097,µm,Segment,3,1,1,100000002,510000006644,
1.55957,µm,Segment,0,1,1,100000000,510000006659,
1.29652,µm,Segment,0,1,1,100000000,510000006669,
0.991979,µm,Segment,0,1,1,100000000,510000006671,
1.445,µm,Segment,11,4,1,100000000,510000006673,
1.10771,µm,Segment,18,7,1,100000000,510000006674,
0.829403,µm,Segment,24,11,1,100000000,510000006675,
0.927312,µm,Segment,20,8,1,100000000,510000006676,
0.951156,µm,Segment,13,5,1,100000000,510000006677,
1.04266,µm,Segment,12,6,1,100000000,510000006678,
0.798009,µm,Segment,12,8,1,100000000,510000006679,
1.09129,µm,Segment,10,5,1,100000000,510000006680,
0.992161,µm,Segment,10,6,1,100000000,510000006681,
0.856098,µm,Segment,9,5,1,100000000,510000006682,
0.725065,µm,Segment,7,5,1,100000000,510000006683,
0.430101,µm,Segment,1,2,1,100000000,510000006684,
1.03416,µm,Segment,12,6,1,100000001,510000006685,
1.02009,µm,Segment,18,6,1,100000001,510000006686,
0.872991,µm,Segment,22,8,1,100000001,510000006687,
1.48835,µm,Segment,5,3,1,100000001,510000006688,
1.02229,µm,Segment,7,5,1,100000001,510000006689,
1.04412,µm,Segment,7,5,1,100000001,510000006690,
0.904614,µm,Segment,3,1,1,100000002,510000006692,
0.88127,µm,Segment,1,2,1,100000002,510000006693,
0.786414,µm,Segment,4,3,1,100000002,510000006694,
1.96032,µm,Segment,2,1,1,100000002,510000006696,
1.34523,µm,Segment,2,2,1,100000002,510000006697,
0.71466,µm,Segment,5,4,1,100000003,510000006700,
0.732768,µm,Segment,4,4,1,100000003,510000006701,
0.727263,µm,Segment,6,4,1,100000003,510000006702,
0.760201,µm,Segment,6,3,1,100000003,510000006703,
0.913374,µm,Segment,3,2,1,100000003,510000006704,
0.880414,µm,Segment,5,2,1,100000003,510000006705,
1.49745,µm,Segment,2,2,1,100000003,510000006706,
0.837918,µm,Segment,6,3,1,100000003,510000006707,
