
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0848427,µm^3,Spine,Spine Part Volume,15,8,1,100000000,610000007830,
0.235258,µm^3,Spine,Spine Part Volume,15,8,1,100000000,610000007831,
0.216165,µm^3,Spine,Spine Part Volume,12,5,1,100000000,610000007832,
0.54102,µm^3,Spine,Spine Part Volume,12,4,1,100000000,610000007833,
0.151504,µm^3,Spine,Spine Part Volume,15,6,1,100000000,610000007834,
0.295907,µm^3,Spine,Spine Part Volume,15,6,1,100000000,610000007835,
0.467466,µm^3,Spine,Spine Part Volume,15,6,1,100000000,610000007836,
0.640207,µm^3,Spine,Spine Part Volume,14,6,1,100000000,610000007837,
0.0639159,µm^3,Spine,Spine Part Volume,12,5,1,100000000,610000007838,
0.241971,µm^3,Spine,Spine Part Volume,12,5,1,100000000,610000007839,
0.139841,µm^3,Spine,Spine Part Volume,12,5,1,100000000,610000007840,
0.486994,µm^3,Spine,Spine Part Volume,12,7,1,100000000,610000007841,
0.10028,µm^3,Spine,Spine Part Volume,12,6,1,100000000,610000007842,
0.018938,µm^3,Spine,Spine Part Volume,10,5,1,100000000,610000007843,
0.13774,µm^3,Spine,Spine Part Volume,10,5,1,100000000,610000007844,
0.0639159,µm^3,Spine,Spine Part Volume,10,5,1,100000000,610000007845,
0.307596,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000007846,
0.166158,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000007847,
0.209287,µm^3,Spine,Spine Part Volume,8,4,1,100000000,610000007848,
0.142733,µm^3,Spine,Spine Part Volume,12,6,1,100000000,610000007849,
0.391766,µm^3,Spine,Spine Part Volume,12,6,1,100000000,610000007850,
0.018938,µm^3,Spine,Spine Part Volume,9,6,1,100000000,610000007851,
0.0910879,µm^3,Spine,Spine Part Volume,8,5,1,100000000,610000007852,
0.0428187,µm^3,Spine,Spine Part Volume,7,4,1,100000000,610000007853,
0.151504,µm^3,Spine,Spine Part Volume,11,6,1,100000000,610000007854,
0.0637171,µm^3,Spine,Spine Part Volume,8,4,1,100000000,610000007855,
0.1776,µm^3,Spine,Spine Part Volume,8,4,1,100000000,610000007856,
0.0413075,µm^3,Spine,Spine Part Volume,9,6,1,100000000,610000007857,
0.0284027,µm^3,Spine,Spine Part Volume,6,4,1,100000000,610000007858,
0.218269,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000007859,
0.208862,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000007860,
0.0885006,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000007861,
0.0639159,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000007862,
0.295907,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000007863,
0.186756,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007866,
0.165267,µm^3,Spine,Spine Part Volume,21,7,1,100000001,610000007870,
0.367604,µm^3,Spine,Spine Part Volume,20,6,1,100000001,610000007871,
0.0669717,µm^3,Spine,Spine Part Volume,20,6,1,100000001,610000007872,
0.478708,µm^3,Spine,Spine Part Volume,17,6,1,100000001,610000007873,
0.0679944,µm^3,Spine,Spine Part Volume,11,6,1,100000001,610000007874,
0.082599,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000007875,
0.322298,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000007876,
0.0384573,µm^3,Spine,Spine Part Volume,11,5,1,100000001,610000007877,
0.754765,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000007878,
0.295907,µm^3,Spine,Spine Part Volume,3,4,1,100000001,610000007879,
0.553571,µm^3,Spine,Spine Part Volume,3,4,1,100000001,610000007880,
0.0655948,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000007881,
0.682177,µm^3,Spine,Spine Part Volume,21,7,1,100000001,610000007882,
0.591917,µm^3,Spine,Spine Part Volume,6,1,1,100000002,610000007883,
0.149069,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000007884,
0.018938,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007885,
0.274797,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007886,
0.0745292,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000007887,
0.214324,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007888,
0.379444,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000007891,
0.328435,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000007892,
0.913825,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000007893,
0.526869,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007894,
0.0262893,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007895,
0.216476,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000007897,
0.811969,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000007898,
0.018938,µm^3,Spine,Spine Part Volume,5,4,1,100000003,610000007905,
0.0879142,µm^3,Spine,Spine Part Volume,9,5,1,100000003,610000007906,
1.14497,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007907,
0.436674,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000007909,
0.307143,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000007910,
0.151504,µm^3,Spine,Spine Part Volume,7,4,1,100000003,610000007911,
0.0719874,µm^3,Spine,Spine Part Volume,7,3,1,100000003,610000007912,
0.464873,µm^3,Spine,Spine Part Volume,4,3,1,100000003,610000007913,
0.078862,µm^3,Spine,Spine Part Volume,8,4,1,100000003,610000007915,
0.10086,µm^3,Spine,Spine Part Volume,7,3,1,100000003,610000007916,
0.104787,µm^3,Spine,Spine Part Volume,7,2,1,100000003,610000007917,
0.200736,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000007918,
0.0812634,µm^3,Spine,Spine Part Volume,4,3,1,100000003,610000007919,
