
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.3325,0.196722,0,µm,Spine,Spine Part Length,0,1,1,100000004,610000002874,
0.192744,0.183679,0,µm,Spine,Spine Part Length,0,1,1,100000005,610000002889,
0.454719,0.418976,0,µm,Spine,Spine Part Length,0,1,1,100000005,610000002899,
0.230478,0.130256,0,µm,Spine,Spine Part Length,0,1,1,100000005,610000002905,
0.306641,0.18112,0.0979969,µm,Spine,Spine Part Length,1,1,1,100000005,610000002683,
0.369518,0.0960818,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002697,
0.171611,0.105413,0,µm,Spine,Spine Part Length,1,1,1,100000004,610000002871,
0.194401,0.139525,0,µm,Spine,Spine Part Length,1,1,1,100000004,610000002872,
0.261284,0.202917,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002880,
0.227197,0.119515,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002881,
0.183889,0.156886,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002885,
0.280855,0.218744,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002886,
0.274641,0.246037,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002898,
0.193,0.135922,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002900,
0.293105,0.23452,0,µm,Spine,Spine Part Length,1,1,1,100000005,610000002901,
0.417783,0.146318,0.163539,µm,Spine,Spine Part Length,1,2,1,100000005,610000002783,
0.384411,0.190926,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000002816,
0.514671,0.17536,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000002902,
0.454706,0.253647,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000002903,
0.550956,0.373581,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000002904,
0.291931,0.081167,0,µm,Spine,Spine Part Length,2,1,1,100000004,610000002695,
0.0480373,0.081167,0.15252,µm,Spine,Spine Part Length,2,1,1,100000003,610000002718,
0.122472,0.203809,0,µm,Spine,Spine Part Length,2,1,1,100000003,610000002810,
0.205708,0.241405,0,µm,Spine,Spine Part Length,2,1,1,100000003,610000002866,
0.228158,0.140996,0,µm,Spine,Spine Part Length,2,2,1,100000005,610000002744,
0.258752,0.157261,0,µm,Spine,Spine Part Length,2,3,1,100000005,610000002883,
0.203258,0.12175,0,µm,Spine,Spine Part Length,2,3,1,100000005,610000002884,
0,0.11071,0.105769,µm,Spine,Spine Part Length,3,1,1,100000003,610000002721,
0.177808,0.162334,0,µm,Spine,Spine Part Length,3,1,1,100000005,610000002897,
0.160156,0.295586,0,µm,Spine,Spine Part Length,3,2,1,100000005,610000002757,
0.210642,0.126823,0,µm,Spine,Spine Part Length,4,2,1,100000005,610000002895,
0.26636,0.182626,0,µm,Spine,Spine Part Length,4,2,1,100000005,610000002896,
0.21155,0.081167,0,µm,Spine,Spine Part Length,5,3,1,100000005,610000002893,
0.2272,0.12175,0,µm,Spine,Spine Part Length,7,5,1,100000005,610000002894,
