
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-18293.5,19079.1,1466.45,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000003765,
-18293.5,19079.2,1466.42,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000003771,
-18331.5,19096.2,1466.15,µm,Spine,Spine Attachment Pt Position,2,2,1,100000001,610000003991,
-18293.2,19079.4,1466.47,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004127,
-18325.8,19059.2,1468.73,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004128,
-18293,19084.7,1466.39,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004152,
-18292.9,19084.7,1466.44,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004153,
-18292.6,19084.6,1466.54,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004154,
-18291.5,19084.3,1466.35,µm,Spine,Spine Attachment Pt Position,2,3,1,100000000,610000003752,
-18292.4,19082.9,1468.89,µm,Spine,Spine Attachment Pt Position,2,3,1,100000000,610000003778,
-18325.1,19058.4,1468.52,µm,Spine,Spine Attachment Pt Position,2,3,1,100000002,610000003902,
-18291.6,19084.3,1466.41,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004155,
-18291.4,19084.7,1466.02,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004156,
-18326.6,19059.3,1468.76,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004132,
-18326.8,19059.4,1468.71,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004133,
-18324,19095.3,1470.32,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004136,
-18295.7,19077,1470.15,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000003638,
-18295.8,19076.9,1470.18,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000003690,
-18290.7,19086.2,1466.21,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000003737,
-18295.9,19076.4,1470.38,µm,Spine,Spine Attachment Pt Position,3,3,1,100000000,610000003788,
-18324.2,19060.1,1468.5,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004127,
-18290.6,19086.3,1466.46,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004157,
-18295.9,19076.8,1470.27,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004165,
-18295.9,19076.8,1470.32,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004166,
-18326.3,19089.3,1468.87,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000003597,
-18326.2,19089.3,1468.88,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000003624,
-18299.5,19082.2,1468.26,µm,Spine,Spine Attachment Pt Position,4,1,1,100000000,610000003833,
-18327.2,19089.7,1468.84,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004134,
-18323.4,19093.5,1469.86,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004137,
-18288.7,19077.3,1466.02,µm,Spine,Spine Attachment Pt Position,4,2,1,100000000,610000003680,
-18329.3,19100.8,1469.32,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000003758,
-18288.8,19077.4,1466.07,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004131,
-18289.7,19078.2,1466.18,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004132,
-18290.1,19078.9,1466.36,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004133,
-18290.9,19076.9,1468.23,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004135,
-18291.7,19078.7,1467.68,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004136,
-18302.2,19081.5,1467.09,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004160,
-18327.3,19059.7,1468.62,µm,Spine,Spine Attachment Pt Position,4,3,1,100000002,610000003824,
-18326.1,19058.5,1467.94,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004131,
-18296.8,19076.1,1466.74,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004137,
-18290.4,19088.5,1466.44,µm,Spine,Spine Attachment Pt Position,4,5,1,,610000004158,
-18290.5,19081,1467.01,µm,Spine,Spine Attachment Pt Position,5,1,1,100000000,610000003642,
-18290.5,19081.1,1467.03,µm,Spine,Spine Attachment Pt Position,5,1,1,100000000,610000003670,
-18290.7,19080.4,1467.05,µm,Spine,Spine Attachment Pt Position,5,1,1,100000000,610000003739,
-18325.4,19088.7,1469.24,µm,Spine,Spine Attachment Pt Position,5,2,1,100000001,610000003750,
-18326.6,19102.3,1468.56,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000004127,
-18296.9,19075.9,1466.62,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000003808,
-18290.9,19075.7,1468.51,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000003896,
-18291,19075.6,1468.53,µm,Spine,Spine Attachment Pt Position,5,3,1,100000000,610000003906,
-18327.1,19102.6,1469.85,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004126,
-18286,19076.6,1466,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004129,
-18291,19075.5,1468.52,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004134,
-18297.1,19075.6,1466.59,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004138,
-18296.7,19076.2,1466.44,µm,Spine,Spine Attachment Pt Position,5,4,1,100000000,610000003698,
-18325.7,19057.9,1467.52,µm,Spine,Spine Attachment Pt Position,5,4,1,100000002,610000003728,
-18325.7,19058,1467.59,µm,Spine,Spine Attachment Pt Position,5,4,1,100000002,610000003730,
-18325.3,19057.4,1467.26,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004129,
-18325.6,19057.8,1467.49,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004130,
-18288,19082.6,1467.26,µm,Spine,Spine Attachment Pt Position,6,1,1,100000000,610000003795,
-18288.8,19082.9,1467.18,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000004128,
-18301.3,19080.6,1468.7,µm,Spine,Spine Attachment Pt Position,6,2,1,100000000,610000003605,
-18329,19059.9,1468.24,µm,Spine,Spine Attachment Pt Position,6,3,1,100000002,610000003858,
-18328.9,19059.9,1468.29,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004138,
-18304.1,19080.3,1469.76,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000004161,
-18304,19080.1,1470.22,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000004162,
-18329.7,19060.1,1467.91,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000003915,
-18329.6,19060.1,1468.03,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004143,
-18323.6,19104,1468.64,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000004128,
-18324.4,19103.7,1468.61,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000004129,
-18329.6,19057.9,1468.65,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000004135,
-18329.5,19057.8,1468.7,µm,Spine,Spine Attachment Pt Position,7,5,1,,610000004136,
-18285.8,19084.3,1468.36,µm,Spine,Spine Attachment Pt Position,8,3,1,100000000,610000003567,
-18324.5,19102.1,1468.22,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000004130,
-18329.2,19060.3,1468.25,µm,Spine,Spine Attachment Pt Position,8,4,1,100000002,610000003826,
-18329.2,19059,1469.7,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004137,
-18297.1,19074.6,1466.71,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004139,
-18297.2,19074.9,1466.71,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004140,
-18328.9,19059.3,1467.14,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004141,
-18329.3,19059.7,1467.29,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004142,
-18329.2,19060.3,1468.25,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004144,
-18329.8,19060.5,1468.42,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000004146,
-18331.9,19057.2,1468.62,µm,Spine,Spine Attachment Pt Position,8,6,1,,610000004134,
-18299.3,19073.4,1466.57,µm,Spine,Spine Attachment Pt Position,9,3,1,100000000,610000003570,
-18329.3,19061.4,1466.94,µm,Spine,Spine Attachment Pt Position,9,3,1,100000002,610000003743,
-18328.9,19063.1,1466.68,µm,Spine,Spine Attachment Pt Position,9,3,1,100000002,610000003910,
-18329.3,19061.5,1466.94,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000004139,
-18299,19073.7,1466.55,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000004142,
-18298.8,19074.2,1466.61,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000004143,
-18298.4,19073.7,1467.38,µm,Spine,Spine Attachment Pt Position,9,4,1,100000000,610000003707,
-18324.4,19101.8,1468.75,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000004131,
-18331.7,19060.8,1468.32,µm,Spine,Spine Attachment Pt Position,9,5,1,100000002,610000003575,
-18330.3,19060.6,1468.45,µm,Spine,Spine Attachment Pt Position,9,5,1,100000002,610000003704,
