
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.416666,0.416666,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005677,
0.849887,0.81818,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005685,
0.417762,0.417023,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005694,
0.597793,0.561091,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005696,
0.596954,0.598152,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005699,
0.698242,0.771484,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005702,
0.982842,0.897976,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005705,
0.47587,0.445963,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005707,
0.687972,0.70914,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005712,
0.466563,0.447326,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005714,
0.439635,0.452837,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005717,
1.00939,0.980428,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005721,
0.481052,0.452837,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005723,
0.416666,0.416666,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005726,
0.416666,0.416666,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005729,
0.640632,0.487774,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005734,
0.876869,0.937091,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005743,
0.789302,0.716146,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005757,
1.23983,1.07573,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005849,
1.17648,0.89057,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005858,
0.774806,0.625,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005866,
1.29402,1.55178,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005882,
0.999898,0.963541,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000004,610000005883,
0.648723,0.679204,0.434194,µm,Spine,Spine Part Mean Diameter,1,2,1,100000004,610000005485,
0.773049,0.625,0.625,µm,Spine,Spine Part Mean Diameter,1,2,1,100000003,610000005591,
0.520664,0.607711,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000003,610000005837,
0.7823,0.835544,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000004,610000005871,
0.855742,0.907294,0,µm,Spine,Spine Part Mean Diameter,11,5,1,100000002,610000005817,
0.491223,0.482972,0,µm,Spine,Spine Part Mean Diameter,11,6,1,100000002,610000005818,
1.02972,0.416666,0,µm,Spine,Spine Part Mean Diameter,14,5,1,100000002,610000005647,
0.769134,0.628979,0,µm,Spine,Spine Part Mean Diameter,18,6,1,100000002,610000005558,
1.85896,0.905683,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000005562,
1.65756,0.833333,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000005766,
1.57829,1.4307,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000003,610000005830,
1.18467,0.980511,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000004,610000005880,
1.04236,0.849998,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000004,610000005881,
0.608466,0.416666,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000004,610000005870,
0.491656,0.416666,0,µm,Spine,Spine Part Mean Diameter,20,6,1,100000002,610000005816,
0.789242,0.582682,0,µm,Spine,Spine Part Mean Diameter,25,8,1,100000002,610000005547,
1.04715,0.860774,0,µm,Spine,Spine Part Mean Diameter,25,8,1,100000002,610000005815,
0.968107,0.946773,0,µm,Spine,Spine Part Mean Diameter,26,9,1,100000002,610000005598,
0.825933,0.527906,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000003,610000005593,
1.03669,0.966077,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000004,610000005857,
0.952416,0.952952,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000003,610000005828,
0.644868,0.416666,0,µm,Spine,Spine Part Mean Diameter,33,13,1,100000002,610000005814,
0.69711,0.469848,0.416666,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000005443,
1.36546,0.640534,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000005607,
1.29513,0.83607,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000005664,
1.39141,0.724963,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000005731,
1.06752,0.795175,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000005738,
1.41646,1.1263,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000005824,
1.59062,1.55044,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000004,610000005879,
0.539917,0.416666,0.416666,µm,Spine,Spine Part Mean Diameter,4,3,1,100000004,610000005406,
0.60222,0.423888,0.416782,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005448,
0.834067,0.625,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000004,610000005669,
0.802046,0.673707,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000004,610000005856,
1.46502,1.05505,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000005821,
1.35834,1.19484,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000005822,
0.679434,0.829736,0.797531,µm,Spine,Spine Part Mean Diameter,5,4,1,100000003,610000005496,
0.614822,0.797531,0.808659,µm,Spine,Spine Part Mean Diameter,5,4,1,100000003,610000005499,
1.15082,0.999348,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000002,610000005658,
0.705475,0.566406,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000002,610000005823,
0.713875,0.679976,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000003,610000005829,
0.533211,0.761718,0.416666,µm,Spine,Spine Part Mean Diameter,6,2,1,100000002,610000005460,
0.877211,0.54645,0,µm,Spine,Spine Part Mean Diameter,6,2,1,100000004,610000005874,
1.08451,1.15339,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000004,610000005875,
1.03375,1.05185,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000004,610000005876,
0.924807,0.9375,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000004,610000005877,
0.949378,0.648756,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000004,610000005878,
0.517669,0.444985,0.416666,µm,Spine,Spine Part Mean Diameter,7,2,1,100000002,610000005426,
0.840851,0.833333,0,µm,Spine,Spine Part Mean Diameter,7,2,1,100000004,610000005872,
0.420634,0.416667,0.416666,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005491,
1.25597,1.35405,1.45833,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005644,
1.1856,1.02318,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005813,
0.945243,0.989583,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000002,610000005827,
0.883588,0.931839,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000004,610000005873,
0.930545,0.625,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000002,610000005736,
1.33939,1.04167,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000002,610000005820,
0.53072,0.797585,0.494787,µm,Spine,Spine Part Mean Diameter,8,1,1,100000002,610000005471,
0.53072,0.694905,0.416666,µm,Spine,Spine Part Mean Diameter,8,1,1,100000002,610000005480,
0.792713,0.694601,0,µm,Spine,Spine Part Mean Diameter,8,1,1,100000002,610000005656,
0.947312,1.05706,0,µm,Spine,Spine Part Mean Diameter,8,4,1,100000002,610000005819,
