
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.255588,µm^2,Spine,8,2,1,100000002,610000005220,
0.599693,µm^2,Spine,1,1,1,100000003,610000005222,
0.417532,µm^2,Spine,0,1,1,100000000,610000005227,
0.324702,µm^2,Spine,1,2,1,100000000,610000005230,
0.237727,µm^2,Spine,1,1,1,100000003,610000005232,
0.209968,µm^2,Spine,0,1,1,100000000,610000005237,
0.737623,µm^2,Spine,2,3,1,100000000,610000005240,
0.486071,µm^2,Spine,19,10,1,100000000,610000005243,
0.275741,µm^2,Spine,20,12,1,100000000,610000005245,
0.208982,µm^2,Spine,14,9,1,100000000,610000005251,
0.259243,µm^2,Spine,0,1,1,100000001,610000005253,
0.182647,µm^2,Spine,1,1,1,100000003,610000005255,
0.269671,µm^2,Spine,1,1,1,100000003,610000005264,
0.436441,µm^2,Spine,1,2,1,100000002,610000005270,
0.771449,µm^2,Spine,0,1,1,100000000,610000005273,
0.831793,µm^2,Spine,2,3,1,100000000,610000005280,
0.280537,µm^2,Spine,0,1,1,100000000,610000005282,
0.394135,µm^2,Spine,0,1,1,100000001,610000005285,
0.286467,µm^2,Spine,1,1,1,100000003,610000005287,
0.271875,µm^2,Spine,0,1,1,100000001,610000005292,
0.550035,µm^2,Spine,1,1,1,100000003,610000005298,
0.305881,µm^2,Spine,0,1,1,100000002,610000005302,
0.120368,µm^2,Spine,1,1,1,100000003,610000005307,
0.262808,µm^2,Spine,2,2,1,100000002,610000005310,
0.333059,µm^2,Spine,6,3,1,100000000,610000005314,
0.680264,µm^2,Spine,0,1,1,100000001,610000005317,
0.249483,µm^2,Spine,2,3,1,100000000,610000005321,
0.392337,µm^2,Spine,3,3,1,100000002,610000005324,
0.613163,µm^2,Spine,0,1,1,100000001,610000005329,
0.477325,µm^2,Spine,2,2,1,100000000,610000005337,
0.142826,µm^2,Spine,0,1,1,100000001,610000005340,
0.763753,µm^2,Spine,0,1,1,100000002,610000005343,
0.651003,µm^2,Spine,0,1,1,100000001,610000005345,
0.100959,µm^2,Spine,0,1,1,100000002,610000005348,
0.360437,µm^2,Spine,0,1,1,100000002,610000005353,
0.292226,µm^2,Spine,1,2,1,100000000,610000005356,
0.193517,µm^2,Spine,0,1,1,100000001,610000005359,
0.601533,µm^2,Spine,3,1,1,100000002,610000005363,
0.318925,µm^2,Spine,15,9,1,100000000,610000005369,
0.274579,µm^2,Spine,0,1,1,100000001,610000005372,
0.173424,µm^2,Spine,0,1,1,100000001,610000005375,
0.169253,µm^2,Spine,3,2,1,100000002,610000005380,
0.263409,µm^2,Spine,0,1,1,100000000,610000005382,
0.365951,µm^2,Spine,0,1,1,100000002,610000005385,
0.423533,µm^2,Spine,3,2,1,100000002,610000005387,
0.203549,µm^2,Spine,0,1,1,100000002,610000005391,
0.410781,µm^2,Spine,0,1,1,100000001,610000005393,
0.406423,µm^2,Spine,0,1,1,100000001,610000005399,
0.435105,µm^2,Spine,0,1,1,100000002,610000005415,
0.211047,µm^2,Spine,1,1,1,100000001,610000005422,
0.164231,µm^2,Spine,0,1,1,100000001,610000005426,
0.131829,µm^2,Spine,0,1,1,100000001,610000005428,
0.294671,µm^2,Spine,0,1,1,100000002,610000005443,
0.297016,µm^2,Spine,1,1,1,100000000,610000005451,
0.141745,µm^2,Spine,5,5,1,100000000,610000005455,
0.186829,µm^2,Spine,6,4,1,100000000,610000005456,
0.671489,µm^2,Spine,6,4,1,100000000,610000005457,
0.264022,µm^2,Spine,5,4,1,100000000,610000005458,
0.395067,µm^2,Spine,5,4,1,100000000,610000005459,
0.258787,µm^2,Spine,5,4,1,100000000,610000005460,
0.131475,µm^2,Spine,5,4,1,100000000,610000005461,
0.147424,µm^2,Spine,5,4,1,100000000,610000005462,
0.131737,µm^2,Spine,4,4,1,100000000,610000005463,
0.229043,µm^2,Spine,2,3,1,100000000,610000005464,
0.422758,µm^2,Spine,2,2,1,100000000,610000005465,
0.327759,µm^2,Spine,1,1,1,100000000,610000005466,
0.168669,µm^2,Spine,7,4,1,100000000,610000005467,
0.197347,µm^2,Spine,7,4,1,100000000,610000005468,
0.195306,µm^2,Spine,4,2,1,100000000,610000005469,
0.153858,µm^2,Spine,4,2,1,100000000,610000005470,
0.193149,µm^2,Spine,3,3,1,100000000,610000005471,
0.241891,µm^2,Spine,3,3,1,100000000,610000005472,
0.257081,µm^2,Spine,2,2,1,100000000,610000005473,
0.235041,µm^2,Spine,2,2,1,100000000,610000005474,
0.298513,µm^2,Spine,2,2,1,100000000,610000005475,
0.532262,µm^2,Spine,0,1,1,100000000,610000005476,
0.1293,µm^2,Spine,1,2,1,100000000,610000005477,
0.19369,µm^2,Spine,1,2,1,100000000,610000005478,
0.132975,µm^2,Spine,20,12,1,100000000,610000005479,
0.213791,µm^2,Spine,20,12,1,100000000,610000005480,
0.376446,µm^2,Spine,20,12,1,100000000,610000005481,
0.164424,µm^2,Spine,19,11,1,100000000,610000005482,
0.390757,µm^2,Spine,19,11,1,100000000,610000005483,
0.167042,µm^2,Spine,19,10,1,100000000,610000005484,
0.155246,µm^2,Spine,19,10,1,100000000,610000005485,
0.410749,µm^2,Spine,19,10,1,100000000,610000005486,
0.198246,µm^2,Spine,19,10,1,100000000,610000005487,
0.335855,µm^2,Spine,19,10,1,100000000,610000005488,
0.239025,µm^2,Spine,19,10,1,100000000,610000005489,
0.252136,µm^2,Spine,17,10,1,100000000,610000005490,
0.353682,µm^2,Spine,10,5,1,100000000,610000005491,
0.162647,µm^2,Spine,7,4,1,100000000,610000005492,
0.149631,µm^2,Spine,11,2,1,100000000,610000005493,
0.173273,µm^2,Spine,7,3,1,100000000,610000005494,
0.197299,µm^2,Spine,13,3,1,100000000,610000005495,
0.166624,µm^2,Spine,13,3,1,100000000,610000005496,
0.253794,µm^2,Spine,13,4,1,100000000,610000005497,
0.124798,µm^2,Spine,13,4,1,100000000,610000005498,
0.253819,µm^2,Spine,9,4,1,100000000,610000005499,
0.387748,µm^2,Spine,7,4,1,100000000,610000005500,
0.0815154,µm^2,Spine,6,3,1,100000000,610000005501,
0.130883,µm^2,Spine,2,3,1,100000000,610000005502,
0.217821,µm^2,Spine,1,2,1,100000000,610000005503,
0.266474,µm^2,Spine,1,1,1,100000000,610000005504,
0.123009,µm^2,Spine,1,1,1,100000000,610000005505,
0.166765,µm^2,Spine,4,2,1,100000000,610000005513,
0.124176,µm^2,Spine,4,3,1,100000000,610000005514,
0.161581,µm^2,Spine,4,3,1,100000000,610000005515,
0.164723,µm^2,Spine,4,3,1,100000000,610000005516,
0.236647,µm^2,Spine,0,1,1,100000000,610000005517,
0.219977,µm^2,Spine,5,4,1,100000001,610000005518,
0.227987,µm^2,Spine,4,3,1,100000001,610000005519,
0.220272,µm^2,Spine,4,3,1,100000001,610000005520,
0.34784,µm^2,Spine,4,3,1,100000001,610000005521,
0.112572,µm^2,Spine,4,2,1,100000001,610000005522,
0.0886622,µm^2,Spine,4,2,1,100000001,610000005523,
0.359509,µm^2,Spine,1,1,1,100000001,610000005524,
0.449928,µm^2,Spine,1,1,1,100000001,610000005525,
0.281424,µm^2,Spine,1,1,1,100000001,610000005526,
0.329356,µm^2,Spine,2,2,1,100000001,610000005527,
0.327553,µm^2,Spine,2,3,1,100000001,610000005536,
0.196601,µm^2,Spine,0,1,1,100000001,610000005537,
0.14628,µm^2,Spine,2,2,1,100000001,610000005539,
0.439019,µm^2,Spine,2,3,1,100000001,610000005540,
0.432804,µm^2,Spine,2,3,1,100000001,610000005541,
0.161608,µm^2,Spine,3,2,1,100000001,610000005542,
0.138802,µm^2,Spine,2,1,1,100000002,610000005544,
0.286721,µm^2,Spine,2,1,1,100000002,610000005545,
0.22542,µm^2,Spine,2,1,1,100000002,610000005546,
0.180829,µm^2,Spine,5,3,1,100000002,610000005547,
0.22135,µm^2,Spine,5,4,1,100000002,610000005548,
0.381862,µm^2,Spine,3,3,1,100000002,610000005549,
0.181757,µm^2,Spine,2,2,1,100000002,610000005550,
0.242772,µm^2,Spine,4,2,1,100000002,610000005551,
0.198795,µm^2,Spine,2,3,1,100000002,610000005552,
0.106221,µm^2,Spine,0,1,1,100000002,610000005553,
0.474691,µm^2,Spine,6,3,1,100000002,610000005554,
0.171786,µm^2,Spine,8,2,1,100000002,610000005555,
0.204965,µm^2,Spine,4,3,1,100000002,610000005556,
0.345309,µm^2,Spine,3,1,1,100000002,610000005560,
0.232816,µm^2,Spine,1,2,1,100000002,610000005561,
0.271104,µm^2,Spine,1,2,1,100000002,610000005562,
0.35822,µm^2,Spine,1,2,1,100000002,610000005563,
0.453624,µm^2,Spine,0,1,1,100000002,610000005564,
0.240841,µm^2,Spine,0,1,1,100000002,610000005566,
0.317622,µm^2,Spine,0,1,1,100000002,610000005567,
0.448759,µm^2,Spine,0,1,1,100000002,610000005568,
0.232766,µm^2,Spine,5,3,1,100000003,610000005569,
0.204718,µm^2,Spine,1,1,1,100000003,610000005570,
0.115526,µm^2,Spine,9,4,1,100000003,610000005576,
0.341018,µm^2,Spine,8,3,1,100000003,610000005577,
0.179426,µm^2,Spine,8,3,1,100000003,610000005578,
0.155018,µm^2,Spine,9,2,1,100000003,610000005579,
0.353722,µm^2,Spine,6,3,1,100000003,610000005580,
0.186524,µm^2,Spine,6,3,1,100000003,610000005581,
0.30738,µm^2,Spine,7,4,1,100000003,610000005582,
0.198894,µm^2,Spine,3,3,1,100000003,610000005583,
0.238857,µm^2,Spine,2,2,1,100000003,610000005584,
