
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.526551,0.504591,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005564,
0.296897,0.303312,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005566,
0.415662,0.421786,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005567,
0.464099,0.473456,0,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000005568,
0.327784,0.24375,0.206519,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005008,
0.60364,0.167578,0.399093,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005037,
0.68819,0.789135,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005060,
0.354867,0.167578,0.20968,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005096,
0.237581,0.214748,0.183668,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005104,
0.580315,0.708695,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005139,
0.290221,0.471765,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005222,
0.309055,0.332683,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005232,
0.240005,0.276819,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005255,
0.355372,0.236851,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005264,
0.347379,0.20968,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005287,
0.458373,0.591746,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005298,
0.283363,0.276819,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005307,
0.418751,0.295785,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005422,
0.407257,0.349256,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005451,
0.417727,0.377206,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005466,
0.350008,0.328918,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005504,
0.266445,0.220228,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000005505,
0.505584,0.462877,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005524,
0.393089,0.407476,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005525,
0.385089,0.391476,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000005526,
0.318903,0.234798,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000003,610000005570,
0.27865,0.259669,0.24375,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005005,
0.334374,0.217788,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005152,
0.259651,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005156,
0.316765,0.218359,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005210,
0.363245,0.191826,0.276631,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005230,
0.326246,0.340234,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005270,
0.363245,0.198004,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005356,
0.259651,0.203125,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005477,
0.317108,0.248844,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005478,
0.312316,0.283706,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000005503,
0.294128,0.265332,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005561,
0.327135,0.331348,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005562,
0.40272,0.410701,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000005563,
0.305012,0.319613,0,µm,Spine,Spine Part Mean Diameter,10,5,1,100000000,610000005491,
0.583703,0.197022,0.509566,µm,Spine,Spine Part Mean Diameter,11,2,1,100000000,610000005040,
0.444941,0.281765,0,µm,Spine,Spine Part Mean Diameter,11,2,1,100000000,610000005493,
0.381231,0.301234,0,µm,Spine,Spine Part Mean Diameter,13,3,1,100000000,610000005495,
0.314361,0.223437,0,µm,Spine,Spine Part Mean Diameter,13,3,1,100000000,610000005496,
0.368706,0.187626,0.302098,µm,Spine,Spine Part Mean Diameter,13,4,1,100000000,610000005011,
0.267041,0.233326,0,µm,Spine,Spine Part Mean Diameter,13,4,1,100000000,610000005497,
0.255626,0.223234,0,µm,Spine,Spine Part Mean Diameter,13,4,1,100000000,610000005498,
0.209415,0.1625,0,µm,Spine,Spine Part Mean Diameter,14,9,1,100000000,610000005251,
0.34494,0.227853,0,µm,Spine,Spine Part Mean Diameter,15,9,1,100000000,610000005170,
0.34668,0.341339,0,µm,Spine,Spine Part Mean Diameter,15,9,1,100000000,610000005369,
0.317115,0.24375,0,µm,Spine,Spine Part Mean Diameter,16,10,1,100000000,610000005218,
0.481352,0.1625,0.613863,µm,Spine,Spine Part Mean Diameter,17,10,1,100000000,610000005078,
0.304995,0.310067,0,µm,Spine,Spine Part Mean Diameter,17,10,1,100000000,610000005490,
0.308888,0.188165,0,µm,Spine,Spine Part Mean Diameter,18,10,1,100000000,610000005154,
0.364953,0.233424,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005082,
0.372724,0.233266,0.40625,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005181,
0.331661,0.304688,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005243,
0.292655,0.208022,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005484,
0.245196,0.165984,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005485,
0.331661,0.341325,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005486,
0.305725,0.289453,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005487,
0.258655,0.298952,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005488,
0.236208,0.254059,0,µm,Spine,Spine Part Mean Diameter,19,10,1,100000000,610000005489,
0.204289,0.207988,0,µm,Spine,Spine Part Mean Diameter,19,11,1,100000000,610000005482,
0.283664,0.350391,0,µm,Spine,Spine Part Mean Diameter,19,11,1,100000000,610000005483,
0.484807,0.324498,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005172,
0.266058,0.187285,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005544,
0.300533,0.27161,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005545,
0.359616,0.339639,0,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000005546,
0.309329,0.223437,0.24375,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000005110,
0.391617,0.265029,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005310,
0.447276,0.361224,0.423698,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000005337,
0.48288,0.488178,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000005465,
0.369507,0.328487,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000005473,
0.331755,0.24375,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000005474,
0.365687,0.356467,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000005475,
0.351332,0.400396,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005527,
0.350078,0.290493,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000005539,
0.249948,0.198787,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000005550,
0.360153,0.294531,0,µm,Spine,Spine Part Mean Diameter,2,2,1,100000003,610000005584,
0.549885,0.355651,0.540741,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000005240,
0.540111,0.48009,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000005280,
0.395458,0.256545,0.258493,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000005321,
0.380898,0.30266,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000005464,
0.297543,0.230017,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000005502,
0.289491,0.278847,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000005536,
0.389617,0.38302,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000005540,
0.398627,0.408728,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000001,610000005541,
0.252602,0.24375,0,µm,Spine,Spine Part Mean Diameter,2,3,1,100000002,610000005552,
0.203125,0.1625,0,µm,Spine,Spine Part Mean Diameter,20,12,1,100000000,610000005027,
0.325122,0.1625,0,µm,Spine,Spine Part Mean Diameter,20,12,1,100000000,610000005245,
0.218443,0.1625,0,µm,Spine,Spine Part Mean Diameter,20,12,1,100000000,610000005479,
0.235263,0.203125,0,µm,Spine,Spine Part Mean Diameter,20,12,1,100000000,610000005480,
0.353184,0.375781,0,µm,Spine,Spine Part Mean Diameter,20,12,1,100000000,610000005481,
0.347551,0.24375,0.305578,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005191,
0.329673,0.360655,0,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005363,
0.352975,0.377105,0,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000005560,
0.38322,0.231468,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005158,
0.288902,0.288918,0.253314,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005208,
0.260588,0.167578,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005380,
0.27376,0.319185,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000005387,
0.315625,0.264161,0,µm,Spine,Spine Part Mean Diameter,3,2,1,100000001,610000005542,
0.312673,0.181767,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000000,610000005087,
0.356559,0.1625,0.22908,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005184,
0.356559,0.22908,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005324,
0.282906,0.293317,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000000,610000005471,
0.312673,0.279046,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000000,610000005472,
0.356559,0.374254,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000002,610000005549,
0.239438,0.22038,0,µm,Spine,Spine Part Mean Diameter,3,3,1,100000003,610000005583,
0.294932,0.182284,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000005029,
0.268424,0.217258,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000003,610000005053,
0.356561,0.316106,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000005469,
0.298621,0.260022,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000005470,
0.254044,0.23071,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000005513,
0.299938,0.206367,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000005522,
0.283184,0.172323,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000005523,
0.295388,0.24375,0,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000005551,
0.253263,0.206758,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005129,
0.30296,0.230434,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000003,610000005147,
0.225102,0.192969,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000005514,
0.230244,0.219264,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000005515,
0.280865,0.224791,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000000,610000005516,
0.241719,0.182812,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005519,
0.273213,0.28025,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005520,
0.305754,0.345332,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000001,610000005521,
0.206964,0.1625,0,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000005556,
0.237203,0.192031,0,µm,Spine,Spine Part Mean Diameter,4,4,1,100000000,610000005463,
0.234325,0.189357,0,µm,Spine,Spine Part Mean Diameter,5,2,1,100000002,610000005071,
0.301528,0.177234,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005142,
0.23153,0.21428,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000002,610000005547,
0.283994,0.24375,0,µm,Spine,Spine Part Mean Diameter,5,3,1,100000003,610000005569,
0.269688,0.24375,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000005458,
0.324835,0.325,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000005459,
0.324653,0.324636,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000005460,
0.242913,0.185503,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000005461,
0.264059,0.227796,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000005462,
0.25707,0.24375,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000001,610000005518,
0.301418,0.264062,0,µm,Spine,Spine Part Mean Diameter,5,4,1,100000002,610000005548,
0.242464,0.192969,0,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000005455,
0.264295,0.1625,0.1625,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000005045,
0.288915,0.24375,0,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000005047,
0.318161,0.213241,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000005107,
0.241793,0.195508,0.342294,µm,Spine,Spine Part Mean Diameter,6,3,1,100000000,610000005214,
0.266347,0.298088,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000000,610000005314,
0.302005,0.1625,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000000,610000005501,
0.318161,0.366651,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000002,610000005554,
0.337141,0.352069,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000003,610000005580,
0.29333,0.268898,0,µm,Spine,Spine Part Mean Diameter,6,3,1,100000003,610000005581,
0.273304,0.165786,0.193517,µm,Spine,Spine Part Mean Diameter,6,4,1,100000000,610000005032,
0.27478,0.1625,0,µm,Spine,Spine Part Mean Diameter,6,4,1,100000000,610000005034,
0.205504,0.16377,0,µm,Spine,Spine Part Mean Diameter,6,4,1,100000002,610000005042,
0.29444,0.250604,0,µm,Spine,Spine Part Mean Diameter,6,4,1,100000000,610000005456,
0.393121,0.485455,0,µm,Spine,Spine Part Mean Diameter,6,4,1,100000000,610000005457,
0.41874,0.283216,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000005020,
0.327143,0.19043,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000005160,
0.327143,0.284375,0,µm,Spine,Spine Part Mean Diameter,7,3,1,100000000,610000005494,
0.210699,0.186593,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005013,
0.30271,0.188518,0.239138,µm,Spine,Spine Part Mean Diameter,7,4,1,100000003,610000005018,
0.28728,0.261858,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000003,610000005051,
0.365844,0.218124,0.30991,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005135,
0.313936,0.208203,0.243513,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005198,
0.228957,0.218667,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005467,
0.325958,0.267612,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005468,
0.287693,0.218099,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005492,
0.365844,0.394687,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000000,610000005500,
0.406582,0.334733,0,µm,Spine,Spine Part Mean Diameter,7,4,1,100000003,610000005582,
0.320379,0.233594,0,µm,Spine,Spine Part Mean Diameter,7,5,1,100000000,610000005144,
0.339706,0.177734,0.191638,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005085,
0.308059,0.185563,0,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005220,
0.330749,0.264399,0,µm,Spine,Spine Part Mean Diameter,8,2,1,100000002,610000005555,
0.292066,0.327184,0,µm,Spine,Spine Part Mean Diameter,8,3,1,100000003,610000005577,
0.266908,0.243286,0,µm,Spine,Spine Part Mean Diameter,8,3,1,100000003,610000005578,
0.261539,0.182812,0,µm,Spine,Spine Part Mean Diameter,9,2,1,100000003,610000005579,
0.278501,0.273663,0,µm,Spine,Spine Part Mean Diameter,9,4,1,100000000,610000005499,
0.217959,0.1625,0,µm,Spine,Spine Part Mean Diameter,9,4,1,100000003,610000005576,
