
Spine Length
 ==================== 
Spine Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.70392,µm,Spine,0,1,1,100000001,610000005127,
0.384606,µm,Spine,4,3,1,100000001,610000005129,
0.519835,µm,Spine,0,1,1,100000002,610000005132,
0.375021,µm,Spine,7,4,1,100000000,610000005135,
0.309095,µm,Spine,1,1,1,100000003,610000005139,
0.399149,µm,Spine,5,3,1,100000003,610000005142,
0.325752,µm,Spine,7,5,1,100000000,610000005144,
0.335387,µm,Spine,4,3,1,100000003,610000005147,
0.511577,µm,Spine,1,2,1,100000000,610000005152,
0.335211,µm,Spine,18,10,1,100000000,610000005154,
0.517881,µm,Spine,1,2,1,100000000,610000005156,
0.392348,µm,Spine,3,2,1,100000001,610000005158,
0.34259,µm,Spine,7,3,1,100000000,610000005160,
0.382762,µm,Spine,0,1,1,100000000,610000005164,
0.63526,µm,Spine,0,1,1,100000001,610000005168,
0.43182,µm,Spine,15,9,1,100000000,610000005170,
0.418744,µm,Spine,2,1,1,100000002,610000005172,
0.396712,µm,Spine,0,1,1,100000001,610000005178,
0.456231,µm,Spine,19,10,1,100000000,610000005181,
0.55716,µm,Spine,3,3,1,100000002,610000005184,
0.847013,µm,Spine,3,1,1,100000002,610000005191,
0.347842,µm,Spine,0,1,1,100000001,610000005194,
0.358461,µm,Spine,7,4,1,100000000,610000005198,
0.548538,µm,Spine,0,1,1,100000001,610000005201,
0.889971,µm,Spine,3,2,1,100000002,610000005208,
0.450404,µm,Spine,1,2,1,100000002,610000005210,
0.436127,µm,Spine,6,3,1,100000000,610000005214,
0.2863,µm,Spine,16,10,1,100000000,610000005218,
0.394636,µm,Spine,8,2,1,100000002,610000005220,
0.434954,µm,Spine,1,1,1,100000003,610000005222,
0.328336,µm,Spine,0,1,1,100000000,610000005227,
0.378251,µm,Spine,1,2,1,100000000,610000005230,
0.227457,µm,Spine,1,1,1,100000003,610000005232,
0.140253,µm,Spine,0,1,1,100000000,610000005237,
0.436036,µm,Spine,2,3,1,100000000,610000005240,
0.479256,µm,Spine,19,10,1,100000000,610000005243,
0.355378,µm,Spine,20,12,1,100000000,610000005245,
0.395014,µm,Spine,14,9,1,100000000,610000005251,
0.143933,µm,Spine,0,1,1,100000001,610000005253,
0.210023,µm,Spine,1,1,1,100000003,610000005255,
0.318421,µm,Spine,1,1,1,100000003,610000005264,
0.398138,µm,Spine,1,2,1,100000002,610000005270,
0.409092,µm,Spine,0,1,1,100000000,610000005273,
0.468414,µm,Spine,2,3,1,100000000,610000005280,
0.307865,µm,Spine,0,1,1,100000000,610000005282,
0.227298,µm,Spine,0,1,1,100000001,610000005285,
0.344508,µm,Spine,1,1,1,100000003,610000005287,
0.314885,µm,Spine,0,1,1,100000001,610000005292,
0.262251,µm,Spine,1,1,1,100000003,610000005298,
0.350016,µm,Spine,0,1,1,100000002,610000005302,
0.132118,µm,Spine,1,1,1,100000003,610000005307,
0.268316,µm,Spine,2,2,1,100000002,610000005310,
0.347731,µm,Spine,6,3,1,100000000,610000005314,
0.216055,µm,Spine,0,1,1,100000001,610000005317,
0.30909,µm,Spine,2,3,1,100000000,610000005321,
0.404942,µm,Spine,3,3,1,100000002,610000005324,
0.570553,µm,Spine,0,1,1,100000001,610000005329,
0.39373,µm,Spine,2,2,1,100000000,610000005337,
0.21562,µm,Spine,0,1,1,100000001,610000005340,
0.350628,µm,Spine,0,1,1,100000002,610000005343,
0.360596,µm,Spine,0,1,1,100000001,610000005345,
0.135011,µm,Spine,0,1,1,100000002,610000005348,
0.160915,µm,Spine,0,1,1,100000002,610000005353,
0.315602,µm,Spine,1,2,1,100000000,610000005356,
0.200767,µm,Spine,0,1,1,100000001,610000005359,
0.544514,µm,Spine,3,1,1,100000002,610000005363,
0.288734,µm,Spine,15,9,1,100000000,610000005369,
0.296042,µm,Spine,0,1,1,100000001,610000005372,
0.237556,µm,Spine,0,1,1,100000001,610000005375,
0.282054,µm,Spine,3,2,1,100000002,610000005380,
0.206389,µm,Spine,0,1,1,100000000,610000005382,
0.26008,µm,Spine,0,1,1,100000002,610000005385,
0.438002,µm,Spine,3,2,1,100000002,610000005387,
0.11473,µm,Spine,0,1,1,100000002,610000005391,
0.19597,µm,Spine,0,1,1,100000001,610000005393,
0.342669,µm,Spine,0,1,1,100000001,610000005399,
0.337795,µm,Spine,0,1,1,100000002,610000005415,
0.227706,µm,Spine,1,1,1,100000001,610000005422,
0.248044,µm,Spine,0,1,1,100000001,610000005426,
0.130727,µm,Spine,0,1,1,100000001,610000005428,
0.174022,µm,Spine,0,1,1,100000002,610000005443,
0.269609,µm,Spine,1,1,1,100000000,610000005451,
0.233815,µm,Spine,5,5,1,100000000,610000005455,
0.237304,µm,Spine,6,4,1,100000000,610000005456,
0.440291,µm,Spine,6,4,1,100000000,610000005457,
0.344783,µm,Spine,5,4,1,100000000,610000005458,
0.386934,µm,Spine,5,4,1,100000000,610000005459,
0.253744,µm,Spine,5,4,1,100000000,610000005460,
0.225602,µm,Spine,5,4,1,100000000,610000005461,
0.206003,µm,Spine,5,4,1,100000000,610000005462,
0.218368,µm,Spine,4,4,1,100000000,610000005463,
0.240886,µm,Spine,2,3,1,100000000,610000005464,
0.275654,µm,Spine,2,2,1,100000000,610000005465,
0.276584,µm,Spine,1,1,1,100000000,610000005466,
0.245528,µm,Spine,7,4,1,100000000,610000005467,
0.234733,µm,Spine,7,4,1,100000000,610000005468,
0.196668,µm,Spine,4,2,1,100000000,610000005469,
0.188348,µm,Spine,4,2,1,100000000,610000005470,
0.209607,µm,Spine,3,3,1,100000000,610000005471,
0.275927,µm,Spine,3,3,1,100000000,610000005472,
0.249116,µm,Spine,2,2,1,100000000,610000005473,
0.306937,µm,Spine,2,2,1,100000000,610000005474,
0.26656,µm,Spine,2,2,1,100000000,610000005475,
0.34459,µm,Spine,0,1,1,100000000,610000005476,
0.202622,µm,Spine,1,2,1,100000000,610000005477,
0.247759,µm,Spine,1,2,1,100000000,610000005478,
0.260475,µm,Spine,20,12,1,100000000,610000005479,
0.335025,µm,Spine,20,12,1,100000000,610000005480,
0.318873,µm,Spine,20,12,1,100000000,610000005481,
0.251638,µm,Spine,19,11,1,100000000,610000005482,
0.35498,µm,Spine,19,11,1,100000000,610000005483,
0.255603,µm,Spine,19,10,1,100000000,610000005484,
0.297717,µm,Spine,19,10,1,100000000,610000005485,
0.383052,µm,Spine,19,10,1,100000000,610000005486,
0.21801,µm,Spine,19,10,1,100000000,610000005487,
0.357602,µm,Spine,19,10,1,100000000,610000005488,
0.299474,µm,Spine,19,10,1,100000000,610000005489,
0.258839,µm,Spine,17,10,1,100000000,610000005490,
0.35224,µm,Spine,10,5,1,100000000,610000005491,
0.237379,µm,Spine,7,4,1,100000000,610000005492,
0.169038,µm,Spine,11,2,1,100000000,610000005493,
0.193949,µm,Spine,7,3,1,100000000,610000005494,
0.208484,µm,Spine,13,3,1,100000000,610000005495,
0.237373,µm,Spine,13,3,1,100000000,610000005496,
0.346233,µm,Spine,13,4,1,100000000,610000005497,
0.17795,µm,Spine,13,4,1,100000000,610000005498,
0.295228,µm,Spine,9,4,1,100000000,610000005499,
0.312714,µm,Spine,7,4,1,100000000,610000005500,
0.159675,µm,Spine,6,3,1,100000000,610000005501,
0.181123,µm,Spine,2,3,1,100000000,610000005502,
0.244389,µm,Spine,1,2,1,100000000,610000005503,
0.257879,µm,Spine,1,1,1,100000000,610000005504,
0.177793,µm,Spine,1,1,1,100000000,610000005505,
0.230085,µm,Spine,4,2,1,100000000,610000005513,
0.204833,µm,Spine,4,3,1,100000000,610000005514,
0.23457,µm,Spine,4,3,1,100000000,610000005515,
0.233251,µm,Spine,4,3,1,100000000,610000005516,
0.244755,µm,Spine,0,1,1,100000000,610000005517,
0.287265,µm,Spine,5,4,1,100000001,610000005518,
0.396967,µm,Spine,4,3,1,100000001,610000005519,
0.250187,µm,Spine,4,3,1,100000001,610000005520,
0.320621,µm,Spine,4,3,1,100000001,610000005521,
0.173636,µm,Spine,4,2,1,100000001,610000005522,
0.163774,µm,Spine,4,2,1,100000001,610000005523,
0.247226,µm,Spine,1,1,1,100000001,610000005524,
0.351473,µm,Spine,1,1,1,100000001,610000005525,
0.228827,µm,Spine,1,1,1,100000001,610000005526,
0.261834,µm,Spine,2,2,1,100000001,610000005527,
0.37391,µm,Spine,2,3,1,100000001,610000005536,
0.385108,µm,Spine,0,1,1,100000001,610000005537,
0.160287,µm,Spine,2,2,1,100000001,610000005539,
0.364848,µm,Spine,2,3,1,100000001,610000005540,
0.337059,µm,Spine,2,3,1,100000001,610000005541,
0.194736,µm,Spine,3,2,1,100000001,610000005542,
0.235908,µm,Spine,2,1,1,100000002,610000005544,
0.336019,µm,Spine,2,1,1,100000002,610000005545,
0.211263,µm,Spine,2,1,1,100000002,610000005546,
0.268618,µm,Spine,5,3,1,100000002,610000005547,
0.266823,µm,Spine,5,4,1,100000002,610000005548,
0.32478,µm,Spine,3,3,1,100000002,610000005549,
0.291041,µm,Spine,2,2,1,100000002,610000005550,
0.317033,µm,Spine,4,2,1,100000002,610000005551,
0.259604,µm,Spine,2,3,1,100000002,610000005552,
0.161168,µm,Spine,0,1,1,100000002,610000005553,
0.412105,µm,Spine,6,3,1,100000002,610000005554,
0.206812,µm,Spine,8,2,1,100000002,610000005555,
0.401491,µm,Spine,4,3,1,100000002,610000005556,
0.291471,µm,Spine,3,1,1,100000002,610000005560,
0.279301,µm,Spine,1,2,1,100000002,610000005561,
0.260437,µm,Spine,1,2,1,100000002,610000005562,
0.277635,µm,Spine,1,2,1,100000002,610000005563,
0.286159,µm,Spine,0,1,1,100000002,610000005564,
0.252749,µm,Spine,0,1,1,100000002,610000005566,
0.2397,µm,Spine,0,1,1,100000002,610000005567,
0.301706,µm,Spine,0,1,1,100000002,610000005568,
0.303965,µm,Spine,5,3,1,100000003,610000005569,
0.277531,µm,Spine,1,1,1,100000003,610000005570,
0.226296,µm,Spine,9,4,1,100000003,610000005576,
0.331768,µm,Spine,8,3,1,100000003,610000005577,
0.234757,µm,Spine,8,3,1,100000003,610000005578,
0.269914,µm,Spine,9,2,1,100000003,610000005579,
0.319804,µm,Spine,6,3,1,100000003,610000005580,
0.2208,µm,Spine,6,3,1,100000003,610000005581,
0.292299,µm,Spine,7,4,1,100000003,610000005582,
0.287276,µm,Spine,3,3,1,100000003,610000005583,
0.258141,µm,Spine,2,2,1,100000003,610000005584,
