
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,4,4,Image 1,3,1,100000000,610000005515,
2,,Spine,4,4,Image 1,3,1,100000000,610000005516,
2,,Spine,4,0,Image 1,1,1,100000000,610000005517,
2,,Spine,4,5,Image 1,4,1,100000001,610000005518,
2,,Spine,4,4,Image 1,3,1,100000001,610000005519,
2,,Spine,4,4,Image 1,3,1,100000001,610000005520,
2,,Spine,4,4,Image 1,3,1,100000001,610000005521,
2,,Spine,4,4,Image 1,2,1,100000001,610000005522,
2,,Spine,4,4,Image 1,2,1,100000001,610000005523,
2,,Spine,4,1,Image 1,1,1,100000001,610000005524,
2,,Spine,4,1,Image 1,1,1,100000001,610000005525,
2,,Spine,4,1,Image 1,1,1,100000001,610000005526,
2,,Spine,4,2,Image 1,2,1,100000001,610000005527,
2,,Spine,4,2,Image 1,3,1,100000001,610000005536,
2,,Spine,4,0,Image 1,1,1,100000001,610000005537,
2,,Spine,4,2,Image 1,2,1,100000001,610000005539,
2,,Spine,4,2,Image 1,3,1,100000001,610000005540,
2,,Spine,4,2,Image 1,3,1,100000001,610000005541,
2,,Spine,4,3,Image 1,2,1,100000001,610000005542,
2,,Spine,4,2,Image 1,1,1,100000002,610000005544,
2,,Spine,4,2,Image 1,1,1,100000002,610000005545,
2,,Spine,4,2,Image 1,1,1,100000002,610000005546,
2,,Spine,4,5,Image 1,3,1,100000002,610000005547,
2,,Spine,4,5,Image 1,4,1,100000002,610000005548,
2,,Spine,4,3,Image 1,3,1,100000002,610000005549,
2,,Spine,4,2,Image 1,2,1,100000002,610000005550,
2,,Spine,4,4,Image 1,2,1,100000002,610000005551,
2,,Spine,4,2,Image 1,3,1,100000002,610000005552,
2,,Spine,4,0,Image 1,1,1,100000002,610000005553,
2,,Spine,4,6,Image 1,3,1,100000002,610000005554,
2,,Spine,4,8,Image 1,2,1,100000002,610000005555,
2,,Spine,4,4,Image 1,3,1,100000002,610000005556,
2,,Spine,4,3,Image 1,1,1,100000002,610000005560,
2,,Spine,4,1,Image 1,2,1,100000002,610000005561,
2,,Spine,4,1,Image 1,2,1,100000002,610000005562,
2,,Spine,4,1,Image 1,2,1,100000002,610000005563,
2,,Spine,4,0,Image 1,1,1,100000002,610000005564,
2,,Spine,4,0,Image 1,1,1,100000002,610000005566,
2,,Spine,4,0,Image 1,1,1,100000002,610000005567,
2,,Spine,4,0,Image 1,1,1,100000002,610000005568,
2,,Spine,4,5,Image 1,3,1,100000003,610000005569,
2,,Spine,4,1,Image 1,1,1,100000003,610000005570,
2,,Spine,4,9,Image 1,4,1,100000003,610000005576,
2,,Spine,4,8,Image 1,3,1,100000003,610000005577,
2,,Spine,4,8,Image 1,3,1,100000003,610000005578,
2,,Spine,4,9,Image 1,2,1,100000003,610000005579,
2,,Spine,4,6,Image 1,3,1,100000003,610000005580,
2,,Spine,4,6,Image 1,3,1,100000003,610000005581,
2,,Spine,4,7,Image 1,4,1,100000003,610000005582,
2,,Spine,4,3,Image 1,3,1,100000003,610000005583,
2,,Spine,4,2,Image 1,2,1,100000003,610000005584,
