
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,1,1,1,100000001,610000008053,
0,s,Spine,1,1,1,100000001,610000008054,
0,s,Spine,1,1,1,100000001,610000008055,
0,s,Spine,17,7,1,100000002,610000008056,
0,s,Spine,17,8,1,100000002,610000008057,
0,s,Spine,14,5,1,100000002,610000008058,
0,s,Spine,13,5,1,100000002,610000008059,
0,s,Spine,12,5,1,100000002,610000008060,
0,s,Spine,12,6,1,100000002,610000008061,
0,s,Spine,19,7,1,100000002,610000008062,
0,s,Spine,19,7,1,100000002,610000008063,
0,s,Spine,17,6,1,100000002,610000008064,
0,s,Spine,17,6,1,100000002,610000008065,
0,s,Spine,17,6,1,100000002,610000008066,
0,s,Spine,16,6,1,100000002,610000008067,
0,s,Spine,14,7,1,100000002,610000008068,
0,s,Spine,13,6,1,100000002,610000008069,
0,s,Spine,13,7,1,100000002,610000008070,
0,s,Spine,12,6,1,100000002,610000008071,
0,s,Spine,12,6,1,100000002,610000008072,
0,s,Spine,15,9,1,100000002,610000008073,
0,s,Spine,15,9,1,100000002,610000008074,
0,s,Spine,15,9,1,100000002,610000008075,
0,s,Spine,15,10,1,100000002,610000008076,
0,s,Spine,15,10,1,100000002,610000008077,
0,s,Spine,14,8,1,100000002,610000008078,
0,s,Spine,14,8,1,100000002,610000008079,
0,s,Spine,14,7,1,100000002,610000008080,
0,s,Spine,11,6,1,100000002,610000008081,
0,s,Spine,9,6,1,100000002,610000008082,
0,s,Spine,7,4,1,100000002,610000008083,
0,s,Spine,7,4,1,100000002,610000008084,
0,s,Spine,7,4,1,100000002,610000008085,
0,s,Spine,6,4,1,100000002,610000008086,
0,s,Spine,6,3,1,100000002,610000008087,
0,s,Spine,4,2,1,100000002,610000008088,
0,s,Spine,4,3,1,100000002,610000008089,
0,s,Spine,4,4,1,100000002,610000008090,
0,s,Spine,4,4,1,100000002,610000008091,
0,s,Spine,4,3,1,100000002,610000008092,
0,s,Spine,3,3,1,100000002,610000008093,
0,s,Spine,3,3,1,100000002,610000008094,
0,s,Spine,3,3,1,100000002,610000008095,
0,s,Spine,3,3,1,100000002,610000008096,
0,s,Spine,3,3,1,100000002,610000008097,
0,s,Spine,1,1,1,100000002,610000008098,
0,s,Spine,9,5,1,100000002,610000008099,
0,s,Spine,8,5,1,100000002,610000008100,
0,s,Spine,8,5,1,100000002,610000008101,
0,s,Spine,7,5,1,100000002,610000008102,
0,s,Spine,6,5,1,100000002,610000008103,
0,s,Spine,6,5,1,100000002,610000008104,
0,s,Spine,6,5,1,100000002,610000008105,
0,s,Spine,6,5,1,100000002,610000008106,
0,s,Spine,6,5,1,100000002,610000008107,
0,s,Spine,5,5,1,100000002,610000008108,
0,s,Spine,4,4,1,100000002,610000008109,
0,s,Spine,2,3,1,100000002,610000008110,
0,s,Spine,1,2,1,100000002,610000008111,
0,s,Spine,1,2,1,100000002,610000008112,
0,s,Spine,0,1,1,100000002,610000008113,
0,s,Spine,0,1,1,100000002,610000008114,
0,s,Spine,1,2,1,100000002,610000008120,
0,s,Spine,1,2,1,100000002,610000008121,
0,s,Spine,1,2,1,100000002,610000008122,
0,s,Spine,1,2,1,100000002,610000008123,
0,s,Spine,1,2,1,100000002,610000008124,
0,s,Spine,1,2,1,100000002,610000008125,
0,s,Spine,1,1,1,100000002,610000008126,
0,s,Spine,0,1,1,100000002,610000008127,
0,s,Spine,1,1,1,100000002,610000008128,
0,s,Spine,1,1,1,100000002,610000008129,
0,s,Spine,1,2,1,100000002,610000008130,
0,s,Spine,0,1,1,100000002,610000008131,
0,s,Spine,0,1,1,100000002,610000008132,
0,s,Spine,3,2,1,100000002,610000008135,
0,s,Spine,2,2,1,100000002,610000008136,
0,s,Spine,2,3,1,100000002,610000008137,
0,s,Spine,2,3,1,100000002,610000008138,
0,s,Spine,2,3,1,100000002,610000008139,
0,s,Spine,2,3,1,100000002,610000008140,
0,s,Spine,2,2,1,100000002,610000008141,
0,s,Spine,0,1,1,100000002,610000008142,
0,s,Spine,9,6,1,100000002,610000008146,
0,s,Spine,9,6,1,100000002,610000008147,
0,s,Spine,9,6,1,100000002,610000008148,
0,s,Spine,9,6,1,100000002,610000008149,
0,s,Spine,8,5,1,100000002,610000008150,
0,s,Spine,8,6,1,100000002,610000008151,
0,s,Spine,7,5,1,100000002,610000008152,
0,s,Spine,7,5,1,100000002,610000008153,
0,s,Spine,7,5,1,100000002,610000008154,
0,s,Spine,8,5,1,100000002,610000008155,
0,s,Spine,8,5,1,100000002,610000008156,
0,s,Spine,8,5,1,100000002,610000008157,
0,s,Spine,8,5,1,100000002,610000008158,
0,s,Spine,8,5,1,100000002,610000008159,
0,s,Spine,8,5,1,100000002,610000008160,
0,s,Spine,8,4,1,100000002,610000008161,
0,s,Spine,8,4,1,100000002,610000008162,
0,s,Spine,8,4,1,100000002,610000008163,
0,s,Spine,7,4,1,100000002,610000008164,
0,s,Spine,7,4,1,100000002,610000008165,
0,s,Spine,7,5,1,100000002,610000008166,
0,s,Spine,7,4,1,100000002,610000008167,
0,s,Spine,7,4,1,100000002,610000008168,
0,s,Spine,7,4,1,100000002,610000008169,
0,s,Spine,6,4,1,100000002,610000008170,
0,s,Spine,6,4,1,100000002,610000008171,
0,s,Spine,6,4,1,100000002,610000008172,
0,s,Spine,6,4,1,100000002,610000008173,
0,s,Spine,6,4,1,100000002,610000008174,
0,s,Spine,5,3,1,100000002,610000008175,
0,s,Spine,5,3,1,100000002,610000008176,
0,s,Spine,8,8,1,100000002,610000008177,
0,s,Spine,8,8,1,100000002,610000008178,
0,s,Spine,6,6,1,100000002,610000008179,
0,s,Spine,6,6,1,100000002,610000008180,
0,s,Spine,6,5,1,100000002,610000008181,
0,s,Spine,5,5,1,100000002,610000008182,
0,s,Spine,5,4,1,100000002,610000008183,
0,s,Spine,4,3,1,100000002,610000008184,
0,s,Spine,4,3,1,100000002,610000008185,
0,s,Spine,3,4,1,100000002,610000008186,
0,s,Spine,3,4,1,100000002,610000008187,
0,s,Spine,3,4,1,100000002,610000008188,
0,s,Spine,3,4,1,100000002,610000008189,
0,s,Spine,3,4,1,100000002,610000008190,
0,s,Spine,3,4,1,100000002,610000008191,
0,s,Spine,2,3,1,100000002,610000008192,
0,s,Spine,2,2,1,100000002,610000008193,
0,s,Spine,0,1,1,100000002,610000008194,
0,s,Spine,0,1,1,100000002,610000008195,
0,s,Spine,0,1,1,100000002,610000008196,
0,s,Spine,0,1,1,100000002,610000008197,
0,s,Spine,0,1,1,100000002,610000008198,
0,s,Spine,0,1,1,100000002,610000008200,
0,s,Spine,0,1,1,100000002,610000008201,
0,s,Spine,1,1,1,100000002,610000008205,
0,s,Spine,2,2,1,100000002,610000008206,
0,s,Spine,0,1,1,100000002,610000008207,
