
Spine Part Mean Diameter
 ==================== 
Spine Part Mean Diameter Ground,Spine Part Mean Diameter Head,Spine Part Mean Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.364838,0.182737,0.211042,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007065,
0.306381,0.1625,0.325,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007068,
0.601106,0.924332,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007085,
0.309623,0.370187,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007127,
0.264315,0.185445,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000007138,
0.236852,0.289708,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007145,
0.659763,0.774928,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007150,
0.518072,0.704885,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007168,
0.37422,0.414854,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007170,
0.498757,0.503412,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007195,
0.431876,0.423538,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007238,
0.337728,0.24375,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007243,
0.364838,0.234794,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007260,
0.477254,0.483929,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007280,
0.218336,0.28469,0.294727,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007286,
0.561812,0.641202,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007332,
0.536785,0.565757,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007353,
0.319726,0.362663,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000007387,
0.525802,0.336988,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000007523,
0.364072,0.351256,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007819,
0.458397,0.52377,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007820,
0.396046,0.347852,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007821,
0.360099,0.346305,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007822,
0.330775,0.265086,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007905,
0.37596,0.340874,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000000,610000007906,
0.312948,0.255524,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000008051,
0.284352,0.24375,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000008052,
0.352011,0.360982,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000008053,
0.503124,0.548004,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000008054,
0.403189,0.465571,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000008055,
0.414849,0.379692,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000008098,
0.322284,0.280034,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000008126,
0.231581,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000008128,
0.263802,0.243002,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000008129,
0.328138,0.313418,0,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000008205,
0.413596,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006494,
0.28117,0.1625,0.243439,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006509,
0.426831,0.198648,0.325,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006528,
0.196114,0.174408,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006544,
0.288668,0.167325,0.194238,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006570,
0.304003,0.1625,0.177809,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000006591,
0.288697,0.223051,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006628,
0.264059,0.1625,0.287964,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000006640,
0.315913,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000006805,
0.21138,0.165584,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000006848,
0.2515,0.219643,0.180699,µm,Spine,Spine Part Mean Diameter,1,2,1,100000001,610000007028,
0.479659,0.202898,0.289456,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007032,
0.296513,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000007107,
0.378407,0.177824,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007113,
0.304454,0.1625,0,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000007374,
