
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.544155,0.60144,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002123,
0.451318,0.515112,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002126,
0.437562,0.437562,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002129,
0.788935,0.824946,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002132,
0.205911,0.205911,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002134,
0.6595,0.600683,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002139,
0.619739,0.737319,0.992408,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002145,
0.597734,0.597734,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002148,
0.603668,0.603668,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002151,
0.935212,0.935212,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002160,
0.773485,0.773485,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002163,
0.60144,0.60144,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002168,
0.432539,0.432539,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002186,
0.473417,0.473417,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002194,
0.414346,0.357988,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000002199,
0.402766,0.348788,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000002204,
0.469789,0.469789,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000004,610000002219,
0.208084,0.168875,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000002074,
0.26547,0.213281,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002189,
0.263269,0.178951,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002190,
0.281979,0.170982,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002191,
0.60326,0.527443,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002193,
0.31597,0.28021,0,µm,Spine,Spine Part Max Diameter,1,2,1,100000004,610000002218,
0.387903,0.342718,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000002201,
0.357267,0.219316,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000002188,
0.270072,0.251336,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002198,
0.264062,0.264062,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000002217,
0.457705,0.1625,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000002055,
0.457705,0.24632,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000002111,
0.483376,0.242876,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000002158,
0.361658,0.1625,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000002200,
0.456553,0.427797,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002064,
0.505359,0.322513,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002105,
0.505359,0.385007,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002195,
0.333159,0.333159,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002197,
0.266377,0.1625,0.1625,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000002023,
0.321217,0.213458,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000002,610000002196,
0.278768,0.214141,0.242262,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000002061,
0.278768,0.242262,0.222661,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000002083,
