
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.642606,µm^2,Spine,0,1,1,100000002,610000004877,
0.285254,µm^2,Spine,3,3,1,100000002,610000004880,
0.464964,µm^2,Spine,9,3,1,100000002,610000004884,
0.379341,µm^2,Spine,0,1,1,100000002,610000004887,
0.378215,µm^2,Spine,19,6,1,100000001,610000004890,
0.369816,µm^2,Spine,5,4,1,100000002,610000004894,
0.249582,µm^2,Spine,0,1,1,100000002,610000004897,
0.348847,µm^2,Spine,2,2,1,100000002,610000004900,
0.700572,µm^2,Spine,0,1,1,100000002,610000004905,
0.319034,µm^2,Spine,9,6,1,100000003,610000004909,
0.989959,µm^2,Spine,0,1,1,100000000,610000004913,
0.577583,µm^2,Spine,0,1,1,100000001,610000004916,
0.609847,µm^2,Spine,0,1,1,100000000,610000004919,
0.396106,µm^2,Spine,0,1,1,100000002,610000004923,
0.572177,µm^2,Spine,0,1,1,100000000,610000004927,
0.308002,µm^2,Spine,0,1,1,100000002,610000004931,
0.379273,µm^2,Spine,4,2,1,100000002,610000004933,
0.538995,µm^2,Spine,6,3,1,100000003,610000004936,
0.24658,µm^2,Spine,7,4,1,100000002,610000004938,
0.446821,µm^2,Spine,0,1,1,100000002,610000004941,
0.265912,µm^2,Spine,0,1,1,100000002,610000004946,
0.40721,µm^2,Spine,18,6,1,100000001,610000004949,
0.0993253,µm^2,Spine,0,1,1,100000002,610000004951,
0.315658,µm^2,Spine,5,1,1,100000000,610000004953,
0.26744,µm^2,Spine,0,1,1,100000002,610000004959,
0.452205,µm^2,Spine,0,1,1,100000000,610000004962,
0.956143,µm^2,Spine,0,1,1,100000002,610000004966,
0.149055,µm^2,Spine,0,1,1,100000002,610000004970,
0.348823,µm^2,Spine,6,3,1,100000003,610000004972,
0.294889,µm^2,Spine,0,1,1,100000002,610000004974,
0.411707,µm^2,Spine,4,3,1,100000000,610000004976,
0.378517,µm^2,Spine,13,4,1,100000001,610000004978,
0.259771,µm^2,Spine,4,3,1,100000003,610000004981,
0.498665,µm^2,Spine,8,5,1,100000003,610000004984,
0.230398,µm^2,Spine,0,1,1,100000002,610000004989,
0.0875526,µm^2,Spine,0,1,1,100000002,610000004991,
1.01178,µm^2,Spine,0,1,1,100000002,610000004997,
1.55004,µm^2,Spine,0,1,1,100000002,610000005000,
0.374032,µm^2,Spine,4,3,1,100000002,610000005002,
0.457346,µm^2,Spine,2,1,1,100000001,610000005005,
0.213231,µm^2,Spine,6,5,1,100000003,610000005007,
0.276652,µm^2,Spine,0,1,1,100000002,610000005010,
0.884695,µm^2,Spine,0,1,1,100000002,610000005015,
0.255419,µm^2,Spine,5,1,1,100000001,610000005017,
1.10949,µm^2,Spine,0,1,1,100000002,610000005019,
0.231338,µm^2,Spine,0,1,1,100000002,610000005028,
0.0938141,µm^2,Spine,0,1,1,100000002,610000005032,
0.263208,µm^2,Spine,2,2,1,100000002,610000005038,
0.654582,µm^2,Spine,0,1,1,100000002,610000005043,
0.378755,µm^2,Spine,6,3,1,100000003,610000005045,
0.202416,µm^2,Spine,0,1,1,100000002,610000005050,
0.761585,µm^2,Spine,0,1,1,100000000,610000005054,
0.383833,µm^2,Spine,0,1,1,100000002,610000005056,
0.24087,µm^2,Spine,5,4,1,100000002,610000005062,
0.714403,µm^2,Spine,0,1,1,100000002,610000005064,
0.426447,µm^2,Spine,0,1,1,100000000,610000005068,
0.276977,µm^2,Spine,0,1,1,100000002,610000005073,
0.672673,µm^2,Spine,0,1,1,100000000,610000005079,
0.38706,µm^2,Spine,6,3,1,100000003,610000005081,
0.0601179,µm^2,Spine,0,1,1,100000002,610000005086,
0.40237,µm^2,Spine,7,3,1,100000003,610000005093,
0.225709,µm^2,Spine,0,1,1,100000002,610000005095,
0.681276,µm^2,Spine,0,1,1,100000000,610000005097,
0.114954,µm^2,Spine,0,1,1,100000000,610000005100,
0.295328,µm^2,Spine,0,1,1,100000001,610000005102,
0.148265,µm^2,Spine,0,1,1,100000002,610000005107,
0.198483,µm^2,Spine,0,1,1,100000002,610000005112,
0.290991,µm^2,Spine,0,1,1,100000002,610000005118,
0.202824,µm^2,Spine,0,1,1,100000002,610000005122,
0.432661,µm^2,Spine,0,1,1,100000000,610000005135,
0.165915,µm^2,Spine,0,1,1,100000001,610000005137,
0.364241,µm^2,Spine,0,1,1,100000000,610000005142,
0.17259,µm^2,Spine,3,3,1,100000000,610000005179,
0.402467,µm^2,Spine,4,2,1,100000000,610000005180,
0.195979,µm^2,Spine,4,2,1,100000000,610000005181,
0.324707,µm^2,Spine,4,3,1,100000000,610000005182,
0.197635,µm^2,Spine,1,2,1,100000000,610000005183,
0.273622,µm^2,Spine,0,1,1,100000000,610000005184,
0.124183,µm^2,Spine,0,1,1,100000000,610000005185,
0.304678,µm^2,Spine,3,2,1,100000000,610000005189,
0.20889,µm^2,Spine,7,1,1,100000000,610000005190,
0.133129,µm^2,Spine,7,1,1,100000000,610000005191,
0.168352,µm^2,Spine,7,2,1,100000000,610000005192,
0.240689,µm^2,Spine,6,1,1,100000000,610000005193,
0.404327,µm^2,Spine,5,2,1,100000000,610000005194,
0.322965,µm^2,Spine,4,1,1,100000000,610000005195,
0.453433,µm^2,Spine,3,1,1,100000000,610000005196,
0.130605,µm^2,Spine,1,2,1,100000000,610000005197,
0.252316,µm^2,Spine,0,1,1,100000000,610000005198,
0.23398,µm^2,Spine,19,6,1,100000001,610000005202,
0.237342,µm^2,Spine,13,4,1,100000001,610000005203,
0.16643,µm^2,Spine,12,4,1,100000001,610000005204,
0.193474,µm^2,Spine,12,4,1,100000001,610000005205,
0.205441,µm^2,Spine,9,3,1,100000001,610000005206,
0.109558,µm^2,Spine,9,3,1,100000001,610000005207,
0.160614,µm^2,Spine,9,2,1,100000001,610000005208,
0.248169,µm^2,Spine,6,1,1,100000001,610000005209,
0.220532,µm^2,Spine,4,3,1,100000001,610000005210,
0.255903,µm^2,Spine,4,2,1,100000001,610000005211,
0.19594,µm^2,Spine,1,2,1,100000001,610000005212,
0.265641,µm^2,Spine,1,2,1,100000001,610000005213,
0.211039,µm^2,Spine,3,2,1,100000001,610000005214,
0.136063,µm^2,Spine,2,2,1,100000001,610000005215,
0.137808,µm^2,Spine,1,2,1,100000001,610000005216,
0.161624,µm^2,Spine,1,2,1,100000001,610000005217,
0.186785,µm^2,Spine,8,2,1,100000001,610000005218,
0.169637,µm^2,Spine,2,2,1,100000001,610000005219,
0.266839,µm^2,Spine,0,1,1,100000001,610000005220,
0.447211,µm^2,Spine,0,1,1,100000001,610000005222,
0.0569694,µm^2,Spine,0,1,1,100000001,610000005223,
0.168626,µm^2,Spine,7,4,1,100000002,610000005224,
0.126564,µm^2,Spine,3,3,1,100000002,610000005225,
0.196401,µm^2,Spine,4,4,1,100000002,610000005226,
0.347523,µm^2,Spine,3,3,1,100000002,610000005227,
0.263369,µm^2,Spine,2,3,1,100000002,610000005228,
0.384548,µm^2,Spine,2,3,1,100000002,610000005229,
0.248766,µm^2,Spine,1,2,1,100000002,610000005230,
0.169436,µm^2,Spine,1,1,1,100000002,610000005231,
0.278645,µm^2,Spine,0,1,1,100000002,610000005232,
0.199935,µm^2,Spine,4,3,1,100000002,610000005236,
0.22601,µm^2,Spine,3,2,1,100000002,610000005237,
0.170547,µm^2,Spine,3,3,1,100000002,610000005238,
0.227935,µm^2,Spine,2,2,1,100000002,610000005239,
0.30146,µm^2,Spine,2,2,1,100000002,610000005240,
0.188743,µm^2,Spine,5,2,1,100000002,610000005241,
0.0794725,µm^2,Spine,8,3,1,100000002,610000005242,
0.169187,µm^2,Spine,3,2,1,100000002,610000005243,
0.141555,µm^2,Spine,0,1,1,100000002,610000005244,
0.214542,µm^2,Spine,0,1,1,100000002,610000005245,
0.397546,µm^2,Spine,0,1,1,100000002,610000005246,
0.583258,µm^2,Spine,0,1,1,100000002,610000005247,
0.234219,µm^2,Spine,8,3,1,100000002,610000005261,
0.187235,µm^2,Spine,7,3,1,100000002,610000005262,
0.223681,µm^2,Spine,6,4,1,100000002,610000005263,
0.164376,µm^2,Spine,6,4,1,100000002,610000005264,
0.340833,µm^2,Spine,3,3,1,100000002,610000005265,
0.395118,µm^2,Spine,3,3,1,100000002,610000005266,
0.22763,µm^2,Spine,2,3,1,100000002,610000005267,
0.156507,µm^2,Spine,2,3,1,100000002,610000005268,
0.186397,µm^2,Spine,8,4,1,100000002,610000005269,
0.410986,µm^2,Spine,8,4,1,100000002,610000005270,
0.145086,µm^2,Spine,7,4,1,100000002,610000005271,
0.164832,µm^2,Spine,7,4,1,100000002,610000005272,
0.193171,µm^2,Spine,7,3,1,100000002,610000005273,
0.367236,µm^2,Spine,7,3,1,100000002,610000005274,
0.127641,µm^2,Spine,4,3,1,100000002,610000005275,
0.20396,µm^2,Spine,1,2,1,100000002,610000005276,
0.125251,µm^2,Spine,5,4,1,100000002,610000005277,
0.207298,µm^2,Spine,4,3,1,100000002,610000005278,
0.158901,µm^2,Spine,3,2,1,100000002,610000005279,
0.330323,µm^2,Spine,3,2,1,100000002,610000005280,
0.133715,µm^2,Spine,3,3,1,100000002,610000005281,
0.113893,µm^2,Spine,0,1,1,100000002,610000005282,
0.175367,µm^2,Spine,0,1,1,100000002,610000005283,
0.13892,µm^2,Spine,0,1,1,100000002,610000005284,
0.197754,µm^2,Spine,0,1,1,100000002,610000005285,
0.364166,µm^2,Spine,0,1,1,100000002,610000005286,
0.328281,µm^2,Spine,0,1,1,100000002,610000005287,
0.503092,µm^2,Spine,0,1,1,100000002,610000005288,
0.237872,µm^2,Spine,0,1,1,100000002,610000005289,
0.517959,µm^2,Spine,0,1,1,100000002,610000005290,
0.156583,µm^2,Spine,0,1,1,100000002,610000005291,
0.217038,µm^2,Spine,0,1,1,100000002,610000005304,
0.25644,µm^2,Spine,12,7,1,100000003,610000005305,
0.145554,µm^2,Spine,11,5,1,100000003,610000005306,
0.155471,µm^2,Spine,11,5,1,100000003,610000005307,
0.120895,µm^2,Spine,11,5,1,100000003,610000005308,
0.0727454,µm^2,Spine,11,4,1,100000003,610000005309,
0.165161,µm^2,Spine,10,4,1,100000003,610000005310,
0.204884,µm^2,Spine,9,4,1,100000003,610000005311,
0.209108,µm^2,Spine,8,5,1,100000003,610000005312,
0.370659,µm^2,Spine,7,3,1,100000003,610000005313,
0.628422,µm^2,Spine,4,3,1,100000003,610000005314,
0.132984,µm^2,Spine,7,6,1,100000003,610000005315,
0.20896,µm^2,Spine,7,5,1,100000003,610000005316,
0.262823,µm^2,Spine,7,5,1,100000003,610000005317,
0.195373,µm^2,Spine,6,5,1,100000003,610000005318,
0.216856,µm^2,Spine,0,1,1,100000003,610000005319,
0.19099,µm^2,Spine,2,2,1,100000003,610000005320,
0.204407,µm^2,Spine,2,2,1,100000003,610000005321,
