
Segment Branching Angle B
 ==================== 
Segment Branching Angle B,Unit,Category,Depth,Level,Time,FilamentID,ID,
74.3572,°,Segment,3,4,1,100000002,510000001537,
11.8518,°,Segment,13,5,1,100000001,510000001571,
32.0868,°,Segment,14,4,1,100000001,510000001576,
94.5432,°,Segment,12,5,1,100000001,510000001616,
79.2713,°,Segment,6,5,1,100000002,510000001625,
88.7186,°,Segment,5,4,1,100000002,510000001647,
38.8274,°,Segment,4,3,1,100000002,510000001703,
42.0965,°,Segment,3,2,1,100000002,510000001712,
104.204,°,Segment,2,2,1,100000002,510000001747,
21.8807,°,Segment,1,1,1,100000002,510000001776,
0,°,Segment,0,1,1,100000002,510000001819,
28.5749,°,Segment,6,4,1,100000002,510000001824,
21.7198,°,Segment,5,3,1,100000002,510000001846,
40.6985,°,Segment,6,2,1,100000002,510000001899,
69.5817,°,Segment,5,1,1,100000002,510000001908,
10.6232,°,Segment,4,1,1,100000002,510000001922,
47.9482,°,Segment,3,1,1,100000002,510000001930,
30.232,°,Segment,2,1,1,100000002,510000001932,
43.2693,°,Segment,9,4,1,100000002,510000001934,
48.2391,°,Segment,8,4,1,100000002,510000001936,
136.166,°,Segment,6,3,1,100000002,510000001944,
52.1034,°,Segment,5,2,1,100000002,510000001960,
64.4413,°,Segment,4,2,1,100000002,510000001980,
52.5744,°,Segment,8,5,1,100000002,510000001984,
45.9835,°,Segment,7,3,1,100000002,510000001988,
5.47436,°,Segment,8,3,1,100000002,510000001999,
29.2675,°,Segment,7,3,1,100000002,510000002005,
86.1055,°,Segment,7,2,1,100000002,510000002015,
30.9641,°,Segment,6,3,1,100000002,510000002031,
62.9928,°,Segment,4,2,1,100000002,510000002047,
55.2986,°,Segment,5,2,1,100000002,510000002058,
83.692,°,Segment,5,3,1,100000002,510000002072,
88.165,°,Segment,6,2,1,100000002,510000002077,
69.2819,°,Segment,5,3,1,100000002,510000002091,
39.8439,°,Segment,3,3,1,100000002,510000002099,
70.6868,°,Segment,6,1,1,100000002,510000002105,
55.6403,°,Segment,3,2,1,100000002,510000002113,
109.346,°,Segment,1,2,1,100000002,510000002132,
94.3914,°,Segment,8,3,1,100000001,510000002139,
32.8431,°,Segment,7,2,1,100000001,510000002153,
17.2551,°,Segment,6,2,1,100000001,510000002163,
62.7915,°,Segment,5,2,1,100000001,510000002178,
71.7829,°,Segment,4,2,1,100000001,510000002189,
22.2186,°,Segment,3,1,1,100000001,510000002192,
21.6391,°,Segment,2,1,1,100000001,510000002198,
47.0527,°,Segment,8,2,1,100000001,510000002206,
65.9728,°,Segment,7,3,1,100000001,510000002210,
88.0015,°,Segment,5,3,1,100000001,510000002231,
95.6972,°,Segment,6,3,1,100000001,510000002236,
27.4612,°,Segment,7,3,1,100000000,510000002242,
29.3968,°,Segment,6,2,1,100000000,510000002264,
32.4137,°,Segment,5,2,1,100000000,510000002297,
24.348,°,Segment,4,2,1,100000000,510000002313,
59.5147,°,Segment,3,2,1,100000000,510000002325,
14.8081,°,Segment,2,1,1,100000000,510000002333,
30.7124,°,Segment,1,1,1,100000000,510000002338,
0,°,Segment,0,1,1,100000000,510000002352,
82.7606,°,Segment,7,2,1,100000000,510000002358,
68.5956,°,Segment,6,3,1,100000000,510000002367,
140.615,°,Segment,5,3,1,100000000,510000002371,
17.2122,°,Segment,10,7,1,100000003,510000002375,
108.703,°,Segment,9,6,1,100000003,510000002384,
91.887,°,Segment,8,5,1,100000003,510000002414,
73.7023,°,Segment,10,6,1,100000003,510000002416,
16.3904,°,Segment,9,5,1,100000003,510000002418,
77.5308,°,Segment,10,5,1,100000003,510000002423,
19.5654,°,Segment,9,4,1,100000003,510000002441,
72.4655,°,Segment,5,4,1,100000003,510000002455,
25.2611,°,Segment,4,4,1,100000003,510000002477,
24.7117,°,Segment,11,4,1,100000003,510000002479,
30.862,°,Segment,10,4,1,100000003,510000002482,
85.9937,°,Segment,11,5,1,100000003,510000002485,
73.8793,°,Segment,7,3,1,100000003,510000002515,
59.6213,°,Segment,6,3,1,100000003,510000002530,
140.62,°,Segment,7,4,1,100000003,510000002533,
6.8257,°,Segment,5,5,1,100000003,510000002535,
123.605,°,Segment,7,5,1,100000003,510000002537,
65.0055,°,Segment,5,4,1,100000003,510000002543,
3.63712,°,Segment,7,4,1,100000003,510000002563,
70.9311,°,Segment,6,4,1,100000003,510000002585,
47.3096,°,Segment,5,3,1,100000003,510000002609,
29.191,°,Segment,4,2,1,100000003,510000002642,
34.8738,°,Segment,3,2,1,100000003,510000002651,
22.3085,°,Segment,2,2,1,100000003,510000002667,
24.7592,°,Segment,1,2,1,100000003,510000002675,
0,°,Segment,0,1,1,100000003,510000002697,
124.858,°,Segment,7,3,1,100000001,510000002712,
30.6299,°,Segment,6,2,1,100000001,510000002764,
47.314,°,Segment,8,2,1,100000001,510000002784,
41.2897,°,Segment,7,2,1,100000001,510000002795,
73.9932,°,Segment,8,3,1,100000001,510000002806,
74.4552,°,Segment,8,5,1,100000002,510000002810,
69.1565,°,Segment,7,4,1,100000002,510000002830,
18.1119,°,Segment,6,4,1,100000002,510000002842,
59.7487,°,Segment,5,3,1,100000002,510000002889,
13.4661,°,Segment,4,3,1,100000002,510000002900,
69.4245,°,Segment,3,2,1,100000002,510000002929,
55.7155,°,Segment,2,2,1,100000002,510000002938,
116.411,°,Segment,7,5,1,100000003,510000002941,
39.1859,°,Segment,8,4,1,100000002,510000002956,
53.9205,°,Segment,7,3,1,100000002,510000002973,
111.09,°,Segment,7,5,1,100000002,510000002981,
91.993,°,Segment,6,3,1,100000003,510000002993,
54.2113,°,Segment,11,3,1,100000001,510000003001,
91.129,°,Segment,10,4,1,100000001,510000003003,
10.162,°,Segment,7,4,1,100000002,510000003005,
22.4249,°,Segment,7,6,1,100000003,510000003033,
31.1007,°,Segment,6,5,1,100000003,510000003042,
71.048,°,Segment,4,4,1,100000003,510000003046,
52.6489,°,Segment,3,4,1,100000003,510000003048,
35.0057,°,Segment,9,2,1,100000001,510000003071,
69.7141,°,Segment,8,2,1,100000001,510000003077,
97.7451,°,Segment,2,3,1,100000001,510000003081,
39.501,°,Segment,4,5,1,100000003,510000003119,
66.4598,°,Segment,7,5,1,100000003,510000003130,
81.5121,°,Segment,5,4,1,100000002,510000003134,
36.5512,°,Segment,3,2,1,100000000,510000003150,
25.2804,°,Segment,2,1,1,100000000,510000003160,
0,°,Segment,0,1,1,100000000,510000003172,
76.4928,°,Segment,5,4,1,100000002,510000003200,
32.1083,°,Segment,4,3,1,100000002,510000003203,
37.0091,°,Segment,3,2,1,100000002,510000003208,
20.9428,°,Segment,2,2,1,100000002,510000003210,
27.0239,°,Segment,1,2,1,100000002,510000003224,
0,°,Segment,0,1,1,100000002,510000003251,
21.8567,°,Segment,3,2,1,100000001,510000003272,
46.48,°,Segment,4,2,1,100000000,510000003300,
8.59941,°,Segment,3,2,1,100000000,510000003321,
25.4986,°,Segment,2,2,1,100000000,510000003343,
62.7583,°,Segment,1,2,1,100000000,510000003353,
83.8244,°,Segment,9,3,1,100000001,510000003355,
69.7666,°,Segment,9,4,1,100000001,510000003358,
27.0723,°,Segment,3,3,1,100000002,510000003388,
78.9951,°,Segment,5,5,1,100000003,510000003398,
26.4472,°,Segment,4,1,1,100000001,510000003408,
95.8434,°,Segment,2,2,1,100000002,510000003413,
68.7881,°,Segment,1,1,1,100000002,510000003418,
85.6226,°,Segment,1,1,1,100000003,510000003430,
0,°,Segment,0,1,1,100000001,510000003514,
70.1337,°,Segment,4,3,1,100000001,510000003524,
68.2001,°,Segment,3,2,1,100000001,510000003538,
69.6497,°,Segment,6,4,1,100000003,510000003540,
40.8407,°,Segment,4,3,1,100000000,510000003564,
25.3368,°,Segment,8,2,1,100000000,510000003582,
44.4681,°,Segment,7,1,1,100000000,510000003595,
11.1737,°,Segment,6,1,1,100000000,510000003599,
8.76069,°,Segment,5,1,1,100000000,510000003603,
16.5,°,Segment,4,1,1,100000000,510000003611,
68.694,°,Segment,3,1,1,100000000,510000003621,
85.7004,°,Segment,5,2,1,100000003,510000003625,
36.9976,°,Segment,7,1,1,100000001,510000003629,
41.7222,°,Segment,4,2,1,100000002,510000003638,
111.133,°,Segment,2,3,1,100000002,510000003641,
73.9775,°,Segment,2,2,1,100000001,510000003647,
104.497,°,Segment,5,2,1,100000001,510000003653,
51.6952,°,Segment,4,4,1,100000003,510000003663,
89.8679,°,Segment,3,3,1,100000003,510000003665,
91.154,°,Segment,3,3,1,100000000,510000003681,
26.5324,°,Segment,2,2,1,100000001,510000003695,
77.6461,°,Segment,1,2,1,100000001,510000003715,
22.035,°,Segment,2,1,1,100000002,510000003717,
58.2398,°,Segment,4,2,1,100000001,510000003726,
96.8276,°,Segment,4,3,1,100000003,510000003728,
46.0705,°,Segment,2,3,1,100000003,510000003743,
66.1685,°,Segment,8,1,1,100000000,510000003746,
41.9045,°,Segment,5,2,1,100000001,510000003757,
56.9903,°,Segment,4,2,1,100000001,510000003766,
83.5328,°,Segment,3,3,1,100000000,510000003787,
73.2889,°,Segment,2,2,1,100000000,510000003810,
58.5188,°,Segment,4,2,1,100000000,510000003843,
53.2693,°,Segment,3,1,1,100000000,510000003845,
65.6595,°,Segment,4,3,1,100000003,510000003847,
76.95,°,Segment,5,3,1,100000001,510000003856,
0,°,Segment,0,1,1,100000000,510000003891,
79.5225,°,Segment,2,3,1,100000001,510000003897,
68.1888,°,Segment,4,1,1,100000000,510000003937,
57.8331,°,Segment,2,1,1,100000003,510000003944,
83.8041,°,Segment,1,1,1,100000003,510000003948,
47.3318,°,Segment,3,3,1,100000002,510000003955,
67.9874,°,Segment,2,2,1,100000003,510000003958,
84.6856,°,Segment,7,2,1,100000000,510000003965,
92.1483,°,Segment,5,2,1,100000000,510000003971,
0,°,Segment,0,1,1,100000002,510000004003,
60.979,°,Segment,2,2,1,100000001,510000004008,
79.1803,°,Segment,6,2,1,100000000,510000004012,
88.7906,°,Segment,3,2,1,100000000,510000004015,
0,°,Segment,0,1,1,100000002,510000004021,
0,°,Segment,0,1,1,100000002,510000004047,
0,°,Segment,0,1,1,100000002,510000004065,
100.83,°,Segment,4,2,1,100000000,510000004071,
48.0536,°,Segment,2,3,1,100000000,510000004073,
0,°,Segment,0,1,1,100000000,510000004124,
0,°,Segment,0,1,1,100000002,510000004160,
0,°,Segment,0,1,1,100000003,510000004171,
86.5629,°,Segment,1,2,1,100000000,510000004266,
65.5557,°,Segment,2,2,1,100000000,510000004269,
70.3849,°,Segment,4,3,1,100000000,510000004284,
7.80806,°,Segment,1,1,1,100000000,510000004285,
34.7541,°,Segment,8,3,1,100000001,510000004286,
28.336,°,Segment,10,3,1,100000001,510000004287,
50.4913,°,Segment,21,8,1,100000001,510000004288,
81.8752,°,Segment,18,6,1,100000001,510000004289,
44.5997,°,Segment,18,8,1,100000001,510000004290,
51.013,°,Segment,15,6,1,100000001,510000004291,
94.4959,°,Segment,3,3,1,100000001,510000004292,
28.3448,°,Segment,1,1,1,100000001,510000004293,
50.1144,°,Segment,5,4,1,100000002,510000004295,
12.4712,°,Segment,5,2,1,100000002,510000004297,
48.7772,°,Segment,7,4,1,100000002,510000004298,
60.0177,°,Segment,9,5,1,100000002,510000004299,
13.068,°,Segment,6,2,1,100000002,510000004300,
98.7438,°,Segment,8,4,1,100000002,510000004301,
82.0663,°,Segment,9,4,1,100000002,510000004306,
52.9253,°,Segment,6,3,1,100000002,510000004307,
68.2697,°,Segment,1,1,1,100000002,510000004308,
41.6606,°,Segment,5,3,1,100000002,510000004310,
107.697,°,Segment,4,2,1,100000002,510000004311,
39.5975,°,Segment,10,5,1,100000003,510000004315,
27.851,°,Segment,11,6,1,100000003,510000004316,
30.0404,°,Segment,5,4,1,100000003,510000004320,
67.1078,°,Segment,2,2,1,100000003,510000004321,
