
Spine Number of Voxel Ch=3 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
321,,Spine,3,0,Image 1,1,1,100000002,610000005118,
88,,Spine,3,0,Image 1,1,1,100000002,610000005122,
230,,Spine,3,0,Image 1,1,1,100000000,610000005135,
45,,Spine,3,0,Image 1,1,1,100000001,610000005137,
203,,Spine,3,0,Image 1,1,1,100000000,610000005142,
37,,Spine,3,3,Image 1,3,1,100000000,610000005179,
221,,Spine,3,4,Image 1,2,1,100000000,610000005180,
121,,Spine,3,4,Image 1,2,1,100000000,610000005181,
119,,Spine,3,4,Image 1,3,1,100000000,610000005182,
123,,Spine,3,1,Image 1,2,1,100000000,610000005183,
80,,Spine,3,0,Image 1,1,1,100000000,610000005184,
141,,Spine,3,0,Image 1,1,1,100000000,610000005185,
114,,Spine,3,3,Image 1,2,1,100000000,610000005189,
121,,Spine,3,7,Image 1,1,1,100000000,610000005190,
102,,Spine,3,7,Image 1,1,1,100000000,610000005191,
38,,Spine,3,7,Image 1,2,1,100000000,610000005192,
171,,Spine,3,6,Image 1,1,1,100000000,610000005193,
197,,Spine,3,5,Image 1,2,1,100000000,610000005194,
203,,Spine,3,4,Image 1,1,1,100000000,610000005195,
206,,Spine,3,3,Image 1,1,1,100000000,610000005196,
106,,Spine,3,1,Image 1,2,1,100000000,610000005197,
150,,Spine,3,0,Image 1,1,1,100000000,610000005198,
65,,Spine,3,19,Image 1,6,1,100000001,610000005202,
69,,Spine,3,13,Image 1,4,1,100000001,610000005203,
23,,Spine,3,12,Image 1,4,1,100000001,610000005204,
29,,Spine,3,12,Image 1,4,1,100000001,610000005205,
104,,Spine,3,9,Image 1,3,1,100000001,610000005206,
87,,Spine,3,9,Image 1,3,1,100000001,610000005207,
34,,Spine,3,9,Image 1,2,1,100000001,610000005208,
80,,Spine,3,6,Image 1,1,1,100000001,610000005209,
70,,Spine,3,4,Image 1,3,1,100000001,610000005210,
83,,Spine,3,4,Image 1,2,1,100000001,610000005211,
184,,Spine,3,1,Image 1,2,1,100000001,610000005212,
267,,Spine,3,1,Image 1,2,1,100000001,610000005213,
55,,Spine,3,3,Image 1,2,1,100000001,610000005214,
47,,Spine,3,2,Image 1,2,1,100000001,610000005215,
50,,Spine,3,1,Image 1,2,1,100000001,610000005216,
75,,Spine,3,1,Image 1,2,1,100000001,610000005217,
60,,Spine,3,8,Image 1,2,1,100000001,610000005218,
65,,Spine,3,2,Image 1,2,1,100000001,610000005219,
91,,Spine,3,0,Image 1,1,1,100000001,610000005220,
177,,Spine,3,0,Image 1,1,1,100000001,610000005222,
86,,Spine,3,0,Image 1,1,1,100000001,610000005223,
66,,Spine,3,7,Image 1,4,1,100000002,610000005224,
80,,Spine,3,3,Image 1,3,1,100000002,610000005225,
58,,Spine,3,4,Image 1,4,1,100000002,610000005226,
138,,Spine,3,3,Image 1,3,1,100000002,610000005227,
89,,Spine,3,2,Image 1,3,1,100000002,610000005228,
115,,Spine,3,2,Image 1,3,1,100000002,610000005229,
84,,Spine,3,1,Image 1,2,1,100000002,610000005230,
160,,Spine,3,1,Image 1,1,1,100000002,610000005231,
99,,Spine,3,0,Image 1,1,1,100000002,610000005232,
95,,Spine,3,4,Image 1,3,1,100000002,610000005236,
77,,Spine,3,3,Image 1,2,1,100000002,610000005237,
50,,Spine,3,3,Image 1,3,1,100000002,610000005238,
107,,Spine,3,2,Image 1,2,1,100000002,610000005239,
103,,Spine,3,2,Image 1,2,1,100000002,610000005240,
54,,Spine,3,5,Image 1,2,1,100000002,610000005241,
70,,Spine,3,8,Image 1,3,1,100000002,610000005242,
79,,Spine,3,3,Image 1,2,1,100000002,610000005243,
80,,Spine,3,0,Image 1,1,1,100000002,610000005244,
191,,Spine,3,0,Image 1,1,1,100000002,610000005245,
258,,Spine,3,0,Image 1,1,1,100000002,610000005246,
329,,Spine,3,0,Image 1,1,1,100000002,610000005247,
127,,Spine,3,8,Image 1,3,1,100000002,610000005261,
119,,Spine,3,7,Image 1,3,1,100000002,610000005262,
91,,Spine,3,6,Image 1,4,1,100000002,610000005263,
98,,Spine,3,6,Image 1,4,1,100000002,610000005264,
166,,Spine,3,3,Image 1,3,1,100000002,610000005265,
203,,Spine,3,3,Image 1,3,1,100000002,610000005266,
48,,Spine,3,2,Image 1,3,1,100000002,610000005267,
32,,Spine,3,2,Image 1,3,1,100000002,610000005268,
52,,Spine,3,8,Image 1,4,1,100000002,610000005269,
67,,Spine,3,8,Image 1,4,1,100000002,610000005270,
78,,Spine,3,7,Image 1,4,1,100000002,610000005271,
67,,Spine,3,7,Image 1,4,1,100000002,610000005272,
71,,Spine,3,7,Image 1,3,1,100000002,610000005273,
102,,Spine,3,7,Image 1,3,1,100000002,610000005274,
23,,Spine,3,4,Image 1,3,1,100000002,610000005275,
161,,Spine,3,1,Image 1,2,1,100000002,610000005276,
37,,Spine,3,5,Image 1,4,1,100000002,610000005277,
82,,Spine,3,4,Image 1,3,1,100000002,610000005278,
81,,Spine,3,3,Image 1,2,1,100000002,610000005279,
137,,Spine,3,3,Image 1,2,1,100000002,610000005280,
37,,Spine,3,3,Image 1,3,1,100000002,610000005281,
62,,Spine,3,0,Image 1,1,1,100000002,610000005282,
72,,Spine,3,0,Image 1,1,1,100000002,610000005283,
63,,Spine,3,0,Image 1,1,1,100000002,610000005284,
68,,Spine,3,0,Image 1,1,1,100000002,610000005285,
77,,Spine,3,0,Image 1,1,1,100000002,610000005286,
60,,Spine,3,0,Image 1,1,1,100000002,610000005287,
160,,Spine,3,0,Image 1,1,1,100000002,610000005288,
76,,Spine,3,0,Image 1,1,1,100000002,610000005289,
164,,Spine,3,0,Image 1,1,1,100000002,610000005290,
105,,Spine,3,0,Image 1,1,1,100000002,610000005291,
70,,Spine,3,0,Image 1,1,1,100000002,610000005304,
74,,Spine,3,12,Image 1,7,1,100000003,610000005305,
77,,Spine,3,11,Image 1,5,1,100000003,610000005306,
50,,Spine,3,11,Image 1,5,1,100000003,610000005307,
54,,Spine,3,11,Image 1,5,1,100000003,610000005308,
171,,Spine,3,11,Image 1,4,1,100000003,610000005309,
93,,Spine,3,10,Image 1,4,1,100000003,610000005310,
76,,Spine,3,9,Image 1,4,1,100000003,610000005311,
65,,Spine,3,8,Image 1,5,1,100000003,610000005312,
247,,Spine,3,7,Image 1,3,1,100000003,610000005313,
306,,Spine,3,4,Image 1,3,1,100000003,610000005314,
35,,Spine,3,7,Image 1,6,1,100000003,610000005315,
88,,Spine,3,7,Image 1,5,1,100000003,610000005316,
63,,Spine,3,7,Image 1,5,1,100000003,610000005317,
154,,Spine,3,6,Image 1,5,1,100000003,610000005318,
66,,Spine,3,0,Image 1,1,1,100000003,610000005319,
88,,Spine,3,2,Image 1,2,1,100000003,610000005320,
54,,Spine,3,2,Image 1,2,1,100000003,610000005321,
