
Spine Terminal Pt Time
 ==================== 
Spine Terminal Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,0,1,1,100000002,610000004905,
0,s,Spine,9,6,1,100000003,610000004909,
0,s,Spine,,,1,,610000004911,
0,s,Spine,0,1,1,100000001,610000004916,
0,s,Spine,0,1,1,100000000,610000004919,
0,s,Spine,0,1,1,100000002,610000004923,
0,s,Spine,0,1,1,100000000,610000004927,
0,s,Spine,4,2,1,100000002,610000004933,
0,s,Spine,6,3,1,100000003,610000004936,
0,s,Spine,7,4,1,100000002,610000004938,
0,s,Spine,18,6,1,100000001,610000004949,
0,s,Spine,5,1,1,100000000,610000004953,
0,s,Spine,0,1,1,100000000,610000004962,
0,s,Spine,,,1,,610000004964,
0,s,Spine,0,1,1,100000002,610000004970,
0,s,Spine,6,3,1,100000003,610000004972,
0,s,Spine,0,1,1,100000002,610000004974,
0,s,Spine,4,3,1,100000000,610000004976,
0,s,Spine,13,4,1,100000001,610000004978,
0,s,Spine,4,3,1,100000003,610000004981,
0,s,Spine,8,5,1,100000003,610000004984,
0,s,Spine,0,1,1,100000002,610000004989,
0,s,Spine,,,1,,610000004995,
0,s,Spine,4,3,1,100000002,610000005002,
0,s,Spine,2,1,1,100000001,610000005005,
0,s,Spine,6,5,1,100000003,610000005007,
0,s,Spine,0,1,1,100000002,610000005015,
0,s,Spine,5,1,1,100000001,610000005017,
0,s,Spine,2,2,1,100000002,610000005038,
0,s,Spine,0,1,1,100000002,610000005043,
0,s,Spine,6,3,1,100000003,610000005045,
0,s,Spine,5,4,1,100000002,610000005062,
0,s,Spine,0,1,1,100000002,610000005073,
0,s,Spine,6,3,1,100000003,610000005081,
0,s,Spine,7,3,1,100000003,610000005093,
0,s,Spine,1,2,1,,610000005322,
0,s,Spine,0,1,1,,610000005322,
0,s,Spine,4,2,1,,610000005322,
0,s,Spine,1,2,1,,610000005323,
0,s,Spine,7,6,1,,610000005323,
0,s,Spine,1,1,1,,610000005323,
0,s,Spine,4,2,1,,610000005323,
0,s,Spine,1,2,1,,610000005324,
0,s,Spine,4,3,1,,610000005324,
0,s,Spine,7,5,1,,610000005324,
0,s,Spine,1,2,1,,610000005325,
0,s,Spine,4,2,1,,610000005325,
0,s,Spine,4,4,1,,610000005325,
0,s,Spine,7,5,1,,610000005325,
0,s,Spine,3,3,1,,610000005326,
0,s,Spine,6,5,1,,610000005326,
0,s,Spine,6,1,1,,610000005326,
0,s,Spine,0,1,1,,610000005327,
0,s,Spine,2,3,1,,610000005327,
0,s,Spine,4,3,1,,610000005327,
0,s,Spine,9,2,1,,610000005327,
0,s,Spine,1,2,1,,610000005328,
0,s,Spine,2,3,1,,610000005328,
0,s,Spine,7,3,1,,610000005328,
0,s,Spine,9,3,1,,610000005328,
0,s,Spine,3,3,1,,610000005329,
0,s,Spine,9,3,1,,610000005329,
0,s,Spine,7,1,1,,610000005329,
0,s,Spine,8,5,1,,610000005329,
0,s,Spine,7,4,1,,610000005330,
0,s,Spine,12,4,1,,610000005330,
0,s,Spine,7,1,1,,610000005330,
0,s,Spine,11,4,1,,610000005330,
0,s,Spine,1,2,1,,610000005331,
0,s,Spine,7,2,1,,610000005331,
0,s,Spine,12,4,1,,610000005331,
0,s,Spine,10,4,1,,610000005331,
0,s,Spine,6,1,1,,610000005332,
0,s,Spine,8,4,1,,610000005332,
0,s,Spine,9,4,1,,610000005332,
0,s,Spine,13,4,1,,610000005332,
0,s,Spine,5,2,1,,610000005333,
0,s,Spine,8,4,1,,610000005333,
0,s,Spine,11,5,1,,610000005333,
0,s,Spine,19,6,1,,610000005333,
0,s,Spine,0,1,1,,610000005334,
0,s,Spine,4,1,1,,610000005334,
0,s,Spine,7,4,1,,610000005334,
0,s,Spine,11,5,1,,610000005334,
0,s,Spine,3,1,1,,610000005335,
0,s,Spine,7,4,1,,610000005335,
0,s,Spine,8,2,1,,610000005335,
0,s,Spine,11,5,1,,610000005335,
0,s,Spine,3,2,1,,610000005336,
0,s,Spine,2,2,1,,610000005336,
0,s,Spine,7,3,1,,610000005336,
0,s,Spine,12,7,1,,610000005336,
0,s,Spine,1,2,1,,610000005337,
0,s,Spine,0,1,1,,610000005337,
0,s,Spine,2,2,1,,610000005337,
0,s,Spine,7,3,1,,610000005337,
0,s,Spine,1,2,1,,610000005338,
0,s,Spine,0,1,1,,610000005338,
0,s,Spine,2,2,1,,610000005338,
0,s,Spine,4,3,1,,610000005338,
0,s,Spine,2,2,1,,610000005339,
0,s,Spine,2,3,1,,610000005339,
0,s,Spine,3,2,1,,610000005340,
0,s,Spine,2,3,1,,610000005340,
0,s,Spine,3,3,1,,610000005341,
0,s,Spine,0,1,1,,610000005341,
0,s,Spine,3,3,1,,610000005342,
0,s,Spine,0,1,1,,610000005342,
0,s,Spine,,,1,,610000005343,
0,s,Spine,6,4,1,,610000005343,
0,s,Spine,6,4,1,,610000005344,
0,s,Spine,7,3,1,,610000005345,
0,s,Spine,8,3,1,,610000005346,
0,s,Spine,0,1,1,,610000005348,
0,s,Spine,0,1,1,,610000005350,
0,s,Spine,5,2,1,,610000005351,
0,s,Spine,8,3,1,,610000005352,
0,s,Spine,3,2,1,,610000005353,
0,s,Spine,2,2,1,,610000005354,
0,s,Spine,2,2,1,,610000005355,
0,s,Spine,3,3,1,,610000005356,
0,s,Spine,3,2,1,,610000005357,
0,s,Spine,4,3,1,,610000005358,
0,s,Spine,0,1,1,,610000005359,
0,s,Spine,0,1,1,,610000005360,
0,s,Spine,0,1,1,,610000005361,
0,s,Spine,0,1,1,,610000005362,
0,s,Spine,0,1,1,,610000005363,
0,s,Spine,0,1,1,,610000005364,
0,s,Spine,3,3,1,,610000005365,
0,s,Spine,3,2,1,,610000005366,
0,s,Spine,3,2,1,,610000005367,
0,s,Spine,4,3,1,,610000005368,
0,s,Spine,5,4,1,,610000005369,
0,s,Spine,0,1,1,,610000005370,
0,s,Spine,0,1,1,,610000005371,
0,s,Spine,0,1,1,,610000005372,
0,s,Spine,0,1,1,,610000005373,
0,s,Spine,0,1,1,,610000005374,
0,s,Spine,,,1,,610000005375,
0,s,Spine,,,1,,610000005376,
0,s,Spine,,,1,,610000005381,
0,s,Spine,,,1,,610000005385,
0,s,Spine,,,1,,610000005388,
