
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
2,,Spine,1,0,Image 1,1,,610000005364,
2,,Spine,1,3,Image 1,1,,610000005365,
3,,Spine,1,3,Image 1,1,,610000005366,
4,,Spine,1,3,Image 1,1,,610000005367,
2,,Spine,1,4,Image 1,1,,610000005368,
1,,Spine,1,5,Image 1,1,,610000005369,
2,,Spine,1,0,Image 1,1,,610000005370,
1,,Spine,1,0,Image 1,1,,610000005371,
3,,Spine,1,0,Image 1,1,,610000005372,
4,,Spine,1,0,Image 1,1,,610000005373,
0,,Spine,1,0,Image 1,1,,610000005374,
9,,Spine,1,0,Image 1,1,,610000005375,
4,,Spine,1,0,Image 1,1,,610000005376,
1,,Spine,1,0,Image 1,1,,610000005377,
5,,Spine,1,0,Image 1,1,,610000005378,
2,,Spine,1,0,Image 1,1,,610000005379,
0,,Spine,1,0,Image 1,1,,610000005380,
0,,Spine,1,0,Image 1,1,,610000005381,
4,,Spine,1,0,Image 1,1,,610000005382,
7,,Spine,1,0,Image 1,1,,610000005383,
0,,Spine,1,0,Image 1,1,,610000005384,
1,,Spine,1,0,Image 1,1,,610000005385,
2,,Spine,1,0,Image 1,1,,610000005386,
4,,Spine,1,0,Image 1,1,,610000005387,
3,,Spine,1,0,Image 1,1,,610000005388,
