
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.453742,0.446875,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000005195,
0.331957,0.24375,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000004933,
0.457495,0.457495,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000005180,
0.401003,0.248828,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000005181,
0.320931,0.320931,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000005211,
0.702922,0.20287,0.455885,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000004742,
0.702922,0.1625,0.455885,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000004748,
0.702922,0.455885,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000004775,
0.236216,0.1625,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000004777,
0.332354,0.1625,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000004820,
0.387977,0.300713,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000004976,
0.527757,0.177734,0.313201,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000004981,
0.361649,0.24375,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000005002,
0.400668,0.400668,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000005182,
0.299511,0.263624,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000005210,
0.361649,0.259541,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000005236,
0.1951,0.1951,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000005275,
0.323688,0.1625,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000005278,
0.506338,0.506338,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000005314,
0.288932,0.197575,0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000005226,
0.412276,0.1625,0.266602,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000004849,
0.539014,0.24375,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000004953,
0.412276,0.266602,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000005017,
0.460331,0.226387,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000004793,
0.446395,0.446395,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005194,
0.279861,0.279861,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000005241,
0.288278,0.174754,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000004780,
0.371371,0.251259,0.395663,µm,Spine,Spine Part Max Diameter,5,4,1,100000003,610000004874,
0.329359,0.210504,0.222108,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000004894,
0.329359,0.222108,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000005062,
0.264181,0.170974,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000005277,
0.326451,0.1625,0.265332,µm,Spine,Spine Part Max Diameter,6,1,1,100000001,610000004799,
0.459595,0.271968,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000005193,
0.331822,0.331822,0,µm,Spine,Spine Part Max Diameter,6,1,1,100000001,610000005209,
0.247081,0.165039,0.179742,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000004751,
0.390104,0.221884,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000004771,
0.343947,0.1625,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000004827,
0.34552,0.175172,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000004856,
0.412339,0.30621,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000004864,
0.335474,0.2569,0.290202,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000004936,
0.428441,0.1625,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000004972,
0.335474,0.290202,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000005045,
0.335474,0.330683,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000003,610000005081,
0.335132,0.294496,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000005263,
0.377618,0.219703,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000005264,
0.46705,0.276758,0,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000004853,
0.46705,0.239551,0,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000005007,
0.445137,0.281836,0,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000005318,
0.393591,0.327344,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000000,610000005190,
0.393591,0.191932,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000000,610000005191,
0.336413,0.315069,0.288956,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000004815,
0.222992,0.217746,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000000,610000005192,
0.258755,0.218803,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000004807,
0.479471,0.310255,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000005093,
0.400331,0.302148,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000005262,
0.311526,0.236843,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000005273,
0.298425,0.283701,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000005274,
0.48661,0.441358,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000005313,
0.320395,0.1625,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000004938,
0.320395,0.232146,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000005224,
0.346641,0.204712,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000005271,
0.310063,0.25826,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000005272,
0.328632,0.27168,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000005316,
0.274214,0.265516,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000005317,
0.249243,0.1625,0,µm,Spine,Spine Part Max Diameter,7,6,1,100000003,610000005315,
0.362545,0.222849,0.248046,µm,Spine,Spine Part Max Diameter,8,1,1,100000000,610000004818,
0.282895,0.282895,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000005218,
0.400034,0.1625,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000004868,
0.361377,0.192116,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000005242,
0.400034,0.273698,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000005261,
0.451027,0.24375,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000004842,
0.269228,0.220497,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000005269,
0.317176,0.317176,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000005270,
0.475505,0.401625,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000003,610000004984,
0.294636,0.261383,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000003,610000005312,
0.222333,0.166669,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000005208,
0.358598,0.264457,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000002,610000004884,
0.374635,0.226294,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000005206,
0.374635,0.21709,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000005207,
0.316749,0.192969,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000005311,
0.434882,0.265888,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000003,610000004909,
