
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.00268048,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000001585,
0.0161414,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000001586,
0.0294078,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000001587,
0.00296606,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000001588,
0.00887064,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001589,
0.0104009,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001590,
0.0257391,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001591,
0.0328756,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001592,
0.0172398,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001593,
0.00497639,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000001594,
0.00159461,µm^3,Spine,Spine Part Volume,9,4,1,100000001,610000001605,
0.00310367,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000001606,
0.0122401,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000001607,
0.0127569,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000001608,
0.00459028,µm^3,Spine,Spine Part Volume,10,4,1,100000001,610000001609,
0.0115593,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000001610,
0.00480684,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000001611,
0.00111995,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000001612,
0.00669664,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000001613,
0.00663418,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000001614,
0.00354476,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000001615,
0.0102923,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000001616,
0.00377982,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000001617,
0.00570202,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000001618,
0.012849,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000001619,
0.00111995,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000001620,
0.00414238,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000001631,
0.00775776,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000001640,
0.00803753,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000001641,
