
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.235482,µm,Spine,9,5,1,100000000,610000003752,
0.219032,µm,Spine,8,4,1,100000000,610000003753,
0.274257,µm,Spine,6,3,1,100000000,610000003754,
0.320284,µm,Spine,5,2,1,100000000,610000003755,
0.403718,µm,Spine,5,2,1,100000000,610000003756,
0.349274,µm,Spine,2,2,1,100000000,610000003757,
0.246111,µm,Spine,6,1,1,100000000,610000003758,
0.315658,µm,Spine,6,1,1,100000000,610000003759,
0.307495,µm,Spine,5,2,1,100000000,610000003760,
0.369628,µm,Spine,3,1,1,100000000,610000003761,
0.3756,µm,Spine,3,1,1,100000000,610000003762,
0.340575,µm,Spine,2,1,1,100000000,610000003763,
0.220809,µm,Spine,8,4,1,100000000,610000003764,
0.246103,µm,Spine,6,3,1,100000000,610000003765,
0.267797,µm,Spine,9,5,1,100000000,610000003766,
0.273406,µm,Spine,5,4,1,100000000,610000003767,
0.360981,µm,Spine,1,1,1,100000000,610000003768,
0.28684,µm,Spine,0,1,1,100000000,610000003769,
0.300186,µm,Spine,0,1,1,100000000,610000003770,
0.239246,µm,Spine,0,1,1,100000000,610000003771,
0.320019,µm,Spine,0,1,1,100000000,610000003772,
0.269518,µm,Spine,0,1,1,100000000,610000003773,
0.285795,µm,Spine,2,1,1,100000000,610000003774,
0.187549,µm,Spine,2,1,1,100000000,610000003775,
0.363636,µm,Spine,2,1,1,100000000,610000003776,
0.323145,µm,Spine,1,2,1,100000000,610000003777,
0.325588,µm,Spine,1,2,1,100000000,610000003778,
0.494058,µm,Spine,0,1,1,100000000,610000003779,
0.259194,µm,Spine,4,3,1,100000000,610000003781,
0.241921,µm,Spine,1,2,1,100000000,610000003782,
0.271509,µm,Spine,2,1,1,100000000,610000003783,
0.277314,µm,Spine,2,1,1,100000000,610000003784,
0.361273,µm,Spine,1,1,1,100000000,610000003785,
0.405475,µm,Spine,1,1,1,100000000,610000003787,
0.319406,µm,Spine,1,1,1,100000000,610000003788,
0.378611,µm,Spine,2,2,1,100000001,610000003789,
0.398171,µm,Spine,1,1,1,100000001,610000003790,
0.295311,µm,Spine,0,1,1,100000001,610000003791,
0.252898,µm,Spine,0,1,1,100000001,610000003793,
0.371359,µm,Spine,0,1,1,100000001,610000003794,
0.387566,µm,Spine,0,1,1,100000001,610000003795,
0.281901,µm,Spine,6,4,1,100000001,610000003797,
0.180432,µm,Spine,6,4,1,100000001,610000003798,
0.237788,µm,Spine,5,3,1,100000001,610000003799,
0.215945,µm,Spine,2,2,1,100000001,610000003800,
0.211573,µm,Spine,0,1,1,100000001,610000003801,
0.266042,µm,Spine,4,1,1,100000001,610000003802,
0.325206,µm,Spine,2,1,1,100000001,610000003803,
0.356212,µm,Spine,11,3,1,100000001,610000003804,
0.370508,µm,Spine,11,3,1,100000001,610000003805,
0.450001,µm,Spine,7,2,1,100000001,610000003806,
0.347371,µm,Spine,7,2,1,100000001,610000003807,
0.333996,µm,Spine,7,2,1,100000001,610000003808,
0.395884,µm,Spine,7,2,1,100000001,610000003809,
0.305123,µm,Spine,8,3,1,100000001,610000003810,
0.336556,µm,Spine,8,3,1,100000001,610000003811,
0.383678,µm,Spine,6,2,1,100000001,610000003812,
0.266042,µm,Spine,6,2,1,100000001,610000003813,
0.177255,µm,Spine,6,3,1,100000001,610000003814,
0.21802,µm,Spine,6,3,1,100000001,610000003815,
0.277099,µm,Spine,5,4,1,100000001,610000003816,
0.315668,µm,Spine,5,4,1,100000001,610000003817,
0.305735,µm,Spine,5,4,1,100000001,610000003818,
0.195144,µm,Spine,7,2,1,100000001,610000003819,
0.268053,µm,Spine,9,2,1,100000001,610000003820,
0.268971,µm,Spine,9,2,1,100000001,610000003821,
0.27349,µm,Spine,8,1,1,100000001,610000003822,
0.237834,µm,Spine,4,1,1,100000001,610000003823,
0.248502,µm,Spine,4,2,1,100000001,610000003824,
0.329645,µm,Spine,3,1,1,100000001,610000003825,
0.342872,µm,Spine,3,1,1,100000001,610000003826,
0.328577,µm,Spine,3,2,1,100000001,610000003827,
0.3222,µm,Spine,2,2,1,100000001,610000003828,
0.316413,µm,Spine,1,1,1,100000001,610000003829,
0.365838,µm,Spine,0,1,1,100000001,610000003830,
0.340568,µm,Spine,2,2,1,100000001,610000003831,
0.290131,µm,Spine,0,1,1,100000001,610000003832,
