
Spine Branchings
 ==================== 
Spine Branchings,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Spine,0,1,1,100000001,610000003479,
0,,Spine,0,1,1,100000001,610000003481,
0,,Spine,4,3,1,100000001,610000003484,
0,,Spine,5,4,1,100000001,610000003488,
0,,Spine,2,3,1,100000001,610000003494,
0,,Spine,3,2,1,100000001,610000003496,
0,,Spine,5,2,1,100000000,610000003501,
0,,Spine,6,3,1,100000000,610000003503,
0,,Spine,0,1,1,100000000,610000003507,
0,,Spine,3,2,1,100000000,610000003510,
0,,Spine,2,2,1,100000000,610000003518,
0,,Spine,5,3,1,100000000,610000003520,
0,,Spine,3,3,1,100000001,610000003523,
0,,Spine,6,3,1,100000001,610000003525,
0,,Spine,1,1,1,100000000,610000003527,
0,,Spine,1,1,1,100000000,610000003529,
0,,Spine,8,2,1,100000001,610000003531,
0,,Spine,2,1,1,100000000,610000003536,
0,,Spine,5,2,1,100000000,610000003542,
0,,Spine,3,1,1,100000000,610000003549,
0,,Spine,5,2,1,100000000,610000003555,
0,,Spine,2,1,1,100000000,610000003557,
0,,Spine,6,2,1,100000000,610000003560,
0,,Spine,3,2,1,100000000,610000003562,
0,,Spine,0,1,1,100000001,610000003567,
0,,Spine,1,1,1,100000000,610000003573,
0,,Spine,0,1,1,100000001,610000003576,
0,,Spine,6,2,1,100000001,610000003579,
0,,Spine,1,1,1,100000000,610000003581,
0,,Spine,4,3,1,100000001,610000003584,
0,,Spine,0,1,1,100000001,610000003586,
0,,Spine,5,2,1,100000000,610000003590,
0,,Spine,5,3,1,100000000,610000003595,
0,,Spine,0,1,1,100000001,610000003597,
0,,Spine,3,2,1,100000000,610000003600,
0,,Spine,5,3,1,100000000,610000003603,
0,,Spine,2,3,1,100000001,610000003605,
0,,Spine,5,2,1,100000001,610000003607,
0,,Spine,2,1,1,100000000,610000003610,
0,,Spine,2,2,1,100000000,610000003613,
0,,Spine,4,2,1,100000000,610000003617,
0,,Spine,2,1,1,100000000,610000003623,
0,,Spine,0,1,1,100000001,610000003630,
0,,Spine,1,1,1,100000001,610000003632,
0,,Spine,1,2,1,100000000,610000003637,
0,,Spine,2,1,1,100000000,610000003641,
0,,Spine,3,2,1,100000000,610000003646,
0,,Spine,2,1,1,100000000,610000003648,
0,,Spine,13,5,1,100000001,610000003650,
0,,Spine,2,2,1,100000000,610000003655,
0,,Spine,2,1,1,100000000,610000003658,
0,,Spine,3,2,1,100000000,610000003665,
0,,Spine,0,1,1,100000000,610000003669,
0,,Spine,2,2,1,100000000,610000003673,
0,,Spine,2,1,1,100000000,610000003676,
0,,Spine,2,1,1,100000000,610000003683,
0,,Spine,6,2,1,100000000,610000003686,
0,,Spine,8,6,1,100000000,610000003724,
0,,Spine,6,5,1,100000000,610000003725,
0,,Spine,6,4,1,100000000,610000003726,
0,,Spine,5,4,1,100000000,610000003727,
0,,Spine,5,4,1,100000000,610000003728,
0,,Spine,7,4,1,100000000,610000003729,
0,,Spine,7,4,1,100000000,610000003730,
0,,Spine,7,4,1,100000000,610000003731,
0,,Spine,6,3,1,100000000,610000003732,
0,,Spine,6,3,1,100000000,610000003733,
0,,Spine,5,3,1,100000000,610000003734,
0,,Spine,5,3,1,100000000,610000003735,
0,,Spine,4,3,1,100000000,610000003736,
0,,Spine,4,3,1,100000000,610000003737,
0,,Spine,8,4,1,100000000,610000003738,
0,,Spine,8,4,1,100000000,610000003739,
0,,Spine,8,4,1,100000000,610000003740,
0,,Spine,6,3,1,100000000,610000003741,
0,,Spine,6,3,1,100000000,610000003742,
0,,Spine,6,3,1,100000000,610000003743,
0,,Spine,5,3,1,100000000,610000003744,
0,,Spine,5,3,1,100000000,610000003745,
0,,Spine,5,3,1,100000000,610000003746,
0,,Spine,3,2,1,100000000,610000003747,
0,,Spine,3,2,1,100000000,610000003748,
0,,Spine,3,2,1,100000000,610000003749,
0,,Spine,2,2,1,100000000,610000003750,
0,,Spine,2,2,1,100000000,610000003751,
0,,Spine,9,5,1,100000000,610000003752,
0,,Spine,8,4,1,100000000,610000003753,
0,,Spine,6,3,1,100000000,610000003754,
0,,Spine,5,2,1,100000000,610000003755,
0,,Spine,5,2,1,100000000,610000003756,
0,,Spine,2,2,1,100000000,610000003757,
0,,Spine,6,1,1,100000000,610000003758,
0,,Spine,6,1,1,100000000,610000003759,
0,,Spine,5,2,1,100000000,610000003760,
0,,Spine,3,1,1,100000000,610000003761,
0,,Spine,3,1,1,100000000,610000003762,
0,,Spine,2,1,1,100000000,610000003763,
0,,Spine,8,4,1,100000000,610000003764,
0,,Spine,6,3,1,100000000,610000003765,
0,,Spine,9,5,1,100000000,610000003766,
0,,Spine,5,4,1,100000000,610000003767,
0,,Spine,1,1,1,100000000,610000003768,
0,,Spine,0,1,1,100000000,610000003769,
0,,Spine,0,1,1,100000000,610000003770,
0,,Spine,0,1,1,100000000,610000003771,
0,,Spine,0,1,1,100000000,610000003772,
0,,Spine,0,1,1,100000000,610000003773,
0,,Spine,2,1,1,100000000,610000003774,
0,,Spine,2,1,1,100000000,610000003775,
0,,Spine,2,1,1,100000000,610000003776,
0,,Spine,1,2,1,100000000,610000003777,
0,,Spine,1,2,1,100000000,610000003778,
0,,Spine,0,1,1,100000000,610000003779,
0,,Spine,4,3,1,100000000,610000003781,
0,,Spine,1,2,1,100000000,610000003782,
0,,Spine,2,1,1,100000000,610000003783,
0,,Spine,2,1,1,100000000,610000003784,
0,,Spine,1,1,1,100000000,610000003785,
0,,Spine,1,1,1,100000000,610000003787,
0,,Spine,1,1,1,100000000,610000003788,
0,,Spine,2,2,1,100000001,610000003789,
0,,Spine,1,1,1,100000001,610000003790,
0,,Spine,0,1,1,100000001,610000003791,
0,,Spine,0,1,1,100000001,610000003793,
0,,Spine,0,1,1,100000001,610000003794,
0,,Spine,0,1,1,100000001,610000003795,
0,,Spine,6,4,1,100000001,610000003797,
0,,Spine,6,4,1,100000001,610000003798,
0,,Spine,5,3,1,100000001,610000003799,
0,,Spine,2,2,1,100000001,610000003800,
0,,Spine,0,1,1,100000001,610000003801,
0,,Spine,4,1,1,100000001,610000003802,
0,,Spine,2,1,1,100000001,610000003803,
0,,Spine,11,3,1,100000001,610000003804,
0,,Spine,11,3,1,100000001,610000003805,
0,,Spine,7,2,1,100000001,610000003806,
0,,Spine,7,2,1,100000001,610000003807,
0,,Spine,7,2,1,100000001,610000003808,
0,,Spine,7,2,1,100000001,610000003809,
0,,Spine,8,3,1,100000001,610000003810,
0,,Spine,8,3,1,100000001,610000003811,
0,,Spine,6,2,1,100000001,610000003812,
0,,Spine,6,2,1,100000001,610000003813,
0,,Spine,6,3,1,100000001,610000003814,
0,,Spine,6,3,1,100000001,610000003815,
0,,Spine,5,4,1,100000001,610000003816,
0,,Spine,5,4,1,100000001,610000003817,
0,,Spine,5,4,1,100000001,610000003818,
0,,Spine,7,2,1,100000001,610000003819,
0,,Spine,9,2,1,100000001,610000003820,
0,,Spine,9,2,1,100000001,610000003821,
0,,Spine,8,1,1,100000001,610000003822,
0,,Spine,4,1,1,100000001,610000003823,
0,,Spine,4,2,1,100000001,610000003824,
0,,Spine,3,1,1,100000001,610000003825,
0,,Spine,3,1,1,100000001,610000003826,
0,,Spine,3,2,1,100000001,610000003827,
0,,Spine,2,2,1,100000001,610000003828,
0,,Spine,1,1,1,100000001,610000003829,
0,,Spine,0,1,1,100000001,610000003830,
0,,Spine,2,2,1,100000001,610000003831,
0,,Spine,0,1,1,100000001,610000003832,
