
Segment Mean Diameter
 ==================== 
Segment Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.348755,µm,Segment,14,5,1,100000001,510000001684,
0.36561,µm,Segment,9,4,1,100000000,510000001696,
0.326136,µm,Segment,8,1,1,100000001,510000001700,
0.401927,µm,Segment,13,4,1,100000001,510000001702,
0.264843,µm,Segment,7,4,1,100000000,510000001707,
0.311853,µm,Segment,5,2,1,100000000,510000001783,
0.330729,µm,Segment,4,2,1,100000000,510000001788,
0.344981,µm,Segment,3,2,1,100000000,510000001795,
0.386081,µm,Segment,2,2,1,100000000,510000001822,
0.355326,µm,Segment,1,1,1,100000000,510000001858,
0.391122,µm,Segment,0,1,1,100000000,510000001863,
0.400618,µm,Segment,12,3,1,100000001,510000001866,
0.282524,µm,Segment,6,4,1,100000001,510000001874,
0.25109,µm,Segment,5,4,1,100000001,510000001881,
0.207572,µm,Segment,4,4,1,100000001,510000001884,
0.281706,µm,Segment,3,3,1,100000001,510000001888,
0.28396,µm,Segment,2,2,1,100000001,510000001908,
0.249687,µm,Segment,1,1,1,100000001,510000001922,
0.226053,µm,Segment,0,1,1,100000001,510000001935,
0.289023,µm,Segment,8,3,1,100000001,510000001965,
0.345871,µm,Segment,7,3,1,100000001,510000001967,
0.298511,µm,Segment,5,4,1,100000001,510000001984,
0.301395,µm,Segment,4,3,1,100000001,510000002002,
0.314973,µm,Segment,3,3,1,100000001,510000002018,
0.219932,µm,Segment,6,3,1,100000001,510000002025,
0.25205,µm,Segment,5,3,1,100000001,510000002032,
0.227562,µm,Segment,4,3,1,100000001,510000002035,
0.326744,µm,Segment,5,3,1,100000001,510000002061,
0.2239,µm,Segment,5,5,1,100000001,510000002068,
0.261046,µm,Segment,6,5,1,100000001,510000002070,
0.265059,µm,Segment,7,2,1,100000001,510000002077,
0.28714,µm,Segment,6,2,1,100000001,510000002080,
0.217047,µm,Segment,6,4,1,100000001,510000002082,
0.220058,µm,Segment,5,4,1,100000001,510000002088,
0.254536,µm,Segment,7,3,1,100000001,510000002093,
0.295516,µm,Segment,11,4,1,100000001,510000002101,
0.269007,µm,Segment,5,4,1,100000000,510000002116,
0.230491,µm,Segment,8,5,1,100000000,510000002119,
0.233768,µm,Segment,6,3,1,100000001,510000002141,
0.260498,µm,Segment,5,2,1,100000001,510000002148,
0.430202,µm,Segment,8,2,1,100000001,510000002152,
0.223677,µm,Segment,7,5,1,100000000,510000002163,
0.33877,µm,Segment,10,4,1,100000001,510000002165,
0.400524,µm,Segment,9,4,1,100000001,510000002167,
0.274065,µm,Segment,8,4,1,100000001,510000002171,
0.345573,µm,Segment,5,1,1,100000001,510000002187,
0.319901,µm,Segment,4,1,1,100000001,510000002194,
0.327496,µm,Segment,3,1,1,100000001,510000002211,
0.345678,µm,Segment,2,1,1,100000001,510000002220,
0.370758,µm,Segment,1,1,1,100000001,510000002225,
0.386019,µm,Segment,0,1,1,100000001,510000002245,
0.3247,µm,Segment,5,2,1,100000001,510000002249,
0.321283,µm,Segment,3,2,1,100000001,510000002251,
0.256339,µm,Segment,4,2,1,100000001,510000002255,
0.416852,µm,Segment,2,1,1,100000001,510000002265,
0.285636,µm,Segment,4,2,1,100000001,510000002273,
0.31828,µm,Segment,2,2,1,100000001,510000002294,
0.314001,µm,Segment,1,2,1,100000001,510000002318,
0.325935,µm,Segment,0,1,1,100000001,510000002345,
0.260673,µm,Segment,5,3,1,100000001,510000002357,
0.298231,µm,Segment,5,3,1,100000001,510000002369,
0.353976,µm,Segment,4,3,1,100000001,510000002382,
0.272973,µm,Segment,4,4,1,100000001,510000002388,
0.270517,µm,Segment,5,4,1,100000001,510000002399,
0.330012,µm,Segment,2,2,1,100000001,510000002415,
0.254027,µm,Segment,4,3,1,100000000,510000002467,
0.285084,µm,Segment,3,3,1,100000000,510000002471,
0.263714,µm,Segment,2,2,1,100000000,510000002477,
0.2951,µm,Segment,1,2,1,100000000,510000002488,
0.376273,µm,Segment,0,1,1,100000000,510000002498,
0.246079,µm,Segment,3,2,1,100000001,510000002530,
0.194392,µm,Segment,4,4,1,100000000,510000002535,
0.27316,µm,Segment,3,2,1,100000001,510000002540,
0.35848,µm,Segment,6,2,1,100000000,510000002544,
0.280333,µm,Segment,5,2,1,100000000,510000002570,
0.294873,µm,Segment,4,2,1,100000000,510000002574,
0.295155,µm,Segment,3,2,1,100000000,510000002580,
0.311155,µm,Segment,2,3,1,100000001,510000002589,
0.336869,µm,Segment,3,2,1,100000001,510000002594,
0.260143,µm,Segment,6,3,1,100000000,510000002603,
0.391055,µm,Segment,3,3,1,100000001,510000002606,
0.191387,µm,Segment,4,4,1,100000000,510000002615,
0.233995,µm,Segment,4,3,1,100000000,510000002619,
0.228367,µm,Segment,3,2,1,100000000,510000002631,
0.287502,µm,Segment,1,2,1,100000001,510000002634,
0.270916,µm,Segment,2,2,1,100000001,510000002636,
0.243643,µm,Segment,1,2,1,100000001,510000002642,
0.265235,µm,Segment,5,3,1,100000000,510000002645,
0.294251,µm,Segment,3,3,1,100000000,510000002651,
0.404666,µm,Segment,2,2,1,100000000,510000002661,
0.265816,µm,Segment,1,2,1,100000000,510000002683,
0.32712,µm,Segment,0,1,1,100000000,510000002694,
0.301194,µm,Segment,3,2,1,100000000,510000002698,
0.193204,µm,Segment,4,3,1,100000000,510000002704,
0.298333,µm,Segment,2,3,1,100000001,510000002711,
0.208442,µm,Segment,2,3,1,100000000,510000002714,
0.237644,µm,Segment,3,2,1,100000000,510000002721,
0.327725,µm,Segment,2,1,1,100000000,510000002737,
0.359308,µm,Segment,1,1,1,100000000,510000002747,
0.227134,µm,Segment,5,3,1,100000000,510000002752,
0.313406,µm,Segment,3,3,1,100000000,510000002757,
0.280381,µm,Segment,0,1,1,100000001,510000002774,
0.217522,µm,Segment,2,3,1,100000000,510000002782,
0.317112,µm,Segment,1,2,1,100000000,510000002794,
0.39726,µm,Segment,2,1,1,100000000,510000002796,
0.248061,µm,Segment,2,2,1,100000000,510000002799,
0.468856,µm,Segment,3,2,1,100000000,510000002807,
0.386696,µm,Segment,1,1,1,100000000,510000002822,
0.280896,µm,Segment,0,1,1,100000001,510000002834,
0.321139,µm,Segment,0,1,1,100000001,510000002875,
0.630896,µm,Segment,4,1,1,100000000,510000002878,
0.251785,µm,Segment,0,1,1,100000000,510000002895,
0.304089,µm,Segment,2,1,1,100000000,510000002924,
0.472068,µm,Segment,1,1,1,100000000,510000002936,
0.529429,µm,Segment,0,1,1,100000000,510000002944,
0.404996,µm,Segment,1,2,1,100000000,510000002947,
0.288313,µm,Segment,2,2,1,100000000,510000002970,
0.281464,µm,Segment,1,2,1,100000000,510000002977,
0.302187,µm,Segment,1,2,1,100000000,510000002995,
0.221746,µm,Segment,8,5,1,100000000,510000003005,
0.256339,µm,Segment,5,2,1,100000000,510000003006,
0.287301,µm,Segment,1,2,1,100000001,510000003012,
0.376352,µm,Segment,8,3,1,100000001,510000003013,
0.414679,µm,Segment,9,3,1,100000001,510000003014,
0.314498,µm,Segment,8,2,1,100000001,510000003018,
0.382378,µm,Segment,1,1,1,100000001,510000003020,
