
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.324189,µm,Spine,6,1,1,100000003,610000005370,
0.325,µm,Spine,5,2,1,100000001,610000005372,
0,µm,Spine,3,2,1,100000001,610000005374,
0.317622,µm,Spine,3,3,1,100000001,610000005376,
0.374283,µm,Spine,4,1,1,100000003,610000005379,
0,µm,Spine,3,2,1,100000003,610000005382,
0,µm,Spine,0,1,1,100000001,610000005384,
0.411775,µm,Spine,5,3,1,100000003,610000005389,
0.376287,µm,Spine,8,3,1,100000000,610000005392,
0,µm,Spine,0,1,1,100000001,610000005394,
0,µm,Spine,0,1,1,100000000,610000005398,
0,µm,Spine,5,3,1,100000003,610000005400,
0,µm,Spine,3,2,1,100000003,610000005402,
0,µm,Spine,0,1,1,100000000,610000005410,
0,µm,Spine,4,3,1,100000001,610000005412,
0,µm,Spine,0,1,1,100000000,610000005421,
0,µm,Spine,0,1,1,100000000,610000005425,
0,µm,Spine,0,1,1,100000001,610000005427,
0,µm,Spine,5,1,1,100000003,610000005434,
0.429399,µm,Spine,3,1,1,100000002,610000005438,
0,µm,Spine,0,1,1,100000001,610000005445,
0,µm,Spine,0,1,1,100000000,610000005447,
0,µm,Spine,0,1,1,100000000,610000005451,
0,µm,Spine,0,1,1,100000000,610000005455,
0,µm,Spine,2,1,1,100000003,610000005464,
0,µm,Spine,0,1,1,100000001,610000005472,
0,µm,Spine,5,3,1,100000003,610000005476,
0,µm,Spine,5,2,1,100000002,610000005481,
0,µm,Spine,8,3,1,100000000,610000005529,
0,µm,Spine,8,3,1,100000000,610000005530,
0,µm,Spine,8,3,1,100000000,610000005531,
0,µm,Spine,7,4,1,100000000,610000005532,
0,µm,Spine,0,1,1,100000000,610000005533,
0,µm,Spine,1,2,1,100000000,610000005536,
0,µm,Spine,0,1,1,100000000,610000005537,
0,µm,Spine,0,1,1,100000000,610000005539,
0,µm,Spine,0,1,1,100000000,610000005540,
0,µm,Spine,0,1,1,100000000,610000005541,
0,µm,Spine,6,3,1,100000001,610000005542,
0,µm,Spine,5,2,1,100000001,610000005543,
0,µm,Spine,2,2,1,100000001,610000005544,
0,µm,Spine,2,2,1,100000001,610000005545,
0,µm,Spine,2,2,1,100000001,610000005546,
0,µm,Spine,2,2,1,100000001,610000005547,
0,µm,Spine,6,3,1,100000001,610000005548,
0,µm,Spine,5,3,1,100000001,610000005549,
0,µm,Spine,4,2,1,100000001,610000005550,
0,µm,Spine,3,2,1,100000001,610000005551,
0,µm,Spine,3,2,1,100000001,610000005552,
0,µm,Spine,3,2,1,100000001,610000005553,
0,µm,Spine,3,3,1,100000001,610000005554,
0,µm,Spine,2,2,1,100000001,610000005555,
0,µm,Spine,2,2,1,100000001,610000005556,
0,µm,Spine,1,1,1,100000001,610000005557,
0,µm,Spine,0,1,1,100000001,610000005558,
0,µm,Spine,0,1,1,100000001,610000005559,
0,µm,Spine,0,1,1,100000001,610000005560,
0,µm,Spine,3,1,1,100000001,610000005563,
0,µm,Spine,0,1,1,100000001,610000005564,
0,µm,Spine,3,3,1,100000001,610000005565,
0,µm,Spine,1,1,1,100000001,610000005566,
0,µm,Spine,8,4,1,100000002,610000005568,
0,µm,Spine,9,3,1,100000002,610000005569,
0,µm,Spine,5,3,1,100000002,610000005570,
0,µm,Spine,3,2,1,100000002,610000005571,
0,µm,Spine,2,2,1,100000002,610000005572,
0,µm,Spine,2,1,1,100000002,610000005573,
0,µm,Spine,2,1,1,100000002,610000005574,
0,µm,Spine,8,2,1,100000002,610000005575,
0,µm,Spine,8,2,1,100000002,610000005576,
0,µm,Spine,7,3,1,100000002,610000005577,
0,µm,Spine,4,3,1,100000002,610000005578,
0,µm,Spine,4,3,1,100000002,610000005579,
0,µm,Spine,4,4,1,100000002,610000005580,
0,µm,Spine,4,3,1,100000002,610000005581,
0,µm,Spine,3,3,1,100000002,610000005582,
0,µm,Spine,3,3,1,100000002,610000005583,
0,µm,Spine,1,1,1,100000002,610000005584,
0,µm,Spine,3,2,1,100000002,610000005585,
0,µm,Spine,1,2,1,100000002,610000005586,
0,µm,Spine,2,1,1,100000002,610000005587,
0,µm,Spine,10,5,1,100000002,610000005589,
0,µm,Spine,11,5,1,100000002,610000005590,
0,µm,Spine,11,4,1,100000002,610000005591,
0,µm,Spine,11,4,1,100000002,610000005592,
0,µm,Spine,6,4,1,100000002,610000005593,
0,µm,Spine,8,3,1,100000002,610000005594,
0,µm,Spine,6,3,1,100000002,610000005595,
0,µm,Spine,2,2,1,100000002,610000005596,
0,µm,Spine,2,2,1,100000002,610000005597,
0,µm,Spine,5,1,1,100000002,610000005598,
0,µm,Spine,5,2,1,100000002,610000005599,
0,µm,Spine,4,1,1,100000002,610000005600,
0,µm,Spine,3,1,1,100000002,610000005601,
0,µm,Spine,3,1,1,100000002,610000005602,
0,µm,Spine,3,1,1,100000002,610000005603,
0,µm,Spine,2,1,1,100000002,610000005604,
0,µm,Spine,1,1,1,100000002,610000005605,
0,µm,Spine,0,1,1,100000002,610000005606,
0,µm,Spine,0,1,1,100000002,610000005608,
0,µm,Spine,0,1,1,100000002,610000005609,
0,µm,Spine,7,2,1,100000003,610000005610,
0,µm,Spine,6,2,1,100000003,610000005611,
0,µm,Spine,6,2,1,100000003,610000005612,
0,µm,Spine,6,1,1,100000003,610000005613,
0,µm,Spine,6,1,1,100000003,610000005614,
0,µm,Spine,6,1,1,100000003,610000005615,
0,µm,Spine,2,1,1,100000003,610000005616,
0,µm,Spine,2,2,1,100000003,610000005617,
0,µm,Spine,1,1,1,100000003,610000005618,
0,µm,Spine,1,2,1,100000003,610000005619,
0,µm,Spine,9,2,1,100000003,610000005621,
0,µm,Spine,7,1,1,100000003,610000005622,
0,µm,Spine,7,1,1,100000003,610000005623,
0,µm,Spine,5,3,1,100000003,610000005624,
0,µm,Spine,5,3,1,100000003,610000005625,
0,µm,Spine,5,3,1,100000003,610000005626,
0,µm,Spine,3,1,1,100000003,610000005627,
0,µm,Spine,3,2,1,100000003,610000005628,
0,µm,Spine,2,2,1,100000003,610000005629,
0,µm,Spine,3,2,1,100000003,610000005630,
0,µm,Spine,5,2,1,100000003,610000005631,
0,µm,Spine,5,2,1,100000003,610000005632,
0,µm,Spine,3,1,1,100000003,610000005633,
0,µm,Spine,4,2,1,100000003,610000005634,
0,µm,Spine,4,2,1,100000003,610000005635,
0,µm,Spine,2,2,1,100000003,610000005636,
0,µm,Spine,2,1,1,100000003,610000005637,
0,µm,Spine,2,1,1,100000003,610000005638,
0,µm,Spine,1,1,1,100000003,610000005639,
0,µm,Spine,0,1,1,100000003,610000005640,
0,µm,Spine,0,1,1,100000003,610000005641,
0,µm,Spine,0,1,1,100000003,610000005642,
0,µm,Spine,0,1,1,100000003,610000005643,
0,µm,Spine,0,1,1,100000003,610000005644,
