
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,2,3,Image 1,3,1,100000000,610000003218,
2,,Spine,2,3,Image 1,2,1,100000000,610000003219,
2,,Spine,2,2,Image 1,1,1,100000000,610000003220,
2,,Spine,2,2,Image 1,2,1,100000000,610000003221,
2,,Spine,2,2,Image 1,2,1,100000000,610000003222,
2,,Spine,2,0,Image 1,1,1,100000000,610000003223,
2,,Spine,2,3,Image 1,4,1,100000000,610000003225,
2,,Spine,2,3,Image 1,4,1,100000000,610000003226,
2,,Spine,2,3,Image 1,3,1,100000000,610000003227,
2,,Spine,2,2,Image 1,2,1,100000000,610000003228,
2,,Spine,2,0,Image 1,1,1,100000000,610000003229,
2,,Spine,2,4,Image 1,3,1,100000001,610000003230,
2,,Spine,2,4,Image 1,3,1,100000001,610000003231,
2,,Spine,2,5,Image 1,2,1,100000001,610000003232,
2,,Spine,2,5,Image 1,2,1,100000001,610000003233,
2,,Spine,2,4,Image 1,3,1,100000001,610000003234,
2,,Spine,2,8,Image 1,4,1,100000001,610000003235,
2,,Spine,2,8,Image 1,5,1,100000001,610000003236,
2,,Spine,2,8,Image 1,5,1,100000001,610000003237,
2,,Spine,2,6,Image 1,3,1,100000001,610000003238,
2,,Spine,2,5,Image 1,2,1,100000001,610000003239,
2,,Spine,2,5,Image 1,3,1,100000001,610000003240,
2,,Spine,2,4,Image 1,2,1,100000001,610000003241,
2,,Spine,2,4,Image 1,2,1,100000001,610000003242,
2,,Spine,2,3,Image 1,1,1,100000001,610000003243,
2,,Spine,2,3,Image 1,1,1,100000001,610000003244,
2,,Spine,2,3,Image 1,1,1,100000001,610000003245,
2,,Spine,2,0,Image 1,1,1,100000001,610000003246,
2,,Spine,2,0,Image 1,1,1,100000001,610000003247,
2,,Spine,2,7,Image 1,4,1,100000001,610000003252,
2,,Spine,2,7,Image 1,4,1,100000001,610000003253,
2,,Spine,2,5,Image 1,2,1,100000001,610000003254,
2,,Spine,2,4,Image 1,1,1,100000001,610000003255,
2,,Spine,2,0,Image 1,1,1,100000001,610000003256,
2,,Spine,2,1,Image 1,1,1,100000001,610000003258,
2,,Spine,2,1,Image 1,2,1,100000001,610000003264,
2,,Spine,2,1,Image 1,2,1,100000001,610000003265,
2,,Spine,2,1,Image 1,2,1,100000001,610000003266,
2,,Spine,2,1,Image 1,2,1,100000001,610000003267,
2,,Spine,2,0,Image 1,1,1,100000001,610000003268,
2,,Spine,2,0,Image 1,1,1,100000001,610000003269,
