
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21673.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003285,
21675,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003285,
21673.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003286,
21673,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003286,
21672.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003287,
21674.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003287,
21674,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003288,
21671.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000003288,
21676,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003289,
21683.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003290,
21681.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003291,
21672.6,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003292,
21688,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003292,
21686.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000003293,
21679.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003294,
21674.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003295,
21674.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003296,
21673.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003297,
21673.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003298,
21673.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003299,
21681.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003300,
21676.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003301,
21676,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003302,
