
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.192969,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003120,
0.273575,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003123,
0.181133,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003126,
0.189314,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003128,
0.270184,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003131,
0.333589,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003134,
0.431227,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003136,
0.216492,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003140,
0.406187,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003142,
0.286006,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003145,
0.457221,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003149,
0.387255,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003151,
0.289508,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000003155,
0.200237,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003157,
0.304688,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003160,
0.772534,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003164,
0.544731,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003167,
0.43291,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003170,
0.324347,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003176,
0.257715,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003178,
0.250802,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003182,
0.345313,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003189,
0.48877,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003199,
0.250732,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003210,
0.184047,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003211,
0.233997,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003214,
0.281863,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003215,
0.352911,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003216,
0.262599,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003217,
0.241469,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000003218,
0.213281,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003219,
0.190387,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003220,
0.261559,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003221,
0.419123,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003222,
0.609033,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003223,
0.1625,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003225,
0.1625,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000003226,
0.23671,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000003227,
0.31554,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003228,
0.517969,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003229,
0.223437,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003230,
0.27481,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003231,
0.1625,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003232,
0.329265,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003233,
0.212012,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000003234,
0.227102,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000003235,
0.1625,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000003236,
0.1625,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000003237,
0.256639,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000003238,
0.24375,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003239,
0.190798,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003240,
0.2655,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003241,
0.261523,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003242,
0.244546,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003243,
0.517969,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003244,
0.1625,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003245,
0.477344,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003246,
0.274219,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003247,
0.269531,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003252,
0.246759,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000003253,
0.251342,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003254,
0.411328,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003255,
0.24406,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003256,
0.485922,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003258,
0.182825,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003264,
0.297773,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003265,
0.237029,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003266,
0.347043,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000003267,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003268,
0.663147,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003269,
