
Segment Branch Depth
 ==================== 
Segment Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
3,,Segment,3,2,1,100000001,510000001056,
5,,Segment,5,2,1,100000002,510000001059,
4,,Segment,4,3,1,100000000,510000001066,
6,,Segment,6,5,1,100000001,510000001068,
4,,Segment,4,3,1,100000002,510000001070,
5,,Segment,5,3,1,100000001,510000001073,
6,,Segment,6,3,1,100000002,510000001082,
5,,Segment,5,3,1,100000002,510000001103,
6,,Segment,6,4,1,100000002,510000001112,
4,,Segment,4,2,1,100000001,510000001157,
5,,Segment,5,4,1,100000001,510000001166,
8,,Segment,8,3,1,100000002,510000001169,
3,,Segment,3,2,1,100000001,510000001195,
2,,Segment,2,2,1,100000001,510000001216,
1,,Segment,1,1,1,100000001,510000001233,
0,,Segment,0,1,1,100000001,510000001245,
6,,Segment,6,3,1,100000001,510000001259,
3,,Segment,3,3,1,100000001,510000001274,
7,,Segment,7,1,1,100000002,510000001283,
4,,Segment,4,4,1,100000002,510000001299,
3,,Segment,3,3,1,100000002,510000001313,
2,,Segment,2,2,1,100000002,510000001323,
1,,Segment,1,2,1,100000002,510000001340,
4,,Segment,4,3,1,100000002,510000001354,
6,,Segment,6,2,1,100000002,510000001359,
3,,Segment,3,1,1,100000000,510000001362,
2,,Segment,2,3,1,100000001,510000001390,
1,,Segment,1,2,1,100000001,510000001402,
5,,Segment,5,4,1,100000000,510000001429,
4,,Segment,4,3,1,100000000,510000001436,
3,,Segment,3,2,1,100000000,510000001442,
2,,Segment,2,2,1,100000000,510000001449,
6,,Segment,6,4,1,100000000,510000001456,
5,,Segment,5,3,1,100000000,510000001463,
4,,Segment,4,4,1,100000001,510000001465,
4,,Segment,4,3,1,100000002,510000001472,
6,,Segment,6,3,1,100000000,510000001474,
5,,Segment,5,2,1,100000002,510000001479,
3,,Segment,3,2,1,100000002,510000001488,
2,,Segment,2,1,1,100000002,510000001493,
1,,Segment,1,1,1,100000002,510000001501,
0,,Segment,0,1,1,100000002,510000001529,
3,,Segment,3,3,1,100000001,510000001540,
2,,Segment,2,2,1,100000001,510000001552,
2,,Segment,2,2,1,100000002,510000001557,
2,,Segment,2,1,1,100000001,510000001572,
4,,Segment,4,2,1,100000002,510000001577,
2,,Segment,2,3,1,100000000,510000001599,
2,,Segment,2,3,1,100000002,510000001617,
1,,Segment,1,2,1,100000002,510000001621,
0,,Segment,0,1,1,100000000,510000001666,
3,,Segment,3,2,1,100000001,510000001682,
3,,Segment,3,3,1,100000000,510000001688,
4,,Segment,4,2,1,100000000,510000001691,
3,,Segment,3,3,1,100000002,510000001702,
2,,Segment,2,1,1,100000001,510000001710,
1,,Segment,1,2,1,100000001,510000001721,
1,,Segment,1,1,1,100000000,510000001743,
0,,Segment,0,1,1,100000000,510000001759,
0,,Segment,0,1,1,100000001,510000001788,
1,,Segment,1,2,1,100000000,510000001803,
0,,Segment,0,1,1,100000001,510000001808,
0,,Segment,0,1,1,100000002,510000001814,
0,,Segment,0,1,1,100000001,510000001823,
0,,Segment,0,1,1,100000002,510000001843,
0,,Segment,0,1,1,100000001,510000001866,
0,,Segment,0,1,1,100000000,510000001876,
0,,Segment,0,1,1,100000001,510000001895,
0,,Segment,0,1,1,100000000,510000001907,
