
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
63,,Spine,3,2,Image 1,1,1,100000001,610000001917,
74,,Spine,3,5,Image 1,4,1,100000001,610000001922,
60,,Spine,3,3,Image 1,2,1,100000001,610000001925,
54,,Spine,3,0,Image 1,1,1,100000001,610000001928,
74,,Spine,3,8,Image 1,3,1,100000000,610000001931,
50,,Spine,3,2,Image 1,2,1,100000000,610000001933,
52,,Spine,3,7,Image 1,4,1,100000000,610000001935,
34,,Spine,3,2,Image 1,2,1,100000001,610000001938,
53,,Spine,3,6,Image 1,2,1,100000000,610000001940,
124,,Spine,3,4,Image 1,3,1,100000000,610000001942,
52,,Spine,3,0,Image 1,1,1,100000000,610000001946,
70,,Spine,3,2,Image 1,1,1,100000001,610000001949,
101,,Spine,3,4,Image 1,1,1,100000000,610000001953,
82,,Spine,3,3,Image 1,2,1,100000000,610000001957,
83,,Spine,3,0,Image 1,1,1,100000000,610000001963,
104,,Spine,3,1,Image 1,2,1,100000002,610000001968,
99,,Spine,3,5,Image 1,4,1,100000001,610000001975,
110,,Spine,3,9,Image 1,2,1,100000000,610000001979,
51,,Spine,3,7,Image 1,3,1,100000000,610000001982,
85,,Spine,3,0,Image 1,1,1,100000001,610000001988,
72,,Spine,3,6,Image 1,2,1,100000000,610000001993,
103,,Spine,3,2,Image 1,1,1,100000000,610000002000,
113,,Spine,3,8,Image 1,3,1,100000000,610000002008,
42,,Spine,3,5,Image 1,4,1,100000001,610000002010,
116,,Spine,3,1,Image 1,1,1,100000002,610000002015,
129,,Spine,3,1,Image 1,2,1,100000002,610000002019,
64,,Spine,3,0,Image 1,1,1,100000000,610000002024,
54,,Spine,3,3,Image 1,2,1,100000001,610000002026,
73,,Spine,3,10,Image 1,3,1,100000000,610000002030,
129,,Spine,3,5,Image 1,2,1,100000000,610000002036,
117,,Spine,3,1,Image 1,1,1,100000002,610000002043,
108,,Spine,3,1,Image 1,1,1,100000002,610000002049,
92,,Spine,3,0,Image 1,1,1,100000000,610000002053,
74,,Spine,3,7,Image 1,3,1,100000000,610000002056,
82,,Spine,3,3,Image 1,2,1,100000000,610000002060,
79,,Spine,3,2,Image 1,3,1,100000002,610000002062,
93,,Spine,3,0,Image 1,1,1,100000001,610000002067,
101,,Spine,3,4,Image 1,1,1,100000000,610000002070,
32,,Spine,3,1,Image 1,1,1,100000002,610000002072,
67,,Spine,3,6,Image 1,2,1,100000000,610000002075,
129,,Spine,3,5,Image 1,2,1,100000000,610000002080,
99,,Spine,3,0,Image 1,1,1,100000000,610000002083,
54,,Spine,3,3,Image 1,2,1,100000001,610000002085,
129,,Spine,3,5,Image 1,2,1,100000000,610000002090,
45,,Spine,3,7,Image 1,1,1,100000000,610000002092,
61,,Spine,3,1,Image 1,1,1,100000000,610000002094,
80,,Spine,3,5,Image 1,4,1,100000001,610000002099,
66,,Spine,3,1,Image 1,2,1,100000001,610000002102,
78,,Spine,3,7,Image 1,1,1,100000000,610000002105,
75,,Spine,3,2,Image 1,1,1,100000000,610000002108,
159,,Spine,3,4,Image 1,3,1,100000000,610000002112,
60,,Spine,3,0,Image 1,1,1,100000001,610000002114,
71,,Spine,3,3,Image 1,1,1,100000000,610000002116,
98,,Spine,3,1,Image 1,1,1,100000000,610000002121,
112,,Spine,3,0,Image 1,1,1,100000000,610000002128,
105,,Spine,3,0,Image 1,1,1,100000000,610000002133,
82,,Spine,3,5,Image 1,3,1,100000000,610000002135,
92,,Spine,3,0,Image 1,1,1,100000000,610000002141,
85,,Spine,3,0,Image 1,1,1,100000001,610000002146,
98,,Spine,3,5,Image 1,4,1,100000001,610000002150,
102,,Spine,3,0,Image 1,1,1,100000000,610000002154,
53,,Spine,3,2,Image 1,2,1,100000000,610000002158,
109,,Spine,3,4,Image 1,1,1,100000000,610000002161,
47,,Spine,3,5,Image 1,4,1,100000001,610000002163,
46,,Spine,3,2,Image 1,1,1,100000000,610000002165,
99,,Spine,3,8,Image 1,3,1,100000000,610000002167,
105,,Spine,3,1,Image 1,1,1,100000000,610000002170,
89,,Spine,3,0,Image 1,1,1,100000000,610000002174,
85,,Spine,3,3,Image 1,2,1,100000001,610000002177,
72,,Spine,3,0,Image 1,1,1,100000000,610000002179,
76,,Spine,3,1,Image 1,1,1,100000001,610000002182,
87,,Spine,3,9,Image 1,2,1,100000000,610000002184,
51,,Spine,3,2,Image 1,2,1,100000001,610000002186,
60,,Spine,3,0,Image 1,1,1,100000001,610000002189,
138,,Spine,3,0,Image 1,1,1,100000000,610000002195,
85,,Spine,3,7,Image 1,4,1,100000000,610000002200,
97,,Spine,3,8,Image 1,2,1,100000000,610000002202,
101,,Spine,3,7,Image 1,2,1,100000000,610000002204,
52,,Spine,3,7,Image 1,2,1,100000000,610000002206,
99,,Spine,3,5,Image 1,4,1,100000001,610000002209,
129,,Spine,3,5,Image 1,2,1,100000000,610000002213,
46,,Spine,3,6,Image 1,2,1,100000000,610000002215,
67,,Spine,3,0,Image 1,1,1,100000001,610000002219,
117,,Spine,3,0,Image 1,1,1,100000000,610000002225,
81,,Spine,3,0,Image 1,1,1,100000000,610000002228,
58,,Spine,3,2,Image 1,1,1,100000000,610000002230,
93,,Spine,3,2,Image 1,1,1,100000001,610000002232,
116,,Spine,3,1,Image 1,1,1,100000002,610000002236,
68,,Spine,3,0,Image 1,1,1,100000000,610000002242,
73,,Spine,3,1,Image 1,2,1,100000002,610000002244,
99,,Spine,3,8,Image 1,3,1,100000000,610000002249,
52,,Spine,3,0,Image 1,1,1,100000000,610000002251,
71,,Spine,3,3,Image 1,1,1,100000000,610000002253,
85,,Spine,3,0,Image 1,1,1,100000000,610000002256,
130,,Spine,3,2,Image 1,1,1,100000000,610000002258,
55,,Spine,3,0,Image 1,1,1,100000000,610000002261,
108,,Spine,3,0,Image 1,1,1,100000000,610000002265,
96,,Spine,3,6,Image 1,3,1,100000000,610000002267,
105,,Spine,3,7,Image 1,2,1,100000000,610000002269,
119,,Spine,3,4,Image 1,1,1,100000000,610000002271,
72,,Spine,3,6,Image 1,2,1,100000000,610000002273,
78,,Spine,3,2,Image 1,1,1,100000001,610000002276,
82,,Spine,3,4,Image 1,1,1,100000000,610000002278,
108,,Spine,3,1,Image 1,1,1,100000002,610000002282,
73,,Spine,3,2,Image 1,1,1,100000000,610000002285,
59,,Spine,3,8,Image 1,2,1,100000000,610000002287,
99,,Spine,3,0,Image 1,1,1,100000001,610000002290,
96,,Spine,3,10,Image 1,3,1,100000000,610000002292,
76,,Spine,3,6,Image 1,2,1,100000000,610000002296,
78,,Spine,3,6,Image 1,1,1,100000000,610000002300,
66,,Spine,3,1,Image 1,2,1,100000001,610000002302,
85,,Spine,3,7,Image 1,4,1,100000000,610000002306,
125,,Spine,3,0,Image 1,1,1,100000000,610000002310,
74,,Spine,3,3,Image 1,1,1,100000000,610000002313,
74,,Spine,3,8,Image 1,3,1,100000000,610000002315,
110,,Spine,3,1,Image 1,1,1,100000002,610000002318,
95,,Spine,3,6,Image 1,2,1,100000000,610000002320,
94,,Spine,3,0,Image 1,1,1,100000000,610000002323,
77,,Spine,3,8,Image 1,2,1,100000000,610000002328,
69,,Spine,3,6,Image 1,3,1,100000000,610000002330,
94,,Spine,3,0,Image 1,1,1,100000001,610000002332,
129,,Spine,3,5,Image 1,2,1,100000000,610000002336,
76,,Spine,3,2,Image 1,1,1,100000000,610000002340,
88,,Spine,3,0,Image 1,1,1,100000000,610000002345,
159,,Spine,3,4,Image 1,3,1,100000000,610000002348,
78,,Spine,3,1,Image 1,2,1,100000000,610000002350,
103,,Spine,3,0,Image 1,1,1,100000000,610000002353,
76,,Spine,3,6,Image 1,2,1,100000000,610000002355,
93,,Spine,3,0,Image 1,1,1,100000001,610000002358,
113,,Spine,3,1,Image 1,2,1,100000002,610000002360,
117,,Spine,3,0,Image 1,1,1,100000002,610000002362,
113,,Spine,3,0,Image 1,1,1,100000000,610000002367,
121,,Spine,3,6,Image 1,1,1,100000000,610000002369,
94,,Spine,3,0,Image 1,1,1,100000000,610000002372,
81,,Spine,3,8,Image 1,3,1,100000000,610000002374,
108,,Spine,3,1,Image 1,1,1,100000002,610000002377,
100,,Spine,3,0,Image 1,1,1,100000000,610000002379,
108,,Spine,3,1,Image 1,1,1,100000002,610000002381,
95,,Spine,3,2,Image 1,1,1,100000000,610000002384,
129,,Spine,3,5,Image 1,2,1,100000000,610000002386,
116,,Spine,3,1,Image 1,1,1,100000002,610000002388,
107,,Spine,3,6,Image 1,3,1,100000000,610000002393,
117,,Spine,3,2,Image 1,1,1,100000000,610000002396,
47,,Spine,3,7,Image 1,2,1,100000000,610000002405,
145,,Spine,3,8,Image 1,2,1,100000000,610000002410,
105,,Spine,3,0,Image 1,1,1,100000000,610000002413,
129,,Spine,3,5,Image 1,2,1,100000000,610000002415,
80,,Spine,3,7,Image 1,4,1,100000000,610000002418,
50,,Spine,3,10,Image 1,3,1,100000000,610000002433,
49,,Spine,3,10,Image 1,3,1,100000000,610000002434,
83,,Spine,3,10,Image 1,3,1,100000000,610000002435,
108,,Spine,3,10,Image 1,3,1,100000000,610000002436,
97,,Spine,3,8,Image 1,2,1,100000000,610000002437,
74,,Spine,3,8,Image 1,3,1,100000000,610000002438,
99,,Spine,3,8,Image 1,3,1,100000000,610000002439,
59,,Spine,3,7,Image 1,3,1,100000000,610000002440,
77,,Spine,3,7,Image 1,3,1,100000000,610000002441,
55,,Spine,3,7,Image 1,3,1,100000000,610000002442,
55,,Spine,3,7,Image 1,3,1,100000000,610000002443,
80,,Spine,3,7,Image 1,3,1,100000000,610000002444,
83,,Spine,3,7,Image 1,3,1,100000000,610000002445,
106,,Spine,3,6,Image 1,3,1,100000000,610000002446,
105,,Spine,3,7,Image 1,2,1,100000000,610000002447,
101,,Spine,3,7,Image 1,2,1,100000000,610000002448,
49,,Spine,3,7,Image 1,2,1,100000000,610000002449,
94,,Spine,3,7,Image 1,1,1,100000000,610000002450,
117,,Spine,3,7,Image 1,1,1,100000000,610000002451,
45,,Spine,3,7,Image 1,1,1,100000000,610000002452,
62,,Spine,3,6,Image 1,1,1,100000000,610000002453,
60,,Spine,3,6,Image 1,1,1,100000000,610000002454,
60,,Spine,3,6,Image 1,2,1,100000000,610000002455,
127,,Spine,3,5,Image 1,1,1,100000000,610000002456,
75,,Spine,3,6,Image 1,2,1,100000000,610000002457,
61,,Spine,3,6,Image 1,2,1,100000000,610000002458,
98,,Spine,3,6,Image 1,2,1,100000000,610000002459,
83,,Spine,3,6,Image 1,2,1,100000000,610000002460,
90,,Spine,3,6,Image 1,2,1,100000000,610000002461,
126,,Spine,3,5,Image 1,2,1,100000000,610000002462,
159,,Spine,3,4,Image 1,3,1,100000000,610000002463,
77,,Spine,3,4,Image 1,2,1,100000000,610000002464,
130,,Spine,3,2,Image 1,1,1,100000000,610000002465,
62,,Spine,3,1,Image 1,2,1,100000000,610000002466,
45,,Spine,3,1,Image 1,2,1,100000000,610000002467,
75,,Spine,3,1,Image 1,2,1,100000000,610000002468,
49,,Spine,3,1,Image 1,2,1,100000000,610000002469,
39,,Spine,3,1,Image 1,2,1,100000000,610000002470,
114,,Spine,3,2,Image 1,2,1,100000000,610000002471,
107,,Spine,3,0,Image 1,1,1,100000000,610000002472,
44,,Spine,3,2,Image 1,2,1,100000000,610000002473,
62,,Spine,3,2,Image 1,2,1,100000000,610000002474,
60,,Spine,3,2,Image 1,2,1,100000000,610000002475,
105,,Spine,3,1,Image 1,1,1,100000000,610000002476,
105,,Spine,3,1,Image 1,1,1,100000000,610000002477,
99,,Spine,3,0,Image 1,1,1,100000000,610000002478,
51,,Spine,3,4,Image 1,2,1,100000001,610000002479,
71,,Spine,3,4,Image 1,3,1,100000001,610000002480,
55,,Spine,3,3,Image 1,1,1,100000001,610000002481,
34,,Spine,3,2,Image 1,2,1,100000001,610000002482,
76,,Spine,3,1,Image 1,1,1,100000001,610000002483,
50,,Spine,3,1,Image 1,1,1,100000001,610000002484,
57,,Spine,3,0,Image 1,1,1,100000001,610000002485,
51,,Spine,3,5,Image 1,4,1,100000001,610000002486,
54,,Spine,3,3,Image 1,2,1,100000001,610000002487,
54,,Spine,3,3,Image 1,2,1,100000001,610000002488,
129,,Spine,3,1,Image 1,2,1,100000002,610000002489,
129,,Spine,3,1,Image 1,2,1,100000002,610000002490,
83,,Spine,3,1,Image 1,2,1,100000002,610000002491,
125,,Spine,3,1,Image 1,2,1,100000002,610000002492,
28,,Spine,3,1,Image 1,1,1,100000002,610000002493,
32,,Spine,3,1,Image 1,1,1,100000002,610000002494,
92,,Spine,3,1,Image 1,1,1,100000002,610000002495,
111,,Spine,3,1,Image 1,1,1,100000002,610000002496,
97,,Spine,3,0,Image 1,1,1,100000002,610000002497,
97,,Spine,3,0,Image 1,1,1,100000002,610000002498,
71,,Spine,3,0,Image 1,1,1,,,
