
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.390303,µm,Spine,1,2,1,100000002,610000001709,
0.573993,µm,Spine,0,1,1,100000000,610000001716,
1.45781,µm,Spine,5,4,1,100000001,610000001721,
0.686171,µm,Spine,2,1,1,100000001,610000001727,
0.370032,µm,Spine,2,2,1,100000000,610000001729,
0.519026,µm,Spine,0,1,1,100000000,610000001734,
0.624523,µm,Spine,1,1,1,100000002,610000001745,
0.480307,µm,Spine,1,1,1,100000000,610000001750,
0.347874,µm,Spine,7,1,1,100000000,610000001753,
0.375419,µm,Spine,6,3,1,100000000,610000001756,
0.387671,µm,Spine,7,4,1,100000000,610000001759,
0.301556,µm,Spine,6,2,1,100000000,610000001764,
0.535938,µm,Spine,2,1,1,100000000,610000001768,
0.447231,µm,Spine,1,1,1,100000000,610000001770,
0.695747,µm,Spine,1,1,1,100000002,610000001779,
0.406322,µm,Spine,0,1,1,100000000,610000001781,
0.695747,µm,Spine,1,1,1,100000002,610000001790,
0.399578,µm,Spine,8,2,1,100000000,610000001792,
0.624523,µm,Spine,1,1,1,100000002,610000001802,
0.948768,µm,Spine,5,4,1,100000001,610000001808,
1.49972,µm,Spine,0,1,1,100000000,610000001814,
0.915571,µm,Spine,0,1,1,100000001,610000001818,
0.489409,µm,Spine,9,3,1,100000000,610000001821,
0.516212,µm,Spine,1,1,1,100000000,610000001824,
0.420857,µm,Spine,2,1,1,100000000,610000001827,
0.967026,µm,Spine,0,1,1,100000001,610000001831,
0.649323,µm,Spine,1,2,1,100000002,610000001838,
0.624523,µm,Spine,1,1,1,100000002,610000001847,
1.07654,µm,Spine,1,2,1,100000000,610000001851,
0.370032,µm,Spine,2,2,1,100000000,610000001853,
0.830048,µm,Spine,5,2,1,100000000,610000001861,
1.03003,µm,Spine,3,1,1,100000001,610000001866,
0.58765,µm,Spine,2,2,1,100000001,610000001868,
0.53138,µm,Spine,3,2,1,100000001,610000001870,
0.624523,µm,Spine,1,1,1,100000002,610000001879,
0.388514,µm,Spine,7,3,1,100000000,610000001881,
0.455134,µm,Spine,1,2,1,100000002,610000001884,
0.64971,µm,Spine,5,4,1,100000001,610000001892,
0.514058,µm,Spine,1,2,1,100000002,610000001897,
0.383561,µm,Spine,7,2,1,100000000,610000001901,
0.446296,µm,Spine,7,1,1,100000000,610000001903,
0.690387,µm,Spine,1,1,1,100000001,610000001907,
0.957972,µm,Spine,0,1,1,100000001,610000001910,
0.408673,µm,Spine,1,1,1,100000000,610000001913,
0.637028,µm,Spine,2,1,1,100000001,610000001917,
0.515484,µm,Spine,5,4,1,100000001,610000001922,
0.521666,µm,Spine,3,2,1,100000001,610000001925,
0.934946,µm,Spine,0,1,1,100000001,610000001928,
0.321627,µm,Spine,8,3,1,100000000,610000001931,
0.355859,µm,Spine,2,2,1,100000000,610000001933,
0.403713,µm,Spine,7,4,1,100000000,610000001935,
0.531575,µm,Spine,2,2,1,100000001,610000001938,
0.330218,µm,Spine,6,2,1,100000000,610000001940,
0.486992,µm,Spine,4,3,1,100000000,610000001942,
0.557418,µm,Spine,0,1,1,100000000,610000001946,
0.658916,µm,Spine,2,1,1,100000001,610000001949,
0.80023,µm,Spine,4,1,1,100000000,610000001953,
0.612129,µm,Spine,3,2,1,100000000,610000001957,
1.02273,µm,Spine,0,1,1,100000000,610000001963,
0.390303,µm,Spine,1,2,1,100000002,610000001968,
0.64971,µm,Spine,5,4,1,100000001,610000001975,
0.497603,µm,Spine,9,2,1,100000000,610000001979,
0.370896,µm,Spine,7,3,1,100000000,610000001982,
0.789556,µm,Spine,0,1,1,100000001,610000001988,
0.364859,µm,Spine,6,2,1,100000000,610000001993,
0.763083,µm,Spine,2,1,1,100000000,610000002000,
0.327417,µm,Spine,8,3,1,100000000,610000002008,
1.21748,µm,Spine,5,4,1,100000001,610000002010,
0.623275,µm,Spine,1,1,1,100000002,610000002015,
0.416515,µm,Spine,1,2,1,100000002,610000002019,
0.563408,µm,Spine,0,1,1,100000000,610000002024,
0.434808,µm,Spine,3,2,1,100000001,610000002026,
0.401056,µm,Spine,10,3,1,100000000,610000002030,
0.830048,µm,Spine,5,2,1,100000000,610000002036,
0.695747,µm,Spine,1,1,1,100000002,610000002043,
0.624523,µm,Spine,1,1,1,100000002,610000002049,
1.07938,µm,Spine,0,1,1,100000000,610000002053,
0.382737,µm,Spine,7,3,1,100000000,610000002056,
0.612129,µm,Spine,3,2,1,100000000,610000002060,
0.486949,µm,Spine,2,3,1,100000002,610000002062,
0.789556,µm,Spine,0,1,1,100000001,610000002067,
0.80023,µm,Spine,4,1,1,100000000,610000002070,
0.39418,µm,Spine,1,1,1,100000002,610000002072,
0.394574,µm,Spine,6,2,1,100000000,610000002075,
0.597904,µm,Spine,5,2,1,100000000,610000002080,
0.76141,µm,Spine,0,1,1,100000000,610000002083,
0.434808,µm,Spine,3,2,1,100000001,610000002085,
0.597904,µm,Spine,5,2,1,100000000,610000002090,
0.44571,µm,Spine,7,1,1,100000000,610000002092,
0.486972,µm,Spine,1,1,1,100000000,610000002094,
0.703812,µm,Spine,5,4,1,100000001,610000002099,
0.672005,µm,Spine,1,2,1,100000001,610000002102,
0.385996,µm,Spine,7,1,1,100000000,610000002105,
0.617276,µm,Spine,2,1,1,100000000,610000002108,
0.375002,µm,Spine,4,3,1,100000000,610000002112,
0.682024,µm,Spine,0,1,1,100000001,610000002114,
0.742842,µm,Spine,3,1,1,100000000,610000002116,
0.873815,µm,Spine,1,1,1,100000000,610000002121,
0.848012,µm,Spine,0,1,1,100000000,610000002128,
0.892819,µm,Spine,0,1,1,100000000,610000002133,
0.339437,µm,Spine,5,3,1,100000000,610000002135,
0.713367,µm,Spine,0,1,1,100000000,610000002141,
0.789556,µm,Spine,0,1,1,100000001,610000002146,
0.853129,µm,Spine,5,4,1,100000001,610000002150,
0.573993,µm,Spine,0,1,1,100000000,610000002154,
0.426298,µm,Spine,2,2,1,100000000,610000002158,
0.769489,µm,Spine,4,1,1,100000000,610000002161,
0.371736,µm,Spine,5,4,1,100000001,610000002163,
0.593703,µm,Spine,2,1,1,100000000,610000002165,
0.383291,µm,Spine,8,3,1,100000000,610000002167,
0.480307,µm,Spine,1,1,1,100000000,610000002170,
1.07938,µm,Spine,0,1,1,100000000,610000002174,
0.704565,µm,Spine,3,2,1,100000001,610000002177,
0.557418,µm,Spine,0,1,1,100000000,610000002179,
0.690387,µm,Spine,1,1,1,100000001,610000002182,
0.490369,µm,Spine,9,2,1,100000000,610000002184,
0.58765,µm,Spine,2,2,1,100000001,610000002186,
0.910359,µm,Spine,0,1,1,100000001,610000002189,
0.444124,µm,Spine,0,1,1,100000000,610000002195,
0.453909,µm,Spine,7,4,1,100000000,610000002200,
0.521543,µm,Spine,8,2,1,100000000,610000002202,
0.423375,µm,Spine,7,2,1,100000000,610000002204,
0.390734,µm,Spine,7,2,1,100000000,610000002206,
0.538355,µm,Spine,5,4,1,100000001,610000002209,
0.830048,µm,Spine,5,2,1,100000000,610000002213,
0.301556,µm,Spine,6,2,1,100000000,610000002215,
0.883085,µm,Spine,0,1,1,100000001,610000002219,
0.669614,µm,Spine,0,1,1,100000000,610000002225,
0.563408,µm,Spine,0,1,1,100000000,610000002228,
0.535938,µm,Spine,2,1,1,100000000,610000002230,
0.879398,µm,Spine,2,1,1,100000001,610000002232,
0.623275,µm,Spine,1,1,1,100000002,610000002236,
1.02273,µm,Spine,0,1,1,100000000,610000002242,
0.459208,µm,Spine,1,2,1,100000002,610000002244,
0.327417,µm,Spine,8,3,1,100000000,610000002249,
0.557418,µm,Spine,0,1,1,100000000,610000002251,
0.742842,µm,Spine,3,1,1,100000000,610000002253,
0.571259,µm,Spine,0,1,1,100000000,610000002256,
1.05515,µm,Spine,2,1,1,100000000,610000002258,
0.654392,µm,Spine,0,1,1,100000000,610000002261,
0.573993,µm,Spine,0,1,1,100000000,610000002265,
0.372425,µm,Spine,6,3,1,100000000,610000002267,
0.443256,µm,Spine,7,2,1,100000000,610000002269,
0.794546,µm,Spine,4,1,1,100000000,610000002271,
0.364859,µm,Spine,6,2,1,100000000,610000002273,
0.905092,µm,Spine,2,1,1,100000001,610000002276,
0.789213,µm,Spine,4,1,1,100000000,610000002278,
0.522,µm,Spine,1,1,1,100000002,610000002282,
0.535938,µm,Spine,2,1,1,100000000,610000002285,
0.487398,µm,Spine,8,2,1,100000000,610000002287,
0.880244,µm,Spine,0,1,1,100000001,610000002290,
0.401056,µm,Spine,10,3,1,100000000,610000002292,
0.520098,µm,Spine,6,2,1,100000000,610000002296,
0.504023,µm,Spine,6,1,1,100000000,610000002300,
0.672005,µm,Spine,1,2,1,100000001,610000002302,
0.453909,µm,Spine,7,4,1,100000000,610000002306,
0.698271,µm,Spine,0,1,1,100000000,610000002310,
0.716006,µm,Spine,3,1,1,100000000,610000002313,
0.462502,µm,Spine,8,3,1,100000000,610000002315,
0.623275,µm,Spine,1,1,1,100000002,610000002318,
0.486341,µm,Spine,6,2,1,100000000,610000002320,
0.573993,µm,Spine,0,1,1,100000000,610000002323,
0.413092,µm,Spine,8,2,1,100000000,610000002328,
0.515539,µm,Spine,6,3,1,100000000,610000002330,
0.878367,µm,Spine,0,1,1,100000001,610000002332,
0.597904,µm,Spine,5,2,1,100000000,610000002336,
0.763083,µm,Spine,2,1,1,100000000,610000002340,
0.312665,µm,Spine,0,1,1,100000000,610000002345,
0.375002,µm,Spine,4,3,1,100000000,610000002348,
0.687306,µm,Spine,1,2,1,100000000,610000002350,
0.353633,µm,Spine,0,1,1,100000000,610000002353,
0.520098,µm,Spine,6,2,1,100000000,610000002355,
0.789556,µm,Spine,0,1,1,100000001,610000002358,
0.439637,µm,Spine,1,2,1,100000002,610000002360,
0.509773,µm,Spine,0,1,1,100000002,610000002362,
1.07938,µm,Spine,0,1,1,100000000,610000002367,
0.562722,µm,Spine,6,1,1,100000000,610000002369,
0.571259,µm,Spine,0,1,1,100000000,610000002372,
0.50166,µm,Spine,8,3,1,100000000,610000002374,
0.522,µm,Spine,1,1,1,100000002,610000002377,
0.563408,µm,Spine,0,1,1,100000000,610000002379,
0.623275,µm,Spine,1,1,1,100000002,610000002381,
0.763083,µm,Spine,2,1,1,100000000,610000002384,
0.705922,µm,Spine,5,2,1,100000000,610000002386,
0.612993,µm,Spine,1,1,1,100000002,610000002388,
0.425837,µm,Spine,6,3,1,100000000,610000002393,
0.763083,µm,Spine,2,1,1,100000000,610000002396,
0.470685,µm,Spine,7,2,1,100000000,610000002405,
0.465086,µm,Spine,8,2,1,100000000,610000002410,
0.521954,µm,Spine,0,1,1,100000000,610000002413,
0.584625,µm,Spine,5,2,1,100000000,610000002415,
0.449591,µm,Spine,7,4,1,100000000,610000002418,
0.415301,µm,Spine,10,3,1,100000000,610000002433,
0.319695,µm,Spine,10,3,1,100000000,610000002434,
0.336265,µm,Spine,10,3,1,100000000,610000002435,
0.401056,µm,Spine,10,3,1,100000000,610000002436,
0.521543,µm,Spine,8,2,1,100000000,610000002437,
0.321627,µm,Spine,8,3,1,100000000,610000002438,
0.327417,µm,Spine,8,3,1,100000000,610000002439,
0.370896,µm,Spine,7,3,1,100000000,610000002440,
0.445797,µm,Spine,7,3,1,100000000,610000002441,
0.435475,µm,Spine,7,3,1,100000000,610000002442,
0.435475,µm,Spine,7,3,1,100000000,610000002443,
0.44503,µm,Spine,7,3,1,100000000,610000002444,
0.447858,µm,Spine,7,3,1,100000000,610000002445,
0.425837,µm,Spine,6,3,1,100000000,610000002446,
0.443256,µm,Spine,7,2,1,100000000,610000002447,
0.423375,µm,Spine,7,2,1,100000000,610000002448,
0.360829,µm,Spine,7,2,1,100000000,610000002449,
0.347874,µm,Spine,7,1,1,100000000,610000002450,
0.385648,µm,Spine,7,1,1,100000000,610000002451,
0.44571,µm,Spine,7,1,1,100000000,610000002452,
0.49541,µm,Spine,6,1,1,100000000,610000002453,
0.497228,µm,Spine,6,1,1,100000000,610000002454,
0.343535,µm,Spine,6,2,1,100000000,610000002455,
0.624713,µm,Spine,5,1,1,100000000,610000002456,
0.330961,µm,Spine,6,2,1,100000000,610000002457,
0.438153,µm,Spine,6,2,1,100000000,610000002458,
0.355998,µm,Spine,6,2,1,100000000,610000002459,
0.384033,µm,Spine,6,2,1,100000000,610000002460,
0.407463,µm,Spine,6,2,1,100000000,610000002461,
0.485831,µm,Spine,5,2,1,100000000,610000002462,
0.375002,µm,Spine,4,3,1,100000000,610000002463,
0.396767,µm,Spine,4,2,1,100000000,610000002464,
0.784227,µm,Spine,2,1,1,100000000,610000002465,
0.708064,µm,Spine,1,2,1,100000000,610000002466,
0.687306,µm,Spine,1,2,1,100000000,610000002467,
0.394969,µm,Spine,1,2,1,100000000,610000002468,
0.436852,µm,Spine,1,2,1,100000000,610000002469,
0.458565,µm,Spine,1,2,1,100000000,610000002470,
0.312198,µm,Spine,2,2,1,100000000,610000002471,
0.429,µm,Spine,0,1,1,100000000,610000002472,
0.422025,µm,Spine,2,2,1,100000000,610000002473,
0.456492,µm,Spine,2,2,1,100000000,610000002474,
0.42015,µm,Spine,2,2,1,100000000,610000002475,
0.480307,µm,Spine,1,1,1,100000000,610000002476,
0.480307,µm,Spine,1,1,1,100000000,610000002477,
0.652447,µm,Spine,0,1,1,100000000,610000002478,
0.422246,µm,Spine,4,2,1,100000001,610000002479,
0.326304,µm,Spine,4,3,1,100000001,610000002480,
0.576799,µm,Spine,3,1,1,100000001,610000002481,
0.531575,µm,Spine,2,2,1,100000001,610000002482,
0.679116,µm,Spine,1,1,1,100000001,610000002483,
0.65289,µm,Spine,1,1,1,100000001,610000002484,
0.823444,µm,Spine,0,1,1,100000001,610000002485,
0.425885,µm,Spine,5,4,1,100000001,610000002486,
0.434808,µm,Spine,3,2,1,100000001,610000002487,
0.434808,µm,Spine,3,2,1,100000001,610000002488,
0.488356,µm,Spine,1,2,1,100000002,610000002489,
0.416515,µm,Spine,1,2,1,100000002,610000002490,
0.451421,µm,Spine,1,2,1,100000002,610000002491,
0.466581,µm,Spine,1,2,1,100000002,610000002492,
0.454149,µm,Spine,1,1,1,100000002,610000002493,
0.48666,µm,Spine,1,1,1,100000002,610000002494,
0.388848,µm,Spine,1,1,1,100000002,610000002495,
0.476297,µm,Spine,1,1,1,100000002,610000002496,
0.509773,µm,Spine,0,1,1,100000002,610000002497,
0.509773,µm,Spine,0,1,1,100000002,610000002498,
0.455134,µm,Spine,1,2,1,,,
