
Spine Attachment Pt Position
 ==================== 
Spine Attachment Pt Position X,Spine Attachment Pt Position Y,Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
5682.73,18544.2,1440.99,µm,Spine,Spine Attachment Pt Position,1,2,1,100000000,610000008516,
5706.33,18529.4,1448.22,µm,Spine,Spine Attachment Pt Position,1,2,1,100000003,610000008827,
5711.24,18527.4,1450.9,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009090,
5708.25,18528.2,1449.89,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009091,
5706.9,18528.7,1449.24,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009092,
5617.95,18557.6,1442.8,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009099,
5624.54,18568.4,1446.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009101,
5619.94,18574.2,1450.23,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009103,
5720.37,18519,1458.02,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009112,
5659.6,18547.6,1453.51,µm,Spine,Spine Attachment Pt Position,10,1,1,,610000009097,
5660.5,18548.4,1452.77,µm,Spine,Spine Attachment Pt Position,10,1,1,,610000009098,
5659.1,18548.3,1445.09,µm,Spine,Spine Attachment Pt Position,10,2,1,100000002,610000008357,
5659.09,18547.6,1455.49,µm,Spine,Spine Attachment Pt Position,11,1,1,100000002,610000008668,
5656.05,18561.5,1446.18,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000009092,
5658.8,18546.4,1455.58,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000009096,
5636.68,18540.9,1452.46,µm,Spine,Spine Attachment Pt Position,11,5,1,100000001,610000008731,
5651.97,18544.9,1454.36,µm,Spine,Spine Attachment Pt Position,13,1,1,100000002,610000008437,
5653.99,18562.5,1447.27,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000009091,
5645.73,18547.4,1451.27,µm,Spine,Spine Attachment Pt Position,16,2,1,,610000009095,
5614.17,18497.7,1460.08,µm,Spine,Spine Attachment Pt Position,2,1,1,100000004,610000008386,
5688.92,18570.5,1448.36,µm,Spine,Spine Attachment Pt Position,2,1,1,100000002,610000008714,
5680.76,18555.1,1440.74,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009091,
5631.82,18563.2,1444.56,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009112,
5695.38,18473.9,1443.9,µm,Spine,Spine Attachment Pt Position,2,2,1,100000005,610000008317,
5729,18539.8,1459.19,µm,Spine,Spine Attachment Pt Position,2,2,1,100000003,610000008341,
5613.27,18497.6,1441.22,µm,Spine,Spine Attachment Pt Position,2,2,1,100000004,610000008460,
5661.61,18570.3,1442.18,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000008476,
5678.06,18563.4,1457.72,µm,Spine,Spine Attachment Pt Position,2,2,1,100000002,610000008695,
5675.04,18531.6,1449.4,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000008719,
5662.78,18566,1439.27,µm,Spine,Spine Attachment Pt Position,2,2,1,100000000,610000008822,
5675.15,18536.4,1445.02,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009099,
5673.38,18528.3,1456.93,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009100,
5667.19,18553.7,1441.32,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009104,
5666.4,18554.5,1441.15,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009105,
5662.24,18560.3,1439.54,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009106,
5677.33,18556.6,1451.63,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009107,
5728.96,18534.4,1444.67,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009108,
5712.81,18511.6,1455.12,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009110,
5720.87,18513.7,1455.77,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009111,
5700.84,18570.4,1449.54,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009126,
5613.69,18511.8,1451.37,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009090,
5668.23,18536.8,1439.25,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009096,
5671.43,18538.6,1439.28,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009097,
5711.73,18519.7,1445.37,µm,Spine,Spine Attachment Pt Position,3,1,1,100000003,610000008762,
5693.4,18575.8,1444.34,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000009111,
5676.21,18561,1452.84,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009105,
5662.99,18584.6,1439.21,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009108,
5663.42,18530.4,1440.56,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009095,
5661.15,18536,1445.82,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000009093,
5661.45,18534.7,1443.06,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000009094,
5633.71,18558.1,1441.24,µm,Spine,Spine Attachment Pt Position,4,1,1,100000001,610000008442,
5721.24,18539.1,1443.72,µm,Spine,Spine Attachment Pt Position,4,1,1,100000003,610000008691,
5721.12,18538.8,1443.88,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009107,
5614.12,18559.2,1446.57,µm,Spine,Spine Attachment Pt Position,4,2,1,100000001,610000008328,
5670.72,18542.7,1452,µm,Spine,Spine Attachment Pt Position,4,2,1,100000002,610000008750,
5615.79,18561,1445.22,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009092,
5613.73,18558.7,1447.08,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009093,
5723.02,18548.4,1453.82,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009103,
5675.09,18555.2,1450.47,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009104,
5728.94,18537.4,1443.73,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009109,
5675.49,18563.3,1457.51,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009110,
5630.22,18560.7,1439.89,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009111,
5709.41,18572.3,1452.49,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009122,
5692.12,18532.2,1451.44,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009096,
5636.38,18565.6,1447.9,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009113,
5688,18523.5,1452.98,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000009097,
5684.87,18521.7,1452.16,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000009098,
5721.3,18501,1444.73,µm,Spine,Spine Attachment Pt Position,5,1,1,100000005,610000008832,
5668,18575.7,1453.18,µm,Spine,Spine Attachment Pt Position,5,2,1,100000002,610000008468,
5713.88,18524.5,1442.44,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008701,
5721.25,18543,1439.21,µm,Spine,Spine Attachment Pt Position,5,2,1,100000003,610000008747,
5672.32,18564.3,1441.02,µm,Spine,Spine Attachment Pt Position,5,2,1,100000002,610000008765,
5610.99,18553.6,1454.55,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009094,
5720.46,18546.3,1439.25,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009105,
5721.1,18542.5,1439.65,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009106,
5703.14,18513.6,1441.19,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009114,
5713.02,18521,1442.63,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009116,
5702.5,18587.6,1456.45,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009119,
5703.05,18587.9,1456.33,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009120,
5712.08,18579.1,1446.09,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009123,
5708.42,18534.4,1441.69,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000008415,
5710.2,18535.6,1440.74,µm,Spine,Spine Attachment Pt Position,5,3,1,100000003,610000008539,
5695.93,18579.9,1444.72,µm,Spine,Spine Attachment Pt Position,5,3,1,100000002,610000008563,
5711.58,18535.6,1439.98,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009093,
5718.96,18541.1,1459.55,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009102,
5695.97,18580.2,1444.91,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009112,
5696.72,18584.5,1444.53,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009113,
5696.65,18586.1,1443.74,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009114,
5702.61,18590.2,1458.8,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009118,
5681.89,18517.4,1452.76,µm,Spine,Spine Attachment Pt Position,5,5,1,,610000009099,
5715.9,18516.9,1440.24,µm,Spine,Spine Attachment Pt Position,6,1,1,100000003,610000008523,
5609.56,18556.8,1458.53,µm,Spine,Spine Attachment Pt Position,6,1,1,100000001,610000008544,
5672.86,18555.4,1448.93,µm,Spine,Spine Attachment Pt Position,6,1,1,100000002,610000008600,
5720.24,18550.9,1460.44,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000009104,
5715.02,18518.7,1439.31,µm,Spine,Spine Attachment Pt Position,6,2,1,100000003,610000008628,
5718.69,18521.6,1439.22,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009117,
5611.36,18549.1,1460.03,µm,Spine,Spine Attachment Pt Position,6,3,1,100000001,610000008455,
5713.25,18560.7,1453.91,µm,Spine,Spine Attachment Pt Position,6,3,1,100000002,610000008483,
5665.95,18577.6,1450.63,µm,Spine,Spine Attachment Pt Position,6,3,1,100000002,610000008626,
5732.78,18499.8,1455.59,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009092,
5633.33,18576.3,1445.43,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009102,
5693.37,18586.5,1441.26,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009115,
5713.94,18579.5,1450.57,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009124,
5689,18566,1441.26,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009127,
5681.37,18514.8,1454.72,µm,Spine,Spine Attachment Pt Position,6,5,1,,610000009100,
5681.07,18517.7,1452.33,µm,Spine,Spine Attachment Pt Position,6,6,1,100000003,610000008511,
5723.4,18517.7,1440.01,µm,Spine,Spine Attachment Pt Position,7,2,1,100000003,610000008608,
5720.08,18517.1,1439.45,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009119,
5723.03,18517.8,1439.38,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009120,
5723.23,18517.8,1439.71,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009121,
5656.33,18566.8,1457.5,µm,Spine,Spine Attachment Pt Position,7,3,1,100000002,610000008810,
5666.26,18551.6,1449.14,µm,Spine,Spine Attachment Pt Position,8,1,1,,610000009101,
5690.12,18589.4,1442.96,µm,Spine,Spine Attachment Pt Position,8,4,1,100000002,610000008471,
5691.74,18589.4,1442.91,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009117,
5662.79,18549.4,1450.9,µm,Spine,Spine Attachment Pt Position,9,1,1,,610000009099,
5663.89,18550.1,1450.19,µm,Spine,Spine Attachment Pt Position,9,1,1,,610000009100,
5661.65,18555.4,1445.4,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009094,
5694.78,18587.9,1448.54,µm,Spine,Spine Attachment Pt Position,9,4,1,100000002,610000008623,
5685.49,18529.2,1454.05,µm,Spine,Spine Attachment Pt Position,9,6,1,100000003,610000008394,
