
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
4.56287,µm^3,Segment,10,7,1,100000003,510000004324,
3.17024,µm^3,Segment,14,2,1,100000002,510000004346,
1.35574,µm^3,Segment,11,3,1,100000002,510000004356,
8.68081,µm^3,Segment,10,2,1,100000002,510000004401,
4.92543,µm^3,Segment,2,1,1,100000004,510000004421,
0.888342,µm^3,Segment,4,4,1,100000002,510000004426,
14.2108,µm^3,Segment,3,3,1,100000002,510000004527,
1.2899,µm^3,Segment,4,3,1,100000002,510000004530,
4.25812,µm^3,Segment,5,3,1,100000002,510000004541,
4.78807,µm^3,Segment,4,2,1,100000002,510000004573,
1.21169,µm^3,Segment,3,2,1,100000002,510000004577,
20.831,µm^3,Segment,2,2,1,100000002,510000004662,
4.41919,µm^3,Segment,1,2,1,100000002,510000004671,
2.3415,µm^3,Segment,14,3,1,100000002,510000004682,
9.68718,µm^3,Segment,3,2,1,100000000,510000004749,
19.447,µm^3,Segment,2,2,1,100000000,510000004855,
11.7849,µm^3,Segment,0,1,1,100000000,510000004897,
2.69661,µm^3,Segment,14,4,1,100000002,510000004916,
1.55453,µm^3,Segment,13,3,1,100000002,510000004919,
2.30957,µm^3,Segment,5,2,1,100000002,510000004923,
15.7219,µm^3,Segment,4,2,1,100000002,510000004999,
2.78576,µm^3,Segment,4,1,1,100000005,510000005013,
3.35183,µm^3,Segment,3,1,1,100000005,510000005022,
0.851483,µm^3,Segment,15,4,1,100000002,510000005030,
0.911578,µm^3,Segment,14,3,1,100000002,510000005032,
4.72573,µm^3,Segment,12,3,1,100000002,510000005053,
6.73275,µm^3,Segment,12,2,1,100000002,510000005104,
0.750852,µm^3,Segment,15,3,1,100000002,510000005106,
0.819043,µm^3,Segment,4,2,1,100000005,510000005109,
0.943523,µm^3,Segment,9,7,1,100000003,510000005111,
0.926506,µm^3,Segment,13,2,1,100000002,510000005113,
2.42632,µm^3,Segment,13,2,1,100000002,510000005116,
10.1599,µm^3,Segment,5,2,1,100000002,510000005140,
2.15894,µm^3,Segment,11,3,1,100000002,510000005156,
1.41788,µm^3,Segment,7,3,1,100000002,510000005159,
6.45544,µm^3,Segment,6,3,1,100000002,510000005184,
3.18539,µm^3,Segment,5,2,1,100000002,510000005193,
3.08302,µm^3,Segment,4,2,1,100000002,510000005207,
1.87089,µm^3,Segment,3,1,1,100000002,510000005209,
7.19151,µm^3,Segment,6,3,1,100000002,510000005224,
3.10725,µm^3,Segment,5,3,1,100000002,510000005232,
4.78147,µm^3,Segment,4,3,1,100000002,510000005255,
1.29998,µm^3,Segment,4,3,1,100000002,510000005261,
3.07878,µm^3,Segment,4,2,1,100000003,510000005275,
0.731719,µm^3,Segment,3,3,1,100000002,510000005278,
3.05297,µm^3,Segment,6,4,1,100000002,510000005284,
6.22781,µm^3,Segment,11,2,1,100000002,510000005308,
2.88152,µm^3,Segment,10,3,1,100000002,510000005322,
2.49137,µm^3,Segment,2,3,1,100000001,510000005341,
8.41859,µm^3,Segment,1,2,1,100000001,510000005403,
6.41537,µm^3,Segment,0,1,1,100000001,510000005423,
1.07985,µm^3,Segment,6,1,1,100000003,510000005434,
1.00531,µm^3,Segment,7,4,1,100000003,510000005437,
4.43557,µm^3,Segment,2,2,1,100000004,510000005467,
3.46233,µm^3,Segment,1,1,1,100000004,510000005475,
6.3764,µm^3,Segment,0,1,1,100000004,510000005487,
1.88144,µm^3,Segment,5,2,1,100000003,510000005494,
3.93793,µm^3,Segment,7,2,1,100000003,510000005518,
4.67855,µm^3,Segment,6,1,1,100000003,510000005531,
3.45627,µm^3,Segment,5,1,1,100000003,510000005540,
1.38259,µm^3,Segment,4,1,1,100000003,510000005543,
1.31344,µm^3,Segment,3,1,1,100000003,510000005545,
1.42261,µm^3,Segment,2,1,1,100000003,510000005547,
1.98251,µm^3,Segment,1,1,1,100000003,510000005552,
4.53978,µm^3,Segment,0,1,1,100000003,510000005563,
3.01835,µm^3,Segment,7,2,1,100000002,510000005573,
1.50628,µm^3,Segment,4,2,1,100000003,510000005581,
1.30507,µm^3,Segment,3,3,1,100000000,510000005588,
1.6357,µm^3,Segment,6,3,1,100000003,510000005590,
9.11215,µm^3,Segment,0,1,1,100000005,510000005631,
1.2469,µm^3,Segment,6,3,1,100000001,510000005643,
3.24091,µm^3,Segment,5,2,1,100000001,510000005658,
4.15923,µm^3,Segment,4,1,1,100000001,510000005677,
2.5088,µm^3,Segment,3,1,1,100000001,510000005685,
2.22547,µm^3,Segment,2,1,1,100000001,510000005695,
2.81263,µm^3,Segment,1,1,1,100000001,510000005702,
3.87001,µm^3,Segment,5,3,1,100000002,510000005731,
2.94053,µm^3,Segment,3,2,1,100000002,510000005739,
7.98348,µm^3,Segment,2,2,1,100000002,510000005766,
12.4201,µm^3,Segment,0,1,1,100000001,510000005849,
1.02424,µm^3,Segment,5,4,1,100000003,510000005853,
2.99466,µm^3,Segment,1,2,1,100000005,510000005863,
1.39508,µm^3,Segment,7,3,1,100000002,510000005865,
1.30852,µm^3,Segment,2,2,1,100000001,510000005871,
1.10428,µm^3,Segment,7,1,1,100000003,510000005873,
0.844406,µm^3,Segment,6,2,1,100000001,510000005875,
3.1179,µm^3,Segment,2,1,1,100000004,510000005880,
6.4283,µm^3,Segment,5,2,1,100000003,510000005917,
4.39051,µm^3,Segment,4,1,1,100000003,510000005926,
5.55068,µm^3,Segment,3,1,1,100000003,510000005943,
4.70973,µm^3,Segment,2,1,1,100000003,510000005952,
3.0278,µm^3,Segment,5,2,1,100000002,510000005963,
0.634494,µm^3,Segment,8,4,1,100000002,510000005969,
0.419666,µm^3,Segment,7,3,1,100000002,510000005971,
0.715692,µm^3,Segment,6,2,1,100000002,510000005973,
8.26069,µm^3,Segment,5,2,1,100000002,510000006012,
0.727413,µm^3,Segment,8,3,1,100000002,510000006014,
5.91645,µm^3,Segment,7,2,1,100000002,510000006026,
1.21842,µm^3,Segment,7,2,1,100000002,510000006028,
1.7152,µm^3,Segment,6,3,1,100000002,510000006030,
1.5037,µm^3,Segment,5,3,1,100000002,510000006036,
1.35327,µm^3,Segment,1,2,1,100000004,510000006042,
3.21385,µm^3,Segment,5,2,1,100000003,510000006059,
1.15334,µm^3,Segment,4,2,1,100000003,510000006063,
4.24588,µm^3,Segment,3,2,1,100000003,510000006083,
2.73462,µm^3,Segment,5,2,1,100000003,510000006095,
1.2089,µm^3,Segment,5,1,1,100000001,510000006098,
3.70574,µm^3,Segment,6,2,1,100000001,510000006108,
1.47105,µm^3,Segment,5,2,1,100000001,510000006112,
1.54005,µm^3,Segment,4,2,1,100000002,510000006117,
7.10388,µm^3,Segment,3,2,1,100000002,510000006166,
2.57358,µm^3,Segment,5,3,1,100000003,510000006176,
0.974179,µm^3,Segment,4,3,1,100000002,510000006179,
0.769961,µm^3,Segment,6,3,1,100000001,510000006183,
2.54352,µm^3,Segment,0,1,1,100000005,510000006201,
5.29198,µm^3,Segment,5,1,1,100000003,510000006214,
0.881101,µm^3,Segment,2,2,1,100000004,510000006216,
1.35061,µm^3,Segment,1,2,1,100000004,510000006219,
1.80611,µm^3,Segment,5,3,1,100000001,510000006234,
2.95884,µm^3,Segment,4,2,1,100000001,510000006254,
1.6433,µm^3,Segment,3,2,1,100000001,510000006260,
5.39725,µm^3,Segment,2,2,1,100000002,510000006286,
0.639243,µm^3,Segment,1,2,1,100000002,510000006289,
4.10066,µm^3,Segment,0,1,1,100000002,510000006320,
0.786962,µm^3,Segment,6,3,1,100000001,510000006324,
1.35745,µm^3,Segment,5,2,1,100000001,510000006327,
1.07463,µm^3,Segment,6,2,1,100000001,510000006329,
2.01825,µm^3,Segment,4,4,1,100000003,510000006336,
2.6757,µm^3,Segment,6,2,1,100000003,510000006359,
1.26564,µm^3,Segment,3,3,1,100000002,510000006361,
0.859092,µm^3,Segment,3,3,1,100000003,510000006364,
2.48665,µm^3,Segment,3,3,1,100000002,510000006381,
1.80418,µm^3,Segment,1,2,1,100000002,510000006388,
5.45987,µm^3,Segment,0,1,1,100000002,510000006411,
1.74336,µm^3,Segment,6,4,1,100000002,510000006425,
1.34104,µm^3,Segment,4,2,1,100000002,510000006429,
1.30571,µm^3,Segment,2,2,1,100000002,510000006440,
4.32403,µm^3,Segment,1,1,1,100000002,510000006454,
1.7111,µm^3,Segment,3,4,1,100000003,510000006459,
2.30928,µm^3,Segment,2,3,1,100000003,510000006466,
9.42406,µm^3,Segment,1,2,1,100000003,510000006512,
5.55711,µm^3,Segment,2,2,1,100000003,510000006553,
2.01021,µm^3,Segment,1,1,1,100000003,510000006558,
1.39463,µm^3,Segment,0,1,1,100000003,510000006563,
0.938448,µm^3,Segment,3,2,1,100000002,510000006565,
1.39243,µm^3,Segment,2,1,1,100000002,510000006569,
4.4044,µm^3,Segment,1,2,1,100000001,510000006597,
3.92426,µm^3,Segment,6,2,1,100000002,510000006603,
5.02098,µm^3,Segment,5,3,1,100000003,510000006630,
3.13812,µm^3,Segment,4,2,1,100000003,510000006634,
1.31127,µm^3,Segment,0,1,1,100000004,510000006653,
0.876636,µm^3,Segment,2,3,1,100000004,510000006655,
1.70524,µm^3,Segment,4,2,1,100000003,510000006658,
2.41398,µm^3,Segment,4,3,1,100000002,510000006669,
5.55705,µm^3,Segment,0,1,1,100000005,510000006688,
3.02801,µm^3,Segment,5,2,1,100000002,510000006705,
0.924778,µm^3,Segment,4,1,1,100000002,510000006708,
0.886531,µm^3,Segment,4,3,1,100000003,510000006712,
2.38717,µm^3,Segment,5,1,1,100000001,510000006720,
2.14303,µm^3,Segment,4,1,1,100000001,510000006723,
3.77401,µm^3,Segment,3,2,1,100000002,510000006735,
1.97623,µm^3,Segment,0,1,1,100000004,510000006745,
1.43382,µm^3,Segment,5,2,1,100000002,510000006758,
1.60459,µm^3,Segment,4,1,1,100000002,510000006761,
4.69485,µm^3,Segment,5,2,1,100000003,510000006781,
1.31465,µm^3,Segment,4,3,1,100000002,510000006784,
8.1948,µm^3,Segment,2,1,1,100000003,510000006817,
1.80758,µm^3,Segment,2,2,1,100000003,510000006820,
0.838612,µm^3,Segment,6,3,1,100000002,510000006822,
2.29128,µm^3,Segment,5,2,1,100000001,510000006831,
0.951257,µm^3,Segment,4,3,1,100000001,510000006837,
5.56298,µm^3,Segment,2,2,1,100000002,510000006861,
7.74029,µm^3,Segment,0,1,1,100000003,510000006896,
1.57754,µm^3,Segment,5,2,1,100000002,510000006899,
2.30929,µm^3,Segment,4,2,1,100000001,510000006913,
4.79197,µm^3,Segment,4,2,1,100000001,510000006926,
2.65876,µm^3,Segment,2,2,1,100000001,510000006937,
0.983733,µm^3,Segment,2,3,1,100000002,510000006940,
1.50964,µm^3,Segment,3,2,1,100000001,510000006945,
1.75667,µm^3,Segment,3,2,1,100000003,510000006951,
2.09265,µm^3,Segment,3,4,1,100000003,510000006959,
2.31381,µm^3,Segment,4,3,1,100000001,510000006965,
0.9134,µm^3,Segment,3,3,1,100000001,510000006968,
0.788772,µm^3,Segment,4,3,1,100000001,510000006970,
0.764683,µm^3,Segment,2,3,1,100000002,510000006973,
6.08625,µm^3,Segment,5,2,1,100000003,510000006977,
2.26611,µm^3,Segment,4,1,1,100000001,510000006981,
3.07654,µm^3,Segment,2,2,1,100000003,510000006993,
1.13926,µm^3,Segment,0,1,1,100000005,510000007000,
1.43173,µm^3,Segment,1,2,1,100000003,510000007010,
2.52781,µm^3,Segment,3,2,1,100000001,510000007028,
1.41795,µm^3,Segment,3,3,1,100000003,510000007067,
2.63897,µm^3,Segment,2,3,1,100000002,510000007077,
1.4475,µm^3,Segment,0,1,1,100000001,510000007102,
2.20599,µm^3,Segment,5,3,1,100000000,510000007114,
1.30014,µm^3,Segment,2,3,1,100000002,510000007117,
2.76742,µm^3,Segment,0,1,1,100000002,510000007155,
1.82827,µm^3,Segment,1,2,1,100000003,510000007164,
5.3724,µm^3,Segment,1,1,1,100000001,510000007174,
1.77787,µm^3,Segment,1,1,1,100000000,510000007187,
2.56614,µm^3,Segment,0,1,1,100000000,510000007210,
1.64605,µm^3,Segment,2,1,1,100000000,510000007215,
4.26587,µm^3,Segment,1,2,1,100000001,510000007245,
0.909319,µm^3,Segment,0,1,1,100000001,510000007248,
1.54555,µm^3,Segment,2,2,1,100000001,510000007251,
0.653904,µm^3,Segment,2,2,1,100000000,510000007254,
6.5883,µm^3,Segment,1,2,1,100000000,510000007282,
1.23492,µm^3,Segment,0,1,1,100000000,510000007286,
2.13773,µm^3,Segment,2,2,1,100000002,510000007300,
0.637525,µm^3,Segment,2,2,1,100000000,510000007304,
5.69867,µm^3,Segment,1,1,1,100000000,510000007326,
1.63462,µm^3,Segment,0,1,1,100000000,510000007338,
1.14611,µm^3,Segment,3,2,1,100000000,510000007357,
5.08001,µm^3,Segment,2,1,1,100000000,510000007364,
1.76189,µm^3,Segment,1,2,1,100000000,510000007367,
1.72635,µm^3,Segment,1,2,1,100000001,510000007375,
2.39742,µm^3,Segment,2,1,1,100000000,510000007380,
1.46981,µm^3,Segment,2,2,1,100000001,510000007383,
4.41453,µm^3,Segment,1,2,1,100000002,510000007409,
3.84735,µm^3,Segment,1,2,1,100000000,510000007411,
3.28874,µm^3,Segment,0,1,1,100000003,510000007421,
1.40383,µm^3,Segment,0,1,1,100000003,510000007424,
1.15532,µm^3,Segment,3,3,1,100000000,510000007428,
1.94549,µm^3,Segment,3,1,1,100000000,510000007435,
1.06719,µm^3,Segment,3,2,1,100000000,510000007451,
4.5349,µm^3,Segment,0,1,1,100000000,510000007472,
3.95451,µm^3,Segment,1,1,1,100000003,510000007475,
2.58649,µm^3,Segment,1,1,1,100000001,510000007480,
1.83604,µm^3,Segment,1,2,1,100000000,510000007484,
1.02295,µm^3,Segment,1,2,1,100000001,510000007486,
0.365508,µm^3,Segment,0,1,1,100000002,510000007492,
