
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.575951,µm,Spine,Spine Part Length,0,1,1,100000001,610000008980,
0.46641,µm,Spine,Spine Part Length,0,1,1,100000001,610000008981,
0.421791,µm,Spine,Spine Part Length,1,2,1,100000001,610000008982,
0.364583,µm,Spine,Spine Part Length,6,3,1,100000001,610000008983,
0.416667,µm,Spine,Spine Part Length,1,2,1,100000001,610000008984,
0.273377,µm,Spine,Spine Part Length,1,2,1,100000001,610000008985,
0.483925,µm,Spine,Spine Part Length,4,2,1,100000001,610000008986,
0.283769,µm,Spine,Spine Part Length,2,1,1,100000001,610000008987,
0.243538,µm,Spine,Spine Part Length,4,3,1,100000001,610000008988,
0.546955,µm,Spine,Spine Part Length,0,1,1,100000001,610000008989,
0.325521,µm,Spine,Spine Part Length,1,2,1,100000001,610000008991,
0.510594,µm,Spine,Spine Part Length,0,1,1,100000001,610000008992,
0.520833,µm,Spine,Spine Part Length,0,1,1,100000001,610000008993,
0.550089,µm,Spine,Spine Part Length,0,1,1,100000001,610000008994,
0.423599,µm,Spine,Spine Part Length,0,1,1,100000001,610000008995,
0.390336,µm,Spine,Spine Part Length,0,1,1,100000001,610000008996,
0.585938,µm,Spine,Spine Part Length,0,1,1,100000001,610000008997,
0.507812,µm,Spine,Spine Part Length,4,2,1,100000002,610000009000,
0.321728,µm,Spine,Spine Part Length,13,3,1,100000002,610000009001,
0.325521,µm,Spine,Spine Part Length,11,2,1,100000002,610000009002,
0.46043,µm,Spine,Spine Part Length,9,2,1,100000002,610000009003,
0.460652,µm,Spine,Spine Part Length,9,2,1,100000002,610000009004,
0.341404,µm,Spine,Spine Part Length,16,2,1,100000002,610000009005,
0.501101,µm,Spine,Spine Part Length,11,2,1,100000002,610000009006,
0.597431,µm,Spine,Spine Part Length,10,1,1,100000002,610000009007,
0.435,µm,Spine,Spine Part Length,10,1,1,100000002,610000009008,
0.62015,µm,Spine,Spine Part Length,9,1,1,100000002,610000009009,
0.8366,µm,Spine,Spine Part Length,9,1,1,100000002,610000009010,
0.70846,µm,Spine,Spine Part Length,8,1,1,100000002,610000009011,
0.208333,µm,Spine,Spine Part Length,7,1,1,100000002,610000009012,
0.451714,µm,Spine,Spine Part Length,7,1,1,100000002,610000009013,
0.351525,µm,Spine,Spine Part Length,4,2,1,100000002,610000009014,
0.225718,µm,Spine,Spine Part Length,3,2,1,100000002,610000009015,
0.598958,µm,Spine,Spine Part Length,2,2,1,100000002,610000009016,
1.03457,µm,Spine,Spine Part Length,2,2,1,100000002,610000009017,
0.914415,µm,Spine,Spine Part Length,1,1,1,100000002,610000009018,
0.581412,µm,Spine,Spine Part Length,1,1,1,100000002,610000009019,
0.775576,µm,Spine,Spine Part Length,0,1,1,100000002,610000009020,
0.395798,µm,Spine,Spine Part Length,6,4,1,100000002,610000009022,
0.416667,µm,Spine,Spine Part Length,8,4,1,100000002,610000009023,
0.373515,µm,Spine,Spine Part Length,8,4,1,100000002,610000009024,
0.416667,µm,Spine,Spine Part Length,6,3,1,100000002,610000009025,
0.346064,µm,Spine,Spine Part Length,5,3,1,100000002,610000009026,
0.307913,µm,Spine,Spine Part Length,5,3,1,100000002,610000009027,
0.330833,µm,Spine,Spine Part Length,5,3,1,100000002,610000009028,
0.516467,µm,Spine,Spine Part Length,3,1,1,100000002,610000009029,
0.231417,µm,Spine,Spine Part Length,6,3,1,100000002,610000009030,
0.450289,µm,Spine,Spine Part Length,5,2,1,100000002,610000009031,
0.330835,µm,Spine,Spine Part Length,4,2,1,100000002,610000009032,
0.37631,µm,Spine,Spine Part Length,5,3,1,100000002,610000009033,
0.611979,µm,Spine,Spine Part Length,5,2,1,100000002,610000009034,
0.865494,µm,Spine,Spine Part Length,5,2,1,100000002,610000009035,
0.544584,µm,Spine,Spine Part Length,5,2,1,100000002,610000009036,
0.394033,µm,Spine,Spine Part Length,2,2,1,100000002,610000009037,
0.405782,µm,Spine,Spine Part Length,1,1,1,100000002,610000009038,
0.404977,µm,Spine,Spine Part Length,6,5,1,100000003,610000009040,
0.265299,µm,Spine,Spine Part Length,5,5,1,100000003,610000009041,
0.346904,µm,Spine,Spine Part Length,4,4,1,100000003,610000009042,
0.496419,µm,Spine,Spine Part Length,4,4,1,100000003,610000009043,
0.273438,µm,Spine,Spine Part Length,10,6,1,100000003,610000009044,
0.310872,µm,Spine,Spine Part Length,4,3,1,100000003,610000009045,
0.3125,µm,Spine,Spine Part Length,5,3,1,100000003,610000009046,
0.377554,µm,Spine,Spine Part Length,5,2,1,100000003,610000009047,
0.416667,µm,Spine,Spine Part Length,1,2,1,100000003,610000009048,
0.30599,µm,Spine,Spine Part Length,1,2,1,100000003,610000009049,
0.442708,µm,Spine,Spine Part Length,1,2,1,100000003,610000009050,
0.850634,µm,Spine,Spine Part Length,0,1,1,100000003,610000009051,
0.208333,µm,Spine,Spine Part Length,6,1,1,100000003,610000009052,
0.366211,µm,Spine,Spine Part Length,4,2,1,100000003,610000009053,
0.235507,µm,Spine,Spine Part Length,5,3,1,100000003,610000009054,
0.561463,µm,Spine,Spine Part Length,1,1,1,100000003,610000009055,
0.28064,µm,Spine,Spine Part Length,7,2,1,100000003,610000009056,
0.292769,µm,Spine,Spine Part Length,7,2,1,100000003,610000009057,
0.357603,µm,Spine,Spine Part Length,7,2,1,100000003,610000009058,
0.349441,µm,Spine,Spine Part Length,7,2,1,100000003,610000009059,
0.23312,µm,Spine,Spine Part Length,6,2,1,100000003,610000009060,
0.3125,µm,Spine,Spine Part Length,5,2,1,100000003,610000009061,
0.526892,µm,Spine,Spine Part Length,5,2,1,100000003,610000009062,
0.494792,µm,Spine,Spine Part Length,3,1,1,100000003,610000009063,
0.396191,µm,Spine,Spine Part Length,1,1,1,100000003,610000009064,
0.395849,µm,Spine,Spine Part Length,4,2,1,100000003,610000009066,
0.47769,µm,Spine,Spine Part Length,2,2,1,100000003,610000009067,
0.382322,µm,Spine,Spine Part Length,5,2,1,100000003,610000009068,
0.578166,µm,Spine,Spine Part Length,5,2,1,100000003,610000009069,
0.643839,µm,Spine,Spine Part Length,4,1,1,100000003,610000009070,
0.429183,µm,Spine,Spine Part Length,2,2,1,100000003,610000009072,
0.468505,µm,Spine,Spine Part Length,2,2,1,100000003,610000009073,
0.252279,µm,Spine,Spine Part Length,1,2,1,100000003,610000009074,
0.367237,µm,Spine,Spine Part Length,2,3,1,100000004,610000009075,
0.416667,µm,Spine,Spine Part Length,1,1,1,100000005,610000009082,
0.433388,µm,Spine,Spine Part Length,4,2,1,100000005,610000009084,
0.308532,µm,Spine,Spine Part Length,6,3,1,100000005,610000009085,
0.382728,µm,Spine,Spine Part Length,1,2,1,100000005,610000009086,
