
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
19,,Spine,19,5,1,100000001,610000008013,
17,,Spine,17,4,1,100000001,610000008014,
17,,Spine,17,4,1,100000001,610000008015,
14,,Spine,14,3,1,100000001,610000008016,
11,,Spine,11,4,1,100000001,610000008017,
14,,Spine,14,4,1,100000001,610000008018,
15,,Spine,15,3,1,100000001,610000008019,
15,,Spine,15,3,1,100000001,610000008020,
12,,Spine,12,3,1,100000001,610000008021,
18,,Spine,18,5,1,100000001,610000008022,
16,,Spine,16,3,1,100000001,610000008023,
16,,Spine,16,3,1,100000001,610000008024,
13,,Spine,13,3,1,100000001,610000008025,
11,,Spine,11,4,1,100000001,610000008026,
9,,Spine,9,2,1,100000001,610000008027,
7,,Spine,7,2,1,100000001,610000008028,
7,,Spine,7,3,1,100000001,610000008029,
7,,Spine,7,3,1,100000001,610000008030,
6,,Spine,6,2,1,100000001,610000008031,
5,,Spine,5,2,1,100000001,610000008032,
5,,Spine,5,2,1,100000001,610000008033,
6,,Spine,6,2,1,100000001,610000008034,
6,,Spine,6,2,1,100000001,610000008035,
6,,Spine,6,2,1,100000001,610000008036,
4,,Spine,4,2,1,100000001,610000008037,
4,,Spine,4,2,1,100000001,610000008038,
6,,Spine,6,4,1,100000001,610000008039,
5,,Spine,5,4,1,100000001,610000008040,
5,,Spine,5,4,1,100000001,610000008041,
4,,Spine,4,2,1,100000001,610000008042,
4,,Spine,4,2,1,100000001,610000008043,
4,,Spine,4,2,1,100000001,610000008044,
3,,Spine,3,2,1,100000001,610000008045,
3,,Spine,3,2,1,100000001,610000008046,
3,,Spine,3,3,1,100000001,610000008047,
0,,Spine,0,1,1,100000001,610000008048,
0,,Spine,0,1,1,100000001,610000008053,
1,,Spine,1,1,1,100000001,610000008056,
1,,Spine,1,1,1,100000002,610000008058,
1,,Spine,1,1,1,100000002,610000008059,
1,,Spine,1,2,1,100000002,610000008060,
8,,Spine,8,4,1,100000002,610000008063,
5,,Spine,5,3,1,100000002,610000008064,
6,,Spine,6,3,1,100000002,610000008065,
6,,Spine,6,3,1,100000002,610000008066,
5,,Spine,5,2,1,100000002,610000008067,
7,,Spine,7,1,1,100000002,610000008068,
5,,Spine,5,1,1,100000002,610000008069,
5,,Spine,5,2,1,100000002,610000008070,
4,,Spine,4,1,1,100000002,610000008071,
4,,Spine,4,1,1,100000002,610000008072,
4,,Spine,4,1,1,100000002,610000008073,
6,,Spine,6,2,1,100000002,610000008074,
1,,Spine,1,1,1,100000002,610000008075,
1,,Spine,1,1,1,100000002,610000008076,
1,,Spine,1,2,1,100000002,610000008077,
12,,Spine,12,6,1,100000002,610000008079,
11,,Spine,11,4,1,100000002,610000008080,
10,,Spine,10,5,1,100000002,610000008081,
10,,Spine,10,5,1,100000002,610000008082,
10,,Spine,10,5,1,100000002,610000008083,
10,,Spine,10,5,1,100000002,610000008084,
10,,Spine,10,4,1,100000002,610000008085,
7,,Spine,7,4,1,100000002,610000008086,
5,,Spine,5,3,1,100000002,610000008087,
5,,Spine,5,2,1,100000002,610000008088,
4,,Spine,4,2,1,100000002,610000008089,
1,,Spine,1,2,1,100000002,610000008090,
3,,Spine,3,1,1,100000002,610000008091,
3,,Spine,3,1,1,100000002,610000008092,
3,,Spine,3,1,1,100000002,610000008093,
2,,Spine,2,3,1,100000002,610000008094,
7,,Spine,7,2,1,100000003,610000008096,
19,,Spine,19,4,1,100000003,610000008097,
18,,Spine,18,4,1,100000003,610000008098,
16,,Spine,16,3,1,100000003,610000008099,
16,,Spine,16,3,1,100000003,610000008100,
15,,Spine,15,2,1,100000003,610000008101,
14,,Spine,14,3,1,100000003,610000008102,
13,,Spine,13,2,1,100000003,610000008103,
12,,Spine,12,2,1,100000003,610000008104,
12,,Spine,12,3,1,100000003,610000008105,
12,,Spine,12,3,1,100000003,610000008106,
12,,Spine,12,3,1,100000003,610000008107,
11,,Spine,11,2,1,100000003,610000008108,
12,,Spine,12,1,1,100000003,610000008109,
12,,Spine,12,1,1,100000003,610000008110,
12,,Spine,12,2,1,100000003,610000008111,
7,,Spine,7,1,1,100000003,610000008112,
6,,Spine,6,1,1,100000003,610000008113,
5,,Spine,5,2,1,100000003,610000008114,
5,,Spine,5,2,1,100000003,610000008115,
5,,Spine,5,2,1,100000003,610000008116,
5,,Spine,5,2,1,100000003,610000008117,
5,,Spine,5,1,1,100000003,610000008118,
1,,Spine,1,1,1,100000003,610000008119,
1,,Spine,1,1,1,100000003,610000008120,
1,,Spine,1,1,1,100000003,610000008121,
1,,Spine,1,1,1,100000003,610000008122,
0,,Spine,0,1,1,100000003,610000008123,
1,,Spine,1,1,1,100000003,610000008128,
1,,Spine,1,2,1,100000003,610000008129,
1,,Spine,1,1,1,100000003,610000008130,
1,,Spine,1,1,1,100000003,610000008131,
14,,Spine,14,4,1,100000003,610000008132,
15,,Spine,15,3,1,100000003,610000008133,
15,,Spine,15,4,1,100000003,610000008134,
13,,Spine,13,3,1,100000003,610000008135,
13,,Spine,13,2,1,100000003,610000008136,
13,,Spine,13,2,1,100000003,610000008137,
11,,Spine,11,3,1,100000003,610000008138,
11,,Spine,11,3,1,100000003,610000008139,
10,,Spine,10,3,1,100000003,610000008140,
8,,Spine,8,3,1,100000003,610000008141,
8,,Spine,8,3,1,100000003,610000008142,
8,,Spine,8,3,1,100000003,610000008143,
7,,Spine,7,4,1,100000003,610000008144,
5,,Spine,5,3,1,100000003,610000008145,
5,,Spine,5,3,1,100000003,610000008146,
5,,Spine,5,3,1,100000003,610000008147,
3,,Spine,3,3,1,100000003,610000008148,
3,,Spine,3,3,1,100000003,610000008149,
4,,Spine,4,1,1,100000003,610000008150,
4,,Spine,4,1,1,100000003,610000008151,
3,,Spine,3,1,1,100000003,610000008152,
1,,Spine,1,1,1,100000003,610000008153,
1,,Spine,1,1,1,100000003,610000008154,
1,,Spine,1,1,1,100000003,610000008155,
0,,Spine,0,1,1,100000003,610000008156,
7,,Spine,7,3,1,100000003,610000008158,
8,,Spine,8,3,1,100000003,610000008159,
2,,Spine,2,2,1,100000003,610000008160,
1,,Spine,1,1,1,100000003,610000008161,
0,,Spine,0,1,1,100000003,610000008162,
0,,Spine,0,1,1,100000003,610000008163,
