
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.24525,0.482714,0.560399,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000005258,
1.33254,1.33254,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000005387,
1.3268,0.60807,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000005396,
0.993733,0.833333,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000005432,
1.07334,1.00907,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000005431,
1.875,1.20117,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000005397,
1.8412,1.1377,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000005398,
1.66471,1.21475,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000005399,
1.17376,0.546875,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000005400,
1.80198,0.501302,0,µm,Spine,Spine Part Max Diameter,8,6,1,100000001,610000005270,
1.19155,0.54725,0,µm,Spine,Spine Part Max Diameter,8,6,1,100000001,610000005430,
1.01337,1.01337,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000005385,
1.20418,0.729167,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000005449,
1.11387,1.07089,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000005386,
1.00878,0.833333,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000005395,
1.9087,0.67577,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000005365,
1.82652,1.1492,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000005366,
1.18289,0.879778,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000005367,
1.20157,0.998898,0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000005394,
0.487719,0.487719,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000001,610000005429,
1.14508,0.963542,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000001,610000005442,
1.04167,0.703125,1.04167,µm,Spine,Spine Part Max Diameter,9,7,1,100000001,610000005148,
1.28472,0.416667,0,µm,Spine,Spine Part Max Diameter,9,7,1,100000000,610000005186,
1.04167,0.671575,0.850265,µm,Spine,Spine Part Max Diameter,9,7,1,100000001,610000005219,
1.16283,0.6584,0,µm,Spine,Spine Part Max Diameter,9,7,1,100000000,610000005361,
1.28472,0.651042,0,µm,Spine,Spine Part Max Diameter,9,7,1,100000000,610000005362,
1.15723,0.625,0,µm,Spine,Spine Part Max Diameter,9,7,1,100000000,610000005363,
1.04167,0.758272,0,µm,Spine,Spine Part Max Diameter,9,7,1,100000001,610000005441,
