
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.162331,µm,Spine,5,3,1,100000003,610000002872,
0.162331,µm,Spine,,,1,100000053,610000002874,
0.162331,µm,Spine,,,1,100000053,610000002877,
0.162331,µm,Spine,,,1,100000053,610000002880,
0.324661,µm,Spine,1,2,1,100000003,610000002885,
0.162331,µm,Spine,,,1,100000038,610000002888,
0.16816,µm,Spine,,,1,100000038,610000002892,
0.162331,µm,Spine,2,3,1,100000003,610000002895,
0.360537,µm,Spine,3,1,1,100000000,610000002901,
0.183186,µm,Spine,,,1,100000053,610000002905,
0.174356,µm,Spine,,,1,100000038,610000002908,
0.162331,µm,Spine,,,1,100000006,610000002910,
0.193719,µm,Spine,,,1,100000038,610000002918,
0.162331,µm,Spine,1,1,1,100000003,610000002926,
0.162331,µm,Spine,5,2,1,100000003,610000002930,
0.162331,µm,Spine,5,3,1,100000003,610000002935,
0.243496,µm,Spine,3,1,1,100000000,610000002940,
0.162331,µm,Spine,1,1,1,100000003,610000002943,
0.162331,µm,Spine,1,2,1,100000003,610000002945,
0.162331,µm,Spine,1,1,1,100000000,610000002952,
0.236066,µm,Spine,1,2,1,100000000,610000002960,
0.163002,µm,Spine,1,2,1,100000000,610000002963,
0.199907,µm,Spine,1,2,1,100000003,610000002967,
0.216025,µm,Spine,2,2,1,100000037,610000002974,
0.162331,µm,Spine,,,1,100000007,610000002976,
0.162331,µm,Spine,1,1,1,100000003,610000002989,
0.243496,µm,Spine,1,1,1,100000003,610000002997,
0.23047,µm,Spine,1,1,1,100000003,610000003004,
0.243496,µm,Spine,,,1,100000054,610000003011,
0.162331,µm,Spine,2,2,1,100000037,610000003014,
0.187183,µm,Spine,,,1,100000038,610000003016,
0.162331,µm,Spine,,,1,100000053,610000003018,
0.162331,µm,Spine,1,1,1,100000000,610000003023,
0.173866,µm,Spine,1,1,1,100000000,610000003027,
0.243496,µm,Spine,,,1,100000053,610000003030,
0.228269,µm,Spine,,,1,100000062,610000003032,
0.165472,µm,Spine,0,1,1,100000003,610000003035,
0.175758,µm,Spine,1,1,1,100000000,610000003038,
0.162331,µm,Spine,1,2,1,100000000,610000003046,
0.162331,µm,Spine,1,1,1,100000003,610000003048,
0.162331,µm,Spine,1,1,1,100000003,610000003051,
0.21159,µm,Spine,,,1,100000038,610000003054,
0.172021,µm,Spine,2,3,1,100000003,610000003058,
0.212153,µm,Spine,1,1,1,100000003,610000003064,
0.162331,µm,Spine,2,3,1,100000003,610000003070,
0.162331,µm,Spine,1,2,1,100000000,610000003073,
0.243496,µm,Spine,4,2,1,100000037,610000003076,
0.279538,µm,Spine,,,1,100000063,610000003078,
0.162331,µm,Spine,1,1,1,100000003,610000003089,
0.162331,µm,Spine,,,1,100000053,610000003093,
0.230817,µm,Spine,,,1,100000053,610000003098,
0.162331,µm,Spine,2,2,1,100000003,610000003102,
0.180947,µm,Spine,1,1,1,100000003,610000003109,
0.179107,µm,Spine,1,1,1,100000000,610000003116,
0.162331,µm,Spine,1,1,1,100000003,610000003120,
0.206627,µm,Spine,0,1,1,100000003,610000003128,
1.37141,µm,Spine,1,2,1,100000037,610000003137,
0.167448,µm,Spine,,,1,100000053,610000003140,
0.168181,µm,Spine,,,1,100000053,610000003144,
0.162331,µm,Spine,4,2,1,100000037,610000003150,
0.518733,µm,Spine,,,1,100000008,610000003152,
0.166229,µm,Spine,,,1,100000053,610000003159,
0.162331,µm,Spine,1,2,1,100000003,610000003161,
0.250892,µm,Spine,,,1,100000009,610000003163,
0.196166,µm,Spine,0,1,1,100000003,610000003171,
0.199629,µm,Spine,3,2,1,100000037,610000003174,
0.162331,µm,Spine,0,1,1,100000037,610000003179,
0.162331,µm,Spine,,,1,100000053,610000003184,
0.18254,µm,Spine,,,1,100000053,610000003190,
0.229483,µm,Spine,,,1,100000053,610000003192,
0.167404,µm,Spine,0,1,1,100000000,610000003197,
0.166248,µm,Spine,,,1,100000053,610000003200,
0.162331,µm,Spine,3,1,1,100000037,610000003209,
0.1877,µm,Spine,4,2,1,100000000,610000003215,
0.162331,µm,Spine,,,1,100000054,610000003218,
0.177908,µm,Spine,,,1,100000054,610000003224,
0.182622,µm,Spine,,,1,100000053,610000003227,
0.181951,µm,Spine,1,2,1,100000000,610000003231,
0.162331,µm,Spine,1,1,1,100000003,610000003235,
0.243496,µm,Spine,,,1,100000053,610000003238,
0.313248,µm,Spine,,,1,100000053,610000003243,
0.169015,µm,Spine,,,1,100000053,610000003249,
0.175117,µm,Spine,,,1,100000053,610000003253,
0.162331,µm,Spine,3,2,1,100000037,610000003260,
0.365983,µm,Spine,,,1,100000010,610000003262,
0.220889,µm,Spine,3,2,1,100000037,610000003268,
0.162331,µm,Spine,1,2,1,100000003,610000003272,
0.162331,µm,Spine,1,2,1,100000003,610000003274,
0.198501,µm,Spine,,,1,100000053,610000003277,
0.162331,µm,Spine,1,1,1,100000000,610000003279,
0.162331,µm,Spine,1,1,1,100000003,610000003284,
0.249932,µm,Spine,,,1,100000064,610000003286,
0.194036,µm,Spine,,,1,100000054,610000003293,
0.42426,µm,Spine,,,1,100000011,610000003295,
0.162331,µm,Spine,,,1,100000038,610000003299,
0.303736,µm,Spine,,,1,100000053,610000003304,
0.296999,µm,Spine,,,1,100000053,610000003308,
0.18031,µm,Spine,1,2,1,100000000,610000003311,
0.162331,µm,Spine,3,2,1,100000037,610000003317,
0.180625,µm,Spine,4,3,1,100000037,610000003321,
0.18924,µm,Spine,3,1,1,100000037,610000003327,
0.162331,µm,Spine,1,1,1,100000003,610000003333,
0.258713,µm,Spine,2,3,1,100000003,610000003335,
0.247301,µm,Spine,,,1,100000038,610000003337,
0.262943,µm,Spine,,,1,100000053,610000003342,
0.166692,µm,Spine,,,1,100000038,610000003345,
0.162331,µm,Spine,,,1,100000038,610000003351,
0.162331,µm,Spine,1,2,1,100000003,610000003356,
0.250783,µm,Spine,,,1,100000065,610000003358,
0.199466,µm,Spine,2,3,1,100000003,610000003365,
0.42426,µm,Spine,,,1,100000012,610000003367,
0.162331,µm,Spine,1,1,1,100000003,610000003372,
0.168559,µm,Spine,4,2,1,100000037,610000003375,
0.179767,µm,Spine,3,2,1,100000037,610000003379,
0.193423,µm,Spine,,,1,100000053,610000003382,
0.179249,µm,Spine,,,1,100000053,610000003385,
0.190633,µm,Spine,,,1,100000053,610000003388,
0.335123,µm,Spine,1,1,1,100000000,610000003390,
0.163599,µm,Spine,1,1,1,100000000,610000003397,
0.528944,µm,Spine,,,1,100000014,610000003399,
0.20558,µm,Spine,,,1,100000053,610000003403,
0.390222,µm,Spine,3,2,1,100000037,610000003406,
0.183379,µm,Spine,1,1,1,100000037,610000003410,
0.539605,µm,Spine,,,1,100000015,610000003412,
0.162331,µm,Spine,1,1,1,100000003,610000003418,
0.518733,µm,Spine,,,1,100000016,610000003420,
0.191382,µm,Spine,1,2,1,100000000,610000003426,
0.184363,µm,Spine,2,1,1,100000037,610000003429,
0.162331,µm,Spine,,,1,100000053,610000003431,
0.166375,µm,Spine,4,2,1,100000000,610000003433,
0.219117,µm,Spine,,,1,100000038,610000003435,
0.172066,µm,Spine,,,1,100000038,610000003440,
0.192948,µm,Spine,,,1,100000053,610000003443,
0.302384,µm,Spine,3,1,1,100000000,610000003447,
0.250471,µm,Spine,2,1,1,100000000,610000003452,
0.186913,µm,Spine,,,1,100000053,610000003454,
0.162331,µm,Spine,1,2,1,100000000,610000003456,
0.171186,µm,Spine,1,2,1,100000000,610000003462,
0.165941,µm,Spine,1,1,1,100000003,610000003468,
0.162331,µm,Spine,,,1,100000053,610000003470,
0.171445,µm,Spine,0,1,1,100000037,610000003474,
0.162331,µm,Spine,0,1,1,100000003,610000003479,
0.162331,µm,Spine,4,2,1,100000000,610000003481,
0.215595,µm,Spine,3,2,1,100000037,610000003486,
0.162331,µm,Spine,,,1,100000053,610000003490,
0.199201,µm,Spine,1,1,1,100000003,610000003494,
0.266373,µm,Spine,1,1,1,100000037,610000003502,
0.181318,µm,Spine,0,1,1,100000000,610000003505,
0.194195,µm,Spine,3,2,1,100000037,610000003507,
0.175935,µm,Spine,1,2,1,100000003,610000003509,
0.243496,µm,Spine,2,2,1,100000000,610000003513,
0.178681,µm,Spine,3,1,1,100000037,610000003524,
0.162331,µm,Spine,,,1,100000018,610000003526,
0.162331,µm,Spine,4,2,1,100000037,610000003531,
0.575767,µm,Spine,0,1,1,100000003,610000003540,
0.184445,µm,Spine,1,2,1,100000003,610000003542,
0.361407,µm,Spine,2,3,1,100000003,610000003544,
0.312564,µm,Spine,1,1,1,100000003,610000003547,
0.296361,µm,Spine,,,1,100000053,610000003553,
0.279538,µm,Spine,,,1,100000067,610000003555,
0.162331,µm,Spine,4,2,1,100000037,610000003563,
0.172506,µm,Spine,1,2,1,100000003,610000003566,
0.167779,µm,Spine,5,3,1,100000003,610000003571,
0.162331,µm,Spine,2,1,1,100000037,610000003573,
0.162331,µm,Spine,1,2,1,100000003,610000003576,
0.172972,µm,Spine,,,1,100000054,610000003580,
0.173434,µm,Spine,4,2,1,100000037,610000003583,
0.183373,µm,Spine,1,1,1,100000003,610000003590,
0.171365,µm,Spine,0,1,1,100000003,610000003593,
0.195304,µm,Spine,1,2,1,100000000,610000003598,
0.179933,µm,Spine,2,2,1,100000000,610000003600,
0.198271,µm,Spine,0,1,1,100000000,610000003603,
0.232601,µm,Spine,1,1,1,100000003,610000003608,
0.162331,µm,Spine,2,3,1,100000037,610000003610,
0.279538,µm,Spine,,,1,100000068,610000003612,
0.229696,µm,Spine,3,2,1,100000037,610000003619,
0.173297,µm,Spine,,,1,100000038,610000003621,
0.311769,µm,Spine,,,1,100000053,610000003625,
0.246868,µm,Spine,0,1,1,100000037,610000003628,
0.162331,µm,Spine,0,1,1,100000003,610000003631,
0.162331,µm,Spine,4,3,1,100000003,610000003634,
0.162331,µm,Spine,2,2,1,100000037,610000003637,
0.194688,µm,Spine,,,1,100000019,610000003639,
0.172882,µm,Spine,,,1,100000053,610000003645,
0.162331,µm,Spine,1,2,1,100000003,610000003648,
0.193903,µm,Spine,3,2,1,100000037,610000003650,
0.180068,µm,Spine,3,1,1,100000037,610000003652,
0.665303,µm,Spine,1,2,1,100000037,610000003662,
0.162331,µm,Spine,,,1,100000038,610000003664,
0.298233,µm,Spine,,,1,100000053,610000003666,
0.228861,µm,Spine,4,2,1,100000003,610000003669,
0.301264,µm,Spine,,,1,100000020,610000003671,
0.162331,µm,Spine,2,2,1,100000037,610000003675,
0.233459,µm,Spine,2,2,1,100000003,610000003678,
0.253182,µm,Spine,,,1,100000053,610000003683,
0.296761,µm,Spine,,,1,100000053,610000003686,
0.340208,µm,Spine,,,1,100000053,610000003688,
0.162331,µm,Spine,1,2,1,100000003,610000003690,
0.250892,µm,Spine,,,1,100000022,610000003692,
0.199343,µm,Spine,2,3,1,100000003,610000003698,
0.22255,µm,Spine,,,1,100000053,610000003703,
0.222305,µm,Spine,,,1,100000053,610000003709,
0.23335,µm,Spine,1,1,1,100000000,610000003713,
0.162331,µm,Spine,,,1,100000053,610000003715,
0.220668,µm,Spine,1,1,1,100000003,610000003719,
0.194193,µm,Spine,3,3,1,100000003,610000003721,
0.177412,µm,Spine,,,1,100000038,610000003726,
0.195144,µm,Spine,3,1,1,100000037,610000003734,
0.318845,µm,Spine,1,1,1,100000003,610000003739,
0.202751,µm,Spine,,,1,100000053,610000003742,
0.324661,µm,Spine,,,1,100000038,610000003747,
0.193602,µm,Spine,,,1,100000053,610000003750,
0.186786,µm,Spine,1,1,1,100000000,610000003753,
0.22892,µm,Spine,0,1,1,100000037,610000003757,
0.191986,µm,Spine,,,1,100000054,610000003761,
0.260618,µm,Spine,,,1,100000053,610000003765,
0.215293,µm,Spine,5,3,1,100000003,610000003767,
0.162331,µm,Spine,2,1,1,100000000,610000003769,
0.290693,µm,Spine,1,1,1,100000003,610000003773,
0.162331,µm,Spine,,,1,100000054,610000003779,
0.362324,µm,Spine,,,1,100000054,610000003784,
0.185293,µm,Spine,,,1,100000053,610000003788,
0.292956,µm,Spine,2,3,1,100000003,610000003791,
0.450673,µm,Spine,0,1,1,100000003,610000003798,
0.218931,µm,Spine,,,1,100000038,610000003801,
0.175897,µm,Spine,,,1,100000053,610000003805,
0.286615,µm,Spine,,,1,100000053,610000003807,
0.25938,µm,Spine,,,1,100000038,610000003811,
0.166527,µm,Spine,,,1,100000053,610000003813,
0.207113,µm,Spine,,,1,100000054,610000003818,
0.261106,µm,Spine,,,1,100000053,610000003822,
0.243496,µm,Spine,1,1,1,100000000,610000003826,
0.19052,µm,Spine,2,2,1,100000037,610000003828,
0.539605,µm,Spine,,,1,100000023,610000003830,
0.639513,µm,Spine,,,1,100000024,610000003833,
0.239703,µm,Spine,,,1,100000038,610000003837,
0.279538,µm,Spine,,,1,100000069,610000003839,
0.266856,µm,Spine,1,1,1,100000000,610000003842,
0.170098,µm,Spine,2,3,1,100000003,610000003844,
0.226635,µm,Spine,,,1,100000038,610000003847,
0.197053,µm,Spine,1,1,1,100000003,610000003850,
0.203341,µm,Spine,,,1,100000053,610000003852,
0.176969,µm,Spine,,,1,100000054,610000003862,
0.178522,µm,Spine,,,1,100000054,610000003865,
0.539605,µm,Spine,,,1,100000025,610000003867,
0.188696,µm,Spine,,,1,100000053,610000003873,
0.232082,µm,Spine,0,1,1,100000003,610000003880,
0.179279,µm,Spine,4,2,1,100000037,610000003882,
0.444865,µm,Spine,,,1,100000054,610000003886,
0.162331,µm,Spine,2,1,1,100000000,610000003888,
0.207171,µm,Spine,0,1,1,100000000,610000003891,
0.351488,µm,Spine,1,1,1,100000037,610000003894,
0.162331,µm,Spine,1,1,1,100000003,610000003897,
0.173269,µm,Spine,,,1,100000053,610000003900,
0.305638,µm,Spine,2,3,1,100000003,610000003902,
0.200175,µm,Spine,,,1,100000053,610000003906,
0.162331,µm,Spine,3,3,1,100000037,610000003908,
0.194014,µm,Spine,0,1,1,100000037,610000003911,
0.18512,µm,Spine,1,2,1,100000003,610000003915,
0.188335,µm,Spine,0,1,1,100000003,610000003920,
0.196707,µm,Spine,,,1,100000053,610000003923,
0.17576,µm,Spine,2,1,1,100000000,610000003925,
0.324661,µm,Spine,4,2,1,100000037,610000003931,
0.162331,µm,Spine,,,1,100000053,610000003933,
0.208078,µm,Spine,1,1,1,100000037,610000003937,
0.186127,µm,Spine,1,1,1,100000003,610000003939,
0.217662,µm,Spine,1,2,1,100000003,610000003942,
0.188609,µm,Spine,1,2,1,100000000,610000003946,
0.20359,µm,Spine,0,1,1,100000000,610000003949,
0.287036,µm,Spine,,,1,100000038,610000003952,
0.253836,µm,Spine,0,1,1,100000003,610000003957,
0.162331,µm,Spine,1,2,1,100000003,610000003959,
0.200771,µm,Spine,1,1,1,100000000,610000003965,
0.179617,µm,Spine,1,1,1,100000003,610000003970,
0.26886,µm,Spine,3,2,1,100000037,610000003972,
0.200536,µm,Spine,,,1,100000054,610000003977,
0.191809,µm,Spine,0,1,1,100000003,610000003979,
0.732019,µm,Spine,1,2,1,100000037,610000003985,
0.162331,µm,Spine,4,3,1,100000037,610000003991,
0.184858,µm,Spine,3,2,1,100000037,610000003993,
0.187408,µm,Spine,,,1,100000053,610000003997,
0.193865,µm,Spine,1,1,1,100000003,610000003999,
0.299297,µm,Spine,,,1,100000053,610000004002,
0.192286,µm,Spine,,,1,100000038,610000004004,
0.188329,µm,Spine,,,1,100000053,610000004006,
0.185835,µm,Spine,,,1,100000053,610000004008,
0.292673,µm,Spine,,,1,100000053,610000004011,
0.439474,µm,Spine,,,1,100000054,610000004013,
0.649456,µm,Spine,,,1,100000027,610000004015,
0.222214,µm,Spine,3,2,1,100000037,610000004018,
0.214355,µm,Spine,0,1,1,100000003,610000004021,
0.162331,µm,Spine,,,1,100000053,610000004023,
0.168973,µm,Spine,2,2,1,100000037,610000004026,
0.324661,µm,Spine,3,3,1,100000037,610000004030,
0.356367,µm,Spine,,,1,100000053,610000004033,
0.178438,µm,Spine,,,1,100000053,610000004036,
0.189368,µm,Spine,1,1,1,100000003,610000004038,
0.168307,µm,Spine,1,1,1,100000003,610000004042,
0.295802,µm,Spine,,,1,100000054,610000004047,
0.273686,µm,Spine,2,1,1,100000000,610000004049,
0.164348,µm,Spine,2,3,1,100000003,610000004051,
0.208035,µm,Spine,,,1,100000053,610000004054,
0.268847,µm,Spine,,,1,100000038,610000004057,
0.271349,µm,Spine,0,1,1,100000003,610000004060,
0.180215,µm,Spine,1,1,1,100000003,610000004062,
0.34326,µm,Spine,0,1,1,100000037,610000004065,
0.162331,µm,Spine,1,2,1,100000000,610000004067,
0.162331,µm,Spine,0,1,1,100000000,610000004070,
0.337344,µm,Spine,0,1,1,100000003,610000004073,
0.633382,µm,Spine,1,2,1,100000037,610000004077,
0.190586,µm,Spine,3,2,1,100000003,610000004080,
0.20802,µm,Spine,,,1,100000053,610000004084,
0.162331,µm,Spine,1,2,1,100000000,610000004087,
0.219072,µm,Spine,,,1,100000053,610000004091,
0.175873,µm,Spine,3,2,1,100000037,610000004094,
0.162331,µm,Spine,4,3,1,100000037,610000004096,
0.243494,µm,Spine,,,1,100000053,610000004099,
0.176566,µm,Spine,1,1,1,100000003,610000004101,
0.162331,µm,Spine,3,4,1,100000003,610000004104,
0.173002,µm,Spine,1,2,1,100000003,610000004106,
0.18797,µm,Spine,,,1,100000053,610000004110,
0.231131,µm,Spine,,,1,100000053,610000004112,
0.168626,µm,Spine,,,1,100000053,610000004114,
0.211237,µm,Spine,,,1,100000054,610000004116,
0.242573,µm,Spine,1,1,1,100000003,610000004121,
0.219508,µm,Spine,,,1,100000053,610000004124,
0.289653,µm,Spine,,,1,100000054,610000004127,
0.162331,µm,Spine,2,3,1,100000037,610000004129,
0.25424,µm,Spine,1,2,1,100000000,610000004133,
0.334807,µm,Spine,,,1,100000053,610000004135,
0.268385,µm,Spine,0,1,1,100000037,610000004137,
0.627265,µm,Spine,1,2,1,100000037,610000004142,
0.172683,µm,Spine,1,2,1,100000003,610000004145,
0.254628,µm,Spine,1,1,1,100000003,610000004150,
0.182633,µm,Spine,1,1,1,100000003,610000004155,
0.665303,µm,Spine,1,2,1,100000037,610000004161,
0.243496,µm,Spine,4,2,1,100000037,610000004164,
0.205184,µm,Spine,,,1,100000053,610000004167,
0.162331,µm,Spine,,,1,100000053,610000004169,
0.173572,µm,Spine,,,1,100000053,610000004172,
0.167181,µm,Spine,,,1,100000053,610000004174,
0.405827,µm,Spine,,,1,100000054,610000004176,
0.162331,µm,Spine,,,1,100000038,610000004178,
0.311754,µm,Spine,1,1,1,100000037,610000004185,
0.192839,µm,Spine,1,2,1,100000037,610000004188,
0.162331,µm,Spine,1,1,1,100000003,610000004191,
0.279408,µm,Spine,2,2,1,100000003,610000004194,
0.203862,µm,Spine,0,1,1,100000003,610000004200,
0.173906,µm,Spine,,,1,100000053,610000004204,
0.213167,µm,Spine,0,1,1,100000003,610000004207,
0.184985,µm,Spine,,,1,100000038,610000004209,
0.444641,µm,Spine,2,3,1,100000003,610000004212,
0.380828,µm,Spine,2,2,1,100000037,610000004214,
0.276705,µm,Spine,,,1,100000038,610000004223,
0.23162,µm,Spine,,,1,100000038,610000004228,
0.249729,µm,Spine,1,1,1,100000003,610000004233,
0.202572,µm,Spine,3,2,1,100000037,610000004235,
0.162331,µm,Spine,,,1,100000053,610000004237,
0.171623,µm,Spine,3,1,1,100000037,610000004239,
0.175549,µm,Spine,1,2,1,100000003,610000004241,
0.364158,µm,Spine,0,1,1,100000000,610000004243,
0.18031,µm,Spine,2,1,1,100000000,610000004246,
0.191255,µm,Spine,1,1,1,100000003,610000004251,
0.330015,µm,Spine,4,2,1,100000037,610000004254,
0.246055,µm,Spine,0,1,1,100000003,610000004257,
0.190167,µm,Spine,,,1,100000053,610000004259,
0.288403,µm,Spine,0,1,1,100000000,610000004262,
0.199998,µm,Spine,5,3,1,100000003,610000004266,
0.345661,µm,Spine,,,1,100000054,610000004271,
0.22333,µm,Spine,,,1,100000053,610000004273,
0.293345,µm,Spine,2,1,1,100000037,610000004275,
0.326383,µm,Spine,,,1,100000054,610000004279,
0.396823,µm,Spine,2,2,1,100000003,610000004281,
0.28858,µm,Spine,0,1,1,100000003,610000004286,
0.665303,µm,Spine,1,2,1,100000037,610000004293,
0.417603,µm,Spine,1,1,1,100000003,610000004295,
0.169736,µm,Spine,0,1,1,100000003,610000004298,
0.18907,µm,Spine,,,1,100000038,610000004300,
0.229536,µm,Spine,3,1,1,100000037,610000004305,
0.284079,µm,Spine,4,2,1,100000037,610000004308,
0.200377,µm,Spine,,,1,100000054,610000004311,
0.242294,µm,Spine,2,2,1,100000000,610000004315,
0.171537,µm,Spine,3,3,1,100000003,610000004317,
0.184112,µm,Spine,3,1,1,100000037,610000004322,
0.264566,µm,Spine,,,1,100000053,610000004326,
0.218631,µm,Spine,2,3,1,100000003,610000004328,
0.187203,µm,Spine,,,1,100000053,610000004331,
0.243496,µm,Spine,,,1,100000054,610000004337,
0.243496,µm,Spine,,,1,100000038,610000004339,
0.324661,µm,Spine,3,2,1,100000037,610000004341,
0.259643,µm,Spine,,,1,100000054,610000004344,
0.182167,µm,Spine,,,1,100000053,610000004347,
0.526806,µm,Spine,1,2,1,100000037,610000004350,
0.215858,µm,Spine,3,1,1,100000037,610000004353,
0.226728,µm,Spine,1,1,1,100000003,610000004358,
0.247301,µm,Spine,1,1,1,100000003,610000004361,
0.282734,µm,Spine,,,1,100000053,610000004364,
0.243496,µm,Spine,,,1,100000038,610000004369,
0.627407,µm,Spine,1,2,1,100000037,610000004375,
0.180221,µm,Spine,,,1,100000053,610000004377,
0.208166,µm,Spine,,,1,100000053,610000004379,
0.219825,µm,Spine,1,2,1,100000003,610000004381,
0.214394,µm,Spine,0,1,1,100000037,610000004383,
0.22923,µm,Spine,4,2,1,100000037,610000004385,
0.162331,µm,Spine,,,1,100000053,610000004388,
0.214797,µm,Spine,3,2,1,100000037,610000004390,
0.405827,µm,Spine,0,1,1,100000037,610000004393,
0.221926,µm,Spine,,,1,100000054,610000004395,
0.238423,µm,Spine,2,3,1,100000003,610000004397,
0.202463,µm,Spine,0,1,1,100000003,610000004399,
0.193446,µm,Spine,,,1,100000053,610000004402,
0.162331,µm,Spine,2,2,1,100000037,610000004404,
0.210955,µm,Spine,4,3,1,100000037,610000004406,
0.162331,µm,Spine,1,1,1,100000003,610000004410,
0.162331,µm,Spine,4,2,1,100000037,610000004413,
0.185775,µm,Spine,,,1,100000053,610000004415,
0.545497,µm,Spine,0,1,1,100000000,610000004418,
0.263085,µm,Spine,,,1,100000053,610000004423,
0.165555,µm,Spine,2,2,1,100000037,610000004426,
0.190632,µm,Spine,1,2,1,100000000,610000004428,
0.162331,µm,Spine,,,1,100000053,610000004430,
0.174942,µm,Spine,1,1,1,100000000,610000004434,
0.243496,µm,Spine,3,3,1,100000037,610000004437,
0.291926,µm,Spine,1,2,1,100000037,610000004444,
0.225595,µm,Spine,,,1,100000038,610000004446,
0.267004,µm,Spine,2,1,1,100000037,610000004450,
0.212457,µm,Spine,0,1,1,100000037,610000004452,
0.897311,µm,Spine,0,1,1,100000003,610000004457,
0.218003,µm,Spine,,,1,100000053,610000004459,
0.436057,µm,Spine,,,1,100000053,610000004462,
0.243301,µm,Spine,0,1,1,100000000,610000004464,
0.274001,µm,Spine,3,2,1,100000037,610000004466,
0.258472,µm,Spine,,,1,100000054,610000004468,
0.217009,µm,Spine,3,1,1,100000037,610000004470,
0.243496,µm,Spine,,,1,100000053,610000004474,
0.162331,µm,Spine,3,1,1,100000000,610000004478,
0.26924,µm,Spine,,,1,100000072,610000004480,
0.182139,µm,Spine,4,2,1,100000037,610000004484,
0.162331,µm,Spine,1,2,1,100000000,610000004486,
0.162331,µm,Spine,,,1,100000053,610000004488,
0.186801,µm,Spine,4,2,1,100000037,610000004491,
0.329942,µm,Spine,3,2,1,100000037,610000004494,
0.167404,µm,Spine,,,1,100000038,610000004496,
0.162331,µm,Spine,,,1,100000053,610000004498,
0.732019,µm,Spine,1,2,1,100000037,610000004505,
0.270603,µm,Spine,3,2,1,100000037,610000004507,
0.192492,µm,Spine,,,1,100000038,610000004509,
0.162331,µm,Spine,1,1,1,100000003,610000004512,
0.359827,µm,Spine,0,1,1,100000003,610000004515,
0.627407,µm,Spine,1,2,1,100000037,610000004520,
0.162331,µm,Spine,4,2,1,100000037,610000004522,
0.211093,µm,Spine,,,1,100000053,610000004525,
0.217575,µm,Spine,0,1,1,100000037,610000004528,
0.162331,µm,Spine,,,1,100000053,610000004532,
0.191488,µm,Spine,1,2,1,100000000,610000004534,
0.288744,µm,Spine,3,2,1,100000037,610000004538,
0.162331,µm,Spine,0,1,1,100000003,610000004540,
0.271124,µm,Spine,1,1,1,100000003,610000004543,
0.185334,µm,Spine,2,3,1,100000003,610000004545,
0.162331,µm,Spine,4,3,1,100000037,610000004547,
0.196061,µm,Spine,2,1,1,100000000,610000004549,
0.185414,µm,Spine,3,1,1,100000037,610000004551,
0.353025,µm,Spine,,,1,100000053,610000004556,
0.301978,µm,Spine,1,1,1,100000037,610000004563,
