
Spine Part Volume Neck
 ==================== 
Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000006646,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006649,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006654,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006657,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006659,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006661,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006664,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000006666,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006672,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006679,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006689,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006698,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006701,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006708,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006710,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006712,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000006718,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000006723,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000006736,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006743,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006746,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000006753,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006765,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006772,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006782,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000006787,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006796,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000006804,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006807,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000006824,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000006846,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000006856,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000006880,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000006881,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000006882,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000006883,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006884,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006885,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006886,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006887,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006888,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000006889,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006890,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006891,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006892,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006893,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006894,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006895,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006896,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006897,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006898,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006899,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006900,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006901,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006902,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006903,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006904,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006905,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006906,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006907,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006908,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006909,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006910,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006911,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006912,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006913,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006914,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006915,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006916,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006917,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006918,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006919,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006920,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006921,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006922,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006923,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006924,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006925,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006926,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006927,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006928,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006929,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006930,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006931,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006932,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006933,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006934,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006935,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000006936,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006937,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000006938,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000006939,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000006940,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006941,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006944,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000006945,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008550,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008551,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008552,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008553,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008554,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008555,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008556,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008557,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008558,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008559,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008560,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008561,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008562,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008563,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008564,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008565,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008566,
0,µm^3,Spine,Spine Part Volume,3,4,1,100000003,610000008567,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000008568,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008569,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008570,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008571,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008572,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008573,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008574,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008575,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000008576,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008577,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008578,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008579,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008580,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008581,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008582,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008583,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008584,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008585,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008586,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008587,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008588,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008589,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008590,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008591,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008592,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008593,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008594,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008595,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008596,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008597,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008598,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008599,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008600,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008601,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008602,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008603,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008604,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008605,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008606,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008607,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008608,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008609,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008611,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008612,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008613,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008614,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008615,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008616,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000008617,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000008618,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000008619,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000008620,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000008621,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000008622,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008623,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008624,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008625,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008626,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008627,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008628,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008629,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008630,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008631,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008632,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008633,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008634,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008635,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008636,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000008637,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000008638,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008639,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008640,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008641,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008642,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008643,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008644,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008645,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008646,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008647,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008648,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008649,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008650,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008651,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008652,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008653,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008654,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008655,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008656,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008657,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008658,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008659,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008660,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008661,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008662,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008663,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008664,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008665,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008666,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008667,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008668,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008669,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008670,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008671,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008672,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008673,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008674,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008675,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008676,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008677,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008678,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008679,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008680,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008681,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008682,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008683,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008684,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008685,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008686,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008690,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008691,
0,µm^3,Spine,Spine Part Volume,,,1,100000013,610000008871,
0,µm^3,Spine,Spine Part Volume,,,1,100000017,610000008872,
0,µm^3,Spine,Spine Part Volume,,,1,100000021,610000008873,
0,µm^3,Spine,Spine Part Volume,,,1,100000026,610000008874,
0,µm^3,Spine,Spine Part Volume,,,1,100000028,610000008875,
0,µm^3,Spine,Spine Part Volume,,,1,100000029,610000008876,
0,µm^3,Spine,Spine Part Volume,,,1,100000030,610000008877,
0,µm^3,Spine,Spine Part Volume,,,1,100000031,610000008878,
0,µm^3,Spine,Spine Part Volume,,,1,100000032,610000008879,
0,µm^3,Spine,Spine Part Volume,,,1,100000033,610000008880,
0,µm^3,Spine,Spine Part Volume,,,1,100000035,610000008881,
0,µm^3,Spine,Spine Part Volume,,,1,100000036,610000008882,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008883,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008884,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008885,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008886,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008887,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008888,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008889,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008890,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008891,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008892,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008893,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000037,610000008894,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000037,610000008895,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008896,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000008897,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000008898,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008899,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008900,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008901,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008902,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008903,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008904,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008905,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008906,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008907,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000008908,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008909,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008910,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008911,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008912,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008913,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008914,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008915,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008916,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008917,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008918,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008919,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008920,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008921,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008922,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008923,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008924,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008927,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008928,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008929,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008930,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008931,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008932,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008933,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008934,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008935,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008936,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008937,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008938,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008939,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008940,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008941,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000008942,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000008943,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008944,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008945,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008946,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008947,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008948,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000008949,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008950,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008951,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008952,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000008953,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008954,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008955,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008956,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008957,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008958,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000008959,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000008960,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000008961,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008962,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008963,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008964,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008965,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008966,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008967,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008968,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008969,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008970,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008971,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008972,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008973,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008974,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000008975,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000008976,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000008977,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000008978,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000008979,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000008980,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000008983,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000008984,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000008985,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000008986,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000008987,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008988,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008989,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008990,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008991,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008992,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008993,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008994,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008995,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008996,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008997,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000008998,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000008999,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000009000,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000009001,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000009002,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000009003,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000009004,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000009005,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000009006,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000009007,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009014,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009015,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009016,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009017,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009018,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009019,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009020,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009021,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009022,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009023,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009024,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009025,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009026,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009027,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009028,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009029,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009030,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009031,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009032,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009033,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009034,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000009035,
