
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
3,,Segment,3,2,1,100000000,510000002160,
0,,Segment,3,3,1,100000000,510000002170,
1,,Segment,6,4,1,100000001,510000002177,
0,,Segment,5,3,1,100000001,510000002179,
0,,Segment,4,3,1,100000001,510000002185,
0,,Segment,3,2,1,100000001,510000002196,
0,,Segment,4,2,1,100000001,510000002234,
8,,Segment,6,3,1,100000001,510000002241,
0,,Segment,5,4,1,100000001,510000002243,
0,,Segment,5,1,1,100000001,510000002311,
0,,Segment,6,3,1,100000001,510000002327,
0,,Segment,5,2,1,100000001,510000002344,
0,,Segment,6,2,1,100000001,510000002354,
0,,Segment,5,3,1,100000001,510000002361,
0,,Segment,2,2,1,100000001,510000002370,
0,,Segment,4,3,1,100000001,510000002392,
1,,Segment,3,2,1,100000001,510000002419,
0,,Segment,2,1,1,100000001,510000002454,
1,,Segment,1,1,1,100000001,510000002467,
0,,Segment,0,1,1,100000001,510000002483,
0,,Segment,4,1,1,100000001,510000002507,
0,,Segment,3,1,1,100000001,510000002515,
1,,Segment,4,2,1,100000001,510000002523,
0,,Segment,4,3,1,100000000,510000002527,
0,,Segment,3,3,1,100000001,510000002538,
0,,Segment,4,2,1,100000001,510000002547,
4,,Segment,1,2,1,100000001,510000002590,
0,,Segment,0,1,1,100000001,510000002607,
2,,Segment,4,2,1,100000001,510000002624,
0,,Segment,3,2,1,100000001,510000002640,
0,,Segment,4,3,1,100000001,510000002647,
3,,Segment,3,2,1,100000001,510000002659,
1,,Segment,2,2,1,100000001,510000002663,
1,,Segment,1,1,1,100000001,510000002666,
0,,Segment,0,1,1,100000000,510000002752,
0,,Segment,2,2,1,100000001,510000002776,
1,,Segment,3,4,1,100000001,510000002785,
2,,Segment,2,3,1,100000001,510000002794,
0,,Segment,1,2,1,100000001,510000002796,
1,,Segment,3,3,1,100000001,510000002800,
2,,Segment,2,2,1,100000000,510000002828,
0,,Segment,3,3,1,100000001,510000002838,
1,,Segment,0,1,1,100000001,510000002860,
0,,Segment,1,2,1,100000001,510000002863,
0,,Segment,1,2,1,100000001,510000002868,
0,,Segment,1,1,1,100000001,510000002875,
0,,Segment,0,1,1,100000001,510000002880,
0,,Segment,0,1,1,100000001,510000002906,
4,,Segment,0,1,1,100000000,510000002923,
0,,Segment,0,1,1,100000001,510000002935,
8,,Segment,0,1,1,100000000,510000002953,
0,,Segment,4,5,1,100000000,510000002954,
0,,Segment,2,1,1,100000000,510000002955,
0,,Segment,7,3,1,100000001,510000002958,
0,,Segment,2,1,1,100000001,510000002959,
0,,Segment,2,2,1,100000001,510000002960,
0,,Segment,2,1,1,100000001,510000002961,
